Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
0,5.1398365e-06,5.4759057e-06,-2.98555,0.26122218,0.0007679242,0.2634181,0.25952837,0.26061684,0.002222618,0.2675669,0.25502518,-2.7244806,0.44578367,-2.165541,-5.946514,-0.0031130074,0.011655683,0.02696992,-0.021668267,-0.14283314,0.010629634,-0.11362158,-0.171264
1,5.3950253e-06,4.9167966e-06,-3.2111278,0.49291334,0.00021462266,0.49413258,0.49227864,0.49415565,0.0019327627,0.49968272,0.48989815,-2.7182326,0.21985638,-2.1677084,-3.2363987,-0.002503939,0.010984496,0.023326937,-0.025111444,-0.13216558,0.010496134,-0.11233413,-0.16631402
