Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
23,4.2287064,3.2243571,93.39541,-51.66028,48.08752,329.70883,-59.49719,-53.58111,48.706753,332.71545,-61.44067,41.500393,3.4107287,43.384445,16.049484,-76483.984,45846.46,3.603219,-147575.19,1.96698,0.2919507,2.0,-0.75920796
24,0.80272037,3.8870735,89.8035,-47.770027,74.153404,365.15787,-64.734764,-47.052544,73.87306,364.11374,-62.06141,41.07859,4.154843,43.5381,18.473488,-49244.88,53824.137,18355.777,-122206.83,1.9247844,0.45874885,2.0,-1.2307006
25,4.3333497,5.7355976,110.32007,-43.50777,86.76678,439.34604,-65.73108,-45.501183,86.678604,437.42905,-64.13725,63.084003,7.027201,65.578514,24.3619,-52666.14,283242.84,354122.2,-448641.56,-3.4169693,9.387645,2.0,-20.0
26,11.281435,2.8290102,128.72064,-59.633698,2.5540664,-44.415066,-67.42536,-62.972954,2.746988,-46.385494,-64.85892,64.11005,1.0638444,65.49501,61.56067,-49018.227,293159.5,363515.78,-455007.78,-3.5,9.526279,2.0,-20.0
27,3.5211658,32.103157,112.3425,-46.48845,110.72859,569.9878,-71.6462,-44.72565,110.41564,570.17584,-66.12817,62.43321,7.6258297,65.489716,19.998537,-55731.445,337743.3,378113.72,-479295.94,-3.4063256,9.390983,2.0,-20.0
28,3.9277272,143.05597,108.73607,-57.828796,143.90277,743.15717,-97.79246,-56.763725,142.81528,738.45526,-86.48823,41.077126,3.2563055,43.49624,23.559963,-102106.766,305736.1,384432.7,-438338.94,1.9150234,0.4733051,2.0,-0.8171125
29,6.1816196,1.4523236,125.817535,-81.03963,1.7953464,-75.21309,-86.73091,-83.41202,1.9661285,-77.24246,-87.79048,41.420303,1.4686745,43.46023,36.90655,-106328.74,314614.72,388926.5,-444417.34,2.0,0.0,2.0,2.0
30,36.000134,38.489796,120.24795,-78.663795,1.9786756,-69.16345,-80.6724,-84.65407,2.1772926,-74.28855,-86.06653,41.472206,1.522774,43.328186,35.545715,-107822.945,335580.78,417638.44,-478810.78,2.0,0.0,2.0,2.0
31,5.8786354,32.465378,99.63473,-58.741592,166.08168,1259.3186,-79.03982,-61.120705,165.90701,1255.5431,-83.652985,41.54496,2.0843303,43.41591,27.984695,-108880.44,324903.84,411098.62,-452182.22,1.9571779,0.340429,2.0,-0.90290236
32,3.3077564,10.631355,43.8891,-1.3936272,364.59454,1716.6373,-89.650764,-2.9548225,364.56003,1711.0132,-86.35079,40.83772,3.518492,43.356155,22.858257,-104665.77,321883.03,419732.88,-448969.06,1.8742621,0.5673566,2.0,-0.79929924
33,35.53691,16.783636,121.150246,-77.76247,3.5952923,-53.126904,-82.13799,-83.701416,3.8446882,-57.50491,-85.955124,41.51275,1.918622,43.242897,31.700066,-81418.26,346434.3,416053.38,-464798.12,2.0,0.0,2.0,2.0
34,20.977243,8.056578,16.559502,27.848787,487.43863,2422.9932,-87.51055,23.32808,486.9777,2417.5483,-87.860374,40.75299,4.146622,43.46664,22.562483,-75637.49,351145.38,480245.53,-524906.2,1.8501935,0.69484407,2.0,-2.6347482
35,25.842056,2.937568,88.43938,-47.96832,325.0111,2531.216,-86.27825,-43.295746,324.98672,2535.9333,-86.61242,41.277122,2.522847,43.454712,25.519567,-35302.453,315950.25,384560.38,-507608.8,1.9513979,0.39432982,2.0,-2.2152467
36,25.11625,44.353264,135.05211,-81.67552,6.3312683,-43.3669,-96.3721,-86.668015,6.623588,-47.08032,-89.45131,41.77116,1.168583,43.370728,38.183388,133656.28,319619.62,579841.5,-326746.56,2.0,0.0,2.0,2.0
37,30.32494,32.25377,26.932102,12.154291,589.8997,3297.3735,-95.76179,17.545448,588.82715,3296.06,-89.8566,41.326515,1.5865818,43.47131,36.393337,-49561.6,770706.1,1072857.2,-1141798.2,1.9577365,0.3359853,2.0,-0.8578836
38,12.025929,105.83455,-2.4182434,41.06556,726.2963,4303.392,-78.50955,44.308254,725.97516,4299.3696,-88.57596,41.67299,1.2467344,43.363785,36.87504,117478.72,1282733.2,1454030.2,-1345602.2,2.0,0.0,2.0,2.0
39,0.70978904,104.431046,126.65401,-85.542336,3.2722504,-63.532196,-78.12347,-86.06914,3.4489768,-63.189796,-88.81365,41.107086,1.6388377,43.22541,34.647793,121328.66,1304194.8,1452682.6,-1344349.8,2.0,0.0,2.0,2.0
40,20.266695,29.003065,-79.252304,116.74832,1138.9506,6522.453,-94.69691,118.613785,1142.9294,6543.065,-89.662575,41.519447,1.4282132,43.437904,37.23849,116796.22,1277540.8,1452873.9,-1344636.5,2.0,0.0,2.0,2.0
41,25.179724,21.436615,5.1960526,32.801487,930.3419,7417.149,-86.30554,29.746231,926.38196,7382.664,-89.79012,41.791916,1.2004454,43.17576,37.54828,120230.41,1302188.9,1459845.9,-1352012.1,2.0,0.0,2.0,2.0
42,10.689339,32.66722,-52.969822,88.05691,1381.976,11057.136,-84.48988,86.88763,1379.018,11032.488,-88.83773,41.774284,1.2051046,43.532772,38.49826,87520.734,1331135.2,1466733.4,-1356417.4,2.0,0.0,2.0,2.0
43,4.015937,165.4882,-74.52608,117.559456,1609.9199,12895.893,-99.4597,116.9088,1611.741,12909.693,-90.138985,41.78243,1.5862232,43.52476,34.504593,87328.55,1327497.6,1466024.6,-1355455.0,2.0,0.0,2.0,2.0
44,59.391464,86.50168,117.464424,-75.93848,4.10728,-53.98261,-77.18771,-83.60698,4.6432805,-57.722763,-86.695015,41.54706,1.51266,43.55853,36.56668,87802.59,1326657.8,1460406.1,-1349438.4,2.0,0.0,2.0,2.0
45,2.2231693,25.332413,125.95674,-84.506645,1.0673628,-79.45743,-80.54767,-83.06546,0.96974266,-78.54952,-86.09237,41.47133,1.2895643,43.29567,38.46206,89406.03,1348610.1,1469872.6,-1360095.8,2.0,0.0,2.0,2.0
46,980.16815,68.16641,-1091.766,1069.2115,6441.9834,36943.63,-95.077736,1079.741,6471.4575,37116.684,-85.97087,41.52475,1.4127284,43.201374,37.569458,85224.81,1308232.0,1461754.0,-1351311.2,2.0,0.0,2.0,2.0
47,3.4879541,1.2037883,125.94989,-84.38498,2.2484772,-77.445885,-86.6954,-82.61567,2.083582,-75.30576,-84.47438,41.562103,1.2799734,43.523186,37.43424,88606.8,1337061.8,1460956.1,-1351464.2,2.0,0.0,2.0,2.0
48,5408.187,117.742645,-2846.6719,2716.8281,15581.548,89477.71,-77.21512,2731.7998,15653.477,89898.31,-82.65181,41.63698,1.4075042,43.516174,35.262405,85661.69,1314180.6,1460850.2,-1349812.8,2.0,0.0,2.0,2.0
49,3324.2273,1314.996,-4648.2217,4462.2236,25235.207,146090.33,-102.61949,4445.178,25180.467,145732.06,-80.44197,41.52422,1.4373553,43.38911,35.400486,85167.36,1307921.6,1460076.6,-1349273.5,2.0,0.0,2.0,2.0
50,3.587597,11.058973,117.39962,-70.67834,2.6242373,-53.032345,-80.69953,-72.51997,2.7089288,-54.466976,-77.24106,41.595215,1.4029408,43.520466,37.210155,88709.16,1339304.0,1463646.1,-1353938.2,2.0,0.0,2.0,2.0
51,41199.69,24417.97,-13533.511,12732.305,71324.78,422501.47,-71.529434,12757.639,71458.25,424119.38,-71.313194,41.20732,1.7865143,43.449783,35.34783,85284.64,1310359.5,1462146.6,-1351230.6,2.0,0.0,2.0,2.0
52,264130.28,184145.78,-56708.184,53212.125,183022.4,708462.3,-67.43807,53329.645,183444.86,711938.0,-61.790615,41.500458,1.7282352,43.39097,34.337753,80701.61,1271639.1,1458401.2,-1346388.2,2.0,0.0,2.0,2.0
53,28863.555,1660.8385,-39068.008,36650.52,204422.22,1178747.2,-58.71028,36680.484,204587.06,1179856.5,-66.2633,41.638817,1.246777,43.4867,37.439392,85864.91,1316947.2,1463549.9,-1352883.5,2.0,0.0,2.0,2.0
54,13039782.0,9241567.0,-164307.06,153367.5,528520.25,2050233.8,-54.388824,154186.75,531170.25,2056188.5,-51.38152,41.386585,1.5999458,43.52147,33.874912,82130.97,1290619.2,1462142.4,-1352529.2,2.0,0.0,2.0,2.0
55,3451880.8,494054.5,-303787.5,283661.22,974718.25,3700587.8,-88.11793,284142.2,976349.44,3707207.8,-54.28424,41.70685,1.6032786,43.56311,35.097992,81687.05,1285062.5,1466055.1,-1355743.4,2.0,0.0,2.0,2.0
56,547626.9,3801771.5,-104051.63,97640.25,775693.5,6254517.0,-86.556496,97737.88,776427.0,6260437.0,-84.873245,41.77558,1.3897043,43.438187,36.621628,86907.05,1321891.2,1456924.4,-1345186.5,2.0,0.0,2.0,2.0
57,174.13202,1.0762177,140.9155,-99.20674,4.7809706,-72.783295,-87.59451,-86.03109,4.166224,-62.864487,-89.55358,41.72457,1.2410109,43.426456,36.53405,88234.97,1332247.9,1466518.9,-1356044.0,2.0,0.0,2.0,2.0
58,7947577000.0,9780531000.0,-561721.8,516694.22,2894465.0,18312242.0,-56.399235,528274.06,2952674.5,18339744.0,-90.43395,41.771477,1.5990529,43.441193,35.381027,86464.0,1325648.2,1473427.6,-1364029.9,2.0,0.0,2.0,2.0
59,5124425000.0,2908423400.0,-1925137.8,1823322.2,7074324.0,30228148.0,-74.815544,1818771.0,7061013.5,30327344.0,-90.67612,41.763397,1.2117951,43.512455,38.200203,83081.05,1295376.8,1480674.1,-1369674.0,2.0,0.0,2.0,2.0
60,368.38672,526.02563,142.31859,-100.66911,2.5733123,-89.17646,-60.59503,-81.48699,2.1660583,-71.71117,-83.8927,41.67383,1.3874542,43.366932,35.47332,88776.55,1339575.2,1458510.1,-1347407.5,2.0,0.0,2.0,2.0
61,6724820000.0,4218892500.0,-1218419.0,1146732.1,9102400.0,73394790.0,-67.01268,1156963.6,9183765.0,74050830.0,-87.30422,41.63098,1.2890881,43.433754,36.70175,86803.66,1322811.4,1464239.1,-1353616.1,2.0,0.0,2.0,2.0
62,12243643000.0,807071900.0,-1884207.8,1781099.0,14137944.0,113997540.0,-132.57721,1794942.4,14247724.0,114882744.0,-106.26957,41.541214,1.5755794,43.251312,36.40985,86732.69,1320019.5,1469872.6,-1360095.8,2.0,0.0,2.0,2.0
63,76531400000.0,17930800000.0,-11402590.0,10800124.0,41828990.0,173039780.0,-93.31881,10867508.0,42090064.0,173969180.0,-100.57394,41.4572,1.5613285,43.24802,36.268333,83148.33,1295307.4,1457387.6,-1346146.5,2.0,0.0,2.0,2.0
64,160408260000.0,25651866000.0,-4108465.2,3893398.8,30903862.0,249185180.0,-110.01954,3943474.2,31301228.0,252389260.0,-114.586,41.478622,1.5092609,43.465378,36.848137,87316.05,1327845.9,1461034.1,-1349116.2,2.0,0.0,2.0,2.0
65,14026919000000.0,9332071000000.0,-11060087.0,10053536.0,56036990.0,336409380.0,-189.07059,10580830.0,58913400.0,340468500.0,-200.89372,41.604935,1.5138977,43.461372,36.986794,85218.234,1308107.5,1489892.8,-1376868.8,2.0,0.0,2.0,2.0
66,12369.791,84.135056,294.42712,-252.87994,22.143887,-121.304855,-143.54813,-142.31277,10.583121,-76.11937,-155.5165,41.660625,1.4511731,43.35634,35.877407,87239.84,1319054.1,1467148.1,-1356738.0,2.0,0.0,2.0,2.0
67,3782514000000.0,2426754300000.0,-30219190.0,28982590.0,130868344.0,650497860.0,-251.63112,29126928.0,131624290.0,660367900.0,-222.27249,41.516308,1.3778536,43.524902,36.927696,83667.266,1294197.6,1463493.9,-1351072.5,2.0,0.0,2.0,2.0
68,6116.491,732.1074,207.62622,-114.48314,17.93996,-15.091771,-176.28258,-192.53053,16.585028,-123.46364,-205.23479,41.76727,1.2625602,43.38267,36.78947,86992.125,1316041.5,1459039.8,-1348117.5,2.0,0.0,2.0,2.0
69,80.75261,129.11343,299.90088,-258.41376,17.2762,-133.07658,-258.49374,-249.53766,16.566708,-128.60922,-262.99225,41.476128,1.3508003,43.412865,36.201366,88318.53,1334650.8,1467475.6,-1357375.5,2.0,0.0,2.0,2.0
70,5236628000000.0,18986635000.0,-23547726.0,22428420.0,178021940.0,1435433700.0,-302.18686,22714442.0,180292350.0,1453740700.0,-277.09253,41.517426,1.3215011,43.486557,35.785828,739.3125,1909105.4,2112210.2,-2355845.2,2.0,0.0,2.0,2.0
71,32787110000000.0,2535967000000.0,-59718156.0,56877680.0,316682980.0,1820417800.0,-301.12296,57887876.0,322307650.0,1854147600.0,-273.78186,41.71291,1.1985873,43.304398,38.002167,733.3594,1908087.9,2114836.2,-2358730.5,2.0,0.0,2.0,2.0
72,113.47026,486.55597,300.04285,-258.72913,4.166342,-233.72287,-237.27989,-248.27194,4.8002214,-224.00018,-254.74585,41.573174,1.3149333,43.46752,37.625404,779.125,1952182.4,2114454.0,-2358353.8,2.0,0.0,2.0,2.0
73,39126326000000.0,322805800000.0,-46322760.0,44162080.0,350527680.0,2826389000.0,-296.6573,44943970.0,356733660.0,2876429800.0,-257.57614,41.61155,1.1312602,43.51861,38.87559,711.875,1924367.8,2130085.8,-2375790.2,2.0,0.0,2.0,2.0
74,205841760000000.0,77310124000000.0,-214722960.0,206062600.0,799011400.0,3435069400.0,-245.28207,208496210.0,808945540.0,3487280600.0,-252.21208,41.8839,1.239831,43.575844,38.46392,720.875,1862370.6,2107234.8,-2350253.0,2.0,0.0,2.0,2.0
75,133351870000000.0,7210041000000.0,-67582380.0,64400284.0,511163230.0,4121632800.0,-272.06445,65843748.0,522620480.0,4214015200.0,-253.8689,41.498817,1.4730886,43.455505,37.87982,731.0625,1900963.0,2110873.2,-2354348.5,2.0,0.0,2.0,2.0
76,193.55313,381.51562,309.97037,-262.49713,6.573267,-228.87434,-280.18637,-248.68416,5.798403,-218.33167,-259.19885,41.569237,1.2181995,43.4877,38.191048,768.0469,1946373.8,2138665.0,-2385332.5,2.0,0.0,2.0,2.0
77,180.77237,304.9378,300.40097,-254.60042,14.470556,-186.86719,-275.1955,-241.27573,14.001813,-176.93675,-255.45221,41.530594,1.5580198,43.509018,36.367924,725.1875,1923221.5,2119930.2,-2364462.8,2.0,0.0,2.0,2.0
78,318513870000000.0,370826800000000.0,-208559100.0,201994990.0,1125354400.0,6687177000.0,-220.96634,203038370.0,1131872900.0,6815842000.0,-239.52199,41.560562,1.27019,43.304115,38.42414,724.71875,1893105.5,2123545.8,-2368434.0,2.0,0.0,2.0,2.0
79,916463750000000.0,4301457000000.0,-269030600.0,256759500.0,1429577700.0,8218883000.0,-228.21722,262107260.0,1459353600.0,8396494000.0,-242.28749,41.524765,1.6797942,43.36865,35.538857,727.40625,1919007.9,2118269.2,-2362575.8,2.0,0.0,2.0,2.0
80,1172859700000000.0,122325730000000.0,-156244380.0,148698990.0,1180263300.0,9516749000.0,-228.17476,152979870.0,1214241900.0,9790725000.0,-226.74751,41.51544,1.3401395,43.285656,37.380005,732.7969,1924762.1,2120407.2,-2364968.5,2.0,0.0,2.0,2.0
81,28.472645,358.8927,266.59595,-225.16199,14.582472,-128.6307,-209.35255,-220.06544,13.54799,-132.26984,-228.49258,41.459312,1.5467967,43.50759,36.637794,756.5469,1931844.8,2112713.2,-2356375.0,2.0,0.0,2.0,2.0
82,1257019100000000.0,32829050000000.0,-210812770.0,201360180.0,1598248800.0,12887068000.0,-260.4756,205792030.0,1633425300.0,13170703000.0,-227.91121,41.774952,1.2684015,43.535637,37.78395,719.3906,1915921.8,2114471.2,-2358340.0,2.0,0.0,2.0,2.0
83,4038584600000000.0,112927480000000.0,-483554430.0,461413920.0,2569054700.0,14805453000.0,-273.31357,472647940.0,2631604000.0,15166215000.0,-209.46806,41.825813,1.2231647,43.22341,37.849773,730.7969,1903174.8,2117450.8,-2361761.0,2.0,0.0,2.0,2.0
84,7165306000000000.0,153277230000000.0,-815824000.0,778965500.0,3513705500.0,16951738000.0,-189.5344,797277200.0,3596339000.0,17354775000.0,-219.72375,41.810017,1.1290058,43.498,37.229618,701.1094,1883788.8,2119034.5,-2363449.5,2.0,0.0,2.0,2.0
85,5803308300000000.0,17000133000000.0,-615725600.0,588777500.0,3279020300.0,19261815000.0,-266.75336,602223360.0,3353961500.0,19716061000.0,-240.05293,41.486526,1.4105275,43.491135,37.1223,739.4531,1896996.9,2114189.8,-2358070.0,2.0,0.0,2.0,2.0
86,4031181100000000.0,79357600000000.0,-356758940.0,341035680.0,2706888700.0,21826296000.0,-280.45544,348972100.0,2769881900.0,22334228000.0,-238.51492,41.504852,1.4151819,43.416298,36.68831,739.3281,1902653.9,2111920.0,-2355483.2,2.0,0.0,2.0,2.0
87,1.3454833e+16,684162900000000.0,-806894400.0,770419200.0,4289517300.0,24684306000.0,-303.77463,790879000.0,4403430000.0,25320920000.0,-233.52185,41.520634,1.2510782,43.503014,37.445255,728.78125,1904056.8,2108826.2,-2352040.2,2.0,0.0,2.0,2.0
88,7413293000000000.0,32798254000000.0,-453713100.0,433312300.0,3439311400.0,27732000000.0,-333.2398,444074850.0,3524736300.0,28420805000.0,-234.82051,41.71417,1.4513113,43.5083,36.76772,756.5625,1927431.1,2107794.2,-2350890.0,2.0,0.0,2.0,2.0
89,2.0781027e+16,843124100000000.0,-997322240.0,951777540.0,5300502500.0,31102500000.0,-186.18858,977139200.0,5441992700.0,31993690000.0,-241.27588,41.580803,1.2737926,43.337738,37.63714,762.5156,1907145.2,2114962.8,-2358937.8,2.0,0.0,2.0,2.0
90,1.3115666e+16,296655140000000.0,-572347460.0,546074560.0,4334334000.0,34948784000.0,-203.22131,560390000.0,4447959000.0,35864973000.0,-253.80652,41.514236,1.4991308,43.415726,37.326637,744.53125,1918034.9,2112408.8,-2356030.2,2.0,0.0,2.0,2.0
91,5.461768e+16,1.0285324e+16,-2469655300.0,2375582700.0,9211031000.0,39079576000.0,-233.91745,2422925000.0,9401481000.0,40130683000.0,-294.2493,41.652405,1.370896,43.437904,35.964695,705.0156,1881103.6,2115235.8,-2359196.5,2.0,0.0,2.0,2.0
92,4.067003e+16,1.0964442e+16,-2036394900.0,1962467300.0,8861311000.0,43376560000.0,-306.22217,1994278400.0,9012705000.0,44516585000.0,-294.19827,41.46084,1.2609749,43.43447,38.612843,721.59375,1876338.8,2115893.2,-2359917.0,2.0,0.0,2.0,2.0
93,5.1767773e+16,775260800000000.0,-1574374000.0,1503944400.0,8373701000.0,48348910000.0,-311.02444,1544032300.0,8596835000.0,49526993000.0,-293.85468,41.49788,1.3203422,43.5043,37.488754,718.1719,1903174.0,2110053.8,-2353410.0,2.0,0.0,2.0,2.0
94,703775560000000.0,1.2464533e+16,-762654200.0,750054900.0,5953378300.0,48003530000.0,-338.65515,746738800.0,5927057400.0,47791300000.0,-298.66983,41.39804,1.3818697,43.400127,35.79227,746.4375,1927932.2,2109865.0,-2353214.0,2.0,0.0,2.0,2.0
95,112.042694,22138.525,498.90848,-318.41537,9.477945,-276.47314,-473.66168,-307.92105,9.9644375,-265.7243,-320.73932,41.2206,1.7804945,43.344036,35.023014,742.9375,1942338.0,2120140.8,-2364677.5,2.0,0.0,2.0,2.0
96,7.0102366e+16,3997379500000000.0,-1061324400.0,1013131970.0,8041488000.0,64840466000.0,-452.61377,1046228100.0,8304179700.0,66958615000.0,-307.05515,41.739643,1.3653467,43.416153,37.32792,740.0625,1915025.9,2114506.8,-2358395.5,2.0,0.0,2.0,2.0
97,1.7973624e+17,8041615400000000.0,-3497752300.0,3341451500.0,15067452000.0,71370860000.0,-452.40878,3432622600.0,15478591000.0,73339850000.0,-382.12656,41.38614,1.387853,43.364212,37.4132,738.2344,1890215.6,2110042.8,-2353383.5,2.0,0.0,2.0,2.0
98,2.2747363e+17,9088445000000000.0,-3747472100.0,3577987000.0,16138141000.0,77615020000.0,-582.4157,3681155000.0,16602916000.0,79688710000.0,-641.7431,41.60891,1.1250274,43.493996,38.256866,708.3594,1894240.5,2114616.8,-2358502.0,2.0,0.0,2.0,2.0
99,1.7427235e+17,4246496700000000.0,-2795591700.0,2669745000.0,14864531000.0,85567310000.0,-662.41614,2743466000.0,15274975000.0,87819230000.0,-629.8568,41.82249,1.2101562,43.509308,37.99859,754.96875,1905585.0,2116287.8,-2360356.0,2.0,0.0,2.0,2.0
100,4043218000000000.0,5.0209035e+16,-1327761700.0,1311013600.0,10405852000.0,83904905000.0,-601.43555,1303065300.0,10342765000.0,83396215000.0,-608.513,41.71611,1.3493047,43.455505,37.921463,739.625,1917395.2,2113583.5,-2357341.2,2.0,0.0,2.0,2.0
101,1.1967588e+17,840387660000000.0,-1659635200.0,1587028700.0,12596654000.0,101569870000.0,-559.5237,1630271500.0,12939884000.0,104337410000.0,-603.73126,41.21483,1.722136,43.30683,34.151157,743.1719,1930390.4,2127772.0,-2373234.8,2.0,0.0,2.0,2.0
102,2.1533306e+17,1.3933094e+16,-1798863700.0,1716807700.0,13626745000.0,109875724000.0,-496.7111,1774812700.0,14087143000.0,113588040000.0,-541.56134,41.5533,1.5517803,43.471817,33.64147,736.375,1917560.9,2125191.5,-2370322.2,2.0,0.0,2.0,2.0
103,2.3726932e+17,607939100000000.0,-3921240600.0,3749509600.0,20876410000.0,120148070000.0,-519.71234,3835509200.0,21355213000.0,122761470000.0,-521.1905,41.57732,1.5606356,43.370365,34.48957,732.28125,1910499.9,2112092.0,-2355691.5,2.0,0.0,2.0,2.0
