Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687330758.2678518,0.0,0.0,0.0,0.0,0.0
1687330758.2776327,0.0,0.0,0.0,0.0,0.0
1687330758.2895043,0.0,0.0,0.0,0.0,0.0
1687330758.2979267,0.0,0.0,0.0,0.0,0.0
1687330758.308188,0.0,0.0,0.0,0.0,0.0
1687330758.3172748,0.0,0.0,0.0,0.0,0.0
1687330758.3276246,0.0,0.0,0.0,0.0,0.0
1687330758.3387096,0.0,0.0,0.0,0.0,0.0
1687330758.346802,0.0,0.0,0.0,0.0,0.0
1687330758.3583877,0.0,0.0,0.0,0.0,0.0
1687330758.3693807,0.0,0.0,0.0,0.0,0.0
1687330758.3777583,0.0,0.0,0.0,0.0,0.0
1687330758.387881,0.0,0.0,0.0,0.0,0.0
1687330758.3983252,0.0,0.0,0.0,0.0,0.0
1687330758.4076989,0.0,0.0,0.0,0.0,0.0
1687330758.4177873,0.0,0.0,0.0,0.0,0.0
1687330758.428163,0.0,0.0,0.0,0.0,0.0
1687330758.4382997,0.0,0.0,0.0,0.0,0.0
1687330758.446692,0.0,0.0,0.0,0.0,0.0
1687330758.4561167,0.0,0.0,0.0,0.0,0.0
1687330758.4667435,0.0,0.0,0.0,0.0,0.0
1687330758.47792,0.0,0.0,0.0,0.0,0.0
1687330758.4860055,0.0,0.0,0.0,0.0,0.0
1687330758.496827,0.0,0.0,0.0,0.0,0.0
1687330758.5066037,0.0,0.0,0.0,0.0,0.0
1687330758.5177357,0.0,0.0,0.0,0.0,0.0
1687330758.5275848,0.0,0.0,0.0,0.0,0.0
1687330758.5376248,0.0,0.0,0.0,0.0,0.0
1687330758.5471652,0.0,0.0,0.0,0.0,0.0
1687330758.5577705,0.0,0.0,0.0,0.0,0.0
1687330758.5683255,0.0,0.0,0.0,0.0,0.0
1687330758.576725,0.0,0.0,0.0,0.0,0.0
1687330758.5867903,0.0,0.0,0.0,0.0,0.0
1687330758.5976505,0.0,0.0,0.0,0.0,0.0
1687330758.6076827,0.0,0.0,0.0,0.0,0.0
1687330758.6194856,0.0,0.0,0.0,0.0,0.0
1687330758.6268158,0.0,0.0,0.0,0.0,0.0
1687330758.6379068,0.0,0.0,0.0,0.0,0.0
1687330758.6490726,0.0,0.0,0.0,0.0,0.0
1687330758.6575744,0.0,0.0,0.0,0.0,0.0
1687330758.667566,0.0,0.0,0.0,0.0,0.0
1687330758.6767676,0.0,0.0,0.0,0.0,0.0
1687330758.6866825,0.0,0.0,0.0,0.0,0.0
1687330758.6970901,0.0,0.0,0.0,0.0,0.0
1687330758.7088845,0.0,0.0,0.0,0.0,0.0
1687330758.7170033,0.0,0.0,0.0,0.0,0.0
1687330758.728906,0.0,0.0,0.0,0.0,0.0
1687330758.7378504,0.0,0.0,0.0,0.0,0.0
1687330758.7472281,0.0,0.0,0.0,0.0,0.0
1687330758.7576075,0.0,0.0,0.0,0.0,0.0
1687330758.768799,0.0,0.0,0.0,0.0,0.0
1687330758.7771857,0.0,0.0,0.0,0.0,0.0
1687330758.7873719,0.0,0.0,0.0,0.0,0.0
1687330758.7968516,0.0,0.0,0.0,0.0,0.0
1687330758.8077192,0.0,0.0,0.0,0.0,0.0
1687330758.818249,0.0,0.0,0.0,0.0,0.0
1687330758.8271544,0.0,0.0,0.0,0.0,0.0
1687330758.8367658,0.0,0.0,0.0,0.0,0.0
1687330758.8471599,0.0,0.0,0.0,0.0,0.0
1687330758.8580363,0.0,0.0,0.0,0.0,0.0
1687330758.8674347,0.0,0.0,0.0,0.0,0.0
1687330758.8770394,0.0,0.0,0.0,0.0,0.0
1687330758.8877945,0.0,0.0,0.0,0.0,0.0
1687330758.89755,0.0,0.0,0.0,0.0,0.0
1687330758.906677,0.0,0.0,0.0,0.0,0.0
1687330758.917027,0.0,0.0,0.0,0.0,0.0
1687330758.9286728,0.0,0.0,0.0,0.0,0.0
1687330758.9364903,0.0,0.0,0.0,0.0,0.0
1687330758.9475882,0.0,0.0,0.0,0.0,0.0
1687330758.9569843,0.0,0.0,0.0,0.0,0.0
1687330758.9670048,0.0,0.0,0.0,0.0,0.0
1687330758.9762788,0.0,0.0,0.0,0.0,0.0
1687330758.9875615,0.0,0.0,0.0,0.0,0.0
1687330758.9988377,0.0,0.0,0.0,0.0,0.0
1687330759.0079136,0.0,0.0,0.0,0.0,0.0
1687330759.0176058,0.0,0.0,0.0,0.0,0.0
1687330759.0268686,0.0,0.0,0.0,0.0,0.0
1687330759.0379267,0.0,0.0,0.0,0.0,0.0
1687330759.0493321,0.0,0.0,0.0,0.0,0.0
1687330759.0572872,0.0,0.0,0.0,0.0,0.0
1687330759.0683596,0.0,0.0,0.0,0.0,0.0
1687330759.077237,0.0,0.0,0.0,0.0,0.0
1687330759.086882,0.0,0.0,0.0,0.0,0.0
1687330759.0966222,0.0,0.0,0.0,0.0,0.0
1687330759.1065412,0.0,0.0,0.0,0.0,0.0
1687330759.1172311,0.0,0.0,0.0,0.0,0.0
1687330759.1264105,0.0,0.0,0.0,0.0,0.0
1687330759.1377149,0.0,0.0,0.0,0.0,0.0
1687330759.1487114,0.0,0.0,0.0,0.0,0.0
1687330759.1580474,0.0,0.0,0.0,0.0,0.0
1687330759.167523,0.0,0.0,0.0,0.0,0.0
1687330759.177275,0.0,0.0,0.0,0.0,0.0
1687330759.1878326,0.0,0.0,0.0,0.0,0.0
1687330759.1983745,0.0,0.0,0.0,0.0,0.0
1687330759.2065132,0.0,0.0,0.0,0.0,0.0
1687330759.2167242,0.0,0.0,0.0,0.0,0.0
1687330759.226697,0.0,0.0,0.0,0.0,0.0
1687330759.2365706,0.0,0.0,0.0,0.0,0.0
1687330759.2461855,0.0,0.0,0.0,0.0,0.0
1687330759.2560713,0.0,0.0,0.0,0.0,0.0
1687330759.2668717,0.0,0.0,0.0,0.0,0.0
1687330759.2764242,0.0,0.0,0.0,0.0,0.0
1687330759.287034,0.0,0.0,0.0,0.0,0.0
1687330759.2969272,0.0,0.0,0.0,0.0,0.0
1687330759.306829,0.0,0.0,0.0,0.0,0.0
1687330759.31647,0.0,0.0,0.0,0.0,0.0
1687330759.327127,0.0,0.0,0.0,0.0,0.0
1687330759.3356707,0.0,0.0,0.0,0.0,0.0
1687330759.3468344,0.0,0.0,0.0,0.0,0.0
1687330759.3569167,0.0,0.0,0.0,0.0,0.0
1687330759.3662868,0.0,0.0,0.0,0.0,0.0
1687330759.3770223,0.0,0.0,0.0,0.0,0.0
1687330759.388524,0.0,0.0,0.0,0.0,0.0
1687330759.3963115,0.0,0.0,0.0,0.0,0.0
1687330759.4059865,0.0,0.0,0.0,0.0,0.0
1687330759.4161434,0.0,0.0,0.0,0.0,0.0
1687330759.428364,0.0,0.0,0.0,0.0,0.0
1687330759.4372008,0.0,0.0,0.0,0.0,0.0
1687330759.4481213,0.0,0.0,0.0,0.0,0.0
1687330759.4572327,0.0,0.0,0.0,0.0,0.0
1687330759.46727,0.0,0.0,0.0,0.0,0.0
1687330759.4765482,0.0,0.0,0.0,0.0,0.0
1687330759.4878113,0.0,0.0,0.0,0.0,0.0
1687330759.4994695,0.0,0.0,0.0,0.0,0.0
1687330759.5071166,0.0,0.0,0.0,0.0,0.0
1687330759.5183675,0.0,0.0,0.0,0.0,0.0
1687330759.5263236,0.0,0.0,0.0,0.0,0.0
1687330759.5367978,0.0,0.0,0.0,0.0,0.0
1687330759.5462785,0.0,0.0,0.0,0.0,0.0
1687330759.5561798,0.0,0.0,0.0,0.0,0.0
1687330759.5671372,0.0,0.0,0.0,0.0,0.0
1687330759.5758224,0.0,0.0,0.0,0.0,0.0
1687330759.5862958,0.0,0.0,0.0,0.0,0.0
1687330759.5962563,0.0,0.0,0.0,0.0,0.0
1687330759.6067536,0.0,0.0,0.0,0.0,0.0
1687330759.6165793,0.0,0.0,0.0,0.0,0.0
1687330759.627355,0.0,0.0,0.0,0.0,0.0
1687330759.6369467,0.0,0.0,0.0,0.0,0.0
1687330759.6469944,0.0,0.0,0.0,0.0,0.0
1687330759.6588163,0.0,0.0,0.0,0.0,0.0
1687330759.66733,0.0,0.0,0.0,0.0,0.0
1687330759.6773305,0.0,0.0,0.0,0.0,0.0
1687330759.6861823,0.0,0.0,0.0,0.0,0.0
1687330759.6958928,0.0,0.0,0.0,0.0,0.0
1687330759.7074618,0.0,0.0,0.0,0.0,0.0
1687330759.71604,0.0,0.0,0.0,0.0,0.0
1687330759.726114,0.0,0.0,0.0,0.0,0.0
1687330759.7362702,0.0,0.0,0.0,0.0,0.0
1687330759.7461212,0.0,0.0,0.0,0.0,0.0
1687330759.7557225,0.0,0.0,0.0,0.0,0.0
1687330759.7668087,0.0,0.0,0.0,0.0,0.0
1687330759.7766378,0.0,0.0,0.0,0.0,0.0
1687330759.7867649,0.0,0.0,0.0,0.0,0.0
1687330759.7967873,0.0,0.0,0.0,0.0,0.0
1687330759.8066092,0.0,0.0,0.0,0.0,0.0
1687330759.8160048,0.0,0.0,0.0,0.0,0.0
1687330759.827304,0.0,0.0,0.0,0.0,0.0
1687330759.8364778,0.0,0.0,0.0,0.0,0.0
1687330759.8461375,0.0,0.0,0.0,0.0,0.0
1687330759.8564703,0.0,0.0,0.0,0.0,0.0
1687330759.8661594,0.0,0.0,0.0,0.0,0.0
1687330759.8768933,0.0,0.0,0.0,0.0,0.0
1687330759.8866394,0.0,0.0,0.0,0.0,0.0
1687330759.8964477,0.0,0.0,0.0,0.0,0.0
1687330759.9063098,0.0,0.0,0.0,0.0,0.0
1687330759.916,0.0,0.0,0.0,0.0,0.0
1687330759.9263604,0.0,0.0,0.0,0.0,0.0
1687330759.9358215,0.0,0.0,0.0,0.0,0.0
1687330759.9457552,0.0,0.0,0.0,0.0,0.0
1687330759.9556386,0.0,0.0,0.0,0.0,0.0
1687330759.9656687,0.0,0.0,0.0,0.0,0.0
1687330759.9753828,0.0,0.0,0.0,0.0,0.0
1687330759.9864302,0.0,0.0,0.0,0.0,0.0
1687330759.9966128,0.0,0.0,0.0,0.0,0.0
1687330760.0061367,0.0,0.0,0.0,0.0,0.0
1687330760.016456,0.0,0.0,0.0,0.0,0.0
1687330760.0264878,0.0,0.0,0.0,0.0,0.0
1687330760.0359387,0.0,0.0,0.0,0.0,0.0
1687330760.0462747,0.0,0.0,0.0,0.0,0.0
1687330760.0552218,0.0,0.0,0.0,0.0,0.0
1687330760.066125,0.0,0.0,0.0,0.0,0.0
1687330760.075529,0.0,0.0,0.0,0.0,0.0
1687330760.0857716,0.0,0.0,0.0,0.0,0.0
1687330760.0952177,0.0,0.0,0.0,0.0,0.0
1687330760.105592,0.0,0.0,0.0,0.0,0.0
1687330760.1163273,0.0,0.0,0.0,0.0,0.0
1687330760.1257744,0.0,0.0,0.0,0.0,0.0
1687330760.1355712,0.0,0.0,0.0,0.0,0.0
1687330760.1464348,0.0,0.0,0.0,0.0,0.0
1687330760.1563923,0.0,0.0,0.0,0.0,0.0
1687330760.166256,0.0,0.0,0.0,0.0,0.0
1687330760.1764843,0.0,0.0,0.0,0.0,0.0
1687330760.186233,0.0,0.0,0.0,0.0,0.0
1687330760.195983,0.0,0.0,0.0,0.0,0.0
1687330760.2055867,0.0,0.0,0.0,0.0,0.0
1687330760.2163475,0.0,0.0,0.0,0.0,0.0
1687330760.226496,0.0,0.0,0.0,0.0,0.0
1687330760.2365222,0.0,0.0,0.0,0.0,0.0
1687330760.2461824,0.0,0.0,0.0,0.0,0.0
1687330760.255868,0.0,0.0,0.0,0.0,0.0
1687330760.2654166,0.0,0.0,0.0,0.0,0.0
1687330760.2765796,0.0,0.0,0.0,0.0,0.0
1687330760.2862065,0.0,0.0,0.0,0.0,0.0
1687330760.296056,0.0,0.0,0.0,0.0,0.0
1687330760.3056026,0.0,0.0,0.0,0.0,0.0
1687330760.315626,0.0,0.0,0.0,0.0,0.0
1687330760.3254578,0.0,0.0,0.0,0.0,0.0
1687330760.336117,0.0,0.0,0.0,0.0,0.0
1687330760.3461616,0.0,0.0,0.0,0.0,0.0
1687330760.3564012,0.0,0.0,0.0,0.0,0.0
1687330760.3667612,0.0,0.0,0.0,0.0,0.0
1687330760.375341,0.0,0.0,0.0,0.0,0.0
1687330760.3860781,0.0,0.0,0.0,0.0,0.0
1687330760.3956947,0.0,0.0,0.0,0.0,0.0
1687330760.405665,0.0,0.0,0.0,0.0,0.0
1687330760.415401,0.0,0.0,0.0,0.0,0.0
1687330760.4263186,0.0,0.0,0.0,0.0,0.0
1687330760.4354746,0.0,0.0,0.0,0.0,0.0
1687330760.445559,0.0,0.0,0.0,0.0,0.0
1687330760.456308,0.0,0.0,0.0,0.0,0.0
1687330760.4656599,0.0,0.0,0.0,0.0,0.0
1687330760.4759996,0.0,0.0,0.0,0.0,0.0
1687330760.485798,0.0,0.0,0.0,0.0,0.0
1687330760.4956987,0.0,0.0,0.0,0.0,0.0
1687330760.5058408,0.0,0.0,0.0,0.0,0.0
1687330760.5161798,0.0,0.0,0.0,0.0,0.0
1687330760.525757,0.0,0.0,0.0,0.0,0.0
1687330760.5361788,0.0,0.0,0.0,0.0,0.0
1687330760.5463133,0.0,0.0,0.0,0.0,0.0
1687330760.5566323,0.0,0.0,0.0,0.0,0.0
1687330760.5656855,0.0,0.0,0.0,0.0,0.0
1687330760.5751588,0.0,0.0,0.0,0.0,0.0
1687330760.585468,0.0,0.0,0.0,0.0,0.0
1687330760.5953667,0.0,0.0,0.0,0.0,0.0
1687330760.6055346,0.0,0.0,0.0,0.0,0.0
1687330760.6160953,0.0,0.0,0.0,0.0,0.0
1687330760.6250975,0.0,0.0,0.0,0.0,0.0
1687330760.6358962,0.0,0.0,0.0,0.0,0.0
1687330760.6457615,0.0,0.0,0.0,0.0,0.0
1687330760.6555045,0.0,0.0,0.0,0.0,0.0
1687330760.6669085,0.0,0.0,0.0,0.0,0.0
1687330760.676183,0.0,0.0,0.0,0.0,0.0
1687330760.685343,0.0,0.0,0.0,0.0,0.0
1687330760.6953723,0.0,0.0,0.0,0.0,0.0
1687330760.7057614,0.0,0.0,0.0,0.0,0.0
1687330760.7155364,0.0,0.0,0.0,0.0,0.0
1687330760.7257314,0.0,0.0,0.0,0.0,0.0
1687330760.7357247,0.0,0.0,0.0,0.0,0.0
1687330760.7459815,0.0,0.0,0.0,0.0,0.0
1687330760.756276,0.0,0.0,0.0,0.0,0.0
1687330760.7672095,0.0,0.0,0.0,0.0,0.0
1687330760.7761576,0.0,0.0,0.0,0.0,0.0
1687330760.7864416,0.0,0.0,0.0,0.0,0.0
1687330760.796515,0.0,0.0,0.0,0.0,0.0
1687330760.805293,0.0,0.0,0.0,0.0,0.0
1687330760.8151655,0.0,0.0,0.0,0.0,0.0
1687330760.8251765,0.0,0.0,0.0,0.0,0.0
1687330760.835601,0.0,0.0,0.0,0.0,0.0
1687330760.8449368,0.0,0.0,0.0,0.0,0.0
1687330760.8552918,0.0,0.0,0.0,0.0,0.0
1687330760.8655827,0.0,0.0,0.0,0.0,0.0
1687330760.8758724,0.0,0.0,0.0,0.0,0.0
1687330760.886206,0.0,0.0,0.0,0.0,0.0
1687330760.8955052,0.0,0.0,0.0,0.0,0.0
1687330760.905269,0.0,0.0,0.0,0.0,0.0
1687330760.9155922,0.0,0.0,0.0,0.0,0.0
1687330760.92601,0.0,0.0,0.0,0.0,0.0
1687330760.9363277,0.0,0.0,0.0,0.0,0.0
1687330760.9452538,0.0,0.0,0.0,0.0,0.0
1687330760.9558446,0.0,0.0,0.0,0.0,0.0
1687330760.96477,0.0,0.0,0.0,0.0,0.0
1687330760.9755175,16753.0,15773.0,16805.0,17725.0,16709.0
1687330760.9855278,16753.0,15604.0,16780.0,17948.0,16680.0
1687330760.995908,16753.0,15498.0,16972.0,17952.0,16590.0
1687330761.0050006,16753.0,15631.0,16815.0,17879.0,16687.0
1687330761.0148118,16753.0,15427.0,16833.0,18071.0,16681.0
1687330761.02523,16753.0,15477.0,16713.0,18349.0,16473.0
1687330761.035555,16753.0,14931.0,17021.0,18575.0,16485.0
1687330761.045479,16753.0,15109.0,17237.0,18223.0,16443.0
