Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687766740.8321183,0.0,0.0,0.0,0.0,0.0
1687766740.8396566,0.0,0.0,0.0,0.0,0.0
1687766740.8508687,0.0,0.0,0.0,0.0,0.0
1687766740.8607574,0.0,0.0,0.0,0.0,0.0
1687766740.8696299,0.0,0.0,0.0,0.0,0.0
1687766740.8803473,0.0,0.0,0.0,0.0,0.0
1687766740.8917115,0.0,0.0,0.0,0.0,0.0
1687766740.9008183,0.0,0.0,0.0,0.0,0.0
1687766740.911165,0.0,0.0,0.0,0.0,0.0
1687766740.92238,0.0,0.0,0.0,0.0,0.0
1687766740.9323196,0.0,0.0,0.0,0.0,0.0
1687766740.941663,0.0,0.0,0.0,0.0,0.0
1687766740.9508607,0.0,0.0,0.0,0.0,0.0
1687766740.960999,0.0,0.0,0.0,0.0,0.0
1687766740.971787,0.0,0.0,0.0,0.0,0.0
1687766740.980412,0.0,0.0,0.0,0.0,0.0
1687766740.9916108,0.0,0.0,0.0,0.0,0.0
1687766741.0019786,0.0,0.0,0.0,0.0,0.0
1687766741.0119677,0.0,0.0,0.0,0.0,0.0
1687766741.0209875,0.0,0.0,0.0,0.0,0.0
1687766741.03032,0.0,0.0,0.0,0.0,0.0
1687766741.0404954,0.0,0.0,0.0,0.0,0.0
1687766741.050965,0.0,0.0,0.0,0.0,0.0
1687766741.0608287,0.0,0.0,0.0,0.0,0.0
1687766741.0714211,0.0,0.0,0.0,0.0,0.0
1687766741.0816226,0.0,0.0,0.0,0.0,0.0
1687766741.089659,0.0,0.0,0.0,0.0,0.0
1687766741.0999317,0.0,0.0,0.0,0.0,0.0
1687766741.1117642,0.0,0.0,0.0,0.0,0.0
1687766741.120168,0.0,0.0,0.0,0.0,0.0
1687766741.1305785,0.0,0.0,0.0,0.0,0.0
1687766741.1428313,0.0,0.0,0.0,0.0,0.0
1687766741.1507494,0.0,0.0,0.0,0.0,0.0
1687766741.1612885,0.0,0.0,0.0,0.0,0.0
1687766741.1712694,0.0,0.0,0.0,0.0,0.0
1687766741.1817586,0.0,0.0,0.0,0.0,0.0
1687766741.1896589,0.0,0.0,0.0,0.0,0.0
1687766741.2012763,0.0,0.0,0.0,0.0,0.0
