Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688392463.0092735
1688392463.0297198
1688392463.050254
1688392463.0707006
1688392463.0911558
1688392463.1116564
1688392463.1322122
1688392463.1527288
1688392463.1732311
1688392463.1937246
1688392463.2142467
1688392463.2347863
1688392463.255313
1688392463.2757857
1688392463.2963192
1688392463.3168602
1688392463.3373282
1688392463.3577268
1688392463.3781893
1688392463.398603
1688392463.4191241
1688392463.4395177
1688392463.459871
1688392463.4802556
1688392463.50061
1688392463.5211427
1688392463.5416255
1688392463.5620856
1688392463.582404
1688392463.6027143
1688392463.6230955
1688392463.6434503
1688392463.66393
1688392463.6843374
1688392463.70478
1688392463.7252636
1688392463.745735
1688392463.7661972
1688392463.786743
1688392463.8072689
1688392463.8278248
1688392463.8483858
1688392463.868927
1688392463.8894641
1688392463.9100623
1688392463.9305563
1688392463.9510899
1688392463.9715865
1688392463.992121
1688392464.012833
1688392464.0336223
1688392464.0538998
1688392464.074153
1688392464.094411
1688392464.1146543
