Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1690277390.2527049,10001.0,9107.0,9885.0,10829.0,10183.0
1690277390.262796,10001.0,8966.0,9966.0,11048.0,10024.0
1690277390.272283,10001.0,8964.0,10004.0,11060.0,9976.0
1690277390.2818005,10001.0,8773.0,9879.0,11331.0,10021.0
1690277390.2937877,10001.0,8941.0,9993.0,11051.0,10019.0
1690277390.30178,10001.0,8614.0,10070.0,11410.0,9910.0
1690277390.3130136,10001.0,8709.0,9943.0,11281.0,10071.0
1690277390.3217008,10001.0,9027.0,10029.0,11005.0,9943.0
1690277390.332584,10001.0,8789.0,10043.0,11185.0,9987.0
1690277390.3426733,10501.0,9334.0,10568.0,11744.0,10358.0
1690277390.3518658,10501.0,9066.0,10264.0,12116.0,10558.0
1690277390.362432,10501.0,9156.0,10734.0,11410.0,10704.0
1690277390.371795,10501.0,9375.0,10515.0,11237.0,10877.0
1690277390.382244,10501.0,9857.0,9897.0,11681.0,10569.0
1690277390.3943224,10501.0,9785.0,10101.0,11787.0,10331.0
1690277390.4023283,10501.0,9463.0,10477.0,11615.0,10449.0
1690277390.4125173,10501.0,9560.0,10148.0,11662.0,10634.0
1690277390.4215028,10501.0,9531.0,10579.0,11463.0,10431.0
1690277390.4320724,10501.0,9331.0,10581.0,11511.0,10581.0
1690277390.4426591,11001.0,9411.0,10777.0,12369.0,11447.0
1690277390.4517002,11001.0,9696.0,10940.0,12040.0,11328.0
1690277390.4626098,11001.0,10510.0,10456.0,11390.0,11648.0
1690277390.473827,11001.0,9312.0,10606.0,12890.0,11196.0
1690277390.4819095,11001.0,9058.0,11634.0,12844.0,10468.0
1690277390.49188,11001.0,10452.0,10810.0,11460.0,11282.0
1690277390.503335,11001.0,9293.0,10719.0,12665.0,11327.0
1690277390.5114837,11001.0,9527.0,10979.0,12321.0,11177.0
1690277390.5222704,11001.0,8771.0,11419.0,13381.0,10433.0
1690277390.5353043,11001.0,9566.0,9878.0,12430.0,12130.0
1690277390.5416877,11001.0,8221.0,11791.0,13799.0,10193.0
1690277390.5511212,10501.0,9768.0,10100.0,11140.0,10996.0
1690277390.5613697,10501.0,9012.0,10342.0,11972.0,10678.0
1690277390.571603,10501.0,8113.0,10723.0,13047.0,10121.0
1690277390.5817513,10501.0,9300.0,9544.0,11738.0,11422.0
1690277390.5919094,10501.0,8330.0,10794.0,12622.0,10258.0
1690277390.6013286,10501.0,9182.0,9264.0,11802.0,11756.0
1690277390.6129422,10501.0,8749.0,11179.0,12229.0,9847.0
1690277390.622152,10501.0,8605.0,9947.0,12447.0,11005.0
1690277390.6315877,10501.0,8847.0,10977.0,12191.0,9989.0
1690277390.6427906,10001.0,7656.0,9700.0,12392.0,10256.0
1690277390.6540961,10001.0,8454.0,9952.0,11464.0,10134.0
1690277390.6623986,10001.0,8039.0,10019.0,11963.0,9983.0
1690277390.67346,10001.0,8094.0,9722.0,12046.0,10142.0
1690277390.6821198,10001.0,7972.0,9910.0,12072.0,10050.0
1690277390.692232,10001.0,7610.0,9586.0,12508.0,10300.0
1690277390.7030206,10001.0,7948.0,10162.0,12018.0,9876.0
1690277390.712367,10001.0,7874.0,9514.0,12124.0,10492.0
1690277390.7223504,10001.0,7751.0,10221.0,12299.0,9733.0
1690277390.7328475,10001.0,7683.0,9823.0,12275.0,10223.0
1690277390.7418566,0.0,0.0,0.0,0.0,0.0
1690277390.7526047,0.0,0.0,0.0,0.0,0.0
1690277390.7629132,0.0,0.0,0.0,0.0,0.0
1690277390.7719045,0.0,0.0,0.0,0.0,0.0
1690277390.7829754,0.0,0.0,0.0,0.0,0.0
1690277390.7929485,0.0,0.0,0.0,0.0,0.0
1690277390.802617,0.0,0.0,0.0,0.0,0.0
1690277390.8127828,0.0,0.0,0.0,0.0,0.0
1690277390.823718,0.0,0.0,0.0,0.0,0.0
1690277390.831557,0.0,0.0,0.0,0.0,0.0
