Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687336535.3265743
1687336535.4267976
1687336535.5271244
1687336535.6280582
1687336535.7286158
1687336535.8300095
1687336535.9304633
1687336536.0311766
1687336536.1318395
1687336536.233227,0.0,0.0,0.0,0.0
1687336536.3350697,0.0,0.0,0.0,0.0
1687336536.436453,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336536.5374248,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336536.638745,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336536.7395134,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336536.8404365,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336536.9410245,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.04158,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.1421952,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.2428367,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.3434663,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.4440768,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.5446477,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.645216,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.745836,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.8465035,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336537.947122,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.0477223,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.1483433,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.249018,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.349649,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.4502604,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.550894,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
1687336538.6515093,0.0,0.0,0.0,0.0,10,5.315736293792725,0.9551457762718201,-1.6279265880584717,-0.30172401666641235,0.04468473419547081,-0.448182076215744,-0.8402968645095825
