Time,ID,Pos x,Pos y,Pos z,Rot 1,Rot 2,Rot 3,Rot 4
1687259677.6198428,10,2.201249837875366,0.01387074962258339,1.336659550666809,-0.31387102603912354,-0.8748391270637512,0.3663373291492462,-0.04402711242437363
1687259677.6296055,10,2.201280355453491,0.0138876773416996,1.336606502532959,-0.3130846619606018,-0.8755072951316833,0.3653842806816101,-0.04426499456167221
1687259677.639515,10,2.1885292530059814,0.021730072796344757,1.3445502519607544,-0.5556486248970032,-0.622839629650116,0.5505210757255554,-0.015872132033109665
1687259677.649659,10,2.192797899246216,0.019072461873292923,1.3418762683868408,-0.4763610064983368,-0.7277826070785522,0.4926481544971466,-0.026653587818145752
1687259677.6596205,10,2.1957590579986572,0.017229260876774788,1.3400282859802246,-0.4187335968017578,-0.7886912226676941,0.44890671968460083,-0.03333236277103424
1687259677.6699214,10,2.1977970600128174,0.015960684046149254,1.3387707471847534,-0.37920987606048584,-0.8245362639427185,0.41824036836624146,-0.037613607943058014
1687259677.679998,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.689899,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.6997058,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.709672,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.7195983,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.7297819,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.7395527,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.750039,10,2.1992108821868896,0.015121443197131157,1.337876558303833,-0.3520541191101074,-0.8468717336654663,0.3965155780315399,-0.04051709547638893
1687259677.759558,10,2.201641321182251,0.013730686157941818,1.3363533020019531,-0.3065524697303772,-0.880329430103302,0.3591526448726654,-0.04533294588327408
1687259677.7693822,10,2.2015509605407715,0.013710638508200645,1.336454153060913,-0.30828872323036194,-0.8787732124328613,0.3615345358848572,-0.04481755197048187
1687259677.779885,10,2.2020528316497803,0.013941094279289246,1.3362281322479248,-0.30184558033943176,-0.8847717046737671,0.3517202138900757,-0.04859289154410362
1687259677.7895126,10,2.2018370628356934,0.013893499970436096,1.3363434076309204,-0.3048942983150482,-0.8822137117385864,0.35568729043006897,-0.04716987535357475
1687259677.7995448,10,2.201620101928711,0.013822849839925766,1.3364856243133545,-0.3083595037460327,-0.8791477680206299,0.36045610904693604,-0.04566062614321709
1687259677.8096318,10,2.1995203495025635,0.012988252565264702,1.3378081321716309,-0.34723779559135437,-0.8544554114341736,0.3839317560195923,-0.04391202703118324
1687259677.8194551,10,2.2001330852508545,0.013259568251669407,1.3373939990997314,-0.335544228553772,-0.8619181513786316,0.3775659501552582,-0.04417050629854202
1687259677.829591,10,2.2001330852508545,0.013259568251669407,1.3373939990997314,-0.335544228553772,-0.8619181513786316,0.3775659501552582,-0.04417050629854202
1687259677.8396378,10,2.2008392810821533,0.01358762476593256,1.3369280099868774,-0.3218781352043152,-0.8702225089073181,0.370321124792099,-0.04437830299139023
1687259677.849556,10,2.2010624408721924,0.01372262742370367,1.3367527723312378,-0.31746333837509155,-0.8731212019920349,0.3672749996185303,-0.044560521841049194
1687259677.8597012,10,2.201176166534424,0.013774285092949867,1.3366539478302002,-0.3150641918182373,-0.87446528673172,0.3661440908908844,-0.0445370189845562
1687259677.8697848,10,2.201291799545288,0.013847432099282742,1.33657705783844,-0.3127460181713104,-0.8759849071502686,0.3644680082798004,-0.04475894942879677
1687259677.8796594,10,2.2013375759124756,0.0138885248452425,1.336566686630249,-0.3122863173484802,-0.8762773871421814,0.3641815781593323,-0.04457736387848854
1687259677.8897626,10,2.2013187408447266,0.013888705521821976,1.3366197347640991,-0.31274884939193726,-0.875711977481842,0.36519384384155273,-0.04416078329086304
1687259677.8997214,10,2.2014241218566895,0.013957229442894459,1.336474061012268,-0.310202419757843,-0.8779358863830566,0.3619263172149658,-0.044857971370220184
1687259677.909553,10,2.2013773918151855,0.013934612274169922,1.3365015983581543,-0.31086885929107666,-0.8772360682487488,0.363082617521286,-0.044591452926397324
1687259677.9195578,10,2.201439142227173,0.013969494961202145,1.3364280462265015,-0.3095654547214508,-0.8783811926841736,0.3613547086715698,-0.045150481164455414
