Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1690285556.7693272,10001.0,8349.0,9861.0,11567.0,10227.0
1690285556.7786984,10001.0,8012.0,10164.0,11828.0,10000.0
1690285556.7876313,10001.0,8034.0,9888.0,12028.0,10054.0
1690285556.7988858,10001.0,8124.0,9608.0,11930.0,10342.0
1690285556.8071973,10001.0,7928.0,9724.0,12026.0,10326.0
1690285556.8171968,10001.0,8046.0,9840.0,11900.0,10218.0
1690285556.8271947,10001.0,7855.0,9665.0,12157.0,10327.0
1690285556.8387635,10001.0,7757.0,9809.0,12087.0,10351.0
1690285556.847945,10001.0,7652.0,9516.0,12548.0,10288.0
1690285556.8568547,10501.0,8303.0,9693.0,12609.0,11399.0
1690285556.8676112,10501.0,8218.0,10502.0,12548.0,10736.0
1690285556.8780372,10501.0,7912.0,11298.0,12486.0,10308.0
1690285556.8877661,10501.0,7930.0,11320.0,12784.0,9970.0
1690285556.897544,10501.0,8475.0,11345.0,12597.0,9587.0
1690285556.9075246,10501.0,8496.0,11258.0,12444.0,9806.0
1690285556.91798,10501.0,8558.0,11252.0,11848.0,10346.0
1690285556.9264336,10501.0,8940.0,10034.0,12338.0,10692.0
1690285556.9380016,10501.0,8148.0,9914.0,13248.0,10694.0
1690285556.9476166,10501.0,7747.0,10983.0,12879.0,10395.0
1690285556.9574935,11001.0,9129.0,10427.0,13481.0,10967.0
1690285556.9680297,11001.0,9048.0,10194.0,13514.0,11248.0
1690285556.9776397,11001.0,7897.0,11107.0,13385.0,11615.0
1690285556.9873257,11001.0,7454.0,10750.0,14042.0,11758.0
1690285556.9971201,11001.0,7866.0,10586.0,14198.0,11354.0
1690285557.0081458,11001.0,8007.0,10127.0,14103.0,11767.0
1690285557.0175362,11001.0,8305.0,10417.0,13259.0,12023.0
1690285557.0289183,11001.0,7935.0,10533.0,13979.0,11557.0
1690285557.0372727,11001.0,7619.0,9951.0,14543.0,11891.0
1690285557.0481267,11001.0,7882.0,10694.0,13928.0,11500.0
1690285557.056376,10501.0,7193.0,10159.0,13375.0,11277.0
1690285557.0664177,10501.0,7027.0,10141.0,13973.0,10863.0
1690285557.0779757,10501.0,7220.0,10204.0,13434.0,11146.0
1690285557.0879478,10501.0,6922.0,9706.0,14008.0,11368.0
1690285557.097951,10501.0,7346.0,10186.0,13580.0,10892.0
1690285557.1062071,10501.0,6584.0,10168.0,14332.0,10920.0
1690285557.1181188,10501.0,6989.0,10541.0,14051.0,10423.0
1690285557.127472,10501.0,6585.0,10105.0,14427.0,10887.0
1690285557.13797,10501.0,7283.0,10115.0,13823.0,10783.0
1690285557.1462767,10501.0,6232.0,9988.0,14640.0,11144.0
1690285557.1578593,10001.0,6344.0,9282.0,13526.0,10852.0
1690285557.167293,10001.0,6042.0,9624.0,13958.0,10380.0
1690285557.1771398,10001.0,5805.0,9011.0,14133.0,11055.0
1690285557.187164,10001.0,6285.0,9629.0,13725.0,10365.0
1690285557.197964,10001.0,5645.0,9365.0,14309.0,10685.0
1690285557.2062118,10001.0,6142.0,9810.0,13704.0,10348.0
1690285557.2162328,10001.0,5940.0,9250.0,13966.0,10848.0
1690285557.2279935,10001.0,6067.0,9509.0,13873.0,10555.0
1690285557.236573,10001.0,5859.0,9499.0,14271.0,10375.0
1690285557.246926,10001.0,6119.0,9203.0,13887.0,10795.0
1690285557.2562666,0.0,0.0,0.0,0.0,0.0
1690285557.268293,0.0,0.0,0.0,0.0,0.0
1690285557.2765744,0.0,0.0,0.0,0.0,0.0
1690285557.2886357,0.0,0.0,0.0,0.0,0.0
1690285557.2975488,0.0,0.0,0.0,0.0,0.0
1690285557.3077805,0.0,0.0,0.0,0.0,0.0
1690285557.317393,0.0,0.0,0.0,0.0,0.0
1690285557.326415,0.0,0.0,0.0,0.0,0.0
1690285557.3373194,0.0,0.0,0.0,0.0,0.0
1690285557.3488886,0.0,0.0,0.0,0.0,0.0
