Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687422455.749332,0.0,0.0,0.0,0.0,0.0
1687422455.7590353,0.0,0.0,0.0,0.0,0.0
1687422455.7675328,0.0,0.0,0.0,0.0,0.0
1687422455.7786171,0.0,0.0,0.0,0.0,0.0
1687422455.7885735,0.0,0.0,0.0,0.0,0.0
1687422455.798264,0.0,0.0,0.0,0.0,0.0
1687422455.808736,0.0,0.0,0.0,0.0,0.0
1687422455.8183243,0.0,0.0,0.0,0.0,0.0
1687422455.8280625,0.0,0.0,0.0,0.0,0.0
1687422455.8387494,0.0,0.0,0.0,0.0,0.0
1687422455.8478541,0.0,0.0,0.0,0.0,0.0
1687422455.8587656,0.0,0.0,0.0,0.0,0.0
1687422455.868312,0.0,0.0,0.0,0.0,0.0
1687422455.8789,0.0,0.0,0.0,0.0,0.0
1687422455.8877912,0.0,0.0,0.0,0.0,0.0
1687422455.8974469,0.0,0.0,0.0,0.0,0.0
1687422455.9081948,0.0,0.0,0.0,0.0,0.0
1687422455.9187315,0.0,0.0,0.0,0.0,0.0
1687422455.9275947,0.0,0.0,0.0,0.0,0.0
1687422455.9372146,0.0,0.0,0.0,0.0,0.0
1687422455.9485765,0.0,0.0,0.0,0.0,0.0
1687422455.9589005,0.0,0.0,0.0,0.0,0.0
1687422455.968897,0.0,0.0,0.0,0.0,0.0
1687422455.9783363,0.0,0.0,0.0,0.0,0.0
1687422455.9875553,0.0,0.0,0.0,0.0,0.0
1687422455.997521,0.0,0.0,0.0,0.0,0.0
1687422456.0083442,0.0,0.0,0.0,0.0,0.0
1687422456.0179374,0.0,0.0,0.0,0.0,0.0
1687422456.029478,0.0,0.0,0.0,0.0,0.0
1687422456.037789,0.0,0.0,0.0,0.0,0.0
1687422456.0514224,0.0,0.0,0.0,0.0,0.0
1687422456.0591726,0.0,0.0,0.0,0.0,0.0
1687422456.0692887,0.0,0.0,0.0,0.0,0.0
1687422456.0783606,0.0,0.0,0.0,0.0,0.0
1687422456.0886254,0.0,0.0,0.0,0.0,0.0
1687422456.0971103,0.0,0.0,0.0,0.0,0.0
1687422456.1076348,0.0,0.0,0.0,0.0,0.0
1687422456.1176183,0.0,0.0,0.0,0.0,0.0
1687422456.1282985,0.0,0.0,0.0,0.0,0.0
1687422456.1372066,0.0,0.0,0.0,0.0,0.0
1687422456.1478736,0.0,0.0,0.0,0.0,0.0
1687422456.1586673,0.0,0.0,0.0,0.0,0.0
1687422456.1694667,0.0,0.0,0.0,0.0,0.0
1687422456.1778014,0.0,0.0,0.0,0.0,0.0
1687422456.1886454,0.0,0.0,0.0,0.0,0.0
1687422456.200126,0.0,0.0,0.0,0.0,0.0
