Time,ID,Pos x,Pos y,Pos z,Rot 1,Rot 2,Rot 3,Rot 4
1688388198.8302388,10,2.2932536602020264,0.025652959942817688,1.9420602321624756,0.006604399066418409,-0.9591376185417175,-0.02223430760204792,-0.2819879949092865
1688388198.838498,10,2.2932510375976562,0.025657782331109047,1.9420607089996338,0.006693983916193247,-0.9591230154037476,-0.02210240624845028,-0.28204554319381714
1688388198.8463717,10,2.293250322341919,0.025652578100562096,1.9420617818832397,0.006655790843069553,-0.9591063261032104,-0.02216343767940998,-0.28209859132766724
1688388198.8547626,10,2.293255090713501,0.02565266191959381,1.942063808441162,0.0066566853784024715,-0.9591140747070312,-0.022260095924139023,-0.2820647656917572
1688388198.8632584,10,2.293252468109131,0.025659561157226562,1.9420654773712158,0.006683759391307831,-0.9591026902198792,-0.02230972982943058,-0.2820989489555359
1688388198.871318,10,2.293252468109131,0.025654517114162445,1.9420607089996338,0.006721653044223785,-0.9590936899185181,-0.022344237193465233,-0.28212589025497437
1688388198.8796072,10,2.2932515144348145,0.025654802098870277,1.9420579671859741,0.00665145181119442,-0.9591037631034851,-0.022228559479117393,-0.28210240602493286
1688388198.8879962,10,2.293255090713501,0.025657562538981438,1.9420579671859741,0.006505269557237625,-0.9591262340545654,-0.022373821586370468,-0.28201809525489807
1688388198.8963625,10,2.29325795173645,0.02565268985927105,1.9420583248138428,0.006516085471957922,-0.9591253995895386,-0.022421756759285927,-0.28201669454574585
1688388198.9046261,10,2.2932541370391846,0.02565435878932476,1.9420607089996338,0.006628449074923992,-0.9591193795204163,-0.02236126735806465,-0.2820391356945038
1688388198.9130008,10,2.2932567596435547,0.025649694725871086,1.9420619010925293,0.0065529318526387215,-0.9591468572616577,-0.02255133166909218,-0.2819327116012573
1688388198.921487,10,2.293257713317871,0.025653503835201263,1.9420626163482666,0.00652103079482913,-0.9591497182846069,-0.022607112303376198,-0.281919002532959
1688388198.9296706,10,2.2932608127593994,0.02565019577741623,1.9420647621154785,0.006546653341501951,-0.9591522812843323,-0.02263203263282776,-0.2819076478481293
1688388198.9379413,10,2.2932610511779785,0.025652507320046425,1.9420641660690308,0.006575491279363632,-0.9591478705406189,-0.022501908242702484,-0.2819322645664215
1688388198.9460046,10,2.2932567596435547,0.02565772458910942,1.9420599937438965,0.006553651764988899,-0.9591386914253235,-0.02233564853668213,-0.2819773554801941
1688388198.9546618,10,2.2932541370391846,0.02565709687769413,1.942055344581604,0.006595914717763662,-0.9591140747070312,-0.022315768525004387,-0.28206172585487366
1688388198.9630175,10,2.2932560443878174,0.025653213262557983,1.9420580863952637,0.006621548905968666,-0.9591235518455505,-0.022373788058757782,-0.28202423453330994
1688388198.9713776,10,2.2932522296905518,0.0256554763764143,1.9420621395111084,0.0066543519496917725,-0.9591158628463745,-0.022295093163847923,-0.2820560336112976
1688388198.9800768,10,2.2932586669921875,0.025657817721366882,1.942060947418213,0.006659984588623047,-0.9591207504272461,-0.02234255149960518,-0.282035231590271
