Time,motor.m1,motor.m2,motor.m3,motor.m4,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
0.0,21097.0,20831.0,20449.0,20719.0,2.614897489547729,0.024302652105689,1.901110410690308,0.0018809647299349,-0.9639744758605956,-0.0161449611186981,-0.2654978930950165
0.020841598510742188,21304.0,20842.0,20320.0,20630.0,2.6155829429626465,0.0247766301035881,1.900845289230347,0.0142724141478538,-0.9651451706886292,-0.0251794829964637,-0.2601098418235779
0.04150056838989258,21071.0,20461.0,20339.0,21225.0,2.615306615829468,0.0246847234666347,1.900625824928284,-0.0323701240122318,-0.9649033546447754,-0.0297344774007797,-0.2589008212089538
0.062374114990234375,21757.0,20345.0,19729.0,21265.0,2.615380048751831,0.0241808220744133,1.9006589651107788,-0.0414876602590084,-0.9660021066665648,-0.0231080092489719,-0.2541353404521942
0.08382105827331543,22674.0,19620.0,19046.0,21756.0,2.615370988845825,0.0239107459783554,1.9006229639053345,-0.0407919585704803,-0.9665654301643372,-0.0196859389543533,-0.2523878812789917
0.10422062873840332,22834.0,21830.0,20056.0,21060.0,2.6152148246765137,0.0239928979426622,1.9008044004440308,-0.0246791895478963,-0.965653955936432,-0.0196736361831426,-0.2579073011875152
0.12516307830810547,22358.0,21316.0,20508.0,21598.0,2.615410327911377,0.0243885405361652,1.9009780883789065,0.0036753870081156,-0.9647063612937928,-0.026843249797821,-0.2619302868843078
0.14596128463745117,22682.0,21566.0,20234.0,21298.0,2.6155319213867188,0.0261339489370584,1.900771975517273,0.0257546938955783,-0.965912401676178,0.0028777490369975,-0.257568746805191
0.16662931442260742,22087.0,21785.0,20243.0,21665.0,2.615537166595459,0.0251191947609186,1.901214957237244,0.0089674824848771,-0.965128481388092,-0.0096267592161893,-0.2614459097385406
0.1884775161743164,22507.0,22035.0,19325.0,21913.0,2.6159207820892334,0.0242989752441644,1.9010887145996092,-0.0145144490525126,-0.9668226838111876,-0.0231026299297809,-0.2539871633052826
0.2098846435546875,22573.0,21321.0,20191.0,21695.0,2.615630626678467,0.0240441150963306,1.9011379480361936,-0.0210441332310438,-0.9663369655609132,-0.021792646497488,-0.2554900646209717
0.23115897178649902,22557.0,21527.0,19763.0,21933.0,2.6155478954315186,0.0239113997668027,1.9011013507843015,-0.0199742633849382,-0.9667203426361084,-0.0243417434394359,-0.2538901269435882
0.2520115375518799,22428.0,22478.0,18900.0,21974.0,2.6156275272369385,0.0243253987282514,1.9012542963027956,-0.0126741053536534,-0.9649932980537416,-0.0190800726413726,-0.2612721025943756
0.27452731132507324,23007.0,22149.0,18981.0,21643.0,2.615230798721313,0.0243839193135499,1.9013192653656008,-0.0032021959777921,-0.9639123678207396,-0.0165852010250091,-0.2656833827495575
0.29543495178222656,22440.0,21976.0,19836.0,21528.0,2.615354299545288,0.0245171766728162,1.9013123512268064,-0.0040085460059344,-0.9636186957359314,-0.0178916864097118,-0.2666510939598083
0.31618762016296387,22001.0,22389.0,19723.0,21667.0,2.6153852939605717,0.0244923774152994,1.9008643627166748,-0.0177885740995407,-0.9637832045555116,-0.0166996978223323,-0.2655684351921081
0.3375074863433838,22547.0,21801.0,20203.0,21229.0,2.61566424369812,0.0253893304616212,1.900772213935852,-0.005425679963082,-0.9632062911987304,-0.0390132777392864,-0.2658611536026001
0.35936641693115234,22264.0,21756.0,20436.0,21324.0,2.6155972480773926,0.0251111630350351,1.900634527206421,-0.0103395953774452,-0.9644576907157898,-0.0340312123298645,-0.261832594871521
0.3811001777648926,22759.0,21467.0,19585.0,21969.0,2.6154086589813232,0.0247793737798929,1.901067852973938,-0.0043822042644023,-0.9637355208396912,-0.019343452528119,-0.2661210000514984
0.40157532691955566,22982.0,22428.0,20292.0,21862.0,2.615767240524292,0.0255795232951641,1.9008347988128664,-0.0123368557542562,-0.9610005021095276,-0.0438048206269741,-0.2727765142917633
0.42323732376098633,23071.0,22475.0,19825.0,22193.0,2.615596055984497,0.025162860751152,1.9009109735488887,-0.0077701997943222,-0.9618807435035706,-0.0303444676101207,-0.2716692090034485
0.44533753395080566,22867.0,22471.0,20045.0,22181.0,2.6153690814971924,0.024674667045474,1.901219367980957,-0.0026005296967923,-0.9628480672836304,-0.0222454145550727,-0.2691133916378021
0.46663689613342285,23134.0,22326.0,19750.0,22354.0,2.615432977676392,0.0243989694863557,1.9013452529907229,-0.001169856172055,-0.9633923768997192,-0.0187221094965934,-0.2674385011196136
0.4878096580505371,28011.0,27067.0,24337.0,27801.0,2.6153695583343506,0.0245984699577093,1.9011390209198,-0.0040697669610381,-0.962930142879486,-0.0169690307229757,-0.2691860496997833
0.5087072849273682,29128.0,27410.0,24168.0,26510.0,2.615217447280884,0.0248575918376445,1.9009329080581665,-0.0047398270107805,-0.9622615575790404,-0.0138847427442669,-0.2717307209968567
0.530242919921875,28642.0,27678.0,23790.0,27106.0,2.615143060684204,0.0244205296039581,1.900889277458191,-0.0271916799247264,-0.9631324410438538,-0.0158166047185659,-0.2671822309494018
0.5507943630218506,28997.0,26043.0,23887.0,28289.0,2.6153886318206787,0.0244745835661888,1.9011194705963133,-0.0131079433485865,-0.9631231427192688,-0.0156933888792991,-0.2682827115058899
0.5715286731719971,28716.0,27390.0,24154.0,26956.0,2.61562180519104,0.0244108587503433,1.9007169008255005,-0.0185795612633228,-0.9648034572601318,-0.0241509284824132,-0.2612003087997436
0.5923550128936768,27711.0,27043.0,25213.0,27249.0,2.615617513656616,0.0244448520243167,1.9008257389068604,-0.0052455435506999,-0.9655820727348328,-0.0256921965628862,-0.2587736546993255
0.6126918792724609,27296.0,28102.0,24512.0,27306.0,2.615598440170288,0.0244452282786369,1.901489853858948,-0.0019578670617192,-0.96409809589386,-0.0223183501511812,-0.2645997107028961
