motor.m1,motor.m2,motor.m3,motor.m4
-0.19354387087741753,-0.057541150823016474,-0.19714394287885761,-0.2198643972879457
-0.22634452689053786,-0.03962079241584837,-0.15962319246384926,-0.24250485009700196
-0.23574471489429794,-0.12350247004940096,-0.1360627212544251,-0.17278345566911335
-0.22414448288965783,-0.2199043980879618,-0.14126282525650513,-0.08278165563311268
-0.23490469809396186,-0.17602352047040937,-0.05682113642272846,-0.09298185963719274
-0.2227044540890818,-0.13886277725554508,-0.0708614172283446,-0.12830256605132107
-0.1590231804636093,-0.10982219644392888,-0.12254245084901694,-0.1693433868677373
-0.08038160763215263,-0.16110322206444128,-0.19726394527890556,-0.12198243964879296
-0.07886157723154463,-0.14518290365807318,-0.1802236044720894,-0.1564631292625852
-0.18090361807236144,-0.14218284365687317,-0.11842236844736898,-0.22658453169063386
-0.22514450289005783,-0.16538330766615328,-0.07226144522890454,-0.20530410608212168
-0.2289845796915938,-0.19330386607732153,-0.0635412708254165,-0.1822636452729055
-0.18966379327586547,-0.17742354847096942,-0.10342206844136881,-0.19758395167903353
-0.17350347006940137,-0.11454229084581691,-0.12990259805196103,-0.25014500290005803
-0.11546230924618495,-0.09978199563991275,-0.1681033620672413,-0.28474569491389823
-0.1693433868677373,-0.16126322526450532,-0.12750255005100097,-0.20998419968399373
-0.23654473089461792,-0.20134402688053765,-0.04758095161903242,-0.18262365247304946
-0.27206544130882615,-0.1795035900718014,-0.005820116402328046,-0.21070421408428164
-0.23422468449368983,-0.16958339166783332,-0.0483809676193524,-0.21590431808636168
-0.18134362687253747,-0.11694233884677696,-0.11142222844456884,-0.25838516770335407
-0.12802256045120908,-0.13642272845456904,-0.16738334766695329,-0.23626472529450593
-0.14854297085941714,-0.1443828876577532,-0.14382287645752911,-0.23134462689253787
-0.18438368767375346,-0.16846336926738537,-0.11702234044680893,-0.19822396447928958
-0.2353047060941219,-0.2093041860837217,-0.07754155083101666,-0.14594291885837718
-0.2563051261025221,-0.17582351647032946,-0.03502070041400829,-0.2009440188803776
-0.19074381487629755,-0.14330286605732112,-0.11090221804436085,-0.22314446288925782
-0.11690233804676098,-0.12474249484989697,-0.19698393967879357,-0.22946458929178581
-0.13586271725434507,-0.15034300686013724,-0.1726634532690654,-0.20922418448368962
-0.23290465809316185,-0.13370267405348102,-0.10610212204244085,-0.1953839076781536
-0.2201444028880578,-0.11510230204604088,-0.11422228444568894,-0.2186243724874497
-0.24486489729794592,-0.12494249884997699,-0.0630212604252085,-0.23526470529410592
-0.2115842316846337,-0.17654353087061736,-0.09414188283765679,-0.1858237164743295
-0.2083041660833217,-0.1951039020780415,-0.10654213084261688,-0.15814316286325725
-0.19914398287965762,-0.12002240044800894,-0.13746274925498514,-0.21146422928458564
-0.17130342606852134,-0.11642232844656897,-0.17346346926938538,-0.20690413808276165
-0.1946238924778495,-0.09326186523730473,-0.1583031660633213,-0.2219044380887618
-0.18114362287245744,-0.12714254285085702,-0.1752235044700894,-0.18458369167383348
-0.2113442268845377,-0.16502330046600933,-0.1463829276585532,-0.1453429068581371
-0.27514550291005824,-0.1325026500530011,-0.07250145002900055,-0.08058161163223265
-0.3141062821256425,-0.1446628932578652,-0.028500570011400272,-0.07346146922938457
-0.250505010100202,-0.10338206764135283,-0.09034180683613668,-0.11650233004660093
-0.2035040700814016,-0.07790155803116061,-0.129182583651673,-0.15014300286005722
-0.22650453009060179,-0.08562171243424865,-0.13818276365527316,-0.21778435568711374
-0.21818436368727379,-0.09770195403908077,-0.15690313806276124,-0.19530390607812154
-0.2269445388907778,-0.14094281885637716,-0.15342306846136922,-0.14678293565871314
-0.24106482129642592,-0.16842336846736938,-0.13698273965479313,-0.12162243244864901
-0.2120642412848257,-0.15758315166303327,-0.16422328446568935,-0.13422268445368912
-0.1976639532790656,-0.13558271165423308,-0.17398347966959338,-0.16086321726434527
-0.13058261165223306,-0.10082201644032884,-0.24018480369607387,-0.19650393007860156
-0.20074401488029758,-0.07386147722954461,-0.1698633972679453,-0.22362447248944983
-0.2681853637072742,-0.10938218764375285,-0.09770195403908077,-0.19282385647712952
-0.2926258525170503,-0.14854297085941714,-0.0850217004340087,-0.14190283805676118
-0.24130482609652193,-0.16946338926778537,-0.13466269325386504,-0.122662453249065
-0.1943838876777536,-0.15814316286325725,-0.18742374847496945,-0.12814256285125702
-0.18722374447488954,-0.1429028580571612,-0.20874417488349772,-0.129222584451689
-0.20502410048200959,-0.13142262845256902,-0.18854377087541752,-0.1431028620572411
-0.27110542210844213,-0.10758215164303286,-0.14694293885877718,-0.14246284925698516
-0.24090481809636188,-0.0797015940318806,-0.17954359087181748,-0.16794335886717737
-0.24050481009620195,-0.08746174923498473,-0.1752235044700894,-0.16490329806596127
-0.23326466529330592,-0.12102242044840894,-0.1926238524770495,-0.12118242364847298
-0.24246484929698597,-0.11686233724674489,-0.17878357567151348,-0.129982599651993
-0.2573051461029221,-0.11474229484589693,-0.1761835236704734,-0.11986239724794501
-0.3148262965259305,-0.1486629732594652,-0.12634252685053704,-0.07826156523130468
-0.34326686533730677,-0.14038280765615307,-0.10966219324386484,-0.07478149562991265
-0.26854537090741815,-0.11790235804716098,-0.19814396287925762,-0.0835016700334007
-0.2103042060841217,-0.08686173723474466,-0.27078541570831416,-0.10014200284005681
-0.24094481889637798,-0.03470069401388032,-0.2587851757035141,-0.13366267325346504
-0.25922518450369003,-0.017700354007080144,-0.1853037060741215,-0.09850197003940075
-0.2959059181183624,-0.04646092921858436,-0.1527030540610812,-0.06566131322626456
-0.2411048220964419,-0.06550131002620052,-0.21598431968639376,-0.03814076281525636
-0.254505090101802,-0.08994179883597675,-0.21138422768455367,-0.004900098001960007
-0.22466449328986582,-0.07122142442848856,-0.2257045140902818,-0.03914078281565636
-0.25870517410348204,-0.033740674813496296,-0.2027040540810816,-0.06558131162623249
-0.2709054181083622,-0.02346046920938416,-0.19498389967799357,-0.0713814276285526
-0.2800256005120102,-0.009140182803656027,-0.19578391567831355,-0.07578151563031266
-0.27862557251145026,-0.020700414008280155,-0.20662413248264966,-0.05478109562191247
-0.30538610772215447,-0.10354207084141687,-0.22938458769175385,-0.029780595611912264
-0.2675853517070341,-0.11662233244664888,-0.27390547810956223,-0.009980199603992101
-0.2826256525130503,-0.03366067321346422,-0.26470529410588217,-0.08710174203484067
-0.2721854437088742,0.01862037240744807,-0.2684253685073702,-0.14610292205844122
-0.2946258925178503,0.054901098021960415,-0.24398487969759397,-0.18438368767375346
-0.32510650213004255,-0.012540250805016084,-0.23718474369487386,-0.09326186523730473
-0.3239864797295946,-0.11134222684453687,-0.23062461249224986,-0.0021400428008560013
-0.29226584531690636,-0.07602152043040866,-0.26346526930538616,-0.03634072681453626
-0.26446528930578617,0.012100242004840167,-0.28622572451449024,-0.12950259005180098
-0.2840656813136263,0.08546170923418472,-0.2618252365047301,-0.20766415328306564
-0.2949058981179623,0.07734154683093664,-0.19986399727994564,-0.14330286605732112
-0.28670573411468225,-0.016940338806776145,-0.20590411808236164,-0.05118102362047239
-0.3009860197203944,-0.09354187083741672,-0.1875437508750175,0.021340426808536206
-0.28014560291205826,-0.07982159643192865,-0.2059841196823936,0.005220104402088088
-0.22834456689133786,-0.013140262805256153,-0.2548250965019301,-0.06442128842576855
-0.24254485089701794,0.04978099561991245,-0.23702474049480993,-0.130942618852377
-0.24174483489669796,0.062101242024840575,-0.23062461249224986,-0.1504630092601852
-0.2535850717014341,0.047380947618952396,-0.21126422528450572,-0.14326286525730514
-0.244664893297866,-0.020660413208264172,-0.1800236004720095,-0.11538230764615287
-0.23814476289525788,-0.06622132442648854,-0.18846376927538555,-0.06790135802716057
-0.22254445088901775,-0.0791815836316726,-0.24662493249864992,-0.11974239484789695
-0.2153843076861537,-0.0587411748234965,-0.22354447088941776,-0.1704234084681694
-0.20990419808396166,-0.06270125402508053,-0.2209444188883778,-0.17454349086981735
-0.23342466849336985,-0.04198083961679233,-0.20134402688053765,-0.1913438268765375
-0.24706494129882595,-0.06274125482509652,-0.18282365647312948,-0.1754635092701854
-0.3619072381447629,-0.11222224444488893,-0.2173443468869377,-0.22862457249144985
-0.3105462109242185,-0.12598251965039298,-0.2565451309026181,-0.22702454049080978
-0.3077861557231144,-0.11450229004580093,-0.2582651653033061,-0.23954479089581793
-0.2767855357107142,-0.10822216444328892,-0.2787055741114822,-0.25638512770255406
-0.34178683573671476,-0.24498489969799397,-0.369707394147883,-0.2981859637192744
-0.369467389347787,-0.25946518930378604,-0.3290665813316266,-0.2966659333186664
-0.4095481909638192,-0.244184883697674,-0.2795455909118182,-0.3213864277285545
-0.4111882237644753,-0.24166483329666588,-0.27966559331186625,-0.3221464429288585
-0.3964279285585711,-0.20026400528010557,-0.29258585171703433,-0.3653873077461549
-0.46914938298765974,-0.3076261525230505,-0.3616272325446509,-0.41450829016580326
-0.42442848856977144,-0.3050661013220265,-0.3969879397587952,-0.42642852857057145
-0.4232284645692914,-0.35162703254065086,-0.3877077541550831,-0.39034780695613913
-0.40650813016260323,-0.39106782135642715,-0.38546770935418706,-0.36986739734794694
-0.40722814456289125,-0.4209884197683954,-0.378507570151403,-0.3461869237384748
-0.5263505270105402,-0.492509850197004,-0.37794755895117904,-0.4581891637832757
0.6239124782495651,-0.9573991479829597,-1.0,-0.24074481489629795
-0.6309926198523971,-0.0943418868377367,-0.0877817556351127,-1.0
-0.5787915758315166,-0.34054681093621875,-0.2191043820876417,-0.7165543310866218
-0.5318306366127323,-0.6881537630752614,-0.503270065401308,-0.4621492429848597
-0.5149102982059641,-0.8285965719314387,-0.5230704614092282,-0.31882637652753054
-0.4758295165903318,-0.8467969359387187,-0.5690313806276126,-0.2937458749174984
-0.5190703814076282,-0.7349946998939979,-0.5321106422128443,-0.3992279845596912
-0.5833516670333407,-0.5745514910298206,-0.4843896877937559,-0.5431108622172444
0.004380087601752125,0.0632612652253044,-0.878277565551311,-1.0
-0.3982679653593072,-0.8366767335346708,-0.20250405008100159,-1.0
-0.40794815896317926,-0.7373147462949259,-0.3436268725374507,-0.997159943198864
-0.43606872137442754,-0.9131982639652794,-0.43878877577551556,-0.6979939598791975
-1.0,-1.0,0.06906138122762462,-0.0014200284005679853
-0.7238344766895337,-0.634072681453629,-0.6109522190443809,-0.8143162863257265
-0.7357147142942859,-0.6814736294725894,-0.4821896437928759,-0.8837976759535191
-0.38150763015260303,-1.0,-0.6967139342786856,-0.623992479849597
-0.6523130462609252,-0.8411968239364788,-0.5920718414368287,-0.6975939518790375
-0.5995919918398368,-0.8242364847296946,-0.5622312446248925,-0.7971159423188464
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0
-0.5431908638172763,-0.617992359847197,-0.5940718814376287,-0.5210304206084122
-0.5313906278125562,-0.6341126822536451,-0.6054721094421889,-0.505310106202124
-0.5354307086141723,-0.6141522830456609,-0.6023920478409568,-0.5243104862097242
-0.5285105702114042,-0.6388327766555331,-0.6109122182443649,-0.498029960599212
-0.5465109302186044,-0.6296325926518531,-0.5952319046380927,-0.5049100982019641
-0.5171503430068601,-0.5876317526350527,-0.5689913798275965,-0.49514990299805994
-0.4879097581951639,-0.5930318606372127,-0.5952719054381088,-0.4927098541970839
-0.49490989819796394,-0.6026720534410688,-0.5931518630372608,-0.47818956379127586
-0.5110302206044122,-0.5979119582391648,-0.5791115822316446,-0.4808696173923478
-0.501470029400588,-0.5937118742374847,-0.5857117142342847,-0.48802976059521186
-0.5079901598031961,-0.6004720094401887,-0.5880717614352287,-0.47238944778895575
-0.503630072601452,-0.5958719174383488,-0.5901118022360448,-0.4793095861917238
-0.4861497229944599,-0.621512430248605,-0.5877517550351007,-0.4735094701894038
-0.47214944298885975,-0.620152403048061,-0.623832476649533,-0.4527890557811156
-0.49038980779615593,-0.5994319886397728,-0.619032380647613,-0.4600692013840276
-0.4613892277845557,-0.619312386247725,-0.623072461449229,-0.4651493029860597
-0.4730294605892118,-0.6075921518430369,-0.6074321486429728,-0.4808696173923478
-0.4717894357887158,-0.623152463049261,-0.5927518550371007,-0.48122962459249186
-0.47714954299085977,-0.6121122422448448,-0.6071521430428608,-0.4725094501890038
-0.4364287285745715,-0.627472549450989,-0.6086721734434688,-0.4249884997699954
-0.46050921018420365,-0.5930718614372288,-0.6069921398427969,-0.43698873977479546
-0.4249884997699954,-0.6485129702594052,-0.6093121862437249,-0.41474829496589927
-0.4567891357827156,-0.6129522590451809,-0.6028720574411488,-0.42494849896997944
-0.4159083181663633,-0.6535130702614051,-0.621592431848637,-0.4065481309626192
-0.2666253325066501,-0.41070821416428327,-0.40422808456169124,-0.22990459809196184
-0.20162403248064964,-0.4523490469809396,-0.42258845176903537,-0.23490469809396186
-0.2327446548930978,-0.4331486629732595,-0.41834836696733935,-0.2272245444908898
-0.23626472529450593,-0.41202824056481124,-0.43322866457329146,-0.22994459889197782
-0.19122382447648956,-0.4374687493749875,-0.4445088901778036,-0.23826476529530594
-0.23362467249344987,-0.4212284245684914,-0.41026820536410724,-0.24634492689853793
-0.20570411408228162,-0.4069081381627633,-0.45770915418308367,-0.2411448228964579
-0.2620652413048261,-0.46886937738754775,-0.3919878397567952,-0.18854377087541752
-0.25618512370247404,-0.42794855897117945,-0.4250685013700274,-0.20226404528090558
-0.17306346126922534,-0.4740294805896118,-0.45922918458369166,-0.20514410288205764
-0.2413848276965539,-0.4167483349666994,-0.40994819896397927,-0.2433848676973539
-0.20466409328186563,-0.4051481029620593,-0.4293085861717234,-0.27234544690893814
-0.2918658373167463,-0.40066801336026725,-0.35994719894397886,-0.258985179703594
-0.244184883697674,-0.4714694293885878,-0.41634832696653934,-0.1794635892717854
-0.08670173403468073,-0.43734874697493953,-0.493509870197404,-0.1865437308746175
-0.12130242604852093,-0.4699493989879797,-0.49762995259905196,-0.11522230444608894
-0.23570471409428184,-0.40674813496269924,-0.4029880597611952,-0.15866317326346524
-0.371947438948779,-0.28418568371367425,-0.29402588051761036,-0.253945078901578
-0.3019860397207944,-0.3956679133582671,-0.3598271965439309,-0.1466229324586492
-0.36074721494429884,-0.3431468629372587,-0.2623452469049381,-0.13066261325226503
-0.3093461869237385,-0.27278545570911417,-0.3343866877337547,-0.18038360767215345
-0.2610252205044101,-0.30870617412348245,-0.29102582051641035,-0.23614472289445787
-0.21618432368647378,-0.29506590131802635,-0.3365867317346347,-0.24906498129962595
-0.23762475249504988,-0.2199443988879778,-0.3267465349306986,-0.3125862517250345
-0.34158683173663473,-0.16526330526610533,-0.27230544610892216,-0.3177463549270986
-0.3475469509390188,-0.247704954099082,-0.3047460949218984,-0.1969039380787616
-0.3921878437568751,-0.15466309326186523,-0.2788255765115303,-0.2712254245084902
-0.3360667213344267,-0.1572631452629053,-0.3227864557291146,-0.2807856157123142
-0.30294605892117843,-0.1744634892697854,-0.2813456269125383,-0.3381467629352587
-0.29426588531770637,-0.26546530930618617,-0.24634492689853793,-0.18346366927338542
-0.3336266725334507,-0.2666653333066661,-0.19906398127962555,-0.19018380367607357
-0.023420468409368178,-0.1466229324586492,-0.503430068601372,-0.31606632132642654
-0.37058741174823495,-0.5777115542310847,-0.08282165643312867,0.0415808316166324
-0.256985139702794,-0.378027560551211,-0.18162363247264945,-0.1729034580691614
-0.0031000620012400226,-0.22678453569071377,-0.38470769415388306,-0.26806536130722614
-0.250745014900298,-0.5598711974239485,-0.1335426708534171,0.061501230024600506
-0.09122182443648874,-0.15282305646112926,-0.32162643252865053,-0.3169863397267946
-0.28426568531370633,-0.34282685653713074,-0.09498189963799275,-0.16058321166423328
-0.0390207804156083,-0.10158203164063284,-0.130462609252185,-0.3970279405588112
-0.24094481889637798,-0.06854137082741651,0.06370127402548054,-0.4223084461689234
-0.2772255445108902,-0.1931438628772576,0.025900518010360196,-0.22362447248944983
-0.119382387647753,-0.32786655733114667,-0.15258305166103325,-0.06826136522730453
-0.03202064041280828,-0.21330426608532171,-0.26450529010580215,-0.1582631652633053
-0.0549410988219764,-0.01702034040680811,-0.24182483649672992,-0.3543070861417228
-0.13814276285525706,-0.08230164603292067,-0.17126342526850535,-0.27638552771055425
-0.20354407088141768,-0.14930298605972114,-0.11442228844576896,-0.20082401648032966
-0.2044640892817856,-0.2312646252925058,-0.12854257085141707,-0.10382207644152885
-0.2363447268945379,-0.1514630292605852,-0.1100222004440089,-0.17026340526810535
-0.23298465969319382,-0.1307426148522971,-0.12938258765175303,-0.17498349966999338
-0.21402428048560973,-0.0681013620272406,-0.1615432308646173,-0.2244244884897698
-0.12890257805156102,-0.04354087081741631,-0.24602492049840996,-0.24962499249985004
-0.11394227884557695,-0.07746154923098458,-0.2611452229044581,-0.21554431088621773
-0.19142382847656958,-0.16894337886757738,-0.21454429088581772,-0.09318186363727277
-0.2732254645092902,-0.1668233364667293,-0.12874257485149698,-0.09930198603972085
-0.32534650693013856,-0.14142282845656917,-0.0915818316366327,-0.10974219484389691
-0.30670613412268244,-0.08630172603452069,-0.1125422508450169,-0.1625432508650173
-0.25594511890237803,-0.02578051561031225,-0.17434348686973744,-0.21202424048480972
-0.1981839636792736,-0.017300346006920098,-0.23210464209284187,-0.22050441008820176
-0.13234264685293706,-0.05602112042240848,-0.30370607412148243,-0.17602352047040937
-0.15198303966079318,-0.15382307646152926,-0.2826256525130503,-0.07966159323186461
-0.22398447968959379,-0.2138242764855297,-0.22534450689013785,-0.0049400988019759895
-0.27966559331186625,-0.16390327806556126,-0.1744634892697854,-0.05006100122002444
-0.25206504130082596,-0.08318166363327262,-0.18574371487429753,-0.14710294205884122
-0.22110442208844172,-0.03454069081381628,-0.21590431808636168,-0.19654393087861755
-0.17606352127042546,-0.03854077081541629,-0.2610252205044101,-0.19246384927698557
-0.18274365487309752,-0.07106142122842452,-0.25938518770375407,-0.15490309806196123
-0.20606412128242568,-0.0903018060361207,-0.24638492769855402,-0.12534250685013704
-0.24118482369647398,-0.10406208124162486,-0.21806436128722573,-0.10478209564191288
-0.24070481409628197,-0.11822236444728895,-0.22654453089061777,-0.08262165243304864
-0.24502490049800996,-0.09598191963839275,-0.23774475489509794,-0.08934178683573668
-0.23190463809276185,-0.09918198363967279,-0.25622512450249,-0.08078161563231268
-0.2411448228964579,-0.07898157963159258,-0.25602512050241,-0.09194183883677676
-0.2591051821036421,-0.05734114682293645,-0.27942558851177024,-0.07222144442888856
-0.2591051821036421,-0.05734114682293645,-0.27942558851177024,-0.07222144442888856
-0.2591051821036421,-0.05734114682293645,-0.27942558851177024,-0.07222144442888856
-0.2683853677073541,-0.05814116282325643,-0.2714254285085702,-0.07014140282805659
-0.25422508450169,-0.08910178203564068,-0.26598531970639416,-0.05878117562351248
-0.28394567891357825,-0.016500330006600117,-0.2802656053121062,-0.08738174763495266
-0.3305066101322026,-0.022260445208904134,-0.23794475889517785,-0.07738154763095262
-0.35090701814036285,-0.050661013220264395,-0.22610452209044185,-0.04042080841616835
-0.3182263645272906,-0.060221204424088515,-0.24910498209964205,-0.0405408108162163
-0.3203864077281545,-0.048780975619512446,-0.25110502210044205,-0.047820956419128424
-0.2721454429088582,-0.0754215084301686,-0.28726574531490634,-0.033260665213304286
-0.22558451169023386,-0.05918118362367253,-0.32894657893157864,-0.05438108762175242
-0.25154503090061797,-0.05666113322266442,-0.31154623092461853,-0.04834096681933642
-0.3069861397227944,-0.01498029960599212,-0.26274525490509815,-0.08338166763335264
-0.2805856117122343,0.011020220404408088,-0.28426568531370633,-0.11426228524570492
-0.2636252725054501,0.0014200284005680963,-0.22362447248944983,-0.0749014980299606
-0.23522470449408983,-0.05234104682093643,-0.243944878897578,-0.02922058441168829
-0.24474489489789797,-0.04474089481789634,-0.22858457169143387,-0.042660853217064365
-0.24166483329666588,-0.06222124442488852,-0.22374447488949778,-0.033100662013240245
-0.2138642772855457,-0.051941038820776386,-0.24778495569911396,-0.04714094281885639
-0.2595451909038181,-0.05794115882317641,-0.24250485009700196,-0.10810216204324086
-0.2740254805096102,-0.030900618012360215,-0.2171443428868577,-0.14602292045840914
-0.26874537490749817,-0.021460429208584153,-0.21954439088781774,-0.15834316686333727
-0.2638652773055461,-0.032180643612872206,-0.20786415728314567,-0.16418328366567336
-0.2353047060941219,-0.06162123242464845,-0.23042460849216984,-0.14074281485629714
-0.21454429088581772,-0.11014220284405685,-0.2345446908938179,-0.10886217724354486
-0.23486469729394588,-0.09198183963679274,-0.22942458849176983,-0.11182223644472888
-0.24082481649632992,-0.10130202604052085,-0.2191443828876578,-0.10682213644272887
-0.22994459889197782,-0.10314206284125682,-0.21730434608692173,-0.11770235404708096
-0.2408648172963459,-0.07526150523010455,-0.20366407328146563,-0.14830296605932114
-0.2380647612952259,-0.09134182683653669,-0.21222424448488975,-0.126462529250585
-0.26026520530410613,-0.1302626052521051,-0.2029840596811936,-0.07458149162983263
-0.2368247364947299,-0.08586171723434466,-0.2282645652913058,-0.11714234284685698
-0.22786455729114585,-0.08554171083421669,-0.23546470929418584,-0.11922238444768896
-0.2305446108922179,-0.08206164123282467,-0.22182443648872974,-0.13366267325346504
-0.17578351567031336,-0.1100222004440089,-0.25314506290125804,-0.12914258285165703
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.21598431968639376,-0.11470229404588095,-0.23966479329586587,-0.09774195483909676
-0.28850577011540235,-0.13210264205284106,-0.1401028020560411,-0.10738214764295284
-0.3017460349206984,-0.06854137082741651,-0.14406288125762512,-0.1537430748614972
-0.3040660813216264,-0.15054301086021715,-0.13414268285365705,-0.07934158683173664
-0.24698493969879398,-0.15418308366167321,-0.19786395727914563,-0.06906138122762451
-0.2411048220964419,-0.07622152443048857,-0.21430428608572172,-0.13646272925458514
-0.25122502450049,-0.05826116522330449,-0.13482269645392908,-0.11642232844656897
-0.24382487649752993,-0.06942138842776857,-0.13238264765295304,-0.11510230204604088
-0.20894417888357764,-0.0663013260265205,-0.14854297085941714,-0.13694273885477715
-0.2060241204824097,-0.06994139882797656,-0.15386307726154524,-0.13090261805236103
-0.18322366447328942,-0.03522070441408831,-0.17914358287165744,-0.16314326286525727
-0.15806316126322528,-0.09502190043800873,-0.2558251165023301,-0.15918318366367323
-0.09302186043720873,-0.14118282365647317,-0.31406628132562653,-0.11982239644792891
-0.16878337566751334,-0.13998279965599314,-0.24382487649752993,-0.11550231004620093
-0.24886497729954604,-0.1370227404548091,-0.16198323966479333,-0.12022240444808896
-0.28818576371527427,-0.07906158123162466,-0.14154283085661712,-0.1593031860637213
-0.2378247564951299,-0.06294125882517654,-0.20190403808076163,-0.16542330846616937
-0.20714414288285765,-0.046900938018760385,-0.24282485649712993,-0.17122342446848937
-0.18218364367287343,-0.08290165803316063,-0.26554531090621813,-0.13746274925498514
-0.21170423408468164,-0.07554151083021665,-0.24602492049840996,-0.13482269645392908
-0.24030480609612193,-0.06414128282565656,-0.2171043420868417,-0.14654293085861714
-0.25990519810396207,-0.06206124122482448,-0.1936638732774656,-0.1524630492609852
-0.2640652813056261,-0.12806256125122506,-0.19758395167903353,-0.07838156763135262
-0.25870517410348204,-0.10430208604172087,-0.2004640092801856,-0.10462209244184884
-0.25286505730114606,-0.07110142202844061,-0.21238424768495368,-0.1317426348526971
-0.253305066101322,-0.05370107402148039,-0.2141042820856417,-0.14698293965879317
-0.24006480129602592,-0.07486149722994462,-0.22942458849176983,-0.12374247484949696
-0.22978459569191378,-0.06538130762615257,-0.2348246964939299,-0.13810276205524108
-0.20890417808356165,-0.06578131562631251,-0.24858497169943394,-0.14482289645792912
-0.20766415328306564,-0.08942178843576876,-0.24726494529890597,-0.12374247484949696
-0.24326486529730595,-0.0948618972379448,-0.20534410688213767,-0.12462249244984902
-0.2555851117022341,-0.11142222844456884,-0.19966399327986561,-0.1014220284405688
-0.251745034900698,-0.10150203004060077,-0.21118422368447365,-0.10366207324146481
-0.244664893297866,-0.03362067241344824,-0.20914418288365766,-0.18066361327226543
-0.2189043780875618,-0.029300586011720253,-0.23914478289565788,-0.1807436148722974
-0.16678333566671333,-0.040940818816376345,-0.22326446528930577,-0.129742594851897
-0.1812236244724894,-0.07282145642912863,-0.20138402768055363,-0.10530210604212087
-0.22438448768975383,-0.09390187803756078,-0.16926338526770535,-0.07318146362927258
-0.22402448048960977,-0.08586171723434466,-0.17098341966839337,-0.07986159723194464
-0.2186643732874658,-0.07410148202964062,-0.1789835796715934,-0.08898177963559273
-0.2067441348826976,-0.0037800756015120562,-0.19050381007620154,-0.15970319406388123
-0.20670413408268162,-0.015420308406168148,-0.18110362207244146,-0.1575031500630013
-0.21194423888477765,-0.014100282005640064,-0.17474349486989738,-0.15994319886397723
-0.23662473249464988,-0.06638132762655258,-0.1524630492609852,-0.10526210524210489
-0.26042520850417006,-0.047380947618952396,-0.128182563651273,-0.12474249484989697
-0.2643452869057381,-0.10178203564071286,-0.17866357327146543,-0.12330246604932094
-0.19598391967839357,-0.09062181243624867,-0.23766475329506587,-0.14382287645752911
-0.19938398767975363,-0.06186123722474446,-0.21898437968759377,-0.18786375727514548
-0.20862417248344967,-0.09654193083861673,-0.20006400128002555,-0.16286325726514528
-0.253185063701274,-0.07278145562911253,-0.15262305246104924,-0.18950379007580154
-0.28242564851297025,-0.04666093321866438,-0.12634252685053704,-0.21266425328506566
-0.2889057781155623,-0.07618152363047259,-0.11778235564711292,-0.18522370447408953
-0.23678473569471392,-0.07462149242984861,-0.1620632412648253,-0.1946238924778495
-0.17558351167023345,-0.10046200924018478,-0.19966399327986561,-0.1923838476769535
-0.13618272365447304,-0.13330266605332108,-0.23602472049440992,-0.1625832516650333
-0.18206364127282548,-0.08358167163343266,-0.16014320286405725,-0.13494269885397703
-0.21934438688773772,-0.04582091641832842,-0.13342266845336903,-0.16214324286485726
-0.23822476449528995,-0.04606092121842442,-0.12294245884917698,-0.15350307006140118
-0.2736654733094662,-0.041740834816696326,-0.08438168763375264,-0.16094321886437724
-0.24378487569751395,-0.05666113322266442,-0.122902458049161,-0.13738274765495306
-0.17838356767135344,-0.06422128442568853,-0.18390367807356145,-0.13422268445368912
-0.17346346926938538,-0.06066121322426443,-0.1925838516770335,-0.1340226804536091
-0.1327826556531131,-0.06710134202684048,-0.23598471969439394,-0.12486249724994503
-0.20558411168223367,-0.017100342006840186,-0.17198343966879337,-0.1660633212664253
-0.3194263885277706,-0.05926118522370449,-0.11990239804796099,-0.16950339006780135
-0.3148662973259465,-0.09550191003820074,-0.12022240444808896,-0.13750275005500112
-0.3381467629352587,-0.07230144602892052,-0.07750155003100057,-0.18014360287205744
