Time,motor.m1,motor.m2,motor.m3,motor.m4,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
0.0,21476.0,21286.0,20078.0,20256.0,2.3359527587890625,0.0256137400865554,1.8854180574417116,-0.0023095135111361,0.9625856876373292,0.0680383816361427,0.2622863948345184
0.02028656005859375,21695.0,21301.0,19729.0,20371.0,2.3358771800994877,0.0242511834949255,1.8859587907791135,-0.0149920899420976,0.9647793173789978,0.0564380101859569,0.256497323513031
0.040696144104003906,21765.0,21397.0,19159.0,20775.0,2.3360424041748047,0.0253457389771938,1.8858890533447263,-0.0049038757570087,0.9630618095397948,0.0773620158433914,0.257881760597229
0.06130790710449219,22157.0,20769.0,20075.0,20095.0,2.335992813110352,0.0255358461290597,1.885693907737732,-0.0035035582259297,0.9630654454231262,0.070448100566864,0.2598649859428406
0.08170461654663086,21914.0,21430.0,19448.0,20304.0,2.3358278274536133,0.0236269235610961,1.886049747467041,-0.0065801246091723,0.9664801955223083,0.0354057475924491,0.2542027831077575
0.10241031646728516,23346.0,22706.0,19370.0,20358.0,2.3360636234283447,0.0233423318713903,1.886239051818848,-0.0154969235882163,0.9671151041984558,0.0328866951167583,0.2517278492450714
0.12288880348205566,22364.0,22704.0,20428.0,20284.0,2.335776329040528,0.0236015953123569,1.885960817337036,-0.0059733986854553,0.9673433899879456,0.0193911399692296,0.2526561617851257
0.14334893226623535,22529.0,21745.0,20241.0,21265.0,2.3361358642578125,0.0233071967959404,1.8861277103424072,-0.0163443014025688,0.9671081304550172,0.0265074968338012,0.2524520754814148
0.1640937328338623,22992.0,21408.0,20074.0,21306.0,2.335955858230591,0.0240848120301961,1.886013746261597,-0.0178408809006214,0.9661691188812256,0.038973681628704,0.2543225884437561
0.18599486351013184,22662.0,21836.0,20136.0,21146.0,2.336114883422852,0.0236005000770092,1.8862324953079224,-0.020126674324274,0.9666531682014464,0.0364507362246513,0.2526816129684448
0.20667624473571777,22415.0,21827.0,20557.0,20981.0,2.3357632160186768,0.0231755003333091,1.8861448764801023,0.0098926592618227,0.9672160148620604,0.027290504425764,0.2522910237312317
0.2277510166168213,23097.0,22177.0,19523.0,20983.0,2.335775375366211,0.0245547126978635,1.8858416080474851,0.0023323732893913,0.9649946093559264,0.0496502444148063,0.2575165927410126
0.2490222454071045,23108.0,21632.0,19970.0,21070.0,2.3360226154327397,0.0233362782746553,1.8861470222473145,0.0074238674715161,0.9672034978866576,0.0347415544092655,0.2515060007572174
0.2694740295410156,22929.0,22113.0,20173.0,20565.0,2.335973262786865,0.0236162822693586,1.886176586151123,-0.0083885258063673,0.9669185280799866,0.0300707146525383,0.2531678676605224
0.289949893951416,23246.0,22088.0,19908.0,20538.0,2.3359484672546387,0.0237100385129451,1.886074542999268,-0.0157923456281423,0.9656783938407898,0.0453109517693519,0.2552700340747833
0.31174278259277344,23264.0,22060.0,19844.0,20612.0,2.3360066413879395,0.02528359554708,1.8858816623687744,-0.0047588869929313,0.963122010231018,0.0734022110700607,0.2588153481483459
0.33206820487976074,23496.0,22606.0,19396.0,20282.0,2.335839033126831,0.0238886326551437,1.8861922025680544,-0.0176861844956874,0.9656081795692444,0.0496462285518646,0.2546041011810303
0.35282039642333984,23434.0,21704.0,19486.0,21156.0,2.335871458053589,0.0234987866133451,1.886438250541687,-0.0216925553977489,0.9668310284614564,0.0410800315439701,0.251156598329544
0.37332725524902344,23075.0,22489.0,19675.0,20541.0,2.3360354900360107,0.0233538839966058,1.886491060256958,-0.0206751879304647,0.9671091437339784,0.0354028418660163,0.2510359287261963
