3.234884023666381836e+00,1.993616856634609913e-02,2.340787410736083984e+00,-4.303019852429201819e-03,-2.452088896064302803e-02,6.417482778928729203e-03,-1.739802304655300048e-03,-9.600090384483336292e-01,-3.206938877701750318e-02,-2.781208753585814875e-01,2.144700000000000000e+04,2.128100000000000000e+04,2.130300000000000000e+04,2.174900000000000000e+04,3.234764099121093750e+00,1.903077587485309946e-02,2.340891599655151811e+00,-1.276751590751246113e-03,-1.153414090538523729e-02,1.939604342823031402e-03,1.228101830929509940e-02,-9.607734680175780140e-01,-1.634872332215300123e-02,-2.765796780586242121e-01
3.234764099121093750e+00,1.903077587485309946e-02,2.340891599655151811e+00,-1.276751590751246113e-03,-1.153414090538523729e-02,1.939604342823031402e-03,1.228101830929509940e-02,-9.607734680175780140e-01,-1.634872332215300123e-02,-2.765796780586242121e-01,2.240800000000000000e+04,2.077400000000000000e+04,2.044200000000000000e+04,2.215600000000000000e+04,3.234838247299194336e+00,1.950939372181889966e-02,2.340862751007080078e+00,2.177905698800941536e-03,1.901476153479786380e-02,7.015975103286109515e-05,4.090157337486699692e-03,-9.607612490653991699e-01,-2.266735769808289960e-02,-2.764188051223754883e-01
3.234838247299194336e+00,1.950939372181889966e-02,2.340862751007080078e+00,2.177905698800941536e-03,1.901476153479786380e-02,7.015975103286109515e-05,4.090157337486699692e-03,-9.607612490653991699e-01,-2.266735769808289960e-02,-2.764188051223754883e-01,2.262500000000000000e+04,2.089900000000000000e+04,2.022300000000000000e+04,2.203300000000000000e+04,3.234855651855468750e+00,1.983219943940630128e-02,2.340894937515258789e+00,1.778786128085130258e-03,1.264159032460610010e-02,-3.918848038857447591e-03,-1.575206522829800072e-03,-9.605905413627624512e-01,-3.012835793197150142e-02,-2.763253450393676758e-01
3.234855651855468750e+00,1.983219943940630128e-02,2.340894937515258789e+00,1.778786128085130258e-03,1.264159032460610010e-02,-3.918848038857447591e-03,-1.575206522829800072e-03,-9.605905413627624512e-01,-3.012835793197150142e-02,-2.763253450393676758e-01,2.226900000000000000e+04,2.103700000000000000e+04,2.064500000000000000e+04,2.182900000000000000e+04,3.234917402267456055e+00,2.005203440785400040e-02,2.340681314468383789e+00,1.200998133526809397e-03,4.478661818692608598e-04,-2.306389915510465016e-03,-9.645385434851000504e-04,-9.596582055091857910e-01,-3.046409040689460057e-02,-2.795125246047973078e-01
3.234917402267456055e+00,2.005203440785400040e-02,2.340681314468383789e+00,1.200998133526809397e-03,4.478661818692608598e-04,-2.306389915510465016e-03,-9.645385434851000504e-04,-9.596582055091857910e-01,-3.046409040689460057e-02,-2.795125246047973078e-01,2.206700000000000000e+04,2.063700000000000000e+04,2.072700000000000000e+04,2.234900000000000000e+04,3.234911680221557617e+00,1.987812854349610067e-02,2.340775251388549805e+00,-1.778314052188534333e-03,-9.875079022123589567e-04,5.808314063635577895e-03,-2.784125274047200005e-03,-9.601480364799499512e-01,-3.330094739794729752e-02,-2.774869501590728760e-01
3.234911680221557617e+00,1.987812854349610067e-02,2.340775251388549805e+00,-1.778314052188534333e-03,-9.875079022123589567e-04,5.808314063635577895e-03,-2.784125274047200005e-03,-9.601480364799499512e-01,-3.330094739794729752e-02,-2.774869501590728760e-01,2.238800000000000000e+04,2.049800000000000000e+04,2.095600000000000000e+04,2.193800000000000000e+04,3.234842061996459961e+00,2.001566998660559912e-02,2.340924978256225586e+00,-2.484114983161589407e-03,8.909005234886135938e-04,1.429027381789182982e-03,-3.781916573643599819e-03,-9.603876471519470215e-01,-3.359907120466230218e-02,-2.766085565090178888e-01
3.234842061996459961e+00,2.001566998660559912e-02,2.340924978256225586e+00,-2.484114983161589407e-03,8.909005234886135938e-04,1.429027381789182982e-03,-3.781916573643599819e-03,-9.603876471519470215e-01,-3.359907120466230218e-02,-2.766085565090178888e-01,2.253700000000000000e+04,2.064500000000000000e+04,2.094500000000000000e+04,2.165300000000000000e+04,3.234806537628173828e+00,1.990954950451849850e-02,2.340829610824584961e+00,-5.903786996697135692e-04,-4.448352014116807585e-03,-3.460334370544160265e-03,-3.442674409598099963e-03,-9.607387185096739612e-01,-3.104662150144570087e-02,-2.756910324096679132e-01
3.234806537628173828e+00,1.990954950451849850e-02,2.340829610824584961e+00,-5.903786996697135692e-04,-4.448352014116807585e-03,-3.460334370544160265e-03,-3.442674409598099963e-03,-9.607387185096739612e-01,-3.104662150144570087e-02,-2.756910324096679132e-01,2.199100000000000000e+04,2.106900000000000000e+04,2.134300000000000000e+04,2.137700000000000000e+04,3.234815120697021040e+00,1.982643455266950086e-02,2.340776681900024414e+00,2.586393006168918873e-03,4.298594363792263007e-03,-1.120609032160047036e-02,-3.559310222044499965e-03,-9.606822133064270020e-01,-3.444736450910559911e-02,-2.754824459552764893e-01
3.234815120697021040e+00,1.982643455266950086e-02,2.340776681900024414e+00,2.586393006168918873e-03,4.298594363792263007e-03,-1.120609032160047036e-02,-3.559310222044499965e-03,-9.606822133064270020e-01,-3.444736450910559911e-02,-2.754824459552764893e-01,2.274400000000000000e+04,2.041800000000000000e+04,2.026200000000000000e+04,2.235600000000000000e+04,3.234914779663085938e+00,2.009099721908559968e-02,2.340360879898071733e+00,-6.562397618239401709e-04,-1.521166703345988580e-02,-1.321223650180058939e-03,-2.132306573912500034e-03,-9.594271183013916016e-01,-3.102900274097910097e-02,-2.802363038063048761e-01
3.234914779663085938e+00,2.009099721908559968e-02,2.340360879898071733e+00,-6.562397618239401709e-04,-1.521166703345988580e-02,-1.321223650180058939e-03,-2.132306573912500034e-03,-9.594271183013916016e-01,-3.102900274097910097e-02,-2.802363038063048761e-01,2.263300000000000000e+04,2.084500000000000000e+04,2.132900000000000000e+04,2.275700000000000000e+04,3.234785795211791992e+00,1.917961053550239908e-02,2.340727567672729048e+00,-5.413316608795071261e-03,-2.603877367071549820e-02,1.354230522833432815e-02,8.503397926688100600e-03,-9.609320163726807751e-01,-1.943484134972089938e-02,-2.759703695774077814e-01
3.234785795211791992e+00,1.917961053550239908e-02,2.340727567672729048e+00,-5.413316608795071261e-03,-2.603877367071549820e-02,1.354230522833432815e-02,8.503397926688100600e-03,-9.609320163726807751e-01,-1.943484134972089938e-02,-2.759703695774077814e-01,2.275600000000000000e+04,2.122000000000000000e+04,2.088400000000000000e+04,2.270400000000000000e+04,3.234685659408569336e+00,1.899851299822330128e-02,2.340932607650756836e+00,-9.962924497983749461e-04,-3.173827133005957535e-03,1.127315109840765217e-03,1.012731716036789978e-02,-9.612441062927246094e-01,-1.990599371492859926e-02,-2.747925817966461182e-01
3.234685659408569336e+00,1.899851299822330128e-02,2.340932607650756836e+00,-9.962924497983749461e-04,-3.173827133005957535e-03,1.127315109840765217e-03,1.012731716036789978e-02,-9.612441062927246094e-01,-1.990599371492859926e-02,-2.747925817966461182e-01,2.276700000000000000e+04,2.080900000000000000e+04,2.114500000000000000e+04,2.284300000000000000e+04,3.234743595123291016e+00,1.904436014592639920e-02,2.340774774551392046e+00,6.125493348179134045e-04,1.543452343574280849e-03,-2.685937359146350900e-03,8.070125244557800268e-03,-9.614630937576293945e-01,-1.957342028617849866e-02,-2.741175293922423761e-01
3.234743595123291016e+00,1.904436014592639920e-02,2.340774774551392046e+00,6.125493348179134045e-04,1.543452343574280849e-03,-2.685937359146350900e-03,8.070125244557800268e-03,-9.614630937576293945e-01,-1.957342028617849866e-02,-2.741175293922423761e-01,2.268500000000000000e+04,2.065900000000000000e+04,2.092500000000000000e+04,2.329500000000000000e+04,3.234713315963745117e+00,1.906456612050530172e-02,2.340814828872680664e+00,7.471231414513113123e-04,1.373261211476761723e-02,-1.752447188749783891e-03,9.289886802434900448e-03,-9.612794518470764160e-01,-1.895548030734060113e-02,-2.747656106948851984e-01
3.234713315963745117e+00,1.906456612050530172e-02,2.340814828872680664e+00,7.471231414513113123e-04,1.373261211476761723e-02,-1.752447188749783891e-03,9.289886802434900448e-03,-9.612794518470764160e-01,-1.895548030734060113e-02,-2.747656106948851984e-01,2.243800000000000000e+04,2.119400000000000000e+04,2.117600000000000000e+04,2.275600000000000000e+04,3.234771490097045898e+00,1.959512196481219895e-02,2.340707302093505859e+00,1.068073928678359152e-03,2.156083348737974914e-02,9.208777309765991959e-04,8.271773112937000306e-04,-9.607470631599426270e-01,-2.799162641167639992e-02,-2.760091722011566162e-01
3.234771490097045898e+00,1.959512196481219895e-02,2.340707302093505859e+00,1.068073928678359152e-03,2.156083348737974914e-02,9.208777309765991959e-04,8.271773112937000306e-04,-9.607470631599426270e-01,-2.799162641167639992e-02,-2.760091722011566162e-01,2.760000000000000000e+04,2.572800000000000000e+04,2.603200000000000000e+04,2.785600000000000000e+04,3.234756469726562500e+00,1.994342915713780140e-02,2.340853929519653320e+00,7.005595932980668294e-04,9.080397653380922751e-03,2.028896317241901670e-03,-3.107545664533899882e-03,-9.604839682579040527e-01,-3.464311733841889812e-02,-2.761538624763488770e-01
3.234756469726562500e+00,1.994342915713780140e-02,2.340853929519653320e+00,7.005595932980668294e-04,9.080397653380922751e-03,2.028896317241901670e-03,-3.107545664533899882e-03,-9.604839682579040527e-01,-3.464311733841889812e-02,-2.761538624763488770e-01,2.836400000000000000e+04,2.520600000000000000e+04,2.579200000000000000e+04,2.785400000000000000e+04,3.234800100326538086e+00,1.996695622801780007e-02,2.340790510177612305e+00,-1.414981936889603276e-03,-2.021868953118738377e-02,2.983311046165226799e-03,-4.406208638101799697e-03,-9.606271386146544300e-01,-3.335064277052870313e-02,-2.757969200611113947e-01
3.234800100326538086e+00,1.996695622801780007e-02,2.340790510177612305e+00,-1.414981936889603276e-03,-2.021868953118738377e-02,2.983311046165226799e-03,-4.406208638101799697e-03,-9.606271386146544300e-01,-3.335064277052870313e-02,-2.757969200611113947e-01,2.791200000000000000e+04,2.594600000000000000e+04,2.646000000000000000e+04,2.689800000000000000e+04,3.234700441360473633e+00,1.913016289472579956e-02,2.340972661972045898e+00,7.463178396278635773e-04,-1.331639072533641333e-03,-2.705404931617749753e-03,1.011318620294330076e-02,-9.613867998123167835e-01,-2.026830054819580076e-02,-2.742671966552733820e-01
3.234700441360473633e+00,1.913016289472579956e-02,2.340972661972045898e+00,7.463178396278635773e-04,-1.331639072533641333e-03,-2.705404931617749753e-03,1.011318620294330076e-02,-9.613867998123167835e-01,-2.026830054819580076e-02,-2.742671966552733820e-01,2.860500000000000000e+04,2.575700000000000000e+04,2.503700000000000000e+04,2.781700000000000000e+04,3.234832048416137695e+00,1.992447115480890096e-02,2.340677261352539062e+00,4.173411732267595653e-03,1.831678549564863534e-02,-8.799960463605316363e-03,-2.253814600408000045e-03,-9.604462981224060059e-01,-3.066840581595890042e-02,-2.767623960971832275e-01
3.234832048416137695e+00,1.992447115480890096e-02,2.340677261352539062e+00,4.173411732267595653e-03,1.831678549564863534e-02,-8.799960463605316363e-03,-2.253814600408000045e-03,-9.604462981224060059e-01,-3.066840581595890042e-02,-2.767623960971832275e-01,2.750300000000000000e+04,2.618700000000000000e+04,2.522500000000000000e+04,2.830100000000000000e+04,3.234870433807373047e+00,1.987216062843789877e-02,2.340614557266235796e+00,-1.518536731538233653e-03,1.318662015258376119e-03,3.106425029407944294e-03,-4.116865806281499833e-03,-9.606569409370422363e-01,-3.052292391657819917e-02,-2.760249972343444824e-01
3.234870433807373047e+00,1.987216062843789877e-02,2.340614557266235796e+00,-1.518536731538233653e-03,1.318662015258376119e-03,3.106425029407944294e-03,-4.116865806281499833e-03,-9.606569409370422363e-01,-3.052292391657819917e-02,-2.760249972343444824e-01,2.869200000000000000e+04,2.536000000000000000e+04,2.523800000000000000e+04,2.792600000000000000e+04,3.234766244888305664e+00,1.998235844075670065e-02,2.340811252593994141e+00,-4.021360327286060965e-03,-1.572985239845298144e-02,3.936447574908186198e-03,-3.051321487873699841e-03,-9.604780077934264026e-01,-3.208443149924269933e-02,-2.764838337898253839e-01
3.234766244888305664e+00,1.998235844075670065e-02,2.340811252593994141e+00,-4.021360327286060965e-03,-1.572985239845298144e-02,3.936447574908186198e-03,-3.051321487873699841e-03,-9.604780077934264026e-01,-3.208443149924269933e-02,-2.764838337898253839e-01,2.756200000000000000e+04,2.569000000000000000e+04,2.582000000000000000e+04,2.814400000000000000e+04,3.234701633453369141e+00,1.920790970325469971e-02,2.340779066085815430e+00,-1.877795150377892242e-03,-1.189998391513991116e-02,1.288430753668023954e-03,7.429521065205300055e-03,-9.611313343048095703e-01,-1.962705701589579840e-02,-2.752928137779235840e-01
3.234701633453369141e+00,1.920790970325469971e-02,2.340779066085815430e+00,-1.877795150377892242e-03,-1.189998391513991116e-02,1.288430753668023954e-03,7.429521065205300055e-03,-9.611313343048095703e-01,-1.962705701589579840e-02,-2.752928137779235840e-01,2.821600000000000000e+04,2.590200000000000000e+04,2.597800000000000000e+04,2.712000000000000000e+04,3.234687089920043945e+00,1.947300508618349940e-02,2.340863943099976030e+00,1.308166332393057019e-03,9.533125790844754199e-03,-8.417737234651667677e-04,4.142996855080099960e-03,-9.610483646392822266e-01,-2.611581422388550150e-02,-2.751122713088989258e-01
3.234687089920043945e+00,1.947300508618349940e-02,2.340863943099976030e+00,1.308166332393057019e-03,9.533125790844754199e-03,-8.417737234651667677e-04,4.142996855080099960e-03,-9.610483646392822266e-01,-2.611581422388550150e-02,-2.751122713088989258e-01,2.774800000000000000e+04,2.497000000000000000e+04,2.616600000000000000e+04,2.833200000000000000e+04,3.234754562377929688e+00,1.960399374365799988e-02,2.340747117996215820e+00,2.657563334508949993e-03,7.391825887933023420e-03,-2.572375504833246396e-03,4.398058517836000146e-04,-9.609499573707579456e-01,-2.774515375494950031e-02,-2.753278315067291260e-01
3.234754562377929688e+00,1.960399374365799988e-02,2.340747117996215820e+00,2.657563334508949993e-03,7.391825887933023420e-03,-2.572375504833246396e-03,4.398058517836000146e-04,-9.609499573707579456e-01,-2.774515375494950031e-02,-2.753278315067291260e-01,2.750300000000000000e+04,2.685300000000000000e+04,2.585700000000000000e+04,2.700300000000000000e+04,3.234797000885009766e+00,1.978192105889320027e-02,2.340760469436645064e+00,7.417368938718027493e-04,1.017459006496962415e-02,3.388851253390612328e-03,-2.559144282713499922e-03,-9.610109329223631702e-01,-2.935926802456369916e-02,-2.749356627464293878e-01
3.234797000885009766e+00,1.978192105889320027e-02,2.340760469436645064e+00,7.417368938718027493e-04,1.017459006496962415e-02,3.388851253390612328e-03,-2.559144282713499922e-03,-9.610109329223631702e-01,-2.935926802456369916e-02,-2.749356627464293878e-01,2.881500000000000000e+04,2.754300000000000000e+04,2.459100000000000000e+04,2.626700000000000000e+04,3.234784841537476030e+00,2.004109881818290015e-02,2.340895175933837891e+00,1.540038559681988772e-03,4.148070289288596779e-03,6.063148217165803544e-04,-4.414598457515199817e-03,-9.604949951171876110e-01,-3.627639636397359674e-02,-2.758874595165252130e-01
3.234784841537476030e+00,2.004109881818290015e-02,2.340895175933837891e+00,1.540038559681988772e-03,4.148070289288596779e-03,6.063148217165803544e-04,-4.414598457515199817e-03,-9.604949951171876110e-01,-3.627639636397359674e-02,-2.758874595165252130e-01,2.799000000000000000e+04,2.419000000000000000e+04,2.573800000000000000e+04,2.929800000000000000e+04,3.234862327575684038e+00,1.996442675590509933e-02,2.340789318084716797e+00,-9.296306686792377150e-04,-5.945493708429561153e-03,-2.407775653630039869e-03,-5.348260514438100272e-03,-9.607374072074890137e-01,-3.173025324940680070e-02,-2.755869626998900812e-01
3.234862327575684038e+00,1.996442675590509933e-02,2.340789318084716797e+00,-9.296306686792377150e-04,-5.945493708429561153e-03,-2.407775653630039869e-03,-5.348260514438100272e-03,-9.607374072074890137e-01,-3.173025324940680070e-02,-2.755869626998900812e-01,2.719200000000000000e+04,2.681600000000000000e+04,2.716000000000000000e+04,2.604800000000000000e+04,3.234747171401977095e+00,1.978870667517180007e-02,2.340791463851928711e+00,-3.513185323114953462e-03,-2.909682795472157135e-03,5.487405987025795184e-04,-3.428418887779100151e-03,-9.610881209373474121e-01,-2.981668151915069925e-02,-2.746066749095916748e-01
3.234747171401977095e+00,1.978870667517180007e-02,2.340791463851928711e+00,-3.513185323114953462e-03,-2.909682795472157135e-03,5.487405987025795184e-04,-3.428418887779100151e-03,-9.610881209373474121e-01,-2.981668151915069925e-02,-2.746066749095916748e-01,2.905300000000000000e+04,2.756300000000000000e+04,2.455300000000000000e+04,2.604700000000000000e+04,3.234713315963745117e+00,1.984026096761220062e-02,2.340812444686889648e+00,-1.743805326555047941e-04,6.251204480064831426e-03,2.792866009357908297e-03,-2.363458275794900077e-03,-9.609531164169311523e-01,-2.910727821290489889e-02,-2.751659154891967773e-01
3.234713315963745117e+00,1.984026096761220062e-02,2.340812444686889648e+00,-1.743805326555047941e-04,6.251204480064831426e-03,2.792866009357908297e-03,-2.363458275794900077e-03,-9.609531164169311523e-01,-2.910727821290489889e-02,-2.751659154891967773e-01,2.899600000000000000e+04,2.646000000000000000e+04,2.560800000000000000e+04,2.883600000000000000e+04,3.234741687774658203e+00,2.006216347217550100e-02,2.340913772583007812e+00,4.185959064869848589e-03,5.448142188380633577e-03,6.222169179039838127e-04,-3.038611961528599886e-03,-9.602814912796020508e-01,-3.526003286242480189e-02,-2.767796814441680908e-01
3.234741687774658203e+00,2.006216347217550100e-02,2.340913772583007812e+00,4.185959064869848589e-03,5.448142188380633577e-03,6.222169179039838127e-04,-3.038611961528599886e-03,-9.602814912796020508e-01,-3.526003286242480189e-02,-2.767796814441680908e-01,2.939300000000000000e+04,2.667300000000000000e+04,2.634300000000000000e+04,2.749100000000000000e+04,3.234887599945068359e+00,2.008087560534469948e-02,2.340845584869384766e+00,-3.630725114049937474e-04,-2.126504809771023741e-02,-3.721632253999018758e-04,-2.931233961135099996e-03,-9.602187871932984509e-01,-3.255586326122279772e-02,-2.773292064666748047e-01
3.234887599945068359e+00,2.008087560534469948e-02,2.340845584869384766e+00,-3.630725114049937474e-04,-2.126504809771023741e-02,-3.721632253999018758e-04,-2.931233961135099996e-03,-9.602187871932984509e-01,-3.255586326122279772e-02,-2.773292064666748047e-01,2.760700000000000000e+04,2.560300000000000000e+04,2.723300000000000000e+04,2.945700000000000000e+04,3.234732151031494141e+00,1.919550634920590138e-02,2.340896129608154297e+00,-4.900161327057617200e-03,-2.007061679216237682e-02,2.248137124638560636e-05,1.106647867709389943e-02,-9.607819914817810059e-01,-1.911169849336140023e-02,-2.764241993427276056e-01
3.234732151031494141e+00,1.919550634920590138e-02,2.340896129608154297e+00,-4.900161327057617200e-03,-2.007061679216237682e-02,2.248137124638560636e-05,1.106647867709389943e-02,-9.607819914817810059e-01,-1.911169849336140023e-02,-2.764241993427276056e-01,2.963000000000000000e+04,2.704200000000000000e+04,2.483000000000000000e+04,2.839800000000000000e+04,3.234686374664306197e+00,1.927912794053550025e-02,2.340842008590698242e+00,2.657823581699858551e-04,1.260659769976474331e-02,-1.789598708477058153e-03,6.653427146375100361e-03,-9.611710906028747559e-01,-2.161386981606479990e-02,-2.750250101089476984e-01
3.234686374664306197e+00,1.927912794053550025e-02,2.340842008590698242e+00,2.657823581699858551e-04,1.260659769976474331e-02,-1.789598708477058153e-03,6.653427146375100361e-03,-9.611710906028747559e-01,-2.161386981606479990e-02,-2.750250101089476984e-01,2.790100000000000000e+04,2.658300000000000000e+04,2.771500000000000000e+04,2.770100000000000000e+04,3.234745025634765625e+00,1.974593847990030113e-02,2.340819120407104492e+00,3.873706343853200451e-03,1.350394835483365030e-02,-2.879524472383820921e-03,-1.419891923433000045e-04,-9.608622789382935681e-01,-2.706557326018809925e-02,-2.757012248039245050e-01
3.234745025634765625e+00,1.974593847990030113e-02,2.340819120407104492e+00,3.873706343853200451e-03,1.350394835483365030e-02,-2.879524472383820921e-03,-1.419891923433000045e-04,-9.608622789382935681e-01,-2.706557326018809925e-02,-2.757012248039245050e-01,2.668500000000000000e+04,2.891500000000000000e+04,2.764300000000000000e+04,2.933700000000000000e+04,3.234847307205200195e+00,1.986963115632529864e-02,2.340724706649780273e+00,3.495970434244100034e-03,6.655236428686650552e-03,-2.459889378130242221e-03,-2.820394467562400195e-03,-9.607535004615783691e-01,-2.887268736958499907e-02,-2.758827209472656250e-01
3.234847307205200195e+00,1.986963115632529864e-02,2.340724706649780273e+00,3.495970434244100034e-03,6.655236428686650552e-03,-2.459889378130242221e-03,-2.820394467562400195e-03,-9.607535004615783691e-01,-2.887268736958499907e-02,-2.758827209472656250e-01,2.645600000000000000e+04,2.893000000000000000e+04,2.839000000000000000e+04,2.880400000000000000e+04,3.234888553619384766e+00,2.002036944031709842e-02,2.340718507766724077e+00,8.128549844883536935e-04,6.962299555292872366e-03,-4.880313026660587639e-04,-1.414862810634000051e-03,-9.604343771934508167e-01,-2.865153364837159933e-02,-2.770250439643859863e-01
3.234888553619384766e+00,2.002036944031709842e-02,2.340718507766724077e+00,8.128549844883536935e-04,6.962299555292872366e-03,-4.880313026660587639e-04,-1.414862810634000051e-03,-9.604343771934508167e-01,-2.865153364837159933e-02,-2.770250439643859863e-01,2.844700000000000000e+04,2.911700000000000000e+04,2.788300000000000000e+04,2.713300000000000000e+04,3.234879493713378906e+00,2.016338706016539833e-02,2.340703725814819780e+00,-3.687519758955204452e-03,-9.288935062320924363e-03,4.886306441989063387e-04,1.999687810893999943e-04,-9.604216217994689941e-01,-2.703342214226719942e-02,-2.772353291511535089e-01
