Time,motor.m1,motor.m2,motor.m3,motor.m4,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
0.0,21713.0,20851.0,19815.0,20717.0,2.7382495403289795,0.0258941054344177,2.0021915435791016,-0.0143727241083979,0.9470635056495668,0.0637183934450149,0.3143312931060791
0.02031254768371582,21096.0,20864.0,20618.0,20518.0,2.738353729248047,0.0251283049583435,2.002149820327759,-0.018803970888257,0.9480830430984496,0.0446647927165031,0.3143088221549988
0.04064440727233887,21169.0,21197.0,19779.0,20951.0,2.73823356628418,0.0250885058194398,2.0019068717956543,-0.0215358342975378,0.9479016661643982,0.0362308248877525,0.3157625794410705
0.06094479560852051,21588.0,20846.0,19992.0,20670.0,2.7383041381835938,0.0245499201118946,2.0020577907562256,-0.0254054404795169,0.9488306045532228,0.0261385645717382,0.3136745989322662
0.08127140998840332,23592.0,21216.0,18162.0,20126.0,2.7383031845092773,0.0246704164892435,2.001905679702759,-0.025892287492752,0.948701798915863,0.0260718241333961,0.3140300214290619
0.10157513618469238,19971.0,22265.0,22673.0,20871.0,2.7384138107299805,0.024924473837018,2.002044916152954,-0.0200589373707771,0.9481106996536256,0.0385009422898292,0.3149627447128296
0.12212681770324707,22042.0,21958.0,20842.0,20938.0,2.738391876220703,0.0251010302454233,2.0021746158599854,-0.0191273372620344,0.9481146931648254,0.0455177500844001,0.3140712380409241
0.14280939102172852,21422.0,21436.0,21518.0,21404.0,2.738256931304932,0.0244854073971509,2.002284288406372,-0.0240139886736869,0.9491956233978271,0.0324586853384971,0.3120855689048767
0.16309070587158203,21352.0,21762.0,21628.0,21038.0,2.738417148590088,0.0253050364553928,2.00212025642395,-0.0169347692281007,0.9476463794708252,0.0477904938161373,0.3152710497379303
0.18336939811706543,22682.0,21510.0,20862.0,20726.0,2.7384438514709477,0.0251796822994947,2.0019679069519043,-0.0183729473501443,0.9477101564407348,0.0392548516392707,0.3161755204200744
0.2036452293395996,21521.0,21441.0,21631.0,21187.0,2.738292932510376,0.0248503722250461,2.0020368099212646,-0.0216895267367362,0.9483252763748168,0.032746497541666,0.3148595988750458
0.22400641441345215,22631.0,21419.0,20443.0,21287.0,2.7384250164031982,0.0254925023764371,2.002086639404297,-0.0161896962672472,0.947551727294922,0.048392403870821,0.3155023157596588
0.24447178840637207,21010.0,21724.0,21986.0,21060.0,2.738417387008667,0.0251612048596143,2.002086639404297,-0.0194471832364797,0.9480217099189758,0.0432091653347015,0.3146580159664154
0.2651090621948242,21762.0,21352.0,21020.0,21646.0,2.738358497619629,0.024851718917489,2.002142429351806,-0.0217423439025878,0.9486582279205322,0.0359976440668106,0.3134951889514923
0.28549909591674805,22859.0,21027.0,20243.0,21651.0,2.7382068634033203,0.024773159995675,2.0020060539245605,-0.0225922614336013,0.9487592577934264,0.0298221260309219,0.3137773275375366
0.3059983253479004,21199.0,22165.0,21931.0,20485.0,2.7383153438568115,0.0246720369905233,2.002096652984619,-0.0220510121434927,0.948826253414154,0.0304242726415395,0.3135553002357483
0.32681822776794434,22483.0,21863.0,20171.0,21263.0,2.738275051116944,0.0252327881753444,2.002136707305908,-0.017965730279684,0.9482698440551758,0.0469431914389133,0.3134611546993255
0.3473067283630371,22387.0,21555.0,21215.0,20623.0,2.7385196685791016,0.0252452995628118,2.0018813610076904,-0.0176926497370004,0.9478719830513,0.0368903763592243,0.3160139322280884
0.3679201602935791,21657.0,21779.0,21385.0,20959.0,2.7384395599365234,0.0254417061805725,2.002101421356201,-0.0172063373029232,0.94792240858078,0.0490496158599853,0.3142311871051788
0.3882019519805908,20216.0,22704.0,22022.0,20838.0,2.7384607791900635,0.0259850416332483,2.0020463466644287,-0.0138127701357007,0.946871280670166,0.0635740980505943,0.314964085817337
0.40879082679748535,22758.0,21698.0,21740.0,21368.0,2.738314151763916,0.0250658001750707,2.0021913051605225,-0.019913962110877,0.9484984278678894,0.0436123125255107,0.3131328225135803
0.42920827865600586,22204.0,21710.0,21442.0,22208.0,2.7386879920959477,0.0261562019586563,2.00177264213562,-0.0104615185409784,0.9462952613830566,0.0563402585685253,0.3181851208209991
0.4498751163482666,21739.0,22385.0,21553.0,21887.0,2.73865008354187,0.0260645318776369,2.001491069793701,0.0304918587207794,0.9457167983055116,0.0517475269734859,0.3193936944007873
0.4708902835845947,23911.0,21703.0,20275.0,21675.0,2.738665819168091,0.0250738784670829,2.001756429672241,-0.0040451786480844,0.947130799293518,0.0327155105769634,0.3191494345664978
0.49187660217285156,26299.0,26565.0,27713.0,26639.0,2.7386417388916016,0.0250539947301149,2.001710891723633,0.0207023732364177,0.9456047415733336,0.0371191911399364,0.322529524564743
0.5122573375701904,26011.0,27237.0,26621.0,27347.0,2.7384462356567383,0.0240371972322464,2.001678466796875,0.0542205236852169,0.9470938444137572,0.0217690970748662,0.3155939877033233
0.5331237316131592,25433.0,27429.0,27039.0,27315.0,2.73834490776062,0.0245439670979976,2.00215744972229,0.0238422770053148,0.946079969406128,0.032424509525299,0.3214234113693237
0.5536258220672607,27316.0,26678.0,26750.0,26472.0,2.7385103702545166,0.024660563096404,2.002222776412964,-0.0116496328264474,0.94779634475708,0.0344029627740383,0.3168011903762817
0.5740652084350586,27229.0,26781.0,27019.0,26187.0,2.738471269607544,0.0251523666083812,2.001913547515869,-0.0025353841483592,0.9450694918632508,0.0207723062485456,0.3261989057064056
0.5951805114746094,26299.0,27339.0,26817.0,26761.0,2.738506555557251,0.0250186547636985,2.0021722316741943,-0.0100236842408776,0.9460172057151794,0.0375989153981208,0.3217721283435821
0.6159868240356445,28420.0,27074.0,25898.0,25824.0,2.7383220195770264,0.0245797336101531,2.002380847930908,-0.0066824187524616,0.9460304975509644,0.0276423040777444,0.3228274583816528
0.6370065212249756,26959.0,26799.0,26069.0,27389.0,2.738199234008789,0.0243500750511884,2.002474546432495,-0.0033178322482854,0.9464048147201538,0.0214294511824846,0.3222542405128479
0.6573746204376221,28854.0,27732.0,25110.0,25520.0,2.738203525543213,0.0247310232371091,2.00249981880188,-0.0002329596754861,0.9456149935722352,0.0332989878952503,0.3235791325569153
0.6779015064239502,28660.0,26376.0,24084.0,28096.0,2.738203525543213,0.0247310232371091,2.00249981880188,-0.0002329596754861,0.9456149935722352,0.0332989878952503,0.3235791325569153
0.6983511447906494,28194.0,28644.0,24426.0,25952.0,2.738149881362915,0.0247430130839347,2.002328634262085,-0.0061226170510053,0.9465264678001404,0.0341760292649269,0.3207525610923767
0.7197725772857666,25998.0,27508.0,27414.0,26296.0,2.738302707672119,0.0246356073766946,2.0019989013671875,-0.0180231910198926,0.9479339718818665,0.0301292929798364,0.3165258765220642
0.7401018142700195,34537.0,24959.0,19433.0,28287.0,2.7384724617004395,0.0247865952551364,2.00184178352356,-0.0218328237533569,0.9481329917907716,0.0330400913953781,0.3153974711894989
0.7605011463165283,25576.0,25196.0,28196.0,28248.0,2.7383127212524414,0.0246910471469163,2.00197434425354,-0.0252948608249425,0.9487617015838624,0.0321646817028522,0.3133320808410644
0.780836820602417,26088.0,29634.0,24436.0,27058.0,2.7385356426239014,0.0265321116894483,2.0015463829040527,-0.0106455581262707,0.945629894733429,0.0646048337221145,0.3185858130455017
0.8014659881591797,28400.0,28814.0,26144.0,26542.0,2.7384068965911865,0.0266242884099483,2.001605272293091,0.0003312051994726,0.9439764618873596,0.0603569336235523,0.3244462013244629
0.8232913017272949,24877.0,27409.0,30169.0,27445.0,2.7383511066436768,0.0254926681518554,2.001760721206665,-0.0135804852470755,0.9465749263763428,0.0422613508999347,0.3194141685962677
0.844139814376831,25097.0,29721.0,29709.0,25373.0,2.7381815910339355,0.0249313861131668,2.0017566680908203,-0.0227253511548042,0.9479276537895204,0.0286514665931463,0.316379576921463
0.864600658416748,26401.0,31119.0,27395.0,24985.0,2.738290548324585,0.0245514269918203,2.0020434856414795,-0.0255034063011407,0.9494718909263612,0.0232618022710084,0.3119480907917022
0.8852202892303467,27852.0,26926.0,26932.0,28190.0,2.738167285919189,0.0244817491620779,2.00209379196167,-0.0260068289935588,0.9491633772850036,0.025659155100584,0.3126567304134369
0.9059078693389893,26681.0,28301.0,28865.0,28733.0,2.7381134033203125,0.0246930252760648,2.001922845840454,-0.0250241570174694,0.9485660195350648,0.0263301581144332,0.3144884705543518
0.9264185428619385,26647.0,30255.0,28937.0,26741.0,2.738156795501709,0.0245841424912214,2.002083778381348,-0.0255899894982576,0.9488577246665956,0.0266515836119651,0.3135345876216888
0.9474871158599854,27317.0,28397.0,28839.0,28027.0,2.738203287124634,0.0249453280121088,2.0018649101257324,-0.022643607109785,0.9479039907455444,0.0287611000239849,0.3164462745189667
