Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1686751438.7632833,0,0.0,0.0,0.0,0.0
1686751438.7725692,0.0,0.0,0.0,0.0,0.0
1686751438.7825496,0.0,0.0,0.0,0.0,0.0
1686751438.7934961,0.0,0.0,0.0,0.0,0.0
1686751438.8039522,0.0,0.0,0.0,0.0,0.0
1686751438.8127906,0.0,0.0,0.0,0.0,0.0
1686751438.8227983,0.0,0.0,0.0,0.0,0.0
1686751438.835728,0.0,0.0,0.0,0.0,0.0
1686751438.8430429,0.0,0.0,0.0,0.0,0.0
1686751438.8533003,0.0,0.0,0.0,0.0,0.0
1686751438.8626895,0.0,0.0,0.0,0.0,0.0
1686751438.8724265,0.0,0.0,0.0,0.0,0.0
1686751438.8822682,0.0,0.0,0.0,0.0,0.0
1686751438.8918746,0.0,0.0,0.0,0.0,0.0
1686751438.9021494,0.0,0.0,0.0,0.0,0.0
1686751438.9124506,0.0,0.0,0.0,0.0,0.0
1686751438.9231408,0.0,0.0,0.0,0.0,0.0
1686751438.9335952,0.0,0.0,0.0,0.0,0.0
1686751438.944436,0.0,0.0,0.0,0.0,0.0
1686751438.9527788,0.0,0.0,0.0,0.0,0.0
1686751438.9647405,0.0,0.0,0.0,0.0,0.0
1686751438.9727113,0.0,0.0,0.0,0.0,0.0
1686751438.9827003,0.0,0.0,0.0,0.0,0.0
1686751438.9946768,0.0,0.0,0.0,0.0,0.0
1686751439.0034447,0.0,0.0,0.0,0.0,0.0
1686751439.0130563,0.0,0.0,0.0,0.0,0.0
1686751439.0236373,0.0,0.0,0.0,0.0,0.0
1686751439.0340402,0.0,0.0,0.0,0.0,0.0
1686751439.0415792,0.0,0.0,0.0,0.0,0.0
1686751439.053131,0.0,9036.0,17820.0,24510.0,15646.0
1686751439.0631595,16753.0,15718.0,16984.0,17740.0,16570.0
1686751439.0721624,16753.0,15287.0,16903.0,18209.0,16613.0
1686751439.0846856,16753.0,15370.0,16742.0,18124.0,16776.0
1686751439.0924299,16753.0,15373.0,16621.0,18219.0,16799.0
1686751439.1028264,16753.0,15532.0,16610.0,18120.0,16750.0
1686751439.112339,16753.0,15135.0,17499.0,17585.0,16793.0
1686751439.122001,16753.0,15396.0,17074.0,18168.0,16374.0
1686751439.1323507,16753.0,15471.0,16965.0,18211.0,16365.0
1686751439.1419153,16753.0,15567.0,17183.0,17673.0,16589.0
1686751439.1523457,16753.0,25041.0,26757.0,28513.0,26905.0
1686751439.1624665,26804.0,24638.0,26984.0,29044.0,26550.0
1686751439.1729302,26804.0,25208.0,26422.0,28128.0,27458.0
1686751439.1821399,26804.0,25188.0,26922.0,28410.0,26696.0
1686751439.1917706,26804.0,25248.0,26502.0,28586.0,26880.0
1686751439.2016451,26804.0,25059.0,27281.0,28411.0,26465.0
1686751439.2126741,26804.0,24134.0,26608.0,29744.0,26730.0
1686751439.2219057,26804.0,24481.0,26941.0,29149.0,26645.0
1686751439.2334757,26804.0,25600.0,26512.0,28940.0,26164.0
1686751439.2430527,26804.0,24059.0,27587.0,29213.0,26357.0
1686751439.2535713,26804.0,25266.0,27438.0,28010.0,26502.0
1686751439.262611,27475.0,25662.0,27472.0,29148.0,27618.0
1686751439.2723868,27475.0,25903.0,27769.0,29541.0,26687.0
1686751439.2848368,27475.0,25555.0,27607.0,29649.0,27089.0
1686751439.2930946,27475.0,26169.0,25345.0,29983.0,28403.0
1686751439.3035696,27475.0,25043.0,26035.0,30417.0,28405.0
1686751439.3122892,27475.0,25485.0,29537.0,29509.0,25369.0
1686751439.3227477,27475.0,25347.0,29005.0,29825.0,25723.0
1686751439.3336968,27475.0,23423.0,26531.0,32111.0,27835.0
1686751439.342308,27475.0,25284.0,28106.0,30110.0,26400.0
1686751439.3523026,27475.0,26751.0,26031.0,29229.0,27889.0
1686751439.3629282,27475.0,27142.0,26968.0,28584.0,27206.0
1686751439.3721545,27475.0,26502.0,28760.0,28826.0,25812.0
1686751439.3817205,27475.0,24426.0,27010.0,31368.0,27096.0
1686751439.3918705,27475.0,24880.0,27006.0,31258.0,26756.0
1686751439.4018714,27475.0,26667.0,29969.0,29211.0,24053.0
1686751439.4129713,27475.0,28752.0,23792.0,27926.0,29430.0
1686751439.421997,27475.0,27244.0,26894.0,29844.0,25918.0
1686751439.4322977,27475.0,28312.0,26276.0,31618.0,23694.0
1686751439.4418547,27475.0,29422.0,25232.0,29138.0,26108.0
1686751439.452828,27475.0,28546.0,21944.0,32280.0,27130.0
1686751439.462164,27475.0,30480.0,24800.0,28652.0,25968.0
1686751439.4724832,27475.0,28909.0,23649.0,32831.0,24511.0
1686751439.4824283,27475.0,31261.0,24921.0,28585.0,25133.0
1686751439.4924564,27475.0,30958.0,25288.0,31626.0,22028.0
1686751439.5027933,27475.0,29077.0,27939.0,31149.0,21735.0
1686751439.5128517,27475.0,34709.0,26773.0,28365.0,20053.0
1686751439.5241816,27475.0,30345.0,26391.0,30789.0,22375.0
1686751439.531647,27475.0,32641.0,22889.0,32039.0,22331.0
1686751439.5420752,27475.0,32631.0,25143.0,29551.0,22575.0
1686751439.552135,27475.0,34475.0,24257.0,30841.0,20327.0
1686751439.563306,27475.0,32503.0,25311.0,30227.0,21859.0
1686751439.572239,27475.0,34147.0,22595.0,31897.0,21261.0
1686751439.5820847,27475.0,32891.0,23295.0,30125.0,23589.0
1686751439.5923731,27475.0,35730.0,22296.0,29674.0,22200.0
