Timestamp,ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688648230.3877873,10,3.592322826385498,0.015377328731119633,2.4587316513061523,-0.007359284441918135,-0.8819268941879272,-0.01851065643131733,-0.4709652066230774
1688648230.396133,10,3.5922276973724365,0.015150251798331738,2.458799362182617,-0.005657362286001444,-0.8816982507705688,-0.02258865162730217,-0.4712388217449188
1688648230.404198,10,3.5921638011932373,0.01499998103827238,2.4588418006896973,-0.0044977301731705666,-0.881570041179657,-0.025311172008514404,-0.47135284543037415
1688648230.4126794,10,3.592115879058838,0.014896459877490997,2.458871841430664,-0.003722494002431631,-0.8814711570739746,-0.027220284566283226,-0.47143810987472534
1688648230.4212196,10,3.5922040939331055,0.015097508206963539,2.458813190460205,-0.005237506236881018,-0.8816688060760498,-0.02369624748826027,-0.47124427556991577
1688648230.4295278,10,3.5921425819396973,0.014964952133595943,2.458852529525757,-0.004234788473695517,-0.8815214037895203,-0.026013527065515518,-0.47140780091285706
1688648230.4379845,10,3.5921082496643066,0.014883727766573429,2.4588801860809326,-0.0035793182905763388,-0.8814422488212585,-0.027569493278861046,-0.4714728891849518
1688648230.4461153,10,3.5920825004577637,0.014824391342699528,2.4589009284973145,-0.00319174793548882,-0.8813452124595642,-0.028529301285743713,-0.4716000258922577
1688648230.4544718,10,3.5920653343200684,0.014787507243454456,2.4589123725891113,-0.002885284600779414,-0.8813143968582153,-0.02918245643377304,-0.47161954641342163
1688648230.4627068,10,3.592055320739746,0.014768627472221851,2.4589180946350098,-0.0026976033113896847,-0.8812992572784424,-0.02957070805132389,-0.4716247618198395
1688648230.470875,10,3.592050790786743,0.014748947694897652,2.458918809890747,-0.0025240383110940456,-0.8813046216964722,-0.029756655916571617,-0.4716040790081024
1688648230.479673,10,3.5920467376708984,0.014742434024810791,2.458922863006592,-0.00251466385088861,-0.8813075423240662,-0.029824884608387947,-0.47159427404403687
1688648230.4877307,10,3.5920462608337402,0.014743204228579998,2.458923816680908,-0.0025609517470002174,-0.8812999725341797,-0.02980152703821659,-0.4716097116470337
1688648230.4962125,10,3.592165946960449,0.015014802105724812,2.4588425159454346,-0.004600872285664082,-0.8815634250640869,-0.025011198595166206,-0.471380352973938
1688648230.5044312,10,3.592245578765869,0.015198278240859509,2.4587855339050293,-0.006002388428896666,-0.8817419409751892,-0.02176770754158497,-0.4711915850639343
1688648230.5126674,10,3.5922975540161133,0.015315337106585503,2.4587461948394775,-0.006891185417771339,-0.8818535208702087,-0.019692372530698776,-0.471061646938324
1688648230.5210242,10,3.592329978942871,0.015391179360449314,2.4587249755859375,-0.00750028295442462,-0.8819369077682495,-0.018294142559170723,-0.4709526598453522
1688648230.5293367,10,3.5922298431396484,0.015167725272476673,2.4587934017181396,-0.0057966262102127075,-0.8817073106765747,-0.022264080122113228,-0.471235454082489
1688648230.5378876,10,3.5921621322631836,0.015020213089883327,2.4588394165039062,-0.004630877636373043,-0.8815615773200989,-0.024957627058029175,-0.4713860750198364
1688648230.546119,10,3.5922369956970215,0.015188190154731274,2.4587883949279785,-0.005894335452467203,-0.881736159324646,-0.021855073049664497,-0.47119948267936707
1688648230.5542166,10,3.592170238494873,0.015030316077172756,2.4588353633880615,-0.004686669446527958,-0.8815707564353943,-0.02476809173822403,-0.4713785648345947
1688648230.5626557,10,3.5921146869659424,0.014916475862264633,2.458871841430664,-0.0038828470278531313,-0.881476104259491,-0.026645150035619736,-0.4714605212211609
1688648230.5711212,10,3.5922040939331055,0.015117853879928589,2.4588098526000977,-0.00536301638931036,-0.8816899657249451,-0.023127663880586624,-0.4712315797805786
1688648230.5795643,10,3.5922627449035645,0.015250406228005886,2.458767890930176,-0.006304576527327299,-0.8818050026893616,-0.020874597132205963,-0.47110989689826965
1688648230.5876682,10,3.5922980308532715,0.015336181037127972,2.4587395191192627,-0.007045047357678413,-0.8818732500076294,-0.019358690828084946,-0.47103625535964966
