Timestamp,pm.vbat,pm.state
1688648650.2429707,4.117302417755127,0
1688648651.2429707,4.117302417755127,0
1688648652.2429707,4.117302417755127,0
1688648653.2429707,4.117302417755127,0
1688648654.2429707,4.117302417755127,0
1688648655.2429707,4.117302417755127,0
1688648656.2429707,4.117302417755127,0
1688648657.2429707,4.117302417755127,0
1688648658.2429707,4.117302417755127,0
1688648659.2429707,4.117302417755127,0
1688648660.2429707,4.117302417755127,0
1688648661.2429707,4.117302417755127,0
1688648662.2429707,4.117302417755127,0
1688648663.2429707,4.117302417755127,0
1688648664.2429707,4.117302417755127,0
1688648665.2429707,3.863929510116577,0
1688648666.2429707,3.774193525314331,0
1688648667.2429707,3.7319648265838623,0
1688648668.2429707,3.716129064559937,0
1688648669.2429707,3.7055718898773193,0
1688648670.2429707,3.695014715194702,0
1688648671.2429707,3.673900365829468,0
1688648672.2429707,3.679178953170776,0
1688648673.2429707,3.668621778488159,0
1688648674.2429707,3.6633431911468506,0
1688648675.2429707,3.6527860164642334,0
1688648676.2429707,3.6527860164642334,0
1688648677.2429707,3.642228841781616,0
1688648678.2429707,3.636950254440308,0
1688648679.2429707,3.636950254440308,0
1688648680.2429707,3.6263930797576895,0
1688648681.2429707,3.6263930797576895,0
1688648682.2429707,3.621114492416382,0
1688648683.2429707,3.621114492416382,0
1688648684.2429707,3.615835905075073,0
1688648685.2429707,3.615835905075073,0
1688648686.2429707,3.6105573177337646,0
1688648687.2429707,3.6105573177337646,0
1688648688.2429707,3.605278730392456,0
1688648689.2429707,3.605278730392456,0
1688648690.2429707,3.6000001430511475,0
1688648691.2429707,3.6000001430511475,0
1688648692.2429707,3.594721555709839,0
1688648693.2429707,3.594721555709839,0
1688648694.2429707,3.5894429683685303,0
1688648695.2429707,3.5894429683685303,0
1688648696.2429707,3.5841643810272217,0
1688648697.2429707,3.5841643810272217,0
1688648698.2429707,3.5841643810272217,0
1688648699.2429707,3.578885793685913,0
1688648700.2429707,3.578885793685913,0
1688648701.2429707,3.5736072063446045,0
1688648702.2429707,3.568328619003296,0
1688648703.2429707,3.5736072063446045,0
1688648704.2429707,3.568328619003296,0
1688648705.2429707,3.568328619003296,0
1688648706.2429707,3.568328619003296,0
1688648707.2429707,3.5630500316619877,0
1688648708.2429707,3.5630500316619877,0
1688648709.2429707,3.5630500316619877,0
1688648710.2429707,3.5577714443206787,0
1688648711.2429707,3.55249285697937,0
1688648712.2429707,3.5577714443206787,0
1688648713.2429707,3.55249285697937,0
1688648714.2429707,3.55249285697937,0
1688648715.2429707,3.547214269638061,0
1688648716.2429707,3.5208210945129395,0
1688648717.2429707,3.6263930797576895,0
1688648718.2429707,3.695014715194702,0
1688648719.2429707,3.594721555709839,0
1688648720.2429707,3.55249285697937,0
1688648721.2429707,3.547214269638061,0
1688648722.2429707,3.541935443878174,0
1688648723.2429707,3.5630500316619877,0
1688648724.2429707,3.536656856536865,0
1688648725.2429707,3.5313782691955566,0
1688648726.2429707,3.5313782691955566,0
1688648727.2429707,3.5313782691955566,0
1688648728.2429707,3.526099681854248,0
1688648729.2429707,3.526099681854248,0
1688648730.2429707,3.5208210945129395,0
1688648731.2429707,3.5208210945129395,0
1688648732.2429707,3.515542507171631,0
1688648733.2429707,3.515542507171631,0
1688648734.2429707,3.515542507171631,0
1688648735.2429707,3.536656856536865,0
1688648736.2429707,3.5313782691955566,0
1688648737.2429707,3.5102639198303223,0
1688648738.2429707,3.5102639198303223,0
1688648739.2429707,3.5208210945129395,0
1688648740.2429707,3.515542507171631,0
1688648741.2429707,3.526099681854248,0
1688648742.2429707,3.499706745147705,0
1688648743.2429707,3.499706745147705,0
1688648744.2429707,3.5102639198303223,0
1688648745.2429707,3.4944281578063965,0
1688648746.2429707,3.4944281578063965,0
1688648747.2429707,3.489149570465088,0
1688648748.2429707,3.4838709831237797,0
1688648749.2429707,3.489149570465088,0
1688648750.2429707,3.499706745147705,0
1688648751.2429707,3.5102639198303223,0
1688648752.2429707,3.5102639198303223,0
1688648753.2429707,3.5049853324890137,0
1688648754.2429707,3.5049853324890137,0
1688648755.2429707,3.5102639198303223,0
1688648756.2429707,3.4838709831237797,0
1688648757.2429707,3.4785923957824707,0
1688648758.2429707,3.4785923957824707,0
1688648759.2429707,3.473313808441162,0
1688648760.2429707,3.4944281578063965,0
1688648761.2429707,3.4838709831237797,0
1688648762.2429707,3.473313808441162,0
1688648763.2429707,3.4838709831237797,0
1688648764.2429707,3.468035221099853,0
1688648765.2429707,3.462756633758545,0
1688648766.2429707,3.462756633758545,0
1688648767.2429707,3.462756633758545,0
1688648768.2429707,3.462756633758545,0
1688648769.2429707,3.4574780464172363,0
1688648770.2429707,3.4574780464172363,0
1688648771.2429707,3.452199459075928,0
1688648772.2429707,3.499706745147705,0
1688648773.2429707,3.452199459075928,0
1688648774.2429707,3.4785923957824707,0
1688648775.2429707,3.446920871734619,0
1688648776.2429707,3.446920871734619,0
1688648777.2429707,3.446920871734619,0
1688648778.2429707,3.4416422843933105,0
1688648779.2429707,3.4416422843933105,0
1688648780.2429707,3.4416422843933105,0
1688648781.2429707,3.4416422843933105,0
1688648782.2429707,3.436363697052002,0
1688648783.2429707,3.436363697052002,0
1688648784.2429707,3.436363697052002,0
1688648785.2429707,3.436363697052002,0
1688648786.2429707,3.4310851097106934,0
1688648787.2429707,3.4310851097106934,0
1688648788.2429707,3.4574780464172363,0
1688648789.2429707,3.4258065223693848,0
1688648790.2429707,3.4310851097106934,0
1688648791.2429707,3.420527935028076,0
1688648792.2429707,3.452199459075928,0
1688648793.2429707,3.4258065223693848,0
1688648794.2429707,3.4258065223693848,0
1688648795.2429707,3.415249347686768,0
1688648796.2429707,3.420527935028076,0
1688648797.2429707,3.420527935028076,0
1688648798.2429707,3.4416422843933105,0
1688648799.2429707,3.415249347686768,0
1688648800.2429707,3.415249347686768,0
1688648801.2429707,3.415249347686768,0
1688648802.2429707,3.415249347686768,0
1688648803.2429707,3.409970760345459,0
1688648804.2429707,3.415249347686768,0
1688648805.2429707,3.4046921730041504,0
1688648806.2429707,3.4046921730041504,0
1688648807.2429707,3.4046921730041504,0
1688648808.2429707,3.409970760345459,0
1688648809.2429707,3.4046921730041504,0
1688648810.2429707,3.4046921730041504,0
1688648811.2429707,3.4046921730041504,0
1688648812.2429707,3.399413585662842,0
1688648813.2429707,3.399413585662842,0
1688648814.2429707,3.394134998321533,0
1688648815.2429707,3.399413585662842,0
1688648816.2429707,3.399413585662842,0
1688648817.2429707,3.394134998321533,0
1688648818.2429707,3.394134998321533,0
1688648819.2429707,3.394134998321533,0
1688648820.2429707,3.394134998321533,0
1688648821.2429707,3.3888564109802246,0
1688648822.2429707,3.3888564109802246,0
1688648823.2429707,3.3888564109802246,0
1688648824.2429707,3.3888564109802246,0
1688648825.2429707,3.3888564109802246,0
1688648826.2429707,3.383577823638916,0
1688648827.2429707,3.373020648956299,0
1688648828.2429707,3.3782992362976074,0
1688648829.2429707,3.409970760345459,0
1688648830.2429707,3.383577823638916,0
1688648831.2429707,3.3782992362976074,0
1688648832.2429707,3.3782992362976074,0
1688648833.2429707,3.3782992362976074,0
1688648834.2429707,3.3782992362976074,0
1688648835.2429707,3.3677420616149902,0
1688648836.2429707,3.373020648956299,0
1688648837.2429707,3.373020648956299,0
1688648838.2429707,3.3782992362976074,0
1688648839.2429707,3.399413585662842,0
1688648840.2429707,3.373020648956299,0
1688648841.2429707,3.373020648956299,0
1688648842.2429707,3.3677420616149902,0
1688648843.2429707,3.3677420616149902,0
1688648844.2429707,3.3677420616149902,0
1688648845.2429707,3.3677420616149902,0
1688648846.2429707,3.3677420616149902,0
1688648847.2429707,3.3624634742736816,0
1688648848.2429707,3.3624634742736816,0
1688648849.2429707,3.3624634742736816,0
1688648850.2429707,3.3624634742736816,0
1688648851.2429707,3.357184886932373,0
