Timestamp,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
179835,0.8336073160171509,-0.9609697461128235,0.0,12.982382774353027
179845,0.8333337306976318,-0.9616241455078125,0.0,12.981975555419922
179855,0.8327040076255798,-0.9615225195884705,0.0,12.982653617858887
179865,0.8316197395324707,-0.9624293446540833,0.0,12.983149528503418
179875,0.8307046294212341,-0.9618464112281799,0.0,12.982905387878418
179885,0.8294336199760437,-0.9619575142860413,0.0,12.982682228088379
179895,0.8288390040397644,-0.9628387093544006,0.0,12.98170280456543
179905,0.8269884586334229,-0.9623574018478394,0.0,12.982455253601074
179915,0.8275826573371887,-0.9628989696502686,0.0,12.984140396118164
179925,0.8273444175720215,-0.9624285101890564,0.0,12.983729362487793
179935,0.8265263438224792,-0.9620699286460876,0.0,12.983762741088867
179945,0.8276914358139038,-0.9622740745544434,0.0,12.984253883361816
179955,0.8270538449287415,-0.9626126885414124,0.0,12.984521865844727
179965,0.8252884149551392,-0.96314936876297,0.0,12.98306941986084
179975,0.8249574899673462,-0.9636966586112976,0.0,12.983451843261719
179985,0.8263212442398071,-0.9641886353492737,0.0,12.985267639160156
179995,0.8267039656639099,-0.9640117287635803,0.0,12.985055923461914
180005,0.8261431455612183,-0.9641450047492981,0.0,12.985743522644043
180015,0.8263330459594727,-0.9645630121231079,0.0,12.986095428466797
180025,0.8268946409225464,-0.9642865061759949,0.0,12.986934661865234
180035,0.8275777697563171,-0.9641551971435547,0.0,12.986769676208496
180045,0.8277913331985474,-0.9641374945640564,0.0,12.986455917358398
180055,0.8288041949272156,-0.9651115536689758,0.0,12.985820770263672
180065,0.8277936577796936,-0.9646607041358948,0.0,12.983902931213379
180075,0.827418863773346,-0.965782105922699,0.0,12.98377799987793
180085,0.8287072777748108,-0.965217649936676,0.0,12.982412338256836
180095,0.8286460638046265,-0.9656596779823303,0.0,12.981658935546875
180105,0.8286806344985962,-0.96676105260849,0.0,12.98190975189209
180115,0.8287792801856995,-0.9665520191192627,0.0,12.98078441619873
180125,0.8289828300476074,-0.9665725231170654,0.0,12.980802536010742
180135,0.8266718983650208,-0.9663950204849243,0.0,12.979596138000488
180145,0.8277515769004822,-0.9666894674301147,0.0,12.98006820678711
180155,0.8269516825675964,-0.9669650793075562,0.0,12.981500625610352
180165,0.825644850730896,-0.9670262932777405,0.0,12.983105659484863
180175,0.8242811560630798,-0.9677613377571106,0.0,12.984362602233887
180185,0.8245622515678406,-0.9678001999855042,0.0,12.984046936035156
180195,0.8255398869514465,-0.9673058390617371,0.0,12.984313011169434
180205,0.8246057033538818,-0.9675573110580444,0.0,12.984760284423828
180215,0.8240727186203003,-0.9672263860702515,0.0,12.984992980957031
180225,0.8251192569732666,-0.9663618803024292,0.0,12.983415603637695
180235,0.827721357345581,-0.9664722084999084,0.0,12.982518196105957
