Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687332117.5208528
1687332117.5228188
1687332117.5244424
1687332117.5255947
1687332117.526704
1687332117.5279212
1687332117.5290577
1687332117.530192
1687332117.5313244
1687332117.532459
1687332117.5335913
1687332117.5347047
1687332117.535812
1687332117.5369143
1687332117.5380485
1687332117.5391815
1687332117.5403154
1687332117.541448
1687332117.542585
1687332117.543722
1687332117.5448399
1687332117.545952
1687332117.5471034
1687332117.5482574
1687332117.5494018
1687332117.5505383
1687332117.5516913
1687332117.5528193
1687332117.553931
1687332117.5550811
1687332117.5562057
1687332117.5573397
1687332117.5584924
1687332117.559639
1687332117.560785
1687332117.561977
1687332117.5631628
1687332117.5643044
1687332117.5654087
1687332117.566546
1687332117.5676856
1687332117.5687833
1687332117.5698817
1687332117.570982
1687332117.5721416
1687332117.5734127
1687332117.5746284
1687332117.5758862
1687332117.5770206
1687332117.5781882
1687332117.579356
1687332117.5805137
1687332117.5816498
1687332117.582752
1687332117.583917
1687332117.5850525
1687332117.5862944
1687332117.5874279
1687332117.5885274
1687332117.5897682
1687332117.590867
1687332117.5921135
1687332117.5933547
1687332117.5944867
1687332117.5957355
1687332117.5968728
1687332117.5979948
1687332117.5991163
1687332117.6002257
1687332117.601376
1687332117.6025777
1687332117.6037235
1687332117.6048944
1687332117.6061163
1687332117.607337
1687332117.608477
1687332117.6097004
1687332117.610808
1687332117.6119568
1687332117.6130784
1687332117.6142185
1687332117.6153672
1687332117.61649
1687332117.6176062
1687332117.618709
1687332117.6198628
1687332117.6210918
1687332117.622206
1687332117.6233168
1687332117.6245403
1687332117.6257615
1687332117.6268687
1687332117.6279793
1687332117.6291227
1687332117.6302726
1687332117.6314144
1687332117.6325693
1687332117.6336994
1687332117.6348171
1687332117.6359634
1687332117.6372168
1687332117.638579
1687332117.6399283
1687332117.6412868
1687332117.642658
1687332117.6439803
1687332117.6453485
1687332117.6467016
1687332117.6480062
1687332117.6493187
1687332117.650636
1687332117.6519463
1687332117.6532812
1687332117.6546493
1687332117.655979
1687332117.6572418
1687332117.658503
1687332117.6597996
1687332117.6610744
1687332117.6623268
1687332117.6635194
1687332117.664719
1687332117.6659145
1687332117.667091
1687332117.6682513
1687332117.6694536
1687332117.6706233
1687332117.671823
1687332117.6729753
1687332117.674113
1687332117.6752868
1687332117.676459
1687332117.6775963
1687332117.678741
1687332117.679919
1687332117.6810536
1687332117.6821823
1687332117.6833522
1687332117.684531
1687332117.685713
1687332117.686887
1687332117.6880398
1687332117.689233
1687332117.6904223
1687332117.6916103
1687332117.6927927
1687332117.6939776
1687332117.6951406
1687332117.6963005
1687332117.697455
1687332117.6986187
1687332117.6997886
1687332117.7009206
1687332117.7020504
1687332117.703266
1687332117.7044365
1687332117.7056012
1687332117.7067275
1687332117.7078662
1687332117.7089937
1687332117.7101939
1687332117.7113323
1687332117.712481
1687332117.7136672
1687332117.714796
1687332117.7159204
1687332117.7170556
1687332117.718187
1687332117.719361
1687332117.72053
1687332117.7217035
1687332117.7228117
1687332117.7239313
1687332117.7250576
1687332117.7262566
1687332117.7274187
1687332117.728586
1687332117.7297618
1687332117.7308903
1687332117.732019
1687332117.73318
1687332117.7343135
1687332117.7354681
1687332117.7366436
1687332117.7378156
1687332117.7389843
1687332117.7401736
1687332117.741318
1687332117.7424552
1687332117.7435913
1687332117.7447455
1687332117.7459185
1687332117.7470706
1687332117.7482119
1687332117.7493548
1687332117.7505248
1687332117.7516806
1687332117.752858
1687332117.7540112
1687332117.755184
1687332117.7563488
1687332117.7575278
1687332117.7586265
1687332117.759783
1687332117.760915
1687332117.7620683
1687332117.7632103
1687332117.7643282
1687332117.7654328
1687332117.7665808
1687332117.7676942
1687332117.7688122
1687332117.7699564
1687332117.7710555
1687332117.7721534
1687332117.7797341
1687332117.781266
1687332117.7824197
1687332117.7835724
1687332117.7847428
1687332117.7859023
1687332117.7870073
1687332117.7881484
1687332117.7892818
1687332117.7904139
1687332117.791566
1687332117.7926683
1687332117.7937975
1687332117.794924
1687332117.796075
1687332117.797216
1687332117.7983565
1687332117.7994654
1687332117.800572
1687332117.8018205
1687332117.8029928
1687332117.8042305
1687332117.805467
1687332117.8066323
1687332117.8078735
1687332117.8091161
1687332117.8103583
1687332117.8114932
1687332117.8126466
1687332117.8138032
1687332117.814944
1687332117.8160894
1687332117.8172328
1687332117.8183715
1687332117.8195093
1687332117.8206842
1687332117.8218496
1687332117.8233306
1687332117.8244557
1687332117.8257418
1687332117.8271515
1687332117.8282566
1687332117.829406
1687332117.8305452
1687332117.8319294
1687332117.8330522
1687332117.834156
1687332117.8352647
1687332117.836366
1687332117.837603
1687332117.8388798
1687332117.8399878
1687332117.843602
1687332117.8447256
1687332117.8458922
1687332117.8470337
1687332117.8482525
1687332117.849381
1687332117.8504887
1687332117.851722
1687332117.8529828
1687332117.8542588
1687332117.8554094
1687332117.85664
1687332117.8578675
1687332117.8591597
1687332117.8603563
1687332117.8616748
1687332117.8630366
1687332117.8642201
1687332117.8653398
1687332117.8664556
1687332117.8675826
1687332117.869888
1687332117.8711283
1687332117.8723567
1687332117.8735008
1687332117.8746684
1687332117.8758092
1687332117.8769548
1687332117.8780973
1687332117.879218
1687332117.880408
1687332117.8815496
1687332117.8826773
1687332117.883806
1687332117.8849201
1687332117.8860843
1687332117.8873732
1687332117.888488
1687332117.8896012
1687332117.8907356
1687332117.892532
1687332117.8940341
1687332117.8953402
1687332117.8967628
1687332117.8991694
1687332117.9007976
1687332117.9023373
1687332117.903644
1687332117.904929
1687332117.90627
1687332117.90782
1687332117.9099565
1687332117.9113283
1687332117.9131432
1687332117.915154
1687332117.9170372
1687332117.9184716
1687332117.9197173
1687332117.9209514
1687332117.9221756
1687332117.9233642
1687332117.9249027
1687332117.9264145
1687332117.9276755
1687332117.9289994
1687332117.930216
1687332117.9314094
1687332117.9325938
1687332117.9337463
1687332117.93537
1687332117.936541
1687332117.937677
1687332117.939066
1687332117.940288
1687332117.9414513
1687332117.942609
1687332117.9438214
1687332117.9449506
1687332117.946097
1687332117.9472497
1687332117.9484055
1687332117.9496129
1687332117.9507308
1687332117.951843
1687332117.9529808
1687332117.9541733
1687332117.9553149
1687332117.9564946
1687332117.9576905
1687332117.9587963
1687332117.959962
1687332117.9612339
1687332117.962621
1687332117.963783
1687332117.965127
1687332117.9662454
1687332117.9673984
1687332117.9686306
1687332117.9698262
1687332117.9710286
1687332117.9722555
1687332117.973423
1687332117.9745932
1687332117.9757109
1687332117.9770086
1687332117.9781249
1687332117.9794204
1687332117.9805396
1687332117.9816527
1687332117.9828804
1687332117.9840295
1687332117.9851873
1687332117.9862921
1687332117.9874675
1687332117.9887974
1687332117.9899354
1687332117.9911847
1687332117.992337
1687332117.9935234
1687332117.9947054
1687332117.9958215
1687332117.996976
1687332117.99811
1687332117.999232
1687332118.000384
1687332118.0015428
1687332118.0026383
1687332118.0038638
1687332118.0050156
1687332118.0062277
1687332118.0073647
1687332118.0085135
1687332118.009714
1687332118.0110846
1687332118.012233
1687332118.0133874
1687332118.0145261
1687332118.015679
1687332118.0168324
1687332118.0179858
1687332118.0191972
1687332118.0204265
1687332118.0216162
1687332118.0228777
1687332118.0241342
1687332118.0255551
1687332118.026683
1687332118.027847
1687332118.0290778
1687332118.0302005
1687332118.0313547
1687332118.0325298
1687332118.0336306
1687332118.0347247
1687332118.0359118
1687332118.0370414
1687332118.0382383
1687332118.0393686
1687332118.0404623
1687332118.0416045
1687332118.0427382
1687332118.0438786
1687332118.0450022
1687332118.0461395
1687332118.047237
1687332118.0484617
1687332118.0496256
1687332118.0508697
1687332118.0520492
1687332118.0533032
1687332118.0545835
1687332118.0557919
1687332118.0569615
1687332118.0580573
1687332118.0594397
1687332118.0605812
1687332118.061724
1687332118.0629292
1687332118.064122
1687332118.0652664
1687332118.0664592
1687332118.067727
1687332118.0689006
1687332118.070144
1687332118.0713317
1687332118.0724697
1687332118.0736034
1687332118.0747352
1687332118.0758603
1687332118.0770013
1687332118.0781682
1687332118.0793
1687332118.0804195
1687332118.0815752
1687332118.0826995
1687332118.0838833
1687332118.085028
1687332118.0861406
1687332118.0872486
1687332118.0883799
1687332118.0896814
1687332118.091003
1687332118.0922883
1687332118.0934963
1687332118.0946186
1687332118.0957637
1687332118.096873
1687332118.0979726
1687332118.099087
1687332118.10027
1687332118.101399
1687332118.1026113
1687332118.1037633
1687332118.1048806
1687332118.1060367
1687332118.1071763
1687332118.1083922
1687332118.1096678
1687332118.1107962
1687332118.1120698
1687332118.1132092
1687332118.1144059
1687332118.1155348
1687332118.1166623
1687332118.1178055
1687332118.1189384
1687332118.1200569
1687332118.1211736
1687332118.1222935
1687332118.1234548
1687332118.1247058
1687332118.1258216
1687332118.1269374
1687332118.1280549
1687332118.1291728
1687332118.1302903
1687332118.1314101
1687332118.1325295
1687332118.133644
1687332118.1347616
1687332118.1359758
1687332118.137172
1687332118.1383986
1687332118.1396239
1687332118.140743
1687332118.1420763
1687332118.1432068
1687332118.1443615
1687332118.1456084
1687332118.1471875
1687332118.1482882
1687332118.1497543
1687332118.1508904
1687332118.1520162
1687332118.1531842
1687332118.1543558
1687332118.1555068
1687332118.156644
1687332118.1577816
1687332118.1589005
1687332118.1601202
1687332118.161264
1687332118.1625047
1687332118.1636658
1687332118.1648118
1687332118.1660135
1687332118.1671774
1687332118.1683078
1687332118.1695771
1687332118.1707354
1687332118.1718652
1687332118.1730437
1687332118.1741803
1687332118.1754177
1687332118.1765614
1687332118.1778193
1687332118.1789947
1687332118.180107
1687332118.1813204
1687332118.1824389
1687332118.183542
1687332118.184647
1687332118.1857514
1687332118.1869376
1687332118.1881518
1687332118.1893823
1687332118.1907077
1687332118.1920676
1687332118.1937547
1687332118.195186
1687332118.1967397
1687332118.1980622
1687332118.1993413
1687332118.2012613
1687332118.2025912
1687332118.2038896
1687332118.2053776
1687332118.2077067
1687332118.2090712
1687332118.2103472
1687332118.2119007
1687332118.2132525
1687332118.214638
1687332118.215984
1687332118.2176154
1687332118.2189856
1687332118.2202127
1687332118.2214322
1687332118.22267
1687332118.223892
1687332118.2253492
1687332118.2297213
1687332118.2322166
1687332118.2333484
1687332118.234502
1687332118.2357671
1687332118.2369962
1687332118.238151
1687332118.2392933
1687332118.2404504
1687332118.2415793
1687332118.242697
1687332118.2439175
1687332118.2451556
1687332118.2463007
1687332118.2475076
1687332118.248642
1687332118.24977
1687332118.2509007
1687332118.252034
1687332118.2531712
1687332118.2543087
1687332118.2554317
1687332118.2565463
1687332118.2576547
1687332118.2590363
1687332118.26052
1687332118.2616909
1687332118.2629702
1687332118.2641127
1687332118.265236
1687332118.2665718
1687332118.2676914
1687332118.2688322
1687332118.269941
1687332118.2711322
1687332118.2722669
1687332118.273389
1687332118.2745616
1687332118.2758431
1687332118.2770212
1687332118.2781987
1687332118.279367
1687332118.2805176
1687332118.2816632
1687332118.282781
1687332118.2839222
1687332118.2851624
1687332118.2862985
1687332118.2875142
1687332118.288617
1687332118.2898426
1687332118.290936
1687332118.292036
1687332118.2931437
1687332118.294243
1687332118.2953799
1687332118.2965899
1687332118.297745
1687332118.2989814
1687332118.3001163
1687332118.3012595
1687332118.3024113
1687332118.3035522
1687332118.3046489
1687332118.3058608
1687332118.307
1687332118.3087344
1687332118.3103201
1687332118.3116364
1687332118.314855
1687332118.3169289
1687332118.3182464
1687332118.3195457
1687332118.3209221
1687332118.3224263
1687332118.3238103
1687332118.3251798
1687332118.327035
1687332118.3287299
1687332118.3304782
1687332118.331791
1687332118.333084
1687332118.3350546
1687332118.337563
1687332118.3388662
1687332118.340416
1687332118.341853
1687332118.3431656
1687332118.3451622
1687332118.3466306
1687332118.347932
1687332118.3495383
1687332118.351248
1687332118.3526213
1687332118.3538766
1687332118.3555489
1687332118.3567784
1687332118.3579679
1687332118.3597906
1687332118.3610547
1687332118.3622663
1687332118.3635306
1687332118.3647501
1687332118.3660202
1687332118.3671718
1687332118.3683934
1687332118.3695538
1687332118.3707714
1687332118.372174
1687332118.3733582
1687332118.3745792
1687332118.3758047
1687332118.3771265
1687332118.3783858
1687332118.379616
1687332118.3808148
1687332118.3820102
1687332118.383207
1687332118.3844063
1687332118.3856049
1687332118.3868666
1687332118.3880672
1687332118.3892975
1687332118.3905618
1687332118.3918478
1687332118.393037
1687332118.3942797
1687332118.3954468
1687332118.3966124
1687332118.3982046
1687332118.3993587
1687332118.4005444
1687332118.4017034
1687332118.4028673
1687332118.4040935
1687332118.4052927
1687332118.4065335
1687332118.4078271
1687332118.4090626
1687332118.4102423
1687332118.4114478
1687332118.4127867
1687332118.4139993
1687332118.41536
1687332118.4165986
1687332118.417998
1687332118.4192488
1687332118.420435
1687332118.421626
1687332118.4227853
1687332118.424604
1687332118.425965
1687332118.427313
1687332118.429375
1687332118.4311411
1687332118.432606
1687332118.4338913
1687332118.4351854
1687332118.4365292
1687332118.4380288
1687332118.4395595
1687332118.4409301
1687332118.4429004
1687332118.444246
1687332118.4457076
1687332118.447023
1687332118.4490976
1687332118.4507985
1687332118.4523435
1687332118.4538894
1687332118.4558866
1687332118.4573839
1687332118.458737
