Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688553676.503002
1688553676.5234067
1688553676.543763
1688553676.564082
1688553676.5845249
1688553676.6049838
1688553676.6255195
1688553676.646062
1688553676.6664987
1688553676.6868548
1688553676.7073982
1688553676.727994
1688553676.748554
1688553676.7691412
1688553676.7919865
1688553676.8134334
1688553676.8486664
1688553676.8695517
1688553676.9335752
1688553676.955908
1688553676.976412
1688553676.997544
1688553677.0183115
1688553677.0392437
1688553677.0596743
1688553677.0809875
1688553677.1030943
1688553677.1242
1688553677.144477
1688553677.1650522
1688553677.1855934
1688553677.206863
1688553677.2278495
1688553677.2486227
1688553677.2704742
1688553677.2915745
1688553677.312242
1688553677.3337178
1688553677.3544
1688553677.3751388
1688553677.396474
1688553677.4174826
1688553677.4387028
1688553677.4591243
1688553677.4796505
1688553677.5060258
