Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687763183.4554873,0.0,0.0,0.0,0.0,0.0
1687763183.4642859,0.0,0.0,0.0,0.0,0.0
1687763183.4752483,0.0,0.0,0.0,0.0,0.0
1687763183.485432,0.0,0.0,0.0,0.0,0.0
1687763183.4947374,0.0,0.0,0.0,0.0,0.0
1687763183.5053315,0.0,0.0,0.0,0.0,0.0
1687763183.5156803,0.0,0.0,0.0,0.0,0.0
1687763183.5244489,0.0,0.0,0.0,0.0,0.0
1687763183.5352042,0.0,0.0,0.0,0.0,0.0
1687763183.5454478,0.0,0.0,0.0,0.0,0.0
1687763183.5543575,0.0,0.0,0.0,0.0,0.0
1687763183.5641458,0.0,0.0,0.0,0.0,0.0
1687763183.574817,0.0,0.0,0.0,0.0,0.0
1687763183.5846946,0.0,0.0,0.0,0.0,0.0
1687763183.5947099,0.0,0.0,0.0,0.0,0.0
1687763183.6047676,0.0,0.0,0.0,0.0,0.0
1687763183.6155374,0.0,0.0,0.0,0.0,0.0
1687763183.6266477,0.0,0.0,0.0,0.0,0.0
1687763183.6351707,0.0,0.0,0.0,0.0,0.0
1687763183.6457605,0.0,0.0,0.0,0.0,0.0
1687763183.6547747,0.0,0.0,0.0,0.0,0.0
1687763183.6647651,0.0,0.0,0.0,0.0,0.0
1687763183.6752248,0.0,0.0,0.0,0.0,0.0
1687763183.6847446,0.0,0.0,0.0,0.0,0.0
1687763183.695447,0.0,0.0,0.0,0.0,0.0
1687763183.7070227,0.0,0.0,0.0,0.0,0.0
1687763183.7142353,0.0,0.0,0.0,0.0,0.0
1687763183.7256975,0.0,0.0,0.0,0.0,0.0
1687763183.7351627,0.0,0.0,0.0,0.0,0.0
1687763183.745738,0.0,0.0,0.0,0.0,0.0
1687763183.7550244,0.0,0.0,0.0,0.0,0.0
1687763183.7649596,0.0,0.0,0.0,0.0,0.0
1687763183.7747672,0.0,0.0,0.0,0.0,0.0
1687763183.785716,0.0,0.0,0.0,0.0,0.0
1687763183.7962172,0.0,0.0,0.0,0.0,0.0
1687763183.8052602,0.0,0.0,0.0,0.0,0.0
1687763183.814705,0.0,0.0,0.0,0.0,0.0
1687763183.8241594,0.0,0.0,0.0,0.0,0.0
1687763183.8342018,0.0,0.0,0.0,0.0,0.0
1687763183.8450851,0.0,0.0,0.0,0.0,0.0
1687763183.8545067,0.0,0.0,0.0,0.0,0.0
1687763183.864647,0.0,0.0,0.0,0.0,0.0
1687763183.8742328,0.0,0.0,0.0,0.0,0.0
1687763183.8842068,0.0,0.0,0.0,0.0,0.0
1687763183.8948019,0.0,0.0,0.0,0.0,0.0
1687763183.9059877,0.0,0.0,0.0,0.0,0.0
1687763183.9168026,0.0,0.0,0.0,0.0,0.0
1687763183.925657,0.0,0.0,0.0,0.0,0.0
1687763183.9350796,0.0,0.0,0.0,0.0,0.0
1687763183.9452832,0.0,0.0,0.0,0.0,0.0
1687763183.9563096,0.0,0.0,0.0,0.0,0.0
1687763183.9640179,0.0,0.0,0.0,0.0,0.0
1687763183.9750962,0.0,0.0,0.0,0.0,0.0
1687763183.9852366,0.0,0.0,0.0,0.0,0.0
1687763183.9948506,0.0,0.0,0.0,0.0,0.0
1687763184.0044794,0.0,0.0,0.0,0.0,0.0
1687763184.0150838,0.0,0.0,0.0,0.0,0.0
1687763184.026583,0.0,0.0,0.0,0.0,0.0
1687763184.0349166,0.0,0.0,0.0,0.0,0.0
1687763184.0453708,0.0,0.0,0.0,0.0,0.0
1687763184.05511,0.0,0.0,0.0,0.0,0.0
1687763184.0635881,0.0,0.0,0.0,0.0,0.0
1687763184.0744617,0.0,0.0,0.0,0.0,0.0
1687763184.0851562,0.0,0.0,0.0,0.0,0.0
1687763184.0958626,0.0,0.0,0.0,0.0,0.0
1687763184.1046102,0.0,0.0,0.0,0.0,0.0
1687763184.1143203,0.0,0.0,0.0,0.0,0.0
1687763184.1241596,0.0,0.0,0.0,0.0,0.0
1687763184.133798,0.0,0.0,0.0,0.0,0.0
1687763184.1456363,0.0,0.0,0.0,0.0,0.0
1687763184.1535966,0.0,0.0,0.0,0.0,0.0
1687763184.1638083,0.0,0.0,0.0,0.0,0.0
1687763184.1754003,0.0,0.0,0.0,0.0,0.0
1687763184.185139,0.0,0.0,0.0,0.0,0.0
1687763184.1945906,0.0,0.0,0.0,0.0,0.0
1687763184.2043805,0.0,0.0,0.0,0.0,0.0
1687763184.2146924,0.0,0.0,0.0,0.0,0.0
1687763184.2262018,0.0,0.0,0.0,0.0,0.0
1687763184.2349753,0.0,0.0,0.0,0.0,0.0
1687763184.244323,0.0,0.0,0.0,0.0,0.0
1687763184.2562816,0.0,0.0,0.0,0.0,0.0
1687763184.2640069,0.0,0.0,0.0,0.0,0.0
1687763184.2749496,0.0,0.0,0.0,0.0,0.0
1687763184.2839627,0.0,0.0,0.0,0.0,0.0
1687763184.2950866,0.0,0.0,0.0,0.0,0.0
1687763184.3062928,0.0,0.0,0.0,0.0,0.0
1687763184.316424,0.0,0.0,0.0,0.0,0.0
1687763184.325866,0.0,0.0,0.0,0.0,0.0
1687763184.3346965,0.0,0.0,0.0,0.0,0.0
1687763184.3442855,0.0,0.0,0.0,0.0,0.0
1687763184.3562233,0.0,0.0,0.0,0.0,0.0
1687763184.3644204,0.0,0.0,0.0,0.0,0.0
1687763184.375338,0.0,0.0,0.0,0.0,0.0
1687763184.383595,0.0,0.0,0.0,0.0,0.0
1687763184.393867,0.0,0.0,0.0,0.0,0.0
1687763184.4048712,0.0,0.0,0.0,0.0,0.0
1687763184.4155104,0.0,0.0,0.0,0.0,0.0
1687763184.423815,0.0,0.0,0.0,0.0,0.0
1687763184.435307,0.0,0.0,0.0,0.0,0.0
1687763184.4445145,0.0,0.0,0.0,0.0,0.0
1687763184.4548702,0.0,0.0,0.0,0.0,0.0
1687763184.4659445,0.0,0.0,0.0,0.0,0.0
1687763184.4742432,0.0,0.0,0.0,0.0,0.0
1687763184.484667,0.0,0.0,0.0,0.0,0.0
1687763184.4943886,0.0,0.0,0.0,0.0,0.0
1687763184.5037496,0.0,0.0,0.0,0.0,0.0
1687763184.5145328,0.0,0.0,0.0,0.0,0.0
1687763184.5252464,0.0,0.0,0.0,0.0,0.0
1687763184.5337195,0.0,0.0,0.0,0.0,0.0
1687763184.544001,0.0,0.0,0.0,0.0,0.0
1687763184.5547638,0.0,0.0,0.0,0.0,0.0
1687763184.5635433,0.0,0.0,0.0,0.0,0.0
1687763184.5733395,0.0,0.0,0.0,0.0,0.0
1687763184.5843487,0.0,0.0,0.0,0.0,0.0
1687763184.5943952,0.0,0.0,0.0,0.0,0.0
1687763184.6060357,0.0,0.0,0.0,0.0,0.0
1687763184.6136808,0.0,0.0,0.0,0.0,0.0
1687763184.6242309,0.0,0.0,0.0,0.0,0.0
1687763184.6366906,0.0,0.0,0.0,0.0,0.0
1687763184.6441045,0.0,0.0,0.0,0.0,0.0
1687763184.654377,0.0,0.0,0.0,0.0,0.0
1687763184.666194,0.0,0.0,0.0,0.0,0.0
1687763184.6736355,0.0,0.0,0.0,0.0,0.0
1687763184.6838381,0.0,0.0,0.0,0.0,0.0
1687763184.6953773,0.0,0.0,0.0,0.0,0.0
1687763184.7039952,0.0,0.0,0.0,0.0,0.0
1687763184.713725,0.0,0.0,0.0,0.0,0.0
1687763184.7243633,0.0,0.0,0.0,0.0,0.0
1687763184.7355227,0.0,0.0,0.0,0.0,0.0
1687763184.744294,0.0,0.0,0.0,0.0,0.0
1687763184.754164,0.0,0.0,0.0,0.0,0.0
1687763184.766511,0.0,0.0,0.0,0.0,0.0
1687763184.774696,0.0,0.0,0.0,0.0,0.0
1687763184.7862685,0.0,0.0,0.0,0.0,0.0
1687763184.793731,0.0,0.0,0.0,0.0,0.0
1687763184.804556,0.0,0.0,0.0,0.0,0.0
