Timestamp,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
1688649307.5694106,0.7740561366081238,-0.8992509245872498,0.0,-1.1812963485717771
1688649307.5794106,0.771319568157196,-0.8992740511894226,0.0,-1.1817976236343384
1688649307.5894105,0.7702135443687439,-0.8987517356872559,0.0,-1.1812922954559326
1688649307.5994105,0.7701043486595154,-0.8978281021118164,0.0,-1.1813557147979736
1688649307.6094105,0.7712082266807556,-0.8971432447433472,0.0,-1.1816461086273191
1688649307.6194105,0.7708061933517456,-0.8971522450447083,0.0,-1.1825982332229614
1688649307.6294105,0.7694119215011597,-0.8961470723152161,0.0,-1.1827393770217896
1688649307.6394105,0.77092045545578,-0.8975092172622681,0.0,-1.1818560361862185
1688649307.6494105,0.7712531685829163,-0.8983852863311768,0.0,-1.1831793785095217
1688649307.6594105,0.7722361087799072,-0.8984630703926086,0.0,-1.1843476295471191
1688649307.6694105,0.7731190323829651,-0.8980101943016052,0.0,-1.1843156814575195
1688649307.6794105,0.7745547890663147,-0.8977589011192322,0.0,-1.1856797933578491
1688649307.6894104,0.7741363644599915,-0.898002028465271,0.0,-1.1855679750442505
1688649307.6994107,0.7745504379272461,-0.8971980810165405,0.0,-1.186831831932068
1688649307.7094107,0.7742933034896851,-0.8986156582832336,0.0,-1.1871635913848877
1688649307.7194107,0.7741410732269287,-0.8983180522918701,0.0,-1.187590718269348
1688649307.7294106,0.7733006477355957,-0.898701012134552,0.0,-1.1891051530838013
1688649307.7394106,0.7726770639419556,-0.897908627986908,0.0,-1.1883318424224854
1688649307.7494106,0.771284282207489,-0.8973420858383179,0.0,-1.189605474472046
1688649307.7594106,0.7717769145965576,-0.8984811305999756,0.0,-1.1897501945495603
1688649307.7694106,0.7729556560516357,-0.8983545899391174,0.0,-1.1899290084838867
1688649307.7794106,0.7730001211166382,-0.8983997106552124,0.0,-1.1887612342834473
1688649307.7894106,0.7738491296768188,-0.8979666233062744,0.0,-1.1899453401565552
1688649307.7994106,0.7751532793045044,-0.8978101015090942,0.0,-1.189708232879639
1688649307.8094106,0.7752038240432739,-0.8992201685905457,0.0,-1.189777374267578
1688649307.8194106,0.7751143574714661,-0.9000077843666077,0.0,-1.190453052520752
1688649307.8294106,0.7752490043640137,-0.9005675315856934,0.0,-1.190194010734558
1688649307.8394105,0.7758906483650208,-0.8994526267051697,0.0,-1.1912347078323364
1688649307.8494105,0.7743146419525146,-0.8997333645820618,0.0,-1.190687656402588
1688649307.8594105,0.7738008499145508,-0.8999388813972473,0.0,-1.1909193992614746
1688649307.8694105,0.7731192708015442,-0.899748682975769,0.0,-1.1903022527694702
1688649307.8794105,0.7737731337547302,-0.8991268277168274,0.0,-1.1910507678985596
