Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687767642.0409381
1687767642.0612187
1687767642.0815554
1687767642.1019874
1687767642.1224139
1687767642.1429532
1687767642.1635017
1687767642.183994
1687767642.2045207
1687767642.225091
1687767642.245529
1687767642.2660568
1687767642.286576
1687767642.307104
1687767642.3279927
1687767642.355041
1687767642.3759177
1687767642.4013276
1687767642.4228344
1687767642.4434073
1687767642.4645872
1687767642.4856682
1687767642.5063615
1687767642.5272572
1687767642.5481052
1687767642.568844
1687767642.5892768
1687767642.6097305
1687767642.6302142
1687767642.651007
1687767642.6719222
1687767642.6926262
1687767642.713534
1687767642.734496
1687767642.7547815
1687767642.7756555
1687767642.7962353
1687767642.8175056
1687767642.8385246
1687767642.8588724
1687767642.8793545
1687767642.8996904
1687767642.9200625
1687767642.9405005
1687767642.9609346
1687767642.981352
1687767643.0019705
1687767643.0225074
1687767643.0430634
1687767643.063779
1687767643.0842097
1687767643.1044703
1687767643.1247048
1687767643.145114
1687767643.1653452,10,4.168239116668701,0.014873862266540527,1.2583858966827393,0.06003717705607414,0.9923959970474243,0.026633813977241516,0.10409785062074661
1687767643.185759,10,4.168224811553955,0.014867736957967281,1.2583867311477661,0.059947531670331955,0.9923900365829468,0.02673272415995598,0.10418102890253067
1687767643.2063198,10,4.168227672576904,0.01485490333288908,1.2583905458450317,0.060421377420425415,0.9924010634422302,0.02648104727268219,0.10386615246534348
1687767643.2269995,10,4.168224334716797,0.014849349856376648,1.258393406867981,0.0603519044816494,0.9923983812332153,0.026329049840569496,0.10397090762853622
1687767643.2475147,10,4.1682257652282715,0.014860743656754494,1.258387804031372,0.0602659173309803,0.9923911690711975,0.026443883776664734,0.10406089574098587
1687767643.268983,10,4.16824197769165,0.01488501112908125,1.2583874464035034,0.059823956340551376,0.992380678653717,0.027014443650841713,0.10426830500364304
1687767643.2896755,10,4.168242931365967,0.014880044385790825,1.258386254310608,0.05975343659520149,0.9923810362815857,0.027010004967451096,0.10430736839771271
1687767643.310319,10,4.168233871459961,0.01486078929156065,1.2583799362182617,0.05955403298139572,0.9924184679985046,0.026872800663113594,0.10410072654485703
1687767643.3308187,10,4.1682305335998535,0.014867263846099377,1.2583813667297363,0.05942973867058754,0.9924271702766418,0.026735596358776093,0.10412369668483734
1687767643.351438,10,4.168231964111328,0.014880221337080002,1.2583712339401245,0.05958546698093414,0.9924353957176208,0.026570646092295647,0.10399823635816574
1687767643.3719456,10,4.168239116668701,0.014886069111526012,1.2583833932876587,0.05953075736761093,0.9924269318580627,0.02659776620566845,0.1041031926870346
1687767643.392451,10,4.168241500854492,0.014882925897836685,1.2583909034729004,0.05982551351189613,0.9924087524414062,0.02678706683218479,0.10405934602022171
1687767643.4129725,10,4.168241500854492,0.01487196795642376,1.2583914995193481,0.06015067920088768,0.9923842549324036,0.026729051023721695,0.10412055999040604
1687767643.4336004,10,4.168238639831543,0.014876761473715305,1.2583924531936646,0.06005184352397919,0.9923701882362366,0.026890762150287628,0.10426989197731018
1687767643.4541802,10,4.168243885040283,0.014872591011226177,1.258388876914978,0.059936411678791046,0.9923854470252991,0.026761192828416824,0.1042243167757988
1687767643.4747484,10,4.168227195739746,0.014877968467772007,1.25838303565979,0.0597456619143486,0.9924085140228271,0.026601670309901237,0.10415465384721756
1687767643.495348,10,4.168219566345215,0.014858248643577099,1.258385419845581,0.06017264351248741,0.9923856258392334,0.026675958186388016,0.10410833358764648
1687767643.5159018,10,4.168224334716797,0.014859131537377834,1.258383870124817,0.05997740849852562,0.9923944473266602,0.026518408209085464,0.10417701303958893
1687767643.5364687,10,4.168219566345215,0.014860297553241253,1.2583870887756348,0.06000906974077225,0.9923958778381348,0.02634762041270733,0.10418826341629028
1687767643.5571134,10,4.168223857879639,0.014862597920000553,1.2583919763565063,0.06030350923538208,0.9923713803291321,0.02653377689421177,0.10420437157154083
1687767643.577608,10,4.1682233810424805,0.014869575388729572,1.2583943605422974,0.05982488766312599,0.9923877716064453,0.02668573148548603,0.10428573191165924
1687767643.5981169,10,4.168236255645752,0.014873440377414227,1.258393406867981,0.05993406102061272,0.992402195930481,0.026591939851641655,0.10410918295383453
1687767643.618895,10,4.168229579925537,0.014872495085000992,1.2583985328674316,0.05975800007581711,0.9924054145812988,0.02653745375573635,0.1041940227150917
1687767643.6394162,10,4.168224334716797,0.0148736871778965,1.2583931684494019,0.06017288938164711,0.9923774600028992,0.026500560343265533,0.104230597615242
1687767643.6599567,10,4.168230056762695,0.014872062020003796,1.25839102268219,0.060317762196063995,0.9923621416091919,0.02673805132508278,0.10423237085342407
1687767643.680502,10,4.168221950531006,0.014862355776131153,1.2583918571472168,0.06015858054161072,0.9923902153968811,0.02651926875114441,0.10411211103200912
1687767643.7010465,10,4.168228626251221,0.014869367703795433,1.2583894729614258,0.06007036939263344,0.9923887252807617,0.026556843891739845,0.10416849702596664
1687767643.7214925,10,4.168228626251221,0.014862346462905407,1.2583879232406616,0.05983849987387657,0.9923985600471497,0.026588179171085358,0.10419965535402298
