Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687767404.2139356,0.0,0.0,0.0,0.0,0.0
1687767404.2246745,0.0,0.0,0.0,0.0,0.0
1687767404.235148,0.0,0.0,0.0,0.0,0.0
1687767404.2445931,0.0,0.0,0.0,0.0,0.0
1687767404.2544208,0.0,0.0,0.0,0.0,0.0
1687767404.2645292,0.0,0.0,0.0,0.0,0.0
1687767404.2761776,0.0,0.0,0.0,0.0,0.0
1687767404.284505,0.0,0.0,0.0,0.0,0.0
1687767404.294605,0.0,0.0,0.0,0.0,0.0
1687767404.304865,0.0,0.0,0.0,0.0,0.0
1687767404.314084,0.0,0.0,0.0,0.0,0.0
1687767404.32577,0.0,0.0,0.0,0.0,0.0
1687767404.3361294,0.0,0.0,0.0,0.0,0.0
1687767404.3449342,0.0,0.0,0.0,0.0,0.0
1687767404.354909,0.0,0.0,0.0,0.0,0.0
1687767404.3651571,0.0,0.0,0.0,0.0,0.0
1687767404.3749185,0.0,0.0,0.0,0.0,0.0
1687767404.3853827,0.0,0.0,0.0,0.0,0.0
1687767404.3957186,0.0,0.0,0.0,0.0,0.0
1687767404.404069,0.0,0.0,0.0,0.0,0.0
1687767404.4145293,0.0,0.0,0.0,0.0,0.0
1687767404.425493,0.0,0.0,0.0,0.0,0.0
1687767404.4357564,0.0,0.0,0.0,0.0,0.0
1687767404.445528,0.0,0.0,0.0,0.0,0.0
1687767404.4544911,0.0,0.0,0.0,0.0,0.0
1687767404.4643207,0.0,0.0,0.0,0.0,0.0
1687767404.4738326,0.0,0.0,0.0,0.0,0.0
1687767404.4863455,0.0,0.0,0.0,0.0,0.0
1687767404.4951007,0.0,0.0,0.0,0.0,0.0
1687767404.5042987,0.0,0.0,0.0,0.0,0.0
1687767404.5155468,0.0,0.0,0.0,0.0,0.0
1687767404.524993,0.0,0.0,0.0,0.0,0.0
1687767404.5340257,0.0,0.0,0.0,0.0,0.0
1687767404.5448704,0.0,0.0,0.0,0.0,0.0
1687767404.554389,0.0,0.0,0.0,0.0,0.0
1687767404.5642116,0.0,0.0,0.0,0.0,0.0
1687767404.5743601,0.0,0.0,0.0,0.0,0.0
1687767404.586085,0.0,0.0,0.0,0.0,0.0
1687767404.5941503,0.0,0.0,0.0,0.0,0.0
1687767404.6060836,0.0,0.0,0.0,0.0,0.0
1687767404.6137962,0.0,0.0,0.0,0.0,0.0
1687767404.6237738,0.0,0.0,0.0,0.0,0.0
1687767404.636153,0.0,0.0,0.0,0.0,0.0
1687767404.6438231,0.0,0.0,0.0,0.0,0.0
1687767404.6544318,0.0,0.0,0.0,0.0,0.0
1687767404.6641338,0.0,0.0,0.0,0.0,0.0
1687767404.6762075,0.0,0.0,0.0,0.0,0.0
1687767404.685266,0.0,0.0,0.0,0.0,0.0
1687767404.694609,0.0,0.0,0.0,0.0,0.0
1687767404.7039688,0.0,0.0,0.0,0.0,0.0
1687767404.7138612,18092.0,16818.0,19190.0,19410.0,16950.0
1687767404.7244058,18092.0,16591.0,19245.0,19511.0,17021.0
1687767404.7348797,18092.0,16839.0,19277.0,19409.0,16843.0
1687767404.7439914,18092.0,16428.0,19464.0,19842.0,16634.0
1687767404.7551932,18092.0,16705.0,19063.0,19535.0,17065.0
1687767404.7654984,18092.0,16930.0,18346.0,18688.0,18404.0
1687767404.7744694,18092.0,17393.0,19851.0,18961.0,16163.0
1687767404.7851794,18092.0,16019.0,19531.0,19791.0,17027.0
1687767404.795684,18092.0,16073.0,19913.0,20047.0,16335.0
1687767404.8036828,18092.0,17900.0,18904.0,18536.0,17028.0
1687767404.8152688,19433.0,17389.0,20097.0,21421.0,18825.0
1687767404.8243642,19433.0,17589.0,20017.0,21369.0,18757.0
1687767404.83418,19433.0,18091.0,19667.0,20763.0,19211.0
1687767404.8449392,19433.0,17696.0,21386.0,21104.0,17546.0
1687767404.8544016,19433.0,19657.0,20605.0,19171.0,18299.0
1687767404.8645093,19433.0,15146.0,20916.0,23538.0,18132.0
1687767404.8745613,19433.0,17703.0,20851.0,21205.0,17973.0
1687767404.883921,19433.0,17464.0,19846.0,21140.0,19282.0
1687767404.8952327,19433.0,18094.0,20008.0,20864.0,18766.0
1687767404.903592,19433.0,17185.0,21121.0,21391.0,18035.0
1687767404.9138777,21445.0,19189.0,21985.0,23871.0,20735.0
1687767404.9236457,21445.0,19013.0,23107.0,23847.0,19813.0
1687767404.933991,21445.0,18772.0,22736.0,24182.0,20090.0
1687767404.944595,21445.0,19454.0,21760.0,23334.0,21232.0
1687767404.9538393,21445.0,18798.0,22900.0,24158.0,19924.0
1687767404.9650502,21445.0,19704.0,21470.0,23580.0,21026.0
1687767404.9749851,21445.0,19831.0,22271.0,23567.0,20111.0
1687767404.9852455,21445.0,19299.0,22759.0,23889.0,19833.0
1687767404.9940367,21445.0,19285.0,21923.0,23829.0,20743.0
1687767405.0033581,21445.0,19385.0,23543.0,24035.0,18817.0
1687767405.0142794,21904.0,19738.0,26258.0,24104.0,17516.0
1687767405.023831,21904.0,19565.0,23907.0,24633.0,19511.0
1687767405.034338,21904.0,19023.0,24041.0,24217.0,20335.0
1687767405.0447512,21904.0,19547.0,26103.0,24367.0,17599.0
1687767405.0556521,21904.0,19340.0,21952.0,24516.0,21808.0
1687767405.0639942,21904.0,18930.0,21466.0,24090.0,23130.0
1687767405.0742538,21904.0,19347.0,22237.0,24451.0,21581.0
1687767405.0849657,21904.0,19563.0,20819.0,24145.0,23089.0
1687767405.0946748,21904.0,19632.0,27156.0,23910.0,16918.0
1687767405.1034706,21904.0,19033.0,21211.0,24831.0,22541.0
1687767405.1139104,21908.0,19576.0,24636.0,24444.0,18976.0
1687767405.1230788,21908.0,18503.0,24773.0,23861.0,20495.0
1687767405.1337874,21908.0,17898.0,25230.0,24472.0,20032.0
1687767405.1443057,21908.0,18698.0,23414.0,24540.0,20980.0
1687767405.1538315,21908.0,19407.0,23399.0,24291.0,20535.0
1687767405.1644921,21908.0,17738.0,25620.0,24234.0,20040.0
1687767405.173389,21908.0,18699.0,24867.0,24015.0,20051.0
1687767405.1842432,21908.0,19839.0,21867.0,25049.0,20877.0
1687767405.1946657,21908.0,18140.0,25514.0,24376.0,19602.0
1687767405.2057645,21908.0,18470.0,25328.0,23902.0,19932.0
1687767405.214332,23454.0,20507.0,25467.0,26401.0,21441.0
1687767405.2255661,23454.0,20091.0,24681.0,26345.0,22699.0
1687767405.2334769,23454.0,20349.0,27053.0,26443.0,19971.0
1687767405.244774,23454.0,20091.0,25047.0,26329.0,22349.0
1687767405.25398,23454.0,19930.0,25332.0,26478.0,22076.0
1687767405.2637744,23454.0,20298.0,25750.0,26302.0,21466.0
1687767405.2738762,23454.0,19969.0,26225.0,26329.0,21293.0
1687767405.2836096,23454.0,19885.0,24577.0,26877.0,22477.0
1687767405.2949939,23454.0,19880.0,27632.0,26490.0,19814.0
1687767405.3041637,23454.0,20202.0,25726.0,26046.0,21842.0
1687767405.3153296,24795.0,21805.0,27103.0,28619.0,21653.0
1687767405.3239274,24795.0,21301.0,28189.0,28049.0,21641.0
1687767405.3343823,24795.0,21202.0,26546.0,28160.0,23272.0
1687767405.3445876,24795.0,20861.0,25779.0,27863.0,24677.0
1687767405.3532033,24795.0,21490.0,29064.0,28110.0,20516.0
1687767405.3635283,24795.0,21416.0,25576.0,28492.0,23696.0
1687767405.3744357,24795.0,21392.0,29680.0,28316.0,19792.0
1687767405.384817,24795.0,21697.0,26629.0,28053.0,22801.0
1687767405.3933234,24795.0,20914.0,25542.0,28546.0,24178.0
1687767405.403681,24795.0,20947.0,27133.0,28295.0,22805.0
1687767405.414165,26134.0,23027.0,28747.0,29807.0,22955.0
1687767405.4255877,26134.0,21319.0,27649.0,30423.0,25145.0
1687767405.4339786,26134.0,21794.0,29784.0,29730.0,23228.0
1687767405.4443243,26134.0,22000.0,28266.0,30188.0,24082.0
1687767405.4547958,26134.0,21766.0,28222.0,30530.0,24018.0
1687767405.4632292,26134.0,22332.0,30954.0,29756.0,21494.0
1687767405.4745545,26134.0,21781.0,28773.0,29385.0,24597.0
1687767405.4857016,26134.0,22717.0,28551.0,29109.0,24159.0
1687767405.4939878,26134.0,23003.0,29353.0,28867.0,23313.0
1687767405.504228,26134.0,23946.0,27220.0,28506.0,24864.0
1687767405.5149522,26804.0,22597.0,27163.0,32325.0,25131.0
1687767405.524867,26804.0,24597.0,30351.0,30015.0,22253.0
1687767405.5339134,26804.0,23259.0,26083.0,33701.0,24173.0
