Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1690286355.2284195,10001.0,8313.0,9589.0,11713.0,10389.0
1690286355.238559,10001.0,8382.0,9588.0,11646.0,10388.0
1690286355.2487128,10001.0,8306.0,9576.0,11690.0,10432.0
1690286355.2589304,10001.0,8052.0,9400.0,11958.0,10594.0
1690286355.26849,10001.0,8045.0,9543.0,11841.0,10575.0
1690286355.27987,10001.0,8113.0,9561.0,11903.0,10427.0
1690286355.2885683,10001.0,8099.0,9525.0,11887.0,10493.0
1690286355.2984662,10001.0,8106.0,9236.0,11918.0,10744.0
1690286355.3086734,10001.0,7995.0,9509.0,11619.0,10881.0
1690286355.3181548,10001.0,7874.0,9778.0,12144.0,10208.0
1690286355.328433,10501.0,8437.0,9615.0,12959.0,10993.0
1690286355.3387163,10501.0,8503.0,9081.0,12503.0,11917.0
1690286355.348538,10501.0,8418.0,9270.0,12628.0,11688.0
1690286355.3583403,10501.0,7992.0,9662.0,12864.0,11486.0
1690286355.36858,10501.0,7870.0,9832.0,12630.0,11672.0
1690286355.3798096,10501.0,7674.0,9602.0,13276.0,11452.0
1690286355.388419,10501.0,7432.0,9870.0,12816.0,11886.0
1690286355.3987954,10501.0,8233.0,10079.0,12685.0,11007.0
1690286355.4084575,10501.0,8591.0,10647.0,12289.0,10477.0
1690286355.418689,10501.0,8143.0,10485.0,12213.0,11163.0
1690286355.4299812,11001.0,8755.0,11037.0,12653.0,11559.0
1690286355.438459,11001.0,9294.0,10202.0,12954.0,11554.0
1690286355.449198,11001.0,8797.0,9785.0,13239.0,12183.0
1690286355.4598622,11001.0,8421.0,10503.0,13311.0,11769.0
1690286355.4699082,11001.0,8398.0,10110.0,14072.0,11424.0
1690286355.4799547,11001.0,8562.0,10484.0,13574.0,11384.0
1690286355.488548,11001.0,8166.0,10966.0,13576.0,11296.0
1690286355.4993079,11001.0,8203.0,9607.0,13897.0,12297.0
1690286355.50937,11001.0,7703.0,10421.0,14443.0,11437.0
1690286355.5185413,11001.0,8358.0,10562.0,13618.0,11466.0
1690286355.5288234,10501.0,7236.0,9374.0,13674.0,11720.0
1690286355.5393703,10501.0,7413.0,9925.0,13561.0,11105.0
1690286355.548224,10501.0,7451.0,9257.0,13371.0,11925.0
1690286355.5584495,10501.0,7260.0,10208.0,13544.0,10992.0
1690286355.5685446,10501.0,6878.0,9546.0,13976.0,11604.0
1690286355.5795045,10501.0,7041.0,9489.0,13971.0,11503.0
1690286355.5880473,10501.0,7166.0,9642.0,13934.0,11262.0
1690286355.5988774,10501.0,7137.0,9255.0,13837.0,11775.0
1690286355.6088018,10501.0,7471.0,10087.0,13437.0,11009.0
1690286355.6192565,10501.0,7004.0,9292.0,13792.0,11916.0
1690286355.6280067,10001.0,6330.0,9600.0,13576.0,10498.0
1690286355.638541,10001.0,6846.0,8848.0,13040.0,11270.0
1690286355.6481845,10001.0,6140.0,9286.0,13844.0,10734.0
1690286355.6603465,10001.0,6881.0,8799.0,12901.0,11423.0
1690286355.668435,10001.0,6462.0,9572.0,13520.0,10450.0
1690286355.6784391,10001.0,5640.0,8556.0,14246.0,11562.0
1690286355.68905,10001.0,6657.0,9355.0,13165.0,10827.0
1690286355.697994,10001.0,5837.0,8857.0,14119.0,11191.0
1690286355.7093837,10001.0,5769.0,9045.0,13851.0,11339.0
1690286355.720928,10001.0,6147.0,8381.0,13901.0,11575.0
1690286355.7285933,0.0,0.0,0.0,0.0,0.0
1690286355.739594,0.0,0.0,0.0,0.0,0.0
1690286355.749132,0.0,0.0,0.0,0.0,0.0
1690286355.7587302,0.0,0.0,0.0,0.0,0.0
1690286355.7698765,0.0,0.0,0.0,0.0,0.0
1690286355.7787018,0.0,0.0,0.0,0.0,0.0
1690286355.788823,0.0,0.0,0.0,0.0,0.0
1690286355.7989404,0.0,0.0,0.0,0.0,0.0
1690286355.8099253,0.0,0.0,0.0,0.0,0.0
