Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
76,4878.0303,4261.875,1087.3933,-1078.1061,757.1772,-314.8189,-4398.379,-1081.3645,760.4914,-315.10693,-4214.7144,32.83953,13.107949,102.16133,12.4152355,-15.924269,82.27372,99.65975,-1034.9688,-1.2830678,2.9567616,2.0,-20.0
77,548.6935,1459.4902,1015.826,-992.3145,504.87308,-373.91437,-2762.399,-1002.2215,509.70447,-365.30078,-2684.1653,31.16528,11.123683,62.100723,9.147844,-19.776289,159.83395,502.31165,-1428.1111,-1.3163218,2.2373624,2.0,-7.791337
78,1059.9583,1518.9543,1161.89,-1145.2166,693.7532,-377.43683,-4306.106,-1154.7959,700.0547,-372.60583,-4274.6416,36.116634,10.684501,57.48101,9.733126,-20.581303,139.29445,241.9723,-1345.6746,-1.1920797,2.5942788,2.0,-9.525526
79,931.9238,1188.5996,1142.3356,-1123.4285,604.46484,-261.72464,-3387.1443,-1134.0576,602.9749,-268.29144,-3464.2244,33.80842,12.728538,67.59967,13.51034,-10.93013,79.57273,229.96086,-918.80493,-1.2336001,2.5314171,2.0,-11.521422
80,1928.833,843.97363,1154.4941,-1141.4088,556.4697,-244.99062,-3310.3096,-1153.0149,552.1893,-233.87369,-3330.9019,34.041473,9.136578,52.65352,14.536415,-14.66275,101.35332,254.07549,-1162.9025,-1.2470038,2.3930104,2.0,-6.4197283
81,3791.7476,1113.8842,1262.6409,-1257.2915,538.80945,-440.44403,-2614.6904,-1207.2396,523.88513,-402.3924,-2593.1404,27.591942,9.96204,49.357376,8.786911,-10.846972,117.21951,355.3929,-1494.5172,-1.4409215,2.1033123,2.0,-8.182212
82,1469.1455,867.54553,1090.4167,-1071.8748,510.5545,-372.11505,-3730.4668,-1091.9001,529.0598,-355.68472,-3782.871,29.86189,10.643485,55.857727,10.078039,-18.237131,127.92767,421.11032,-1255.0695,-1.4723148,2.3526492,2.0,-7.165579
83,731.1111,3125.4756,1129.666,-1118.4353,492.6797,-386.71936,-2626.574,-1117.1848,493.45563,-401.5072,-2626.9346,27.283693,10.3097725,48.65622,10.517023,-16.762205,134.93146,554.368,-1321.0255,-1.2610433,2.00975,2.0,-5.4730644
84,6943.3906,7302.0615,1192.7949,-1187.4763,631.2324,-224.08485,-3706.6313,-1186.0847,641.21295,-204.08923,-3834.284,29.197117,10.476422,51.530785,11.317776,-13.494778,90.48357,287.896,-725.4107,-2.3334649,2.4767432,2.0,-8.958258
85,2136.0376,2550.2446,1194.74,-1193.5382,519.54364,-329.8243,-3115.1926,-1189.9031,518.59344,-324.22623,-3134.6775,25.443233,9.389049,54.04078,6.3639994,-10.359753,65.04713,277.09998,-625.1804,-1.9334447,2.432146,2.0,-7.2917857
