Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
42,76.26695,99.03825,269.22614,-265.25507,101.18563,-141.37257,-629.6158,-265.37988,102.44989,-135.18813,-643.1636,10.259901,4.2989054,19.814735,1.741417,-0.5073419,2.1542768,6.7628794,-14.561645,-1.8838681,0.9501374,2.0,-4.2528305
43,23.016907,23.843994,276.12616,-267.44238,91.13901,-150.84352,-556.1905,-269.8634,91.01307,-157.87756,-569.56714,11.22541,5.0477886,27.022305,3.5565557,-0.8086122,2.6459897,6.637207,-22.9074,-2.0347602,1.0777644,2.0,-4.5583224
44,37.18973,28.840233,269.1021,-258.69608,88.23822,-141.45909,-513.83606,-262.03165,89.6653,-137.64648,-529.3782,13.058069,5.5905566,27.335423,3.2369423,-0.78178465,3.6313465,6.6066446,-24.200346,-1.74403,1.1982031,2.0,-5.0597324
45,62.585266,45.507874,279.88287,-268.3219,108.47042,-133.51427,-597.66943,-272.30493,110.66116,-137.75244,-589.0802,13.481497,5.9256516,28.349926,1.5409658,-0.16647226,3.224663,13.989907,-19.266289,-1.7413871,1.1222894,2.0,-4.5540304
46,25.968218,26.176569,263.7471,-253.58273,99.49804,-128.38426,-551.3846,-252.63481,99.57717,-130.04755,-552.6051,12.584399,6.277078,26.898815,0.8825718,0.19867977,2.7061274,9.670302,-10.080436,-1.9035857,1.1596812,2.0,-5.48199
47,28.10962,32.094486,294.98038,-284.96304,121.76553,-137.79062,-613.7683,-286.81,122.83554,-133.98232,-616.0741,12.404091,5.3202586,28.63889,2.5814853,-0.45630866,2.3492618,6.6263776,-8.856493,-1.9447784,1.0776653,0.85827744,-4.3250475
48,29.313807,31.946121,303.5028,-296.82733,117.56586,-128.51448,-561.2902,-294.35776,116.698555,-121.67171,-564.9842,12.9395485,5.695082,24.953379,-0.11406481,-0.7735145,2.9133837,8.539777,-14.1247635,-1.6753912,1.1677961,2.0,-4.4977107
49,28.289383,48.448395,271.87134,-263.49072,104.86177,-140.73412,-578.97473,-262.26013,104.488174,-138.77141,-571.2721,9.6829605,5.2259974,24.301273,0.765679,-0.19828641,2.279652,6.705079,-11.705323,-1.7794509,1.0030487,0.4149058,-5.1925707
50,20.016499,25.175524,282.54218,-272.20294,101.1068,-137.1758,-561.9543,-271.93814,101.06445,-140.93233,-553.4087,13.292261,6.8410807,37.491066,3.0359612,0.01411001,4.509288,29.36239,-46.428734,-1.587122,1.067417,2.0,-4.3656425
51,26.644127,39.005627,298.17722,-287.2791,111.099174,-151.8135,-648.7119,-287.78345,111.035965,-152.90599,-638.9109,14.523858,8.079954,39.51701,2.3133354,0.22192875,3.2709565,11.35381,-14.221943,-1.4693642,0.9130029,2.0,-3.6724691
52,21.079044,20.097853,274.09787,-266.30405,98.97589,-136.69133,-669.1186,-265.16113,99.899086,-135.3014,-680.5373,12.1538,6.5517406,30.147215,3.0127213,0.23169394,2.556966,6.700717,-11.393586,-1.5178841,0.96143264,1.3792601,-5.6943297
53,10.281895,12.466511,264.31982,-255.973,91.891266,-119.21165,-502.927,-255.98193,91.89103,-117.949875,-508.2605,12.142275,4.9225545,26.449478,3.439671,0.063311204,2.4505167,5.6958466,-9.859365,-1.7711403,1.030475,0.49040937,-4.3244104
54,18.999702,18.121256,310.52924,-302.3817,111.758545,-132.66714,-542.5543,-300.55267,110.76332,-132.90903,-550.623,12.992298,5.143449,25.030289,4.203329,0.1668478,2.606569,8.397455,-9.553312,-1.7552145,1.135427,1.2042255,-4.7293687
55,42.963654,50.299683,296.7744,-290.38525,99.57998,-126.426346,-509.33237,-291.58356,99.57332,-125.769905,-507.4412,10.093082,3.6273205,21.811914,3.7947223,0.33772227,1.9066154,5.2427096,-4.9535394,-1.9615612,1.0218511,0.048864365,-4.4026313
56,13.633837,14.652596,304.22083,-297.008,115.68498,-117.15239,-696.8449,-296.3485,115.221306,-117.46932,-702.5397,10.255802,4.5788517,28.384346,3.134049,-0.21745837,2.0733345,4.7205906,-7.3398857,-1.8970308,1.1210974,0.6188445,-4.271617
57,15.083124,42.37961,317.61224,-307.92145,103.05388,-126.04626,-500.93466,-307.21887,101.9483,-126.153404,-506.1108,13.170811,5.5926547,29.58553,3.3010721,0.20921083,2.5919342,5.7944083,-6.671384,-1.7419533,1.0580264,0.82962656,-4.0073256
58,20.129215,24.975296,303.0771,-294.13812,97.163765,-135.91406,-506.90164,-291.9068,96.974976,-138.44757,-506.91425,11.906486,5.58228,33.575905,3.8129206,0.1890316,2.4645343,9.034767,-11.238704,-1.7908468,1.1086671,1.8015435,-4.1914706
59,17.34677,20.059322,304.12415,-295.94025,82.00731,-140.10597,-547.0162,-296.93524,81.34724,-142.53526,-547.97626,10.731867,4.3388553,22.17928,1.7798411,0.27676183,2.191039,5.956039,-7.1267676,-1.8212727,1.0649883,2.0,-4.226252
60,11.199547,26.482761,309.07266,-297.6107,103.452896,-143.09685,-549.48773,-297.6296,104.93902,-142.12619,-549.1235,11.805424,6.5561275,36.21225,1.7739291,0.010121815,3.7984283,18.814472,-23.455822,-1.9710109,1.280934,2.0,-5.081335
61,16.243464,24.883514,341.05136,-330.10913,88.62036,-155.2825,-540.3567,-330.34155,87.41939,-157.73907,-538.92755,11.126474,5.7767053,29.751282,3.3574457,0.09270091,2.7194757,17.794483,-20.108341,-1.9537206,1.1513181,2.0,-4.2550454
62,20.162888,18.064545,308.6742,-300.30115,100.43976,-147.51398,-532.707,-300.28278,100.780174,-146.95508,-539.10754,13.112997,6.505221,29.957518,3.2537467,-0.2013605,3.201186,21.000208,-17.255066,-1.8158543,1.1612251,2.0,-4.2265143
63,15.823421,15.356945,316.03174,-308.16138,97.98778,-159.6152,-544.9153,-307.4383,97.619156,-152.59143,-547.58545,11.274057,6.275014,36.52742,2.745362,0.42596805,3.1399038,25.849241,-19.877657,-1.8050169,1.1238065,2.0,-4.298128
64,16.967976,22.208017,322.7571,-310.50677,103.30642,-122.76463,-551.9058,-310.94095,102.67659,-127.395004,-547.61365,12.948931,5.382997,26.236353,6.0804467,0.42155752,3.3399343,21.131659,-10.332984,-1.5503488,1.1409972,2.0,-4.0949116
65,18.309673,29.608982,329.1671,-321.2505,100.195114,-182.25131,-565.25134,-321.19293,99.10576,-183.9378,-568.62006,11.713039,5.4768014,33.768703,4.909789,0.34649873,2.4180152,7.8779693,-12.179212,-1.8711692,1.0118381,0.7819772,-4.077673
66,24.52325,15.077265,344.05847,-333.1902,89.93485,-190.73691,-537.47253,-331.28973,89.05256,-188.81976,-539.5413,15.287914,7.278684,38.53504,2.493059,1.3188412,6.1868386,37.35056,-18.31821,-1.5019138,1.3492038,2.0,-4.2056956
67,8.713268,13.799378,340.12573,-329.10046,101.770035,-79.16968,-548.5781,-328.98944,101.625404,-76.918106,-549.6757,14.058669,8.541283,42.846527,2.8727431,1.341685,5.4046474,30.579348,-11.301038,-1.6423491,1.3245246,2.0,-4.265348
68,16.350828,17.299677,353.1132,-342.64975,104.219604,-68.64347,-577.1543,-342.99023,104.89626,-65.53228,-566.80597,11.818215,5.4569263,32.67164,1.3103567,0.38666612,2.392664,6.514203,-8.064241,-1.8575739,1.1889066,1.0761733,-4.587866
69,33.389603,29.362762,333.1546,-323.31912,103.55706,-41.57111,-537.61475,-321.48627,102.51824,-40.543636,-542.33887,14.264203,7.2073374,45.555695,4.304924,0.64219177,4.561931,31.110916,-7.393414,-1.7346785,1.2043686,2.0,-4.111245
70,18.316093,14.121325,329.18433,-316.7564,104.68616,-78.99168,-527.19995,-317.9243,106.216225,-76.72055,-531.09436,15.902578,7.844118,37.03717,1.419822,1.3272014,7.3423676,45.392693,-20.128922,-1.6194813,1.45048,2.0,-4.4656043
71,23.244034,16.653088,332.99744,-322.80377,83.76447,-165.8577,-545.8148,-322.54385,84.73156,-166.32268,-537.06714,13.635735,7.0515723,34.43609,1.915998,0.51741344,4.9206557,44.315216,-20.235672,-1.8876393,1.3096302,2.0,-4.571882
72,33.541126,49.363956,327.89316,-320.18604,76.19169,-196.42442,-532.7553,-320.17035,77.79905,-190.07188,-539.1238,16.818447,6.6506467,37.34404,5.9516287,0.27908418,4.724417,26.777155,-15.864048,-1.6171572,1.4380345,2.0,-4.4382086
73,15.897395,16.612103,332.24774,-319.48877,86.41356,-190.56206,-635.37146,-319.22372,84.51634,-194.82176,-638.3578,14.214485,6.716059,30.381153,1.1563473,0.1280987,3.9552047,25.179764,-13.198688,-1.9851699,1.3959835,2.0,-5.3160214
74,18.512482,17.52049,329.32544,-318.59357,87.92998,-175.78067,-488.03503,-319.08463,87.66227,-174.6256,-489.24997,15.774726,7.8683023,35.104214,3.5821838,0.21263185,6.155894,37.828674,-21.242086,-1.5637769,1.4483562,2.0,-4.514163
75,14.709332,16.690239,342.91962,-330.15747,92.221436,-191.55226,-499.45056,-331.4099,92.9191,-187.63425,-500.90942,15.109795,7.3883986,35.38422,3.5480523,0.65008503,6.0659285,63.72352,-11.14746,-1.5562632,1.196499,2.0,-4.147377
76,24.513422,21.292366,331.35443,-318.92865,82.2216,-183.715,-548.6848,-319.86316,83.43211,-183.08287,-550.8004,17.318893,8.271883,40.349377,5.0280905,0.39819628,5.393078,44.415615,-12.335033,-1.4712088,1.1737705,2.0,-4.296399
77,12.134384,25.551437,313.55408,-300.78418,73.54262,-177.40245,-468.1121,-300.1129,74.01134,-171.69821,-459.73752,15.476379,8.015108,41.335125,0.1397196,0.027572721,5.7811446,47.2441,-21.797785,-1.5283904,1.14908,2.0,-4.647872
78,14.801305,16.83659,301.80994,-290.00494,78.0552,-166.9408,-537.4035,-289.01196,77.66372,-159.56522,-529.26794,16.170364,8.389535,38.66726,5.502058,0.06563811,3.5451217,18.570103,-12.128945,-1.5620389,1.0859005,1.750011,-4.232803
79,13.270462,16.254982,302.12628,-291.87878,80.53222,-151.63118,-543.7941,-291.6568,80.93729,-151.37845,-544.0134,13.00976,7.102764,41.934696,1.5719807,0.15134849,5.54511,56.127342,-28.798552,-1.6887369,1.1604218,2.0,-4.2845497
80,40.688377,42.869034,308.1554,-300.41498,88.08098,-161.60367,-610.16394,-301.03668,89.286934,-159.97694,-599.3899,10.842077,5.7851663,40.74042,3.1919904,0.03620273,4.227853,38.341652,-29.167711,-1.7158866,0.8894011,2.0,-3.6734111
81,1221.3741,1157.1979,317.171,-310.2799,109.36817,-156.66078,-668.3942,-307.47107,105.45502,-154.72551,-687.5076,10.56045,5.2131605,26.804047,0.61299276,-0.5822756,2.3627484,5.217543,-13.967776,-1.9217743,0.96918386,1.8726809,-4.039869
82,15.717079,17.093678,292.4903,-285.73126,72.68041,-181.0464,-526.32196,-285.2236,72.26794,-182.65474,-523.00653,10.5062065,4.2628508,22.366497,3.7045465,-0.39460865,2.0152218,4.2152257,-5.8940077,-1.8209432,0.94856083,0.31853747,-3.822809
83,18.063623,14.208975,298.36066,-291.06693,80.75337,-155.03098,-599.8225,-288.44855,80.12983,-148.27467,-598.1092,11.194277,4.55169,25.041174,0.747521,-0.38264942,2.1278691,5.079215,-5.593699,-1.9574647,1.1027652,1.2767854,-4.128863
84,8.849602,8.311804,278.57114,-271.4065,75.52507,-167.66487,-508.0497,-271.4195,76.1842,-169.56909,-511.3012,12.191771,5.0855775,26.623734,3.0410619,-0.0809802,2.488312,6.635761,-7.8454146,-1.6494722,0.9529956,0.65093136,-4.051873
85,9.004544,18.697166,268.82172,-264.5691,89.88446,-150.03378,-572.269,-263.7879,89.41194,-148.35403,-575.95483,9.078966,3.130871,15.667835,1.8478724,-0.1514737,1.7176132,5.683206,-3.9978178,-2.0434875,0.93481153,-0.3255856,-4.077348
86,14.820283,23.175045,268.55536,-261.34485,77.79568,-151.48634,-520.16174,-260.48975,77.110016,-147.38826,-514.5888,9.763353,3.664305,19.451939,1.9712105,-0.123426214,2.0609229,8.268816,-5.180605,-1.9807216,1.0844227,0.8458173,-4.2601213
87,29.086502,41.52005,297.17023,-287.29712,89.67578,-160.13533,-604.54156,-287.13297,90.569046,-157.45541,-596.3523,10.986893,4.1952143,25.948864,4.197136,-0.18472433,2.071377,4.8847404,-5.4244227,-1.9753523,1.080063,0.017581224,-4.2366285
88,34.57797,23.872622,295.55997,-284.6963,110.02284,-137.27916,-632.15967,-288.13196,111.830864,-142.93048,-625.60565,12.117697,5.629267,32.278435,3.526453,-0.949078,2.3800635,6.9334965,-12.687988,-1.9611001,1.104349,1.3271143,-4.028772
89,18.176107,13.7040415,300.74292,-293.52325,115.845215,-135.95866,-615.89746,-293.77097,115.48354,-135.11018,-615.13403,10.68664,4.5546665,25.30832,4.236133,-0.53694105,1.9128592,6.64563,-6.1665406,-2.1842976,1.1150508,0.79170966,-4.2500887
90,18.88729,16.098923,278.7126,-272.8044,95.67562,-132.77866,-627.4205,-270.89783,95.47551,-131.32767,-621.83954,13.467699,6.500613,29.94215,5.3152637,-0.61386216,2.5940504,7.0680532,-8.432976,-2.0154703,1.2434161,1.5886807,-4.5488634
91,9.682591,15.996694,290.40216,-284.9706,109.82688,-112.07051,-633.6467,-284.87515,110.524284,-108.94232,-637.0455,10.880819,4.471837,28.533096,3.163492,-0.47508475,2.1012459,9.480659,-6.112626,-1.8926648,1.0409098,1.0206923,-3.989607
92,35.259537,16.44212,318.4809,-309.3806,121.026085,-139.06664,-669.21796,-305.7447,119.28716,-136.96088,-665.83813,13.266902,5.5087214,27.957031,2.2925115,-0.14882389,2.614992,8.766616,-6.4999704,-1.9249796,1.3740941,1.1442766,-4.5778317
93,20.65028,17.348555,314.60803,-304.8437,125.917564,-128.35332,-677.3582,-302.38913,124.11989,-130.96686,-672.9514,13.879587,5.095474,29.398243,4.174668,-0.30478305,2.5743957,7.960823,-6.9376826,-1.8598167,1.3248416,2.0,-4.5378118
94,28.682856,19.65911,299.4643,-287.85962,89.876755,-106.72933,-481.886,-290.80383,91.53496,-106.34482,-488.48413,11.7032795,4.9552135,25.281776,0.3138883,-0.21677083,2.3466842,10.413252,-9.136261,-2.0193882,1.3186895,0.7471032,-4.519542
95,30.96002,32.653976,282.66446,-274.98572,103.26197,-118.437706,-585.44336,-275.24597,101.946106,-127.315186,-583.47473,12.337504,6.5684776,36.21288,1.9981539,-0.68899345,2.5344026,9.448938,-10.684416,-1.9559962,1.1986964,1.2225103,-4.2164664
96,13.931185,14.062149,306.00446,-298.44528,155.50662,-96.86841,-710.49133,-298.01678,156.02264,-94.73403,-709.681,13.756008,4.4791164,23.67812,4.211781,-0.5986887,2.4558587,8.179807,-8.826275,-1.9699225,1.150393,1.1023729,-4.2084866
97,21.16471,18.175823,312.66058,-302.652,137.1125,-113.14626,-701.4226,-303.88812,138.2181,-110.14478,-702.4059,14.594474,7.173328,35.310814,5.524543,-0.55709857,2.990243,7.8637834,-9.802109,-1.6632649,1.0942986,1.1253822,-4.007211
98,29.601854,21.74353,317.05475,-306.32925,122.698364,-120.07676,-768.02985,-304.88275,119.610275,-117.961365,-758.8732,13.64706,7.1213093,34.509384,2.6105528,0.16703114,2.7603495,7.624841,-11.1553955,-1.7928252,1.136596,2.0,-4.1341157
99,15.543282,15.548152,308.71347,-298.94983,108.06496,-124.29449,-728.65063,-300.09003,109.07499,-127.3098,-740.03986,13.904879,4.817434,23.858578,5.8267064,-0.52932656,2.652721,6.81999,-7.9115047,-1.6867176,1.1431379,0.8393543,-4.138259
