Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
0,0.00010497848,3.453649e-05,-3.0043275,0.29744655,0.029317351,0.44973567,0.2733789,0.29398617,0.028538568,0.4474825,0.27511826,-2.7104032,0.30761963,-2.0634723,-3.879128,0.08927576,0.12219362,0.72460365,-0.017943034,-0.13500136,0.026382303,-0.08432719,-0.21919408
1,0.00018664451,0.00015303897,-3.047852,0.5351496,0.054659396,0.7375008,0.49911886,0.53274155,0.05110073,0.75386965,0.5010237,-2.5111604,0.6650609,0.06126231,-3.818392,0.10193092,0.19794665,1.2067451,-0.02387077,-0.13574001,0.039618656,-0.06696953,-0.33850166
2,0.0002026622,0.00023720556,-3.3538191,0.73846465,0.063996255,1.0867529,0.7167649,0.73899543,0.07045845,1.0971138,0.7068157,-2.6138897,0.6472876,0.41725332,-4.191683,0.05911794,0.21822742,1.4403462,-0.46482444,-0.13760078,0.0534919,-0.10047493,-0.5201312
3,0.0012197685,0.0014635301,-2.967031,0.9809472,0.165538,1.8015001,0.9056743,0.98702323,0.18001282,1.7931777,0.8949395,-1.9710976,1.319963,2.0480747,-4.143801,0.15052043,0.4880785,2.0609152,-0.8552117,-0.19081935,0.12264904,-0.099892795,-0.7703835
4,0.0008467607,0.0011374597,-3.1646712,1.2016112,0.30850056,2.6854033,1.0279229,1.2084365,0.29547492,2.6870646,1.0617772,-1.9428798,1.3069999,2.2694468,-3.2701633,0.11430075,0.47764245,1.6846135,-1.1131989,-0.18372256,0.10505974,-0.10100572,-0.55630076
5,0.0009154119,0.0011381535,-3.1047885,1.4748265,0.37992036,3.063435,1.2388084,1.4770281,0.38809273,3.0825195,1.2137246,-1.6049254,1.7217085,3.132934,-4.8695693,0.28133166,0.62029254,1.8470055,-0.92396164,-0.22277647,0.1442157,-0.11054442,-0.653869
6,0.00081710983,0.00093552127,-3.07403,1.8053426,0.56940764,3.4692013,1.3342807,1.8161608,0.57284594,3.445981,1.3506554,-1.2364593,1.7098547,2.6328492,-6.659439,0.32584834,0.6109495,1.7395099,-1.0231744,-0.25315326,0.1461376,-0.108556025,-0.6370431
7,0.0021327091,0.002170953,-3.5710344,1.9300077,0.5904247,3.7432423,1.5160123,1.9124007,0.5863085,3.6688018,1.481356,-1.622031,1.3031554,1.6885495,-3.973854,0.2370214,0.5177159,1.670371,-0.86805815,-0.2121697,0.11744226,-0.11222589,-0.5797998
8,0.0018227543,0.0014223766,-4.1430054,2.2957811,0.6639546,4.499607,1.622869,2.280612,0.6556876,4.4987874,1.5972204,-1.8310107,1.4739513,1.3157413,-6.042887,0.2719552,0.5609714,1.670392,-0.7973347,-0.23623778,0.11732241,-0.087071195,-0.6257813
9,0.0009916973,0.0012546084,-4.4117665,2.3228457,0.69369113,5.0974956,1.7205899,2.3194926,0.69707197,5.0876665,1.7052692,-2.076623,1.3884453,5.395414,-5.5327315,0.23713705,0.5162282,1.778144,-0.8136007,-0.21387859,0.12986362,-0.07833347,-0.95081365
10,0.0009790782,0.001102079,-4.418087,2.4540951,0.6916094,5.1782804,1.8007336,2.458528,0.6937503,5.2450423,1.7968547,-1.9518787,1.2584038,1.3148823,-6.2932816,0.18154877,0.5154465,1.5702773,-0.96695065,-0.21180971,0.1110822,-0.11257017,-0.6407628
11,0.0005992382,0.0005574507,-4.6254787,2.3850613,0.6752673,4.481795,1.8776121,2.392145,0.672107,4.3983307,1.8809919,-2.233992,0.94634944,1.4175253,-4.342761,0.09893723,0.4150313,1.3859686,-1.1715074,-0.19575395,0.09817829,-0.08762115,-0.60849607
12,0.00084691186,0.00069931487,-4.964879,2.5098805,0.5761788,4.4977503,1.9723667,2.5003185,0.5913297,4.576208,1.9562267,-2.4598017,0.8147331,-0.5353206,-5.672402,0.09193474,0.32252464,1.1533883,-1.0705673,-0.17421319,0.06569703,-0.09012252,-0.5016862
13,0.0008338967,0.0005360018,-5.0718946,2.4827409,0.51303136,4.139504,2.0184045,2.4872754,0.5073535,4.0002437,2.024913,-2.5938506,0.6625634,-0.51158154,-4.209532,0.07114589,0.35243788,1.3148654,-1.2752442,-0.18128167,0.06751552,-0.119429365,-0.45282835
14,0.00070390466,0.00072378723,-4.8451567,2.4781904,0.5482109,4.525288,2.088344,2.4727263,0.54131925,4.470519,2.0832663,-2.3756301,0.83327246,1.020613,-3.6362906,0.07468221,0.29848826,1.4795457,-1.1185495,-0.16646945,0.067480914,-0.07824506,-0.64090574
15,0.00073244725,0.0009913455,-5.0891967,2.6320105,0.5438214,4.4733305,2.134148,2.6353192,0.54696846,4.5673423,2.1396751,-2.4549277,0.83068264,-0.1767875,-5.550761,0.05180186,0.3450483,1.3549433,-0.97240186,-0.1748726,0.05928139,-0.09304251,-0.47475561
16,0.00043490418,0.0004684094,-5.234804,2.5861192,0.6471378,4.8815713,2.1862316,2.5811753,0.64702094,4.9565625,2.1846142,-2.645667,0.77928853,0.5320823,-5.454126,0.0013939114,0.32407847,1.0536981,-1.8603493,-0.16919762,0.074566185,-0.1184065,-0.52463025
17,0.0008887112,0.0055250037,-4.8881407,2.6796374,0.72754484,6.096022,2.1988301,2.672373,0.72731245,6.085269,2.2282765,-2.2181876,1.0433859,0.836179,-3.528109,0.011755506,0.39373678,1.574865,-1.7069536,-0.17461228,0.07622122,-0.042168602,-0.6425227
18,0.002904789,0.0027835066,-4.8808837,2.7437773,0.8184021,7.033462,2.2401118,2.742,0.8200859,7.062857,2.2700112,-2.1361604,1.3527138,3.3616784,-4.4829893,0.07091656,0.43770373,1.4303726,-1.6581477,-0.20193519,0.10858274,-0.09130448,-0.6695459
19,0.0024767958,0.0016847309,-4.93434,2.7822137,0.9423713,7.0291076,2.2717304,2.7976518,0.9205818,6.8149114,2.3028862,-2.1443164,1.4547796,3.887186,-4.3096986,0.024801472,0.41677558,1.8714135,-1.2847257,-0.1922915,0.11458319,-0.07126938,-0.8288037
20,0.0036210823,0.008575587,-5.023567,2.7571592,0.84003264,7.3633513,2.3695145,2.7731898,0.85413873,7.3023105,2.3299174,-2.2647486,1.6835432,4.334256,-6.02623,0.0028528757,0.48149493,1.9419742,-1.7089349,-0.18156357,0.106716424,-0.032471895,-0.71194416
21,0.017811164,0.01011364,-4.699664,2.7855783,0.93418366,7.624013,2.3681445,2.7903981,0.8690404,6.623134,2.3453882,-1.8885672,1.9539574,7.4792624,-3.858257,0.0017545726,0.4814027,2.0452292,-2.027266,-0.19613743,0.118229695,-0.09060648,-0.6912832
22,0.009869591,0.014567883,-4.9921694,2.9698198,1.4896379,8.604337,2.3668964,2.9674358,1.448198,8.468119,2.3746877,-2.0102615,1.716103,4.5030885,-3.5268695,0.054922316,0.4996335,2.0284228,-1.6657072,-0.19180985,0.13131776,-0.05017198,-0.65940255
23,0.06141255,0.054921754,-5.0491633,3.1002162,1.5221934,8.610632,2.3386173,3.1201656,1.575906,8.514168,2.3754125,-1.8721391,2.0463903,8.52718,-3.4912124,0.072913915,0.65594214,2.3481023,-2.267287,-0.20605351,0.14674388,-0.07256645,-0.77574253
24,0.09013733,0.08899444,-4.919112,3.0302038,1.4097828,8.800662,2.4926457,3.0490565,1.4021996,8.8751,2.4294364,-1.8715266,2.1764205,7.3393044,-6.7386785,0.087679446,0.6243272,2.645313,-1.8222147,-0.20537308,0.13998684,0.011459723,-0.7853102
25,0.008541319,0.007081583,-5.1656013,3.244515,1.7430447,8.925091,2.4962442,3.219974,1.7196501,8.730824,2.4687078,-1.8921733,2.003829,6.0567193,-6.7116065,-0.072754934,0.537238,2.149443,-2.3105147,-0.22341517,0.1435651,-0.11107753,-0.68902904
26,0.008370553,0.011550247,-4.892885,3.5304737,1.946997,9.641692,2.477923,3.5376525,1.9178506,9.745836,2.497183,-1.3285975,2.1334107,4.421994,-3.6515887,0.1451408,0.6667844,2.3817115,-2.13966,-0.23487647,0.14368738,-0.10074881,-0.6777941
27,0.0049655586,0.0037628647,-5.0684457,3.4748087,1.656517,10.369691,2.5041504,3.4860787,1.6671575,10.556551,2.518479,-1.5639696,1.9969184,6.087267,-4.407916,0.14388876,0.69972247,2.1993442,-2.6797287,-0.2564537,0.15136212,-0.046753027,-0.7258494
28,0.01229891,0.009996096,-5.328727,3.9066315,2.1991918,9.533794,2.5420382,3.9164658,2.2241817,9.681038,2.5307896,-1.376472,2.5205207,7.8240976,-4.463587,0.09151468,0.7017951,2.6850564,-2.3738406,-0.26255065,0.16303895,-0.09498614,-0.7058839
29,0.0050546047,0.008282268,-5.431931,3.9550223,1.960154,9.83081,2.5121028,3.971618,1.9478358,9.761748,2.5417056,-1.44838,1.7458316,2.8130078,-3.9796362,-0.068704754,0.6411182,2.0079498,-2.0580454,-0.24000375,0.13573912,-0.11047599,-0.7208222
30,0.01830001,0.014740238,-5.354773,3.9423313,1.6035907,9.122525,2.5485802,3.9546895,1.6114318,9.093057,2.5508356,-1.359796,1.8955262,4.8801737,-4.3531346,0.0632492,0.76137936,2.083856,-2.0734215,-0.28085732,0.14646167,-0.11047307,-0.6938104
31,0.0061129727,0.006252897,-5.451195,4.050252,1.8512737,8.552166,2.5521436,4.061601,1.8548013,8.533683,2.5550718,-1.3703046,2.0979667,5.009796,-4.878336,0.028507803,0.6716093,1.7860469,-1.6497098,-0.2509165,0.13965204,-0.1221439,-0.6800052
32,0.004463427,0.0049724327,-5.412174,3.888475,1.5906835,8.242262,2.5657952,3.8839073,1.5787809,8.258644,2.5564208,-1.5026188,1.7115949,3.6731892,-3.6192615,0.030472752,0.62464035,1.8379468,-1.7806122,-0.23375332,0.12167546,-0.07089873,-0.71354413
33,0.0026746895,0.0040418375,-6.0485983,4.3414345,1.8238351,8.136222,2.5806375,4.336959,1.8126013,8.155279,2.5626578,-1.6921884,1.7517322,4.7426033,-4.1089287,0.1444965,0.59098315,1.7304089,-2.1099594,-0.24194348,0.1280757,0.092568815,-0.61257976
34,0.0041294633,0.0061789746,-6.071954,4.0338964,1.4142407,7.7603397,2.573739,4.0205965,1.405766,7.724795,2.5570376,-2.027491,1.3645426,2.4299784,-4.725051,0.056632917,0.5440896,1.647367,-1.3097847,-0.22522122,0.09759456,-0.047531188,-0.5284753
