Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
10,12.623144,13.656664,228.2086,-219.97453,56.689034,-95.56462,-348.54266,-219.48032,57.245796,-94.911446,-346.27728,11.486378,3.7895308,28.561558,3.1337197,-1.4961338,1.975127,5.5816207,-5.0754213,-0.9836211,0.36924255,0.4479521,-2.4805157
11,35.63495,23.856451,235.71912,-228.85866,78.248505,-123.19361,-515.62103,-226.03928,77.84364,-120.74533,-514.3627,9.558507,4.3547254,21.399298,-0.47456932,-1.2896022,1.896242,5.1455054,-3.993599,-0.91022515,0.5326678,0.20048755,-4.1064425
12,38.874798,32.72674,244.18596,-234.57968,78.88332,-123.581535,-535.75867,-238.26527,80.56049,-116.898254,-537.8355,13.801261,5.1588016,28.446316,4.2589254,-1.008784,2.9066849,13.573391,-4.3546762,-0.90891004,0.40536806,1.9112723,-2.2293098
13,30.817171,28.19616,257.00528,-248.87239,98.59243,-115.22596,-585.1882,-247.50717,99.008194,-110.75558,-577.77057,11.668278,5.399708,27.894585,3.8298268,-0.8602599,2.596078,7.48172,-4.905936,-0.80995667,0.4578469,0.1898163,-2.5888405
14,14.843276,13.515528,259.54956,-251.03162,74.65971,-145.03766,-589.4998,-251.49847,75.69186,-143.16708,-595.4393,11.847834,4.891754,28.729782,-1.3179086,-1.3317008,2.2536597,12.205611,-4.866707,-0.97829044,0.46311468,1.2714818,-2.8595636
15,29.806255,25.6756,282.98257,-273.04813,89.810074,-126.1917,-598.02405,-273.98746,91.507805,-124.59387,-594.50903,11.175327,5.3326006,30.770792,-1.0959828,-0.9996595,2.2846653,7.347335,-5.680537,-1.0938189,0.672059,0.29303193,-4.0425997
16,29.743763,21.242006,268.6169,-261.98175,55.266525,-167.57243,-493.5641,-260.2704,56.08855,-164.24634,-496.39273,12.24306,4.5762215,25.16582,3.2043092,-1.3031857,2.3021533,6.648688,-4.881962,-1.0077107,0.5156008,0.13721675,-3.6777806
17,25.676857,21.382414,301.33032,-291.99893,109.396454,-141.59477,-695.369,-289.29303,108.90905,-138.76201,-699.81177,12.594711,4.1055503,26.380123,2.1615171,-1.7651464,1.8525621,6.091718,-6.2074018,-1.1663271,0.66497606,0.3514018,-3.6691844
18,19.158678,27.99564,268.93118,-262.00595,67.03485,-95.87851,-518.932,-263.13434,66.71192,-94.96049,-526.9553,9.899961,4.456638,24.274353,1.9042075,-0.7964474,2.0494885,6.6052804,-4.50519,-1.3263271,0.8866009,-0.07715678,-4.644624
19,11.863499,18.000954,304.20337,-292.24487,134.52037,-84.00044,-844.5066,-292.9096,134.9842,-83.910416,-839.58844,10.875764,4.3188024,23.545134,0.68053293,-1.5286783,1.9559594,4.4352555,-7.090304,-1.237473,0.8659191,1.538201,-4.3340445
20,2317.2935,2317.0374,301.87872,-294.92413,148.24426,-61.31681,-901.00977,-296.7542,150.85556,-59.25871,-900.3365,10.361494,5.8744793,27.400406,1.1664762,-0.33714914,2.6976485,12.459159,-4.204587,-1.3732414,1.0103958,0.8402592,-5.0233974
21,57.803375,36.884796,312.94055,-305.0314,124.18386,-114.80451,-929.0961,-300.74774,122.98817,-110.11874,-932.7395,11.723333,5.680803,38.785206,3.281355,-1.0983982,2.2235124,8.72934,-6.4993615,-1.5260316,1.1465554,0.41616333,-7.9970245
22,26.606297,15.622223,335.93744,-328.8,173.57092,-61.90633,-928.2612,-328.3341,173.37868,-64.072044,-925.4131,11.875091,5.8237967,28.339502,-0.63465536,-1.3485703,2.0952494,5.7871447,-6.834356,-1.2574279,0.7592664,0.93698514,-3.3954961
23,50.24236,39.439194,303.2921,-293.52994,124.4306,-106.773224,-751.3812,-295.34082,124.53684,-110.34908,-755.1696,16.039095,4.703039,29.16888,6.369229,-2.1582026,2.2985296,5.1569114,-9.454346,-0.9710326,0.6359126,0.40341103,-5.401118
24,25.809578,23.922026,284.07523,-277.2041,158.56001,-51.380005,-780.12885,-273.7016,157.75223,-48.36241,-775.52014,12.852363,3.9885678,22.987968,4.047799,-1.5231397,2.2155375,4.904427,-5.467173,-0.9731107,0.45889866,0.17383826,-3.1589622
25,43.404457,43.691216,288.09332,-279.57892,117.20646,-22.77493,-832.4008,-275.29486,115.21856,-22.765898,-810.7104,12.288006,4.829291,29.946053,3.940721,-1.4664593,2.2813652,6.8607,-5.8198204,-1.0063452,0.57424253,0.7264582,-3.0029569
26,18.655575,24.043812,326.34872,-315.69922,175.6725,-55.83858,-860.3003,-314.36823,174.7377,-49.979256,-865.1888,14.448114,5.3794913,27.0495,-2.5668957,-1.1581572,2.6069975,5.121973,-6.4046664,-0.96745217,0.63552797,0.98148906,-3.763269
27,29.44389,42.94063,272.26715,-267.96976,86.1399,-36.335648,-512.288,-267.19595,86.752144,-38.611137,-522.5944,10.883234,3.1938798,20.341751,2.6730552,-1.3216622,1.9683626,5.3754034,-6.564139,-1.1168703,0.6070149,0.12519312,-4.443327
28,20.13595,13.704005,291.788,-281.3833,148.3041,-31.749018,-821.61676,-284.40918,149.09547,-32.02126,-821.08496,14.634093,5.6762805,34.23024,4.789646,-1.163966,2.9707654,16.136175,-7.277819,-0.9492893,0.5825098,0.9398823,-3.9115925
29,35.57196,22.758282,264.8654,-259.31305,122.80286,-75.97369,-797.9072,-256.4134,121.42664,-75.21952,-806.5313,11.6523075,5.1326237,31.634157,0.77424073,-1.6029192,1.9748966,7.9669695,-7.3862042,-1.0453775,0.63227534,1.1119009,-3.546804
30,48.26503,119.961426,280.82455,-267.9285,153.25099,-33.718372,-861.8041,-264.88586,149.91524,-37.545097,-838.58624,13.024183,5.0393295,27.862701,5.4617558,-1.7061846,2.4032242,9.672091,-11.292322,-1.050019,0.66742915,1.580096,-3.2600334
31,29.950731,22.408209,298.30585,-290.51996,153.74133,-72.44833,-913.92206,-287.944,151.77734,-67.993095,-918.8069,13.03432,4.4296184,23.221703,4.6485405,-1.4836304,2.2351222,5.8289566,-5.9249516,-1.1334746,0.7863893,0.42269933,-3.9293292
32,20.662748,21.978577,299.0656,-294.52274,203.89203,-26.95384,-1013.8915,-291.55896,204.3237,-26.072798,-1021.4801,12.895302,4.8375144,25.7448,1.484659,-1.4203192,2.3168793,7.306687,-5.1026316,-1.0823143,0.69861335,0.53483224,-4.295102
33,114.85688,97.62761,300.62878,-291.48505,208.48457,-35.246937,-1017.1959,-288.899,209.41322,-38.725895,-1019.6087,14.301746,5.230025,31.683762,2.4097142,-1.518331,2.5282052,7.0614953,-7.5540433,-0.96338654,0.7327642,1.9023997,-3.992374
34,20.54534,22.373644,253.0825,-242.4131,153.9214,-23.427523,-992.89966,-243.91501,154.364,-24.733948,-994.87335,14.251392,6.0241528,29.171003,2.1244648,-1.1699207,2.5872588,5.6783104,-5.112395,-1.0124741,0.5640958,0.34234238,-2.8401914
35,20.615643,140.03256,293.6968,-279.5618,207.94736,-20.229942,-1043.3684,-278.3108,205.79478,-19.541122,-1004.85913,14.20565,6.269146,37.778786,4.1147656,-1.4261162,2.624031,6.7707987,-8.722922,-0.91327196,0.6517961,1.33437,-3.707883
36,42.59945,40.810604,286.9044,-275.17804,194.90594,-20.29068,-1075.2395,-277.97778,194.24022,-22.35083,-1080.4984,15.2888,5.6146474,28.15912,6.2596073,-1.0316119,3.132617,9.757275,-7.785033,-0.9939098,0.69913393,0.76632047,-3.4138963
37,32.00017,29.795338,317.18414,-306.5037,227.60768,-19.803661,-1109.1685,-307.47543,229.56665,-20.370693,-1106.5807,12.743692,5.351816,29.290386,3.3691063,-1.0597372,2.5375805,8.529852,-7.540733,-1.1808455,0.67358804,0.4811387,-3.7474315
38,39.581066,39.69407,319.0844,-308.7024,237.93365,-11.591563,-1079.1537,-309.6727,240.59511,-13.307641,-1066.3313,14.717247,5.4127707,27.99723,5.220513,-1.3434596,4.133335,9.180436,-25.263012,-1.0082784,0.81265163,2.0,-3.3983424
39,21.918245,27.084528,261.97626,-251.88132,154.98647,-18.71684,-983.77686,-251.16919,155.51257,-18.23932,-981.71454,13.137438,6.091493,38.650543,3.1569264,-1.2761409,3.2011213,5.3930016,-26.99121,-1.1066175,0.67539144,2.0,-3.1005754
40,22.384617,49.684944,273.13544,-263.22333,168.94176,-25.088734,-885.4129,-262.16592,168.28496,-24.216885,-900.80566,14.585749,5.499708,31.286331,3.7604108,-0.8865552,2.9139934,7.824543,-11.469421,-0.97854173,0.6928203,2.0,-3.5239685
41,53.145935,28.370455,266.70407,-252.9603,158.55,-37.19327,-828.43555,-258.44537,160.94603,-37.718033,-816.387,14.41577,5.239179,27.552172,1.0946902,-1.0175109,3.5111275,24.46827,-5.3650336,-0.8748094,0.669055,2.0,-3.4197686
42,21.423145,18.873806,265.4782,-255.82983,169.5712,-49.008774,-884.1823,-256.55194,169.4427,-47.121872,-894.05,14.182306,6.0412683,36.43151,1.0655422,-0.88904184,3.5866761,25.465588,-6.402621,-0.94773656,0.70673645,2.0,-3.050466
43,72.00056,68.26511,304.47366,-290.9202,196.28136,-51.82722,-935.42377,-290.99237,196.39072,-50.832623,-925.8165,14.397573,5.871758,34.50356,3.1927485,-0.98970866,2.833812,7.649677,-9.801462,-1.0158911,0.7290043,1.3040167,-3.2910671
44,57.757942,43.553608,291.42737,-281.7898,199.09763,-46.521835,-969.4651,-286.39218,202.8728,-55.485527,-978.5263,12.008547,5.029707,29.349869,0.5548719,-1.1100107,2.5794387,8.161975,-19.638924,-1.2076588,0.6493385,2.0,-3.2580452
45,19.230455,34.264618,270.56998,-263.01477,144.39452,-72.42589,-919.98883,-264.412,145.14597,-70.304276,-937.0429,13.012233,4.908692,27.069986,0.8292234,-1.2033451,2.6602733,10.737927,-12.097578,-1.1792119,0.75490516,1.3659908,-3.3896089
46,21.093985,19.81129,318.7947,-309.41266,211.29163,-83.01124,-888.5702,-311.18707,212.50836,-84.06742,-893.8614,14.785801,7.135132,39.56848,2.9152431,-1.4174829,3.981793,13.829214,-32.46499,-1.0761006,0.7881012,2.0,-3.4390697
47,19.59206,18.748035,281.78476,-271.59766,149.81697,-74.14038,-766.632,-273.82043,149.5919,-75.828476,-755.63947,12.763766,5.637303,26.72805,3.3900588,-0.50386435,2.704376,7.0828276,-5.3280096,-1.0975654,0.7675549,1.9654615,-3.494647
48,35.715904,27.618736,266.88785,-259.12195,118.313805,-68.59401,-759.0624,-257.8109,116.70294,-64.9565,-761.2686,12.959452,6.423744,45.083546,3.5857399,-0.77890193,2.8024397,13.621454,-8.689248,-1.2194037,0.70626575,2.0,-4.2097626
49,30.291382,21.36449,300.09775,-290.77017,186.98431,-74.18021,-900.7561,-287.32242,184.98766,-73.634834,-895.3737,14.40938,6.6011534,29.22711,2.0043974,-1.2627244,3.8697233,21.748777,-23.349495,-0.9824468,0.82471627,2.0,-3.968439
50,21.942133,18.87438,291.91837,-280.34467,142.53691,-122.343925,-879.2828,-278.06287,141.63249,-120.99298,-882.6827,16.796268,9.08758,41.162445,-0.41287863,1.0598118,9.443983,94.850174,-27.099741,-1.0387886,1.0852935,2.0,-3.4899127
51,13.19184,14.740229,304.29147,-292.99515,183.62099,-102.60283,-842.5053,-292.78128,183.92036,-94.07219,-846.51044,16.43423,10.763579,45.99198,3.1334076,1.5948724,12.587431,128.9087,-17.670977,-0.88008857,1.1344643,2.0,-4.3128624
52,19.814209,9.410929,288.2866,-275.21387,151.1464,-70.31173,-855.16077,-275.26904,152.83585,-69.8725,-856.9736,16.198462,8.279865,46.25741,4.095694,0.6938043,10.121049,92.720085,-33.146984,-1.0785922,0.9555013,2.0,-3.8551462
53,11.012614,10.576231,297.49835,-287.50537,157.8112,-91.19327,-814.64844,-287.72156,157.34729,-86.71249,-815.7388,13.590964,6.787482,37.292145,1.2430494,-0.7137587,3.7559762,31.435762,-28.757254,-1.2003658,0.8880372,2.0,-3.595487
54,37.10543,19.076836,297.61154,-289.55566,159.91646,-92.41328,-840.2713,-286.43872,156.32578,-89.97236,-833.50397,12.782129,6.6053534,37.618248,3.19572,-0.8378234,4.2733936,24.41887,-28.458368,-1.215095,0.90400046,2.0,-3.6514795
