Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
21,2.2614598e-05,7.848013e-06,-5.1822248,2.4357188,0.0,2.4357188,2.4384184,2.4398057,0.002431303,2.446773,2.4344761,-2.746506,0.19401747,-2.2735286,-3.2076583,0.0068890397,0.008993706,0.015932424,-0.006234529,-0.12876475,0.005683006,-0.12386318,-0.13797018
22,2.7929354e-05,2.0730406e-05,-5.2050767,2.4719954,0.0,2.4719954,2.470319,2.4690099,0.004360814,2.4976,2.4647043,-2.7347577,0.23365258,-2.1776705,-3.452259,-0.0011070123,0.0031557414,0.0021451272,-0.005031482,-0.13274539,0.0066212905,-0.12417811,-0.13956212
23,4.979742e-06,6.743273e-06,-5.226057,2.4929163,0.0,2.4929163,2.4962358,2.4943104,0.0017424619,2.49904,2.4905367,-2.7331405,0.2097152,-2.4057512,-3.7429867,-0.002616922,0.003335409,0.0023811273,-0.0059457393,-0.1414489,0.005683689,-0.13345502,-0.14849128
24,6.658999e-06,6.3132547e-06,-5.2748084,2.5184746,0.0,2.5184746,2.5183096,2.5173442,0.002319792,2.5293016,2.512736,-2.7564986,0.16716129,-2.302596,-3.2683554,0.0013650253,0.003926949,0.00452735,-0.005362708,-0.13124555,0.0041543175,-0.12597139,-0.1365354
25,9.801339e-06,9.182237e-06,-5.298691,2.5408618,0.0,2.5408618,2.540702,2.538844,0.0023937803,2.5460799,2.5332844,-2.7579892,0.3245259,-2.263336,-4.051776,0.0036448785,0.012279482,0.01674636,-0.014501799,-0.13510087,0.007982258,-0.12753178,-0.1475119
26,8.305075e-06,2.8011444e-05,-5.3224754,2.5586767,0.002640592,2.5796356,2.5569165,2.558899,0.0049072616,2.5931633,2.553477,-2.7655592,0.28458783,-2.3463502,-4.243822,0.0008135425,0.004432256,0.0057064467,-0.0063678348,-0.13781092,0.0037628985,-0.13414799,-0.14279443
27,9.007246e-06,9.080686e-06,-5.267865,2.5751998,0.0,2.5751998,2.575158,2.576059,0.0028755825,2.5895514,2.5706346,-2.6927068,0.16593854,-2.2184644,-3.1309505,0.00027640513,0.005558461,0.005698147,-0.007861817,-0.13477622,0.0036551356,-0.12889002,-0.13822511
28,2.3811712e-05,1.8358802e-05,-5.357259,2.5950835,0.0,2.5950835,2.594417,2.590659,0.002057753,2.5959716,2.5858963,-2.7628417,0.21585041,-2.2518995,-3.6142476,0.0015474121,0.01108246,0.016806044,-0.011426854,-0.13177662,0.008645839,-0.119371824,-0.14260992
29,5.766544e-06,1.201639e-05,-5.3568974,2.6058857,0.0,2.6058857,2.6081698,2.6056597,0.0023906927,2.6144183,2.5999842,-2.7510118,0.21140175,-2.2849383,-3.8102217,7.151335e-06,0.0028841083,0.004913541,-0.0022713174,-0.1328005,0.003070164,-0.12791811,-0.1360192
30,5.176338e-06,6.003568e-06,-5.36002,2.619181,0.0,2.619181,2.6195984,2.6183991,0.0021365325,2.6248283,2.6128867,-2.7408395,0.22346549,-2.2837708,-3.83077,-0.0015636769,0.003600188,0.001997294,-0.005911149,-0.13168678,0.007905115,-0.12340058,-0.14047074
31,3.8705602e-06,8.447798e-06,-5.3691726,2.6307843,0.0,2.6307843,2.632547,2.6303673,0.0019226515,2.636736,2.6260436,-2.7383885,0.2122096,-2.2967215,-3.7615047,0.0036804625,0.01111347,0.019512784,-0.010396716,-0.1300917,0.005077265,-0.123709686,-0.13565698
32,7.108956e-06,8.311692e-06,-5.396001,2.6409657,0.0,2.6409657,2.6417756,2.640628,0.002644808,2.6492147,2.6360037,-2.7550354,0.2790156,-2.374385,-4.4001074,-0.0016629882,0.008748006,0.008957857,-0.01529109,-0.12973365,0.010326355,-0.11416295,-0.14180462
33,1.5991582e-05,1.5843118e-05,-5.3711576,2.6500483,0.0,2.6500483,2.650201,2.6506104,0.0039592395,2.6751854,2.6462622,-2.7211096,0.18916976,-2.3160896,-3.2814052,-0.001991439,0.0053637205,0.0054662167,-0.007611044,-0.13562112,0.0058056074,-0.12578663,-0.14062732
34,0.00012186272,3.7246642e-05,-5.417991,2.6624594,0.031246766,2.9104729,2.6598308,2.6610641,0.020554148,2.8234985,2.6529667,-2.7563176,0.23008394,-2.3146358,-3.7386935,-0.0073508415,0.0022767915,-0.004746466,-0.010235122,-0.13452062,0.006381676,-0.12629505,-0.14302431
35,1.1183074e-05,1.550004e-05,-5.3470926,2.6686745,0.017839992,2.810275,2.6666484,2.6683874,0.014959525,2.7865012,2.6623569,-2.678552,0.16575642,-2.310162,-3.0083916,-0.0024639235,0.003737913,0.0015658595,-0.006471133,-0.13608459,0.0051695392,-0.12865628,-0.14167842
36,1.2617647e-05,9.907999e-06,-5.4794664,2.6759317,0.0,2.6759317,2.675316,2.673423,0.0025148413,2.681817,2.6694486,-2.80415,0.32388687,-2.268095,-4.124605,-0.0019944762,0.0045068706,0.0053137597,-0.0067938897,-0.1361374,0.004020684,-0.12930517,-0.13947663
37,8.079742e-06,1.0821893e-05,-5.3762736,2.6794546,2.3841858e-07,2.6794543,2.6779485,2.679612,0.0028381178,2.697132,2.674436,-2.6983252,0.16704749,-2.3998168,-3.126799,0.004508461,0.0014895994,0.0059728622,0.002205354,-0.13643411,0.0021215447,-0.13299173,-0.13857879
38,2.206328e-05,1.3242886e-05,-5.35404,2.68892,0.010154499,2.7695189,2.6863725,2.6871595,0.01396311,2.7962458,2.680164,-2.666067,0.15272543,-2.2961328,-2.9310286,0.0044295266,0.0049360865,0.012006359,-0.0014165227,-0.13181844,0.008563095,-0.11970944,-0.14044175
39,7.1182653e-06,7.26969e-06,-5.4119263,2.6903853,2.3841858e-07,2.690385,2.691088,2.690629,0.0026568535,2.7015781,2.686069,-2.721541,0.18789701,-2.274327,-3.441821,0.0015402122,0.009032787,0.016260276,-0.0072186547,-0.13220851,0.009499407,-0.12502515,-0.14849944
40,2.430729e-05,2.0661593e-05,-5.3983283,2.69283,0.0096339155,2.769297,2.6984901,2.6968894,0.011293467,2.7844377,2.6913786,-2.7056928,0.19286424,-2.2110772,-3.247437,-0.0018914555,0.009744408,0.007763382,-0.014159846,-0.14112976,0.004052552,-0.13722484,-0.14691265
41,6.113319e-06,1.1351804e-05,-5.4059143,2.6988618,2.3841858e-07,2.6988616,2.6970222,2.6993659,0.0024205442,2.7072017,2.694206,-2.7088919,0.19157079,-2.210588,-3.1257992,0.0063340124,0.006247152,0.016355209,-0.00079292717,-0.13049266,0.0068642027,-0.1205806,-0.13998401
42,9.225029e-06,3.7330752e-05,-5.452409,2.7018816,2.3841858e-07,2.701882,2.6979275,2.7034583,0.002596081,2.713721,2.699341,-2.7544813,0.26522505,-2.3374853,-3.9842513,0.002606539,0.004837422,0.010978463,-0.0004986088,-0.13678178,0.0042292536,-0.12959522,-0.13985734
43,3.5554992e-06,4.3089685e-06,-5.432331,2.706131,0.0,2.706131,2.7056344,2.7066412,0.0018152461,2.7110932,2.7019737,-2.7266967,0.23252007,-2.241068,-3.6211421,-0.002652441,0.0068865777,0.0021611801,-0.014458823,-0.13901004,0.005590207,-0.1314139,-0.14717753
44,7.62319e-06,2.6071717e-05,-5.4593477,2.7113783,2.3841858e-07,2.7113786,2.714163,2.709458,0.001983666,2.715816,2.705781,-2.7479692,0.28296158,-2.2514157,-4.231831,-0.004245053,0.0058686486,0.0036537163,-0.012298047,-0.13542306,0.00484048,-0.13031694,-0.14290367
45,2.3685909e-05,1.5851667e-05,-5.4180126,2.7155282,0.015648015,2.8397307,2.7154841,2.7148557,0.019930538,2.8718085,2.7077813,-2.7022138,0.24875395,-2.2500324,-3.6756508,-0.001921971,0.00656379,0.0063378355,-0.008875239,-0.13174003,0.005997481,-0.122399166,-0.13860689
46,2.8676921e-05,4.129668e-05,-5.4493685,2.7147813,0.008925215,2.7856228,2.7165046,2.715705,0.0047631706,2.748842,2.7098377,-2.7348232,0.21355939,-2.2869258,-3.4109354,0.0066569718,0.0069899913,0.017862884,-0.0011061461,-0.12916772,0.007168177,-0.12042907,-0.13731639
47,4.619642e-06,5.346851e-06,-5.444117,2.7173388,0.0,2.7173388,2.7178712,2.7169218,0.00210854,2.7266245,2.712911,-2.7267783,0.21666807,-2.3365965,-3.8038573,0.0008086214,0.008169439,0.010566877,-0.0083354395,-0.1369892,0.0074023344,-0.13021065,-0.14854062
48,7.6077686e-06,1.7315975e-05,-5.415,2.7204528,2.3841858e-07,2.7204525,2.722345,2.718834,0.0022334035,2.7260904,2.714355,-2.6945472,0.16840404,-2.2013626,-3.1657076,0.0018568253,0.0029194227,0.006202241,-0.0008867754,-0.13163306,0.002198595,-0.12937005,-0.13417788
49,6.5296344e-06,5.392546e-06,-5.4689207,2.7197974,0.0,2.7197974,2.7202287,2.7213311,0.0020437466,2.7270703,2.7177622,-2.749123,0.18027307,-2.3150592,-3.4744103,-0.0025185314,0.008054482,0.009655283,-0.012500332,-0.13798256,0.0030129347,-0.13371846,-0.14128049
50,1.5420386e-05,8.353571e-06,-5.4393296,2.7255783,0.0,2.7255783,2.7231054,2.722913,0.0028838417,2.7354417,2.7183475,-2.7162242,0.19695024,-2.1930509,-3.2942073,-0.0027513977,0.0066833557,0.00808758,-0.010114909,-0.13247907,0.0054904586,-0.1257589,-0.14088239
51,7.236118e-06,8.2595925e-06,-5.430687,2.725712,0.0,2.725712,2.726082,2.7245142,0.0024085266,2.7306502,2.7194295,-2.7049751,0.1828753,-2.1745844,-3.0725791,-0.0035433408,0.007854885,0.0028109916,-0.01676024,-0.12755811,0.007556833,-0.119208984,-0.13971114
52,2.6548612e-05,1.1883106e-05,-5.4431634,2.7240582,0.0004101457,2.7273135,2.724801,2.7266078,0.004776893,2.7550406,2.7219903,-2.7191572,0.21525358,-2.3390465,-3.388434,-0.0014327016,0.008999653,0.011869715,-0.012757273,-0.1319721,0.00795444,-0.11972936,-0.1401251
53,4.4111588e-05,6.492807e-05,-5.5605106,2.7263818,0.008415583,2.7742224,2.7239587,2.7285926,0.010244936,2.806125,2.72299,-2.8359246,0.42986816,-2.3172202,-4.853733,0.0083025135,0.009157357,0.019267213,-0.0022604393,-0.13336198,0.004405828,-0.12578979,-0.13637477
54,1.8766481e-05,2.6471303e-05,-5.4604425,2.732281,0.0,2.732281,2.7315757,2.7285101,0.00213258,2.738043,2.7244134,-2.728745,0.25063163,-2.348384,-3.7708013,-5.5215613e-05,0.0055107,0.0063878647,-0.0074031553,-0.13228533,0.005743262,-0.12668605,-0.14162754
55,1.3034083e-05,2.6336991e-05,-5.4387646,2.731512,0.0,2.731512,2.7332158,2.7284598,0.0019283097,2.7354794,2.7254288,-2.7072523,0.19810085,-2.1949918,-3.264037,0.0072883456,0.0070100045,0.014842013,-0.0020748419,-0.13291427,0.002580029,-0.12986295,-0.13574374
56,2.3583025e-05,1.3868531e-05,-5.480465,2.7327912,0.012809225,2.8344612,2.7319074,2.7312818,0.008882444,2.7999606,2.7246919,-2.7481174,0.31996042,-2.2586496,-4.5629897,0.001278311,0.0015134478,0.0033121249,-0.00030466635,-0.13482672,0.006228806,-0.12971357,-0.14544442
57,2.66034e-05,1.5023542e-05,-5.45965,2.7272902,0.0,2.7272902,2.7289243,2.7316504,0.0027553583,2.7428794,2.72697,-2.73236,0.22969264,-2.3436627,-3.291191,-0.0010147472,0.008453723,0.010197354,-0.010835857,-0.13633685,0.005331803,-0.13151772,-0.1451209
58,5.247163e-05,3.3566925e-05,-5.468725,2.726728,2.3841858e-07,2.7267277,2.7286997,2.7325072,0.0043669934,2.7556782,2.7282794,-2.741997,0.26691258,-2.2380033,-3.9960127,-0.0034449329,0.0050753346,0.0042668823,-0.009580647,-0.13582939,0.0046412214,-0.12900871,-0.14159772
59,1.2304734e-05,9.193911e-06,-5.485318,2.7354255,0.007275378,2.7931724,2.7342052,2.7337742,0.009850163,2.8103497,2.728374,-2.750586,0.20006983,-2.4439611,-3.4799647,0.0012102344,0.007303209,0.009055687,-0.0089688515,-0.14031383,0.0050505307,-0.13329442,-0.14730291
60,6.286567e-06,1.8104533e-05,-5.4791155,2.734365,0.002805023,2.7566292,2.7366786,2.733901,0.004131245,2.7605906,2.7275562,-2.7449415,0.25038594,-2.4071953,-4.065317,0.0072853207,0.0029277515,0.011539208,0.003317423,-0.13630167,0.0034785515,-0.13199572,-0.1403047
61,4.156569e-06,5.3087088e-06,-5.481348,2.732941,2.3841858e-07,2.7329412,2.7342715,2.7331734,0.0020255034,2.741122,2.7294135,-2.748407,0.2592318,-2.2503738,-3.6523173,-0.0065180957,0.008755447,-0.00056225026,-0.021615906,-0.13455182,0.004970757,-0.12702309,-0.14067525
62,3.324496e-05,3.4386314e-05,-5.4808636,2.7291474,2.3841858e-07,2.7291477,2.729041,2.7344491,0.0022669893,2.74392,2.7301722,-2.751822,0.24108335,-2.3645759,-3.8802848,-0.0023700658,0.003280924,0.0014007901,-0.005752762,-0.13269013,0.005710079,-0.12739661,-0.14203052
63,5.201692e-06,5.2986024e-06,-5.5259566,2.7356677,2.3841858e-07,2.7356675,2.735779,2.735289,0.0022490998,2.7422674,2.7307904,-2.7902892,0.23562536,-2.3883615,-3.940528,0.0022425163,0.004587204,0.008670133,-0.0040380876,-0.13789898,0.0024143895,-0.13500513,-0.1413289
64,3.237035e-05,9.005274e-06,-5.4945545,2.735898,0.012995832,2.8390496,2.7342951,2.7361748,0.00802313,2.797546,2.7313967,-2.7591329,0.25407797,-2.3936708,-3.9511666,-0.00067810825,0.0016518562,0.0009677186,-0.0027789243,-0.13846329,0.010292666,-0.13145421,-0.15625302
65,6.574757e-06,6.4381065e-06,-5.451236,2.7362916,2.3841858e-07,2.7362914,2.7360935,2.7358472,0.0025253568,2.7473276,2.7316978,-2.7151423,0.18317166,-2.366409,-3.1328175,-0.0049435785,0.004852604,0.0009886399,-0.012170534,-0.13364577,0.0072200093,-0.12369483,-0.14409801
66,1.9832602e-05,1.5073974e-05,-5.44234,2.732016,2.3841858e-07,2.7320163,2.7327104,2.7357917,0.0023622327,2.7408266,2.7315695,-2.7103233,0.18153952,-2.3307173,-3.0276518,0.0010309136,0.0027366476,0.003887665,-0.0034064907,-0.13313991,0.006079559,-0.12448455,-0.14050941
67,1.1830403e-05,1.4648472e-05,-5.4628296,2.7354665,0.013384157,2.8417,2.7334464,2.7382126,0.01429806,2.8506758,2.7312102,-2.727794,0.20502706,-2.2179022,-3.4062207,0.0006194813,0.008993636,0.009901615,-0.009171265,-0.13378596,0.0060232915,-0.123440735,-0.13843623
68,5.5626137e-05,6.600234e-05,-5.447243,2.7330165,2.3841858e-07,2.7330163,2.7319343,2.7372704,0.0061260066,2.7791739,2.7318096,-2.7153087,0.20960745,-2.3086429,-3.4568992,-0.003677445,0.0048231045,0.003085763,-0.009304515,-0.13723859,0.0031771471,-0.1327186,-0.14163055
69,1.2844028e-05,1.5042265e-05,-5.508553,2.7344491,0.0,2.7344491,2.7340097,2.7367308,0.0027636923,2.7473724,2.731421,-2.7745438,0.20597364,-2.3374643,-3.347396,0.0049131634,0.007191495,0.015068641,-0.0036910034,-0.13191915,0.0048198616,-0.12406378,-0.13683313
70,1.2107981e-05,1.0009959e-05,-5.47194,2.7391553,2.3841858e-07,2.7391555,2.7386982,2.7366328,0.0023967284,2.7479792,2.7323196,-2.733242,0.19413164,-2.3708372,-3.0627003,0.002790883,0.0047868886,0.0075546624,-0.004931033,-0.13062519,0.0030455608,-0.12699156,-0.13529666
