Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
10,920.5267,778.7386,902.6876,-906.3848,489.1548,-220.90253,-2350.8394,-909.2663,503.26382,-216.99364,-2455.7,19.187859,9.952561,45.89679,7.117425,-3.4943566,41.758465,255.60815,-213.99786,-0.9034132,0.99726725,2.0,-2.781014
11,422.18298,700.1339,929.0451,-915.84827,457.58856,-284.274,-2350.382,-911.6085,449.91132,-274.2558,-2317.9624,19.225151,7.990372,42.87144,3.5061011,-2.9254346,30.317085,163.55571,-206.17197,-1.1950498,0.8413572,2.0,-2.9744835
12,931.0354,829.99207,1054.5122,-1053.4026,412.5834,-367.11517,-2179.1365,-1071.987,418.26535,-351.9648,-2210.16,14.969006,9.457146,42.324364,0.09366274,-7.6152925,51.998203,222.68887,-284.8254,-1.4700997,1.074943,2.0,-3.195031
13,1915.7877,1977.8501,1161.9307,-1171.07,470.2831,-305.0504,-2328.0293,-1173.7272,470.82056,-296.9995,-2340.747,17.19693,10.8359,55.14796,3.4038703,-6.445851,35.316574,51.87243,-314.6168,-1.8122296,1.248837,2.0,-5.7522078
14,328.06546,595.1974,1176.8044,-1180.7552,568.71045,-228.3323,-2566.342,-1181.1091,567.9785,-205.49213,-2562.7373,21.067726,9.566979,42.38504,5.8997297,-3.3996644,29.534975,107.11393,-376.9639,-1.573468,0.9346635,2.0,-4.871833
15,765.42523,561.61365,1178.091,-1171.456,570.50134,-302.24973,-2417.2568,-1181.5864,568.62305,-312.6212,-2413.156,20.71937,9.289267,48.50553,5.7465005,-8.737509,50.157913,104.92027,-393.42285,-1.1866772,1.0048008,2.0,-3.3809793
16,2085.5486,892.64825,1192.6448,-1173.2664,565.9734,-388.81534,-2820.5674,-1201.2393,584.4382,-410.00836,-2868.5317,21.322517,8.396481,43.5153,8.274885,-10.6037855,63.800953,186.38728,-427.22702,-1.2195991,0.9533194,2.0,-3.1868749
17,1019.56006,854.3208,1187.537,-1192.4255,533.7758,-265.90308,-2350.4978,-1182.7947,534.4147,-280.17328,-2367.137,24.045185,8.943082,45.87373,6.2573223,-3.5275903,32.191635,145.28001,-340.71826,-1.0698905,0.8236452,2.0,-2.8088496
18,448.51794,822.6093,1209.2826,-1214.9166,556.128,-479.4035,-2244.1392,-1215.5889,557.0612,-479.04724,-2258.9963,24.356068,7.952566,42.420982,8.568489,-6.004223,33.229256,120.827446,-267.96573,-1.1686113,0.97755647,2.0,-5.0012507
19,579.6249,836.92053,1224.4187,-1215.1003,508.9839,-466.79535,-2320.7266,-1203.6575,503.705,-457.66217,-2293.835,19.411926,9.416254,43.44527,5.438776,-7.4700103,34.837044,89.94791,-211.6814,-1.236552,1.0469205,2.0,-3.5235906
20,953.9889,813.3074,1348.6935,-1362.0658,576.8699,-421.12955,-2904.5085,-1350.5713,575.61615,-412.58975,-2862.7278,24.674026,12.156132,51.228947,-3.2780375,-5.617157,19.663681,20.754938,-139.62292,-1.053784,1.1122682,2.0,-3.4589217
21,582.88776,607.5536,1233.948,-1231.8217,609.64026,-297.82712,-3148.7136,-1232.9565,615.7095,-293.67334,-3194.047,25.705261,9.598346,43.298294,7.406948,-2.241399,24.468922,104.740906,-175.65614,-0.81207716,1.1647612,2.0,-5.3842535
22,1403.1699,741.13495,1244.4229,-1222.1648,498.7805,-455.99646,-2802.2625,-1249.7084,511.94385,-432.48853,-2868.8843,25.55943,10.211671,46.92682,6.964814,-1.9560463,29.88309,160.05392,-274.2916,-1.3267834,1.331974,2.0,-4.732376
23,1494.6926,901.7767,1316.3381,-1328.5801,545.95374,-413.52875,-2959.557,-1304.5149,533.2457,-407.21335,-2896.7188,26.211529,10.315223,47.880905,7.4370375,-3.061459,48.04376,237.12973,-350.57614,-1.2181756,1.1751652,2.0,-4.648282
24,823.14185,591.3411,1318.1987,-1322.3914,559.7545,-375.42966,-2620.8977,-1313.2485,558.0241,-352.5074,-2620.6824,27.894857,10.158494,50.1154,10.030592,-1.9943347,5.768933,21.86859,-22.684944,-1.0370123,0.9620613,2.0,-3.6965544
25,972.1566,1027.0696,1322.1321,-1323.5911,611.3601,-423.14783,-3194.2183,-1323.8099,609.6686,-421.17694,-3173.1377,19.484707,9.277208,46.593113,6.6681476,-2.456666,26.655922,151.54747,-369.26523,-1.5603132,1.0946475,2.0,-4.7721877
26,1043.9363,1153.9539,1519.5542,-1509.6462,618.1771,-409.6525,-2973.8171,-1500.657,612.26306,-430.22076,-2973.4282,19.94862,9.39595,42.538208,8.351667,-5.2568555,64.59309,313.37296,-644.241,-1.5097978,1.2052252,2.0,-3.829026
27,1463.803,1814.9573,1356.1135,-1308.679,575.4128,-345.1228,-2911.5767,-1326.5632,584.0912,-351.75854,-2863.4458,16.240664,8.899673,40.71153,-1.4691154,-3.412051,49.271782,270.2324,-473.0668,-1.4768517,1.1618364,2.0,-3.1688733
28,817.32837,768.2195,1440.3365,-1424.1348,563.6517,-582.77765,-2732.5015,-1421.4167,568.2781,-534.37427,-2691.4534,24.72453,10.155899,46.004887,6.950372,-3.7400653,48.74842,289.50256,-509.87616,-1.1753666,1.2565736,2.0,-5.082102
29,849.07214,625.0289,1439.1431,-1433.0306,721.0829,-562.05695,-4014.2974,-1440.3619,728.35254,-549.98926,-4058.3196,22.100294,10.723063,57.625763,6.06048,-1.6799393,40.243748,228.37376,-370.61642,-1.5305134,1.2753804,2.0,-10.07434
30,2033.7693,864.55664,1510.531,-1463.3582,652.68756,-486.3908,-3449.3713,-1495.8097,663.8137,-517.0907,-3354.2725,23.292006,9.492808,43.064507,6.224712,-4.375122,85.61001,334.87372,-667.1834,-1.319587,1.2524159,2.0,-4.1622133
31,691.9171,918.43774,1378.8926,-1398.9512,603.77783,-393.6145,-3338.4824,-1394.8475,599.97345,-425.16187,-3411.936,17.97459,7.1508546,46.8871,5.118269,-1.4676485,8.960699,92.08921,-93.733055,-1.7752986,1.0760825,2.0,-9.314697
32,2343.8325,2113.637,1479.9799,-1461.509,663.2288,-419.82498,-3522.3784,-1475.7356,669.697,-417.10822,-3474.2063,22.449883,9.976975,46.798225,7.742444,-1.7905254,64.17727,283.08264,-493.19006,-1.4897273,1.2906003,2.0,-5.147601
33,989.29694,720.0959,1496.3345,-1487.9243,705.4374,-375.80368,-3216.974,-1483.0748,713.2874,-367.3531,-3196.8142,21.938446,10.121332,43.01671,5.235949,-9.354071,109.366554,275.35825,-794.33954,-1.3029728,1.2978933,2.0,-4.7444687
34,591.41565,972.9326,1499.6626,-1522.1788,540.9024,-378.04776,-2750.373,-1516.3984,540.88135,-389.1035,-2771.907,21.953026,10.459088,45.782425,4.6035757,-4.0457864,96.08277,421.25064,-844.9944,-1.7126482,1.2860105,2.0,-4.827976
35,1171.9252,612.2658,1455.239,-1430.3656,725.88794,-445.5835,-3942.8098,-1441.7407,729.9848,-419.13962,-3903.443,25.505257,9.83652,43.19577,8.062994,-10.534033,146.08865,427.7493,-864.4973,-1.1880969,1.4368596,2.0,-4.75595
36,1014.28345,1359.6731,1542.8246,-1547.6547,666.8206,-501.31943,-3099.9377,-1559.812,672.22125,-496.10403,-3105.3254,19.809341,9.363989,43.56624,6.890036,-7.8115225,50.67606,93.02188,-578.0416,-1.8796756,1.3317646,2.0,-5.102529
37,866.7981,1013.5087,1354.0787,-1359.2808,537.4709,-405.4371,-3057.8499,-1368.3022,541.032,-400.44342,-3060.0017,28.02997,9.61448,51.386482,8.0113945,-7.908086,68.8732,189.71223,-603.5371,-1.557467,1.3662319,2.0,-7.761377
38,745.8495,1325.517,1286.3633,-1307.2943,564.5648,-274.55206,-2641.7239,-1303.2944,565.7126,-270.77255,-2694.3054,19.71584,8.15682,47.050774,7.167792,-4.02548,30.147026,116.521675,-426.30548,-2.0442815,1.2257503,2.0,-5.40727
39,1202.9897,734.08887,1426.7996,-1425.3248,598.6078,-543.94214,-2782.4849,-1439.0549,606.11816,-535.63904,-2813.3994,20.306652,10.225784,51.537743,4.7267294,-8.748085,55.535057,117.73364,-367.55206,-1.8945196,1.4728603,2.0,-9.135978
40,894.22327,1393.5469,1412.3257,-1373.7174,665.1733,-288.92984,-3692.2341,-1386.3875,663.651,-320.82764,-3606.7834,22.791855,8.804314,48.70395,6.6809826,-2.171533,11.53717,43.56886,-133.54742,-1.8758464,1.3788627,2.0,-5.665298
41,700.5341,439.16312,1384.2338,-1366.7996,679.8617,-383.96313,-3236.4353,-1374.6049,677.0959,-376.27493,-3227.1167,23.424881,9.687255,47.39223,8.901836,-20.306608,137.70305,415.40347,-1048.2743,-1.7146959,1.595251,2.0,-5.2286825
42,1046.6311,611.88086,1328.6465,-1327.77,583.97253,-404.58112,-2634.796,-1313.642,572.6754,-394.1667,-2542.695,18.75655,9.920748,47.157967,5.523155,-6.436338,67.20122,295.76215,-646.1065,-2.1120288,1.4731255,2.0,-7.7672462
43,1024.329,501.62482,1328.8816,-1315.3597,645.47473,-364.7764,-4272.156,-1325.8201,645.62854,-353.0988,-4269.3584,21.062248,9.224369,47.279945,6.2419453,-2.874542,51.739056,424.74808,-603.079,-1.9104993,1.6460665,2.0,-7.4126425
44,1321.2068,697.72296,1389.2214,-1386.1396,593.49457,-442.63327,-3122.3586,-1398.3701,604.7407,-434.9511,-3140.369,29.500744,10.340805,49.67189,9.232193,-2.075289,11.0715,16.888544,-80.30808,-1.4803025,1.4169706,2.0,-5.7719884
45,819.11414,491.1485,1404.821,-1388.848,577.50287,-421.01608,-2857.3245,-1392.5681,581.5062,-436.64374,-2832.8784,27.83607,8.559194,47.99773,8.903723,-9.48087,68.904915,44.186214,-879.9558,-1.4559616,1.5207489,2.0,-5.878269
46,2307.894,2653.1714,1422.9047,-1417.3306,892.8338,-231.57495,-4944.2573,-1401.6002,877.22833,-221.95909,-5119.827,25.343391,8.841342,53.212975,10.76453,-9.468587,73.363716,244.36679,-972.43176,-1.4580789,1.6767031,2.0,-6.01367
47,900.4995,548.92804,1408.3318,-1403.647,703.2052,-341.9471,-3867.9016,-1397.8899,706.0229,-327.98227,-3821.2087,18.813505,9.619721,44.54811,5.979892,-27.193043,175.76318,108.75724,-1481.0221,-2.0549684,1.7319728,2.0,-5.820859
48,1396.8534,1343.843,1440.8162,-1472.0071,589.69727,-285.32962,-3577.7632,-1454.2899,589.7047,-313.58005,-3612.1792,22.157978,9.917287,48.761993,8.2419405,-22.107067,132.51566,14.848138,-1373.0095,-1.967458,1.5177393,2.0,-4.707374
49,1210.0995,1169.3892,1551.9723,-1527.9272,757.1709,-479.5926,-4071.9683,-1522.751,755.7327,-487.13834,-4156.3564,25.270988,10.863824,51.27685,5.6142683,-30.555574,127.20743,49.507732,-1013.4975,-1.2092309,1.7508821,2.0,-5.1072903
50,1567.9976,2435.7852,1639.5884,-1573.362,653.22687,-522.06305,-3700.2822,-1587.5076,662.23047,-546.5242,-3625.1392,25.225288,10.735356,48.619358,7.441191,-18.949936,138.78557,144.67783,-1450.8069,-2.0203886,2.0141618,2.0,-8.610067
51,2028.2578,2766.0332,1670.2793,-1613.8259,744.25714,-587.981,-3985.8132,-1620.866,747.52985,-554.5103,-3754.6672,29.036066,11.194645,50.044777,5.497303,-53.20242,245.1921,154.67245,-1944.3798,-1.2237823,2.117109,2.0,-7.3665676
52,2284.7988,3598.831,1763.025,-1779.2314,876.666,-400.79108,-4529.2163,-1771.7075,874.2583,-435.7785,-4780.2173,31.261156,9.747509,52.43802,10.177993,-46.916122,227.92198,108.31409,-2451.0464,-1.2515013,2.2733872,2.0,-8.457801
53,2520.2422,2417.386,1648.007,-1666.6052,723.1363,-466.98795,-3270.6443,-1661.6351,720.5223,-548.3825,-3316.9275,36.516914,8.028937,51.72089,19.372814,-75.184494,340.55365,91.92841,-2661.8047,-0.7696954,2.1002545,2.0,-6.70528
54,786.7127,1490.7119,1612.3726,-1623.1284,795.4838,-400.2073,-3392.944,-1625.092,798.8114,-419.21014,-3427.4666,41.099216,7.4360595,57.90909,24.129454,-120.238045,463.64526,160.16269,-3278.8528,-0.7708342,2.2677495,2.0,-7.3450375
55,155410.84,146891.7,1286.3801,-1225.6589,520.9084,-602.2456,-3549.349,-1284.9691,637.9828,-611.9065,-4311.7227,38.929947,9.31981,54.094444,15.268906,-69.71351,345.16208,169.81029,-3528.2368,-0.12702584,2.0377634,2.0,-5.846383
56,1581.7178,937.05994,1361.1819,-1345.5571,657.1471,-458.897,-4231.962,-1343.71,659.6719,-536.75397,-4348.7324,38.51654,7.111592,51.665707,18.867859,-134.8685,534.2657,145.5493,-3416.7522,0.31026962,1.8605106,2.0,-3.992367
57,1302.857,1347.7783,1343.7865,-1334.3301,722.6308,-441.48087,-3892.481,-1351.1538,733.4627,-481.24167,-3993.1099,38.259995,8.889897,60.964233,12.282069,-101.100876,596.4207,1928.5569,-4207.446,0.26816294,1.8258742,2.0,-4.664074
58,3419.2988,2495.5752,1454.5889,-1409.22,717.8885,-349.31387,-3659.3213,-1414.1503,714.882,-347.26602,-3594.5532,36.314907,9.898038,53.972736,15.09388,-139.42084,770.8577,166.3402,-6604.7163,-0.3838215,2.0485313,2.0,-5.4834967
59,1143.9988,1940.2162,1584.631,-1538.7534,688.43787,-365.2864,-3139.7493,-1548.0352,688.5324,-339.64163,-3156.7942,37.949585,9.416151,52.012684,14.24438,-201.41675,914.82806,111.59149,-5965.0347,0.24804848,1.9045483,2.0,-5.0973983
60,690.8732,845.7126,1467.871,-1467.7528,573.2576,-584.7651,-3203.303,-1462.1353,579.9984,-567.14594,-3215.1084,40.025723,10.104768,64.62124,20.024689,-119.5563,635.9149,181.56403,-5499.0464,-0.75440156,2.3148692,2.0,-6.813426
61,705.3975,650.518,1512.8942,-1505.3209,684.74255,-325.66367,-3340.2815,-1504.1938,682.68567,-284.7197,-3334.2764,34.845673,11.014329,52.471268,10.235698,-90.70445,492.5463,454.74957,-4947.633,-0.0012869462,2.1452122,2.0,-9.832304
62,982.0425,1122.2532,1406.4453,-1373.2405,641.98785,-431.31003,-3712.8945,-1381.2983,643.21594,-445.33533,-3652.0083,38.089233,11.408043,61.0839,13.857804,-139.32874,954.84406,3519.9207,-4778.587,0.004909806,2.118028,2.0,-5.1470175
63,42486.54,41795.574,1142.257,-1128.9778,580.0246,-383.0204,-2475.9604,-1155.466,613.20654,-380.53867,-2619.087,35.386234,11.185442,57.180206,12.820665,-21.683125,40.840775,87.148636,-242.45564,-0.41122094,2.4828665,2.0,-12.643047
64,1706.3357,882.5388,1258.2706,-1236.4827,672.7513,-317.86505,-3076.653,-1259.3933,689.8237,-324.31918,-3062.998,37.591305,11.911219,60.235935,12.360715,-95.40083,431.53607,81.915886,-3969.032,-0.15769815,2.3568048,2.0,-9.681938
65,918.30786,2932.0933,1121.5856,-1138.0586,815.6389,-317.43835,-5395.1123,-1138.6797,808.3562,-313.58124,-5609.8203,36.406006,11.25088,57.096245,15.085522,-74.711525,430.95856,137.38098,-4617.9126,-0.27639335,2.3724988,2.0,-9.971736
66,927.68396,1485.0146,1198.0618,-1162.8162,688.2034,-274.43893,-3583.6887,-1154.375,689.2539,-277.8639,-3515.3914,36.806213,10.3875885,55.857925,19.478329,-21.259785,77.33538,628.9976,-735.3499,-0.5327555,2.4794066,2.0,-10.417239
67,2122.6482,2167.8533,1174.6724,-1150.952,772.88995,-232.39919,-3946.631,-1151.847,766.8549,-230.24261,-3978.176,37.45024,11.699502,58.944424,16.115555,-20.056843,47.501785,120.73447,-279.91055,-0.5164695,2.4275665,2.0,-9.059101
68,1579.723,814.6887,1080.4429,-1045.5801,654.3628,-319.13684,-3218.2317,-1064.0223,656.4412,-366.2974,-3222.654,34.357834,9.608957,53.54842,13.890695,-70.19454,531.6022,2221.2754,-4897.79,0.010665664,2.0952594,2.0,-7.9341826
69,951.57733,2250.3472,1186.0564,-1173.1833,797.04034,-273.83612,-3896.0066,-1190.5505,798.9765,-266.95264,-3984.496,35.52292,10.588617,51.78985,14.873016,-40.461464,713.8152,5618.7764,-5927.4897,-0.19996585,2.16815,2.0,-4.3621264
70,1981.8257,998.09656,1340.316,-1348.4623,777.44653,-293.24933,-4006.1897,-1327.5034,768.7933,-313.0999,-4078.7278,36.826103,10.194901,58.444305,15.871457,-62.381676,524.5373,3476.83,-4517.403,-0.2436903,2.2082896,2.0,-4.659465
71,1999.3337,911.3952,1317.1423,-1290.9529,908.7451,-276.5347,-5372.2734,-1286.4863,899.62146,-302.50272,-5388.3677,34.83333,12.332345,54.115013,2.261715,-28.121063,116.577896,871.5877,-1319.8259,-0.1529094,2.1740417,2.0,-7.9092946
72,1655.4382,1456.6198,1400.7919,-1372.0464,1040.6425,-372.01816,-5168.935,-1387.9213,1058.8461,-396.03348,-5202.172,35.93229,10.069639,52.443333,13.812312,-85.94716,462.14233,2049.1152,-3517.591,-0.0058678836,2.087289,2.0,-5.653163
73,1358.4377,1207.1506,1191.0095,-1169.3674,867.3611,-316.1927,-5491.8,-1163.5084,861.52795,-326.68643,-5467.712,32.184975,10.328867,49.370777,13.71274,-65.51288,419.5292,123.110725,-5391.1646,-0.47439802,2.2267215,2.0,-4.976666
74,1206.8511,1055.54,1438.1687,-1423.1514,1203.236,-344.16486,-5588.4917,-1438.3198,1214.9764,-356.2073,-5666.1426,33.29335,10.524179,49.837387,15.024593,-227.12573,751.799,87.16967,-4418.5537,-0.08414132,2.1535673,2.0,-4.20164
75,1627.7278,3929.3848,1482.7295,-1412.9856,1008.2179,-242.6045,-6252.5957,-1435.6812,1020.4189,-258.17993,-5940.3853,35.67669,11.7043295,52.412933,7.1886187,-109.54821,421.16443,177.94943,-2808.1604,0.1043799,2.105554,2.0,-4.161682
76,988.3778,1382.1678,1388.0157,-1390.563,1210.2207,-339.63223,-6244.654,-1386.7563,1212.7826,-359.24945,-6350.5483,32.413418,10.728134,52.073677,8.944714,-67.891754,621.46173,3131.6277,-3383.28,-0.13849798,1.9912015,2.0,-3.5445888
77,1258.7052,957.9133,1346.6718,-1342.1111,859.06793,-357.83646,-3611.9153,-1321.9165,850.731,-351.83295,-3598.3743,35.320004,10.730928,52.573883,13.445381,-96.78155,462.51297,416.21402,-3212.2786,-0.27503404,2.0886967,2.0,-5.192548
78,1479.3945,1770.8903,1271.4946,-1241.5454,1124.1708,-292.71027,-6153.1514,-1239.738,1126.53,-288.00253,-6083.831,30.870417,11.522871,51.31722,11.323041,-106.27198,521.14124,140.63135,-3980.4792,-0.54592633,2.2177663,2.0,-5.1353974
79,827.77686,967.8441,1466.7512,-1450.021,1013.3744,-321.83536,-6324.5654,-1455.9073,1007.41675,-314.31702,-6309.5903,31.768066,10.643202,47.960075,14.2245865,-122.74442,504.98648,534.36884,-3468.779,0.28063434,2.050937,2.0,-4.41739
80,1255.2742,1199.2935,1267.8896,-1264.2933,942.8962,-293.7669,-5750.8867,-1262.9302,933.9343,-294.04355,-5825.7964,33.097687,11.028666,55.733356,13.453893,-138.3019,596.63464,108.20036,-4254.1724,-0.47104833,2.2437947,2.0,-5.188528
81,1020.3336,844.03784,1158.7776,-1155.1113,835.8275,-291.07352,-3539.2173,-1153.1206,820.0569,-276.08362,-3519.597,29.374882,10.435565,48.68631,15.286854,-164.18544,689.6468,122.84044,-4308.463,-0.825625,2.2256758,2.0,-4.478647
82,1050.2144,1333.9152,1275.0105,-1273.2866,934.1717,-233.23135,-4807.006,-1265.4568,940.9744,-213.24031,-4819.132,30.238274,10.308632,50.821354,14.660585,-133.00821,598.64294,173.24118,-4204.0415,-0.56785214,2.2334297,2.0,-4.536884
83,2023.9963,1407.5366,1093.3223,-1108.9111,864.9401,-149.4805,-5616.5347,-1086.9819,849.00775,-126.567345,-5625.408,31.233353,10.082795,50.90968,13.2725935,-54.636036,414.9308,1783.5305,-4527.817,-0.4310915,2.1936164,2.0,-4.812289
84,920.9358,764.70306,992.6172,-991.47815,675.3088,-166.36722,-3101.301,-988.45447,672.3504,-200.09444,-3109.81,30.503056,10.792554,52.768173,13.582112,-29.636404,116.10382,378.67087,-1053.7697,-0.6974383,2.187188,2.0,-4.566449
85,1048.8038,2107.566,1271.817,-1269.21,1258.5321,-187.50717,-5931.9087,-1282.4897,1271.1252,-166.03525,-5918.814,31.051643,11.9461565,55.87734,11.21777,-131.25401,528.2217,1491.4523,-2913.4365,-0.45893848,2.1216292,2.0,-4.8264403
86,775.98315,1741.0083,1149.6473,-1121.2971,750.19324,-198.7252,-3545.3796,-1113.6204,745.326,-185.41364,-3424.692,33.367325,11.901011,56.698704,13.237715,-60.93371,361.93643,202.6334,-3489.1316,-0.577832,2.225298,2.0,-4.930949
87,940.2239,1668.8223,1037.4265,-1021.23505,992.88196,-113.10606,-4889.222,-1020.309,992.44684,-107.904045,-4756.695,31.08527,10.731435,52.534145,15.238913,-174.23917,766.04926,119.17153,-4648.251,-1.0077692,2.2874212,2.0,-5.525611
88,1338.2981,990.0587,991.82733,-948.20764,772.18585,-131.68938,-4756.312,-967.99585,789.18005,-135.28755,-4712.26,28.621426,10.542618,54.257164,10.793125,-60.447735,335.11792,63.371414,-3310.885,-0.46951962,2.1132207,2.0,-4.1134195
89,486.96173,973.3554,916.048,-934.79553,501.6558,-144.33946,-2351.4524,-928.0603,497.42166,-151.39331,-2392.404,28.475172,9.56391,49.640198,2.2369456,-14.033517,39.94227,246.14732,-336.81262,-0.8538974,2.1544404,2.0,-5.1053076
90,1106.7407,1013.4692,1037.3315,-1038.1007,821.9666,-129.89154,-3976.4705,-1039.2708,814.6247,-136.32458,-3955.5896,27.980455,9.800746,46.978184,14.591172,-139.8118,601.2733,442.04276,-3814.005,-0.8674093,2.1578434,2.0,-4.808175
91,844.1994,688.93933,1015.7461,-1008.82465,817.3421,-140.86261,-3795.6682,-1016.58496,822.76447,-139.70853,-3855.8132,28.213936,10.157445,49.440804,12.739549,-180.54358,691.3672,64.023224,-4214.2114,-0.7129321,2.3040147,2.0,-5.332804
92,1208.7761,654.93054,1045.1094,-1025.2859,878.58307,-128.51024,-5246.6494,-1039.6566,899.8543,-120.986336,-5175.0664,27.529938,9.712019,47.040203,14.248581,-168.54611,680.1415,147.3353,-4184.615,-0.87125146,2.3271947,2.0,-4.0908303
93,736.4466,980.5864,1160.3998,-1123.3984,705.04474,-134.70421,-3158.5957,-1135.1829,713.041,-155.783,-3091.1785,30.580868,10.706556,53.627632,11.803484,-203.4881,883.2989,98.842476,-6589.6245,-0.39307752,2.218777,2.0,-3.9607348
94,856.61945,703.0152,1095.0789,-1078.4436,708.6125,-178.11171,-3109.1467,-1093.2821,716.2549,-192.97495,-3122.523,32.300125,11.64398,58.190403,13.989637,-216.96063,819.322,170.28316,-5443.637,-0.32687914,2.1797228,2.0,-4.9697175
95,914.30676,745.40405,922.83936,-922.2593,597.5043,-110.70686,-3068.6223,-914.52527,601.7815,-117.89239,-3125.659,28.231373,9.585722,47.689877,10.4100895,-77.78803,528.927,95.10817,-5533.03,-1.1107969,2.2203138,2.0,-4.1119633
96,662.71826,789.67303,849.83093,-848.8065,643.3536,-149.65161,-2480.0342,-849.15686,636.2881,-173.93643,-2537.5684,27.088722,10.276046,53.06443,12.247214,-59.599648,377.68738,158.61694,-3836.454,-0.9834136,2.184979,2.0,-4.2394137
97,458.90717,809.7195,915.19586,-921.0587,638.5768,-175.01125,-2509.252,-914.18066,633.59436,-165.82942,-2602.8064,26.853151,9.535839,49.77762,12.294181,-138.74173,725.6961,138.34741,-5384.0005,-0.627002,2.0657582,2.0,-4.1527157
98,834.4095,392.52478,982.6354,-985.5151,628.29736,-218.63315,-2928.2634,-968.4304,623.2745,-194.07286,-2915.6,28.880379,10.211484,56.480568,11.683801,-112.763756,580.2411,134.9483,-4594.922,-0.83246565,2.200129,2.0,-5.288665
99,975.8779,1756.244,888.70294,-908.9543,789.8308,-272.65506,-4812.67,-899.9041,791.6706,-235.68013,-4929.1064,25.947956,10.297535,46.921993,12.918267,-129.3269,576.8496,228.71495,-4413.282,-0.83077306,2.1127207,2.0,-4.3291836
