Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
14,8.592249e-06,1.2930053e-05,-4.872566,2.1179123,0.0,2.1179123,2.1179876,2.115897,0.0021285112,2.1214955,2.1108341,-2.754211,0.34216517,-2.144549,-4.238789,-0.0010404747,0.006958795,0.010345926,-0.008502078,-0.13064316,0.002804404,-0.1259381,-0.13324513
15,6.469915e-06,6.1804867e-06,-4.916689,2.1737597,2.3841858e-07,2.17376,2.1723402,2.17354,0.0025340843,2.1824758,2.1675816,-2.7432814,0.22544128,-2.2292018,-3.4261265,0.0011119896,0.0039768447,0.0072443346,-0.003494332,-0.12783566,0.006605477,-0.11804326,-0.13592488
16,8.5898e-06,1.4074838e-05,-4.950634,2.227501,0.0007277123,2.2332766,2.2265005,2.22545,0.0021150578,2.2327042,2.2204566,-2.7232542,0.19563554,-2.2440348,-3.1996615,-0.001527669,0.0049327374,0.005020387,-0.0075913486,-0.1346586,0.0048841843,-0.12973444,-0.14269999
17,4.7474223e-06,1.1458233e-05,-5.103911,2.2717192,2.3841858e-07,2.2717195,2.2733474,2.272754,0.0019176241,2.2772274,2.2685218,-2.8321915,0.29524267,-2.3126059,-3.7229161,-0.00042322994,0.0021187216,0.0013707601,-0.0038986094,-0.13411163,0.0019705258,-0.13176158,-0.13721697
18,2.3030952e-05,6.581789e-06,-5.0967436,2.319883,2.3841858e-07,2.3198829,2.314487,2.3158484,0.0025986491,2.3266203,2.3104033,-2.7804513,0.22321978,-2.2637653,-3.7355537,0.005040163,0.005473041,0.01338112,-0.00047519038,-0.12960884,0.010296315,-0.1163878,-0.14529693
19,1.27309195e-05,1.1487783e-05,-5.0935946,2.3588443,0.018662974,2.5069766,2.3511486,2.3562782,0.019140474,2.506942,2.348994,-2.73939,0.178252,-2.4165359,-3.3792536,-0.0011209794,0.007498645,0.011207618,-0.008660274,-0.13565935,0.00820767,-0.12769026,-0.14916289
20,1.5223928e-05,2.6221609e-05,-5.148486,2.3908157,0.018631041,2.538695,2.389092,2.391828,0.01989009,2.547014,2.3850307,-2.7577655,0.32784206,-2.3457506,-4.680449,0.0030314687,0.0056114662,0.011945332,-0.0033146539,-0.13956928,0.011405045,-0.12399093,-0.1559141
21,6.9296666e-06,1.2333701e-05,-5.136186,2.4220097,0.0,2.4220097,2.412899,2.4204226,0.0021002109,2.4259117,2.4147666,-2.7184072,0.21103138,-2.3432012,-3.7355518,-0.0021007557,0.004337178,0.0037914203,-0.007351135,-0.13531096,0.0033811105,-0.13082193,-0.1388326
22,1.7727376e-05,9.54141e-06,-5.1892233,2.4520419,2.3841858e-07,2.452042,2.4486716,2.4490507,0.0029630784,2.4659424,2.4445803,-2.738833,0.17937376,-2.270217,-3.1893296,0.0010225897,0.0052043535,0.0041952087,-0.0079883365,-0.1324928,0.005142647,-0.12790021,-0.14120895
23,6.4763285e-06,5.3441718e-06,-5.21158,2.4736335,0.0,2.4736335,2.4731286,2.4744167,0.0024213041,2.4833648,2.469506,-2.7379909,0.1765653,-2.3466606,-3.2177377,0.0040886216,0.006825484,0.008864996,-0.007630076,-0.13539541,0.0035712705,-0.13018921,-0.13876553
24,3.2773984e-05,3.3472024e-05,-5.1978683,2.4971318,0.004040428,2.5292017,2.4936936,2.4987435,0.0047214385,2.5234826,2.492271,-2.7026613,0.17432496,-2.3093007,-3.1403058,-0.003804544,0.0020401564,-0.0006355922,-0.0060246508,-0.13790813,0.004818598,-0.12987848,-0.14256546
25,1.1810243e-05,1.4972585e-05,-5.256111,2.5186152,0.0068344423,2.5597274,2.515301,2.5192003,0.0059639383,2.559648,2.5129776,-2.7387404,0.23636486,-2.3283167,-3.65818,0.0031552978,0.0072546517,0.015704,-0.0014745835,-0.13541153,0.0036636344,-0.13062033,-0.14040817
26,8.527197e-06,4.877902e-06,-5.3395753,2.5397253,0.0010921153,2.5483937,2.5379364,2.5378861,0.0021810487,2.545286,2.5342772,-2.8008895,0.21500799,-2.3318396,-3.586495,0.00057013077,0.008750382,0.012645541,-0.010698531,-0.14267659,0.005366967,-0.13668707,-0.15130086
27,6.9009784e-06,7.5338635e-06,-5.2540975,2.5540502,2.3841858e-07,2.55405,2.552294,2.555444,0.0022266107,2.5643587,2.5505674,-2.7005048,0.19103815,-2.3358507,-3.171997,0.0025437432,0.01013009,0.012816859,-0.014034339,-0.13600208,0.013082767,-0.11548869,-0.14769977
28,8.231296e-06,1.0848398e-05,-5.3106375,2.5683243,0.0,2.5683243,2.565776,2.569656,0.0025413171,2.5776992,2.563796,-2.743455,0.18567504,-2.3633378,-3.5863137,0.0019249327,0.0069819274,0.013303529,-0.0056090895,-0.13489468,0.005340429,-0.12662086,-0.14026049
29,4.3679393e-06,4.4559492e-06,-5.275651,2.5851028,0.0,2.5851028,2.583391,2.5845203,0.0020071277,2.5909023,2.5803611,-2.6906743,0.19375995,-2.2649307,-3.0431309,-0.0013926881,0.0055351895,0.005655768,-0.007913688,-0.13694334,0.0072513283,-0.13061161,-0.14831991
30,5.222111e-06,1.0376969e-05,-5.291531,2.5984745,0.0,2.5984745,2.5990164,2.5970924,0.0018197799,2.6036782,2.593502,-2.693056,0.18861692,-2.1870422,-3.306003,0.00049257,0.00997808,0.017105525,-0.007647124,-0.13381046,0.004787998,-0.12611479,-0.138102
31,1.2113288e-05,7.819615e-06,-5.362835,2.6112115,0.0,2.6112115,2.6096196,2.6089108,0.002611583,2.6217098,2.604732,-2.7528865,0.24646676,-2.2402232,-3.4656363,-0.001204455,0.005591185,0.006056219,-0.007829332,-0.13405305,0.0024711054,-0.13114844,-0.13766307
32,1.33623125e-05,8.643028e-06,-5.384036,2.615986,2.3841858e-07,2.6159863,2.61454,2.618989,0.0020848236,2.6235955,2.6136897,-2.7681208,0.22765419,-2.3855438,-3.7326713,0.0009083268,0.008239426,0.011158935,-0.0092506455,-0.13347876,0.0026492856,-0.1300199,-0.13674854
33,1.0730148e-05,6.596185e-06,-5.3622704,2.6293736,0.002231726,2.6470647,2.627393,2.6281505,0.0022035316,2.6358256,2.62443,-2.7332568,0.17871349,-2.3007314,-3.3305955,0.009127735,0.011073483,0.017790748,-0.009874064,-0.14121927,0.0068228794,-0.13186449,-0.15099962
34,6.969134e-06,1.1946407e-05,-5.359366,2.6359615,0.0,2.6359615,2.6340282,2.6365693,0.0025690005,2.6458693,2.6305451,-2.7251298,0.19388893,-2.246776,-3.3831878,-0.004039903,0.004149821,0.0009236438,-0.008303216,-0.1312941,0.008399117,-0.12208516,-0.14229256
35,4.0615523e-06,5.4920088e-06,-5.363343,2.6445951,0.0,2.6445951,2.6384678,2.644568,0.002015145,2.6507974,2.640072,-2.7196398,0.22048347,-2.181262,-3.7955208,0.006335638,0.0026995202,0.009643489,0.002617389,-0.13077012,0.005358923,-0.12373649,-0.13867036
36,2.8315053e-05,1.9871526e-05,-5.3741417,2.6561463,0.0,2.6561463,2.6542435,2.6513276,0.0022571073,2.6555693,2.646072,-2.7188678,0.18533388,-2.3816855,-3.102985,-0.0009922722,0.0056241257,0.008552315,-0.00526132,-0.13487361,0.005144955,-0.13124146,-0.14375234
37,1.74009e-05,9.568458e-06,-5.387862,2.6583662,0.014691293,2.7749746,2.6565015,2.660153,0.017803812,2.800245,2.6531706,-2.7297873,0.27138826,-2.3172119,-3.891097,0.001972239,0.006839783,0.010639371,-0.008294402,-0.13341308,0.00074995996,-0.13254087,-0.13426173
38,3.847843e-05,4.3130112e-06,-5.386548,2.6698458,2.3841858e-07,2.669846,2.6642613,2.663992,0.0020510722,2.6724653,2.6587791,-2.7221365,0.23032656,-2.2106428,-3.654673,0.0028192278,0.0075509204,0.01470874,-0.005836644,-0.13305256,0.008675491,-0.118462846,-0.14110616
39,2.0635673e-05,1.2036404e-05,-5.392105,2.6724052,0.0,2.6724052,2.6684198,2.6696088,0.003579878,2.6855867,2.6651733,-2.7230892,0.17896532,-2.4077752,-3.2354107,0.0014260267,0.007832954,0.010971662,-0.01054322,-0.134347,0.0027154638,-0.12994808,-0.13724773
40,3.435655e-06,5.6329623e-06,-5.4650116,2.6722598,2.3841858e-07,2.6722596,2.67066,2.6729527,0.001719045,2.676543,2.6695857,-2.7933655,0.3288708,-2.1683638,-4.3250318,0.0027861265,0.0040107626,0.009113761,-0.0008964402,-0.13516119,0.0039639845,-0.12985222,-0.14073175
41,6.204097e-06,6.1404517e-06,-5.405107,2.6780686,2.3841858e-07,2.6780689,2.6786623,2.6779652,0.0024886408,2.687611,2.6735485,-2.727038,0.39757642,-2.3494143,-5.4745426,0.0033794376,0.0032157188,0.00806698,-2.7404338e-05,-0.13709292,0.005640961,-0.12866156,-0.14455318
42,1.0747071e-05,9.183803e-06,-5.4256015,2.6831796,0.0,2.6831796,2.6813524,2.6820073,0.0030614815,2.6974504,2.6763968,-2.7434149,0.22143446,-2.297659,-3.6705365,-0.0028037212,0.0037587173,0.002725638,-0.0072928844,-0.13689025,0.0044549443,-0.13254103,-0.14391916
43,2.3475537e-05,1.0334115e-05,-5.406572,2.682345,0.011561461,2.774111,2.6829293,2.685944,0.008979594,2.7558944,2.6811216,-2.72441,0.25450537,-2.2683938,-3.6342447,-0.0051999036,0.0074146925,0.0025919334,-0.017018668,-0.13169742,0.004706188,-0.1264798,-0.13712314
44,1.2764174e-05,3.1352134e-05,-5.431102,2.6908572,0.0,2.6908572,2.6930213,2.6881018,0.0022742182,2.695854,2.6834483,-2.7402442,0.1650789,-2.3536444,-3.0845032,0.0048181512,0.0066260383,0.014476634,-0.0034848454,-0.1374616,0.008459994,-0.12883559,-0.14741889
45,9.525421e-06,1.2510593e-05,-5.4165893,2.691606,0.011728138,2.7846956,2.6916344,2.692842,0.012939195,2.793333,2.6866565,-2.7248273,0.17027639,-2.2591443,-3.0864906,0.0015655513,0.0061077694,0.0119611155,-0.003715063,-0.13610634,0.0078124427,-0.12425761,-0.14584215
46,2.7357415e-05,6.5556515e-06,-5.4777927,2.6922734,0.021087214,2.8596478,2.6925824,2.6955142,0.017788783,2.8355842,2.6883285,-2.78606,0.3953931,-2.3245797,-5.3093367,-0.0017896942,0.00676852,0.0056634503,-0.010721529,-0.14001235,0.0041451734,-0.13484919,-0.1455074
47,2.6372214e-05,2.5066889e-05,-5.424156,2.69628,0.008229339,2.7612574,2.6956785,2.6974685,0.012059147,2.7859206,2.6907506,-2.7282302,0.2028547,-2.37847,-3.360522,-0.006295206,0.010715344,0.00417239,-0.021471003,-0.13365972,0.007109542,-0.12824117,-0.14589135
48,2.7677854e-05,5.35583e-05,-5.4002247,2.698236,2.3841858e-07,2.6982358,2.6923265,2.6979632,0.005253912,2.7370503,2.693565,-2.707606,0.2310058,-2.2831135,-3.7681599,0.0047427397,0.005699364,0.014204306,-0.0010335017,-0.13753702,0.0058272933,-0.13012832,-0.14494978
49,2.8023303e-06,6.0908746e-06,-5.4022694,2.6994078,0.0,2.6994078,2.6986275,2.6992645,0.0016678772,2.7025924,2.695409,-2.702874,0.1558006,-2.3451214,-3.0868168,0.00043733348,0.004051521,0.005589359,-0.005670921,-0.13671562,0.0033297383,-0.1312448,-0.14022051
50,2.889246e-05,2.6565984e-05,-5.4329004,2.7076178,0.015963038,2.8343205,2.7013996,2.7027798,0.017493894,2.840852,2.6962817,-2.7289217,0.3150046,-2.1630454,-4.749069,-0.00033886486,0.007964937,0.010317825,-0.009979369,-0.13999864,0.004887472,-0.13614333,-0.14832033
51,5.9078407e-06,6.036349e-06,-5.465374,2.701071,2.3841858e-07,2.7010713,2.697945,2.7026691,0.0018315838,2.7088227,2.6984134,-2.76466,0.2237505,-2.3744004,-3.5612042,0.0029975548,0.0035241114,0.0074230717,-0.001645072,-0.1415774,0.00898171,-0.12745515,-0.15026116
52,4.217087e-06,6.0775124e-06,-5.4716167,2.7027686,0.0,2.7027686,2.6982408,2.7036111,0.0018727783,2.7081046,2.6991274,-2.7695332,0.35005426,-2.269322,-4.987332,-0.0033437994,0.0031177108,-0.0003473197,-0.008411699,-0.13337365,0.005516908,-0.12599388,-0.14148717
53,8.897692e-06,1.9305364e-05,-5.436192,2.7050269,0.0,2.7050269,2.700697,2.7048283,0.0029762888,2.7178357,2.6989589,-2.7351465,0.2354828,-2.3730993,-3.8194022,-0.0014905985,0.009509045,0.013435597,-0.0127846,-0.14060816,0.001514465,-0.13876605,-0.14297101
54,6.137715e-06,4.8014026e-06,-5.443494,2.70649,2.3841858e-07,2.7064903,2.703689,2.7054622,0.0022540558,2.7106087,2.7004666,-2.7384725,0.1787011,-2.3007555,-3.2597682,-0.0029542658,0.0077862716,0.0053107156,-0.011630251,-0.13391656,0.0021100647,-0.13030285,-0.13558005
