Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688560934.7757962
1688560934.796014
1688560934.816356
1688560934.8366206
1688560934.8569064
1688560934.8773603
1688560934.8982654
1688560934.9192817
1688560934.9400597
1688560934.9607747
1688560934.9813306
1688560935.0018797
1688560935.0225554
1688560935.0431044
1688560935.063616
1688560935.0842273
1688560935.105054
1688560935.126619
1688560935.150922
1688560935.1722827
1688560935.1939213
1688560935.2146864
1688560935.23543
1688560935.2561333
1688560935.2770524
1688560935.298001
1688560935.3187342
1688560935.339786
1688560935.3604155
1688560935.3806696
1688560935.4010243
1688560935.42174
1688560935.4420662
1688560935.462294
1688560935.4824922
1688560935.5027843
1688560935.5231185
1688560935.5435605
1688560935.5637674
1688560935.584224
1688560935.6046817
1688560935.626289
1688560935.6508083
1688560935.6713355
1688560935.6916826,0.0,0.0,0.0,0.0
1688560935.7119298,0.0,0.0,0.0,0.0
1688560935.7337563,0.0,0.0,0.0,0.0
1688560935.7540824,0.0,0.0,0.0,0.0
1688560935.774367,0.0,0.0,0.0,0.0
1688560935.7947686,0.0,0.0,0.0,0.0
1688560935.8150396,0.0,0.0,0.0,0.0
1688560935.835314,0.0,0.0,0.0,0.0
1688560935.8556361,0.0,0.0,0.0,0.0
1688560935.876317,0.0,0.0,0.0,0.0
1688560935.8968563,0.0,0.0,0.0,0.0
1688560935.9171326,0.0,0.0,0.0,0.0
1688560935.9374182,0.0,0.0,0.0,0.0
1688560935.9576917,0.0,0.0,0.0,0.0
1688560935.9789958,0.0,0.0,0.0,0.0
1688560935.999471,0.0,0.0,0.0,0.0
1688560936.0196893,0.0,0.0,0.0,0.0
1688560936.0399096,0.0,0.0,0.0,0.0
1688560936.060541,0.0,0.0,0.0,0.0
1688560936.0809114,0.0,0.0,0.0,0.0
1688560936.1016996,0.0,0.0,0.0,0.0
1688560936.1222723,0.0,0.0,0.0,0.0
1688560936.142953,0.0,0.0,0.0,0.0
1688560936.1632023,0.0,0.0,0.0,0.0
1688560936.183434,0.0,0.0,0.0,0.0
1688560936.2037172,0.0,0.0,0.0,0.0
1688560936.2240367,0.0,0.0,0.0,0.0
1688560936.2448418,0.0,0.0,0.0,0.0
1688560936.2652726,0.0,0.0,0.0,0.0
1688560936.2855172,0.0,0.0,0.0,0.0
1688560936.3066251,0.0,0.0,0.0,0.0
1688560936.3269432,0.0,0.0,0.0,0.0
1688560936.3472297,0.0,0.0,0.0,0.0
1688560936.3677337,0.0,0.0,0.0,0.0
1688560936.3885193,0.0,0.0,0.0,0.0
1688560936.409217,0.0,0.0,0.0,0.0
1688560936.429677,0.0,0.0,0.0,0.0
1688560936.4500794,0.0,0.0,0.0,0.0
1688560936.470617,0.0,0.0,0.0,0.0
1688560936.4908679,0.0,0.0,0.0,0.0
1688560936.511537,0.0,0.0,0.0,0.0
1688560936.5318766,0.0,0.0,0.0,0.0
1688560936.5521884,0.0,0.0,0.0,0.0
1688560936.572891,0.0,0.0,0.0,0.0
1688560936.5934186,0.0,0.0,0.0,0.0
1688560936.614079,0.0,0.0,0.0,0.0
1688560936.6343236,0.0,0.0,0.0,0.0
1688560936.6545303,0.0,0.0,0.0,0.0
1688560936.6747935,0.0,0.0,0.0,0.0
1688560936.695169,0.0,0.0,0.0,0.0
1688560936.7153986,0.0,0.0,0.0,0.0
1688560936.7356699,0.0,0.0,0.0,0.0
1688560936.756084,0.0,0.0,0.0,0.0
1688560936.7765272,0.0,0.0,0.0,0.0
1688560936.7968473,0.0,0.0,0.0,0.0
1688560936.8171272,0.0,0.0,0.0,0.0
1688560936.837649,0.0,0.0,0.0,0.0
1688560936.8580465,0.0,0.0,0.0,0.0
1688560936.8793314,0.0,0.0,0.0,0.0
1688560936.8995662,0.0,0.0,0.0,0.0
1688560936.9205832,0.0,0.0,0.0,0.0
1688560936.9411294,0.0,0.0,0.0,0.0
1688560936.9613614,0.0,0.0,0.0,0.0
1688560936.9821115,0.0,0.0,0.0,0.0
1688560937.0026944,0.0,0.0,0.0,0.0
1688560937.023118,0.0,0.0,0.0,0.0
1688560937.0434165,0.0,0.0,0.0,0.0
1688560937.0636644,0.0,0.0,0.0,0.0
1688560937.0839856,0.0,0.0,0.0,0.0
1688560937.1046078,0.0,0.0,0.0,0.0
1688560937.125779,0.0,0.0,0.0,0.0
1688560937.146703,0.0,0.0,0.0,0.0
1688560937.1679022,0.0,0.0,0.0,0.0
1688560937.1884565,0.0,0.0,0.0,0.0
1688560937.2092948,0.0,0.0,0.0,0.0
1688560937.2297058,0.0,0.0,0.0,0.0
1688560937.2499247,0.0,0.0,0.0,0.0
1688560937.2701318,0.0,0.0,0.0,0.0
1688560937.2905607,0.0,0.0,0.0,0.0
1688560937.3108945,0.0,0.0,0.0,0.0
1688560937.3312817,0.0,0.0,0.0,0.0
1688560937.351567,0.0,0.0,0.0,0.0
1688560937.371888,0.0,0.0,0.0,0.0
1688560937.3921301,0.0,0.0,0.0,0.0
1688560937.4124122,0.0,0.0,0.0,0.0
1688560937.4331765,0.0,0.0,0.0,0.0
1688560937.453998,0.0,0.0,0.0,0.0
1688560937.474413,0.0,0.0,0.0,0.0
