Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688625205.2387178
1688625205.2589579
1688625205.2792506
1688625205.2995627
1688625205.3198674
1688625205.3401442
1688625205.360538
1688625205.3808355
1688625205.4011185
1688625205.421463
1688625205.4421208
1688625205.4628124
1688625205.4835618
1688625205.5043302
1688625205.5248222
1688625205.54528
1688625205.571177
1688625205.5916576
1688625205.6127033
1688625205.6337
1688625205.6550436
1688625205.6757143
1688625205.6975977
1688625205.7187135
1688625205.7401793
1688625205.7611566
1688625205.7816937
1688625205.8024342
1688625205.8227296
1688625205.8429961
1688625205.8637254
1688625205.884944
1688625205.9056149
1688625205.9260447
1688625205.9465618
1688625205.9670303
1688625205.9877305
1688625206.0083616
1688625206.0292861
1688625206.0501223
1688625206.0707154
1688625206.0911586
1688625206.1151514
1688625206.1365006
1688625206.1568468,0.0,0.0,0.0,0.0
1688625206.1771815,0.0,0.0,0.0,0.0
1688625206.197405,0.0,0.0,0.0,0.0
1688625206.217643,0.0,0.0,0.0,0.0
1688625206.238122,0.0,0.0,0.0,0.0
1688625206.2584736,0.0,0.0,0.0,0.0
1688625206.278865,0.0,0.0,0.0,0.0
1688625206.2991126,0.0,0.0,0.0,0.0
1688625206.3194988,0.0,0.0,0.0,0.0
1688625206.3397362,0.0,0.0,0.0,0.0,10,2.076519250869751,0.008851908147335052,4.210392951965332,0.05657327175140381,0.7090294361114502,0.001324117067269981,0.7029048204421997
1688625206.3600318,0.0,0.0,0.0,0.0,10,2.076540470123291,0.008871828205883503,4.210418224334717,0.05633168667554855,0.7094081044197083,0.0005644538905471563,0.7025429606437683
1688625206.3804111,0.0,0.0,0.0,0.0,10,2.0765602588653564,0.008879685774445534,4.210405349731445,0.05626276880502701,0.7092485427856445,0.0009866487234830856,0.7027092576026917
1688625206.4008205,0.0,0.0,0.0,0.0,10,2.076528787612915,0.008839900605380535,4.210369110107422,0.056454118341207504,0.7087822556495667,0.001805374980904162,0.7031623721122742
1688625206.4210093,0.0,0.0,0.0,0.0,10,2.076545238494873,0.008846454322338104,4.2103705406188965,0.05630141496658325,0.7088654637336731,0.0017993649234995246,0.7030909657478333
1688625206.4412832,0.0,0.0,0.0,0.0,10,2.0765621662139893,0.008872034959495068,4.2103705406188965,0.056492339819669724,0.7088780403137207,0.0014828784624114633,0.7030635476112366
1688625206.4615908,0.0,0.0,0.0,0.0,10,2.076570987701416,0.008892201818525791,4.210419654846191,0.05612901970744133,0.7093819379806519,0.0006225929828360677,0.7025854587554932
1688625206.48201,0.0,0.0,0.0,0.0,10,2.0765645503997803,0.008878353983163834,4.2103753089904785,0.05654248595237732,0.7088654637336731,0.0010660623665899038,0.7030730247497559
1688625206.502283,0.0,0.0,0.0,0.0,10,2.0765843391418457,0.008924359455704689,4.210390090942383,0.056623782962560654,0.7091363668441772,0.00039175356505438685,0.7027938365936279
1688625206.522586,0.0,0.0,0.0,0.0,10,2.0765585899353027,0.008896956220269203,4.210390567779541,0.056594084948301315,0.7091056108474731,0.0006540999165736139,0.7028271555900574
1688625206.542925,0.0,0.0,0.0,0.0,10,2.076573371887207,0.008892672136425972,4.210387706756592,0.056379929184913635,0.7091131806373596,0.0010236524976789951,0.7028362154960632
1688625206.5631685,0.0,0.0,0.0,0.0,10,2.0765631198883057,0.008876360952854156,4.21042013168335,0.0561334565281868,0.7093666791915894,0.0006081207538954914,0.7026007175445557
1688625206.583786,0.0,0.0,0.0,0.0,10,2.076594829559326,0.008916877210140228,4.2104082107543945,0.05634080618619919,0.7093848586082458,4.415617149788886e-05,0.7025659680366516
1688625206.604083,0.0,0.0,0.0,0.0,10,2.0765676498413086,0.008856103755533695,4.210386753082275,0.055945392698049545,0.7091266512870789,0.0014740503393113613,0.7028566002845764
1688625206.624582,0.0,0.0,0.0,0.0,10,2.076547145843506,0.008859052322804928,4.210373878479004,0.05649404972791672,0.708814263343811,0.001309280632995069,0.7031280398368835
1688625206.644865,0.0,0.0,0.0,0.0,10,2.076545476913452,0.008853108622133732,4.210387706756592,0.05630960315465927,0.7089295387268066,0.0015253828605636954,0.703026294708252
1688625206.6651158,0.0,0.0,0.0,0.0,10,2.076561689376831,0.008889677003026009,4.210381984710693,0.05642591416835785,0.7091588377952576,0.0008258692105300725,0.7027867436408997
1688625206.6853342,0.0,0.0,0.0,0.0,10,2.0765466690063477,0.008882417343556881,4.2103729248046875,0.05665763095021248,0.7089488506317139,0.0011748510878533125,0.7029796242713928
1688625206.7057362,0.0,0.0,0.0,0.0,10,2.076582193374634,0.008924240246415138,4.210408687591553,0.056359466165304184,0.7094161510467529,0.0003239534853491932,0.7025328278541565
1688625206.7260711,0.0,0.0,0.0,0.0,10,2.076550006866455,0.008889643475413322,4.210405349731445,0.05639516934752464,0.7092629075050354,0.0006885499460622668,0.7026844024658203
1688625206.746634,0.0,0.0,0.0,0.0,10,2.076533317565918,0.008859293535351753,4.210394859313965,0.056389421224594116,0.7090545892715454,0.0010469465050846338,0.7028946876525879
1688625206.7669995,0.0,0.0,0.0,0.0,10,2.0765156745910645,0.008834910579025745,4.210362911224365,0.05667530745267868,0.7086179256439209,0.002059468301013112,0.7033096551895142
1688625206.787243,0.0,0.0,0.0,0.0,10,2.0765316486358643,0.008850865066051483,4.210361480712891,0.05638401582837105,0.7087466716766357,0.0022063732612878084,0.7032027840614319
