Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688559871.4407625
1688559871.4610157
1688559871.4813714
1688559871.5016532
1688559871.5219462
1688559871.5422063
1688559871.562557
1688559871.5829701
1688559871.6036248
1688559871.6241782
1688559871.6446316
1688559871.6650643
1688559871.6854973
1688559871.7058992
1688559871.726316
1688559871.7467825
1688559871.767289
1688559871.7878535
1688559871.8083394
1688559871.8288188
1688559871.8493145
1688559871.8698416
1688559871.8902614
1688559871.9107943
1688559871.9312685
1688559871.9517403
1688559871.9721282
1688559871.9925463
1688559872.0128758
1688559872.0331256
1688559872.053409
1688559872.0737493
1688559872.0941017
1688559872.1144176
1688559872.1346421
1688559872.1549098
1688559872.1752222
1688559872.1954541
1688559872.215669
1688559872.2360055
1688559872.2563767
1688559872.276709
1688559872.2971056
1688559872.3174586
1688559872.3379338
1688559872.3584921
1688559872.3789783
1688559872.3994832
1688559872.4200084
1688559872.4408965
1688559872.461507
1688559872.4818125
