thrust commands
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.3010260205204104
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.2742254845096902
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.24738494769895403
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.2206644132882658
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.14018280365607316
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.16702334046680933
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.2300246004920098
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.3136662733254665
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.38822776455529107
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.46374927498549967
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.5463509270185404
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.621512430248605
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-0.6957939158783175
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5690713814276285
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5422308446168924
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.5243904878097563
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
-0.32786655733114667
