Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687330297.1564023,0.0,0.0,0.0,0.0,0.0
1687330297.1662226,0.0,0.0,0.0,0.0,0.0
1687330297.176792,0.0,0.0,0.0,0.0,0.0
1687330297.1859171,0.0,0.0,0.0,0.0,0.0
1687330297.1975577,0.0,0.0,0.0,0.0,0.0
1687330297.2066731,0.0,0.0,0.0,0.0,0.0
1687330297.216455,0.0,0.0,0.0,0.0,0.0
1687330297.226736,0.0,0.0,0.0,0.0,0.0
1687330297.237649,0.0,0.0,0.0,0.0,0.0
1687330297.2460234,0.0,0.0,0.0,0.0,0.0
1687330297.2563207,0.0,0.0,0.0,0.0,0.0
1687330297.2677422,0.0,0.0,0.0,0.0,0.0
1687330297.2763069,0.0,0.0,0.0,0.0,0.0
1687330297.2861686,0.0,0.0,0.0,0.0,0.0
1687330297.2968817,0.0,0.0,0.0,0.0,0.0
1687330297.3053918,0.0,0.0,0.0,0.0,0.0
1687330297.315406,0.0,0.0,0.0,0.0,0.0
1687330297.3270514,0.0,0.0,0.0,0.0,0.0
1687330297.335977,0.0,0.0,0.0,0.0,0.0
1687330297.3455658,0.0,0.0,0.0,0.0,0.0
1687330297.3548002,0.0,0.0,0.0,0.0,0.0
1687330297.3653786,0.0,0.0,0.0,0.0,0.0
1687330297.3759491,0.0,0.0,0.0,0.0,0.0
1687330297.3853085,0.0,0.0,0.0,0.0,0.0
1687330297.396461,0.0,0.0,0.0,0.0,0.0
1687330297.4052782,0.0,0.0,0.0,0.0,0.0
1687330297.415933,0.0,0.0,0.0,0.0,0.0
1687330297.4263723,0.0,0.0,0.0,0.0,0.0
1687330297.4377997,0.0,0.0,0.0,0.0,0.0
1687330297.445971,0.0,0.0,0.0,0.0,0.0
1687330297.457058,0.0,0.0,0.0,0.0,0.0
1687330297.4661357,0.0,0.0,0.0,0.0,0.0
1687330297.475197,0.0,0.0,0.0,0.0,0.0
1687330297.4862149,0.0,0.0,0.0,0.0,0.0
1687330297.495469,0.0,0.0,0.0,0.0,0.0
1687330297.5060098,0.0,0.0,0.0,0.0,0.0
1687330297.5161262,0.0,0.0,0.0,0.0,0.0
1687330297.5264685,0.0,0.0,0.0,0.0,0.0
1687330297.5367348,0.0,0.0,0.0,0.0,0.0
1687330297.5452864,0.0,0.0,0.0,0.0,0.0
1687330297.5560353,0.0,0.0,0.0,0.0,0.0
1687330297.5656939,0.0,0.0,0.0,0.0,0.0
1687330297.5758138,0.0,0.0,0.0,0.0,0.0
1687330297.5858605,0.0,0.0,0.0,0.0,0.0
1687330297.596468,0.0,0.0,0.0,0.0,0.0
1687330297.6071746,0.0,0.0,0.0,0.0,0.0
1687330297.614931,0.0,0.0,0.0,0.0,0.0
1687330297.6262102,0.0,0.0,0.0,0.0,0.0
1687330297.6360314,0.0,0.0,0.0,0.0,0.0
1687330297.6464434,0.0,0.0,0.0,0.0,0.0
1687330297.6549087,0.0,0.0,0.0,0.0,0.0
1687330297.665783,0.0,0.0,0.0,0.0,0.0
1687330297.676079,0.0,0.0,0.0,0.0,0.0
1687330297.6856835,0.0,0.0,0.0,0.0,0.0
1687330297.696823,0.0,0.0,0.0,0.0,0.0
1687330297.7056844,0.0,0.0,0.0,0.0,0.0
1687330297.715095,0.0,0.0,0.0,0.0,0.0
1687330297.7256668,0.0,0.0,0.0,0.0,0.0
1687330297.7376237,0.0,0.0,0.0,0.0,0.0
1687330297.7457464,0.0,0.0,0.0,0.0,0.0
1687330297.7564385,0.0,0.0,0.0,0.0,0.0
1687330297.7658474,0.0,0.0,0.0,0.0,0.0
1687330297.7756617,0.0,0.0,0.0,0.0,0.0
1687330297.7876134,0.0,0.0,0.0,0.0,0.0
1687330297.7957904,0.0,0.0,0.0,0.0,0.0
1687330297.8063636,0.0,0.0,0.0,0.0,0.0
1687330297.8170137,0.0,0.0,0.0,0.0,0.0
1687330297.8257256,0.0,0.0,0.0,0.0,0.0
1687330297.835718,0.0,0.0,0.0,0.0,0.0
1687330297.8450372,0.0,0.0,0.0,0.0,0.0
1687330297.8575544,0.0,0.0,0.0,0.0,0.0
1687330297.866473,0.0,0.0,0.0,0.0,0.0
1687330297.876103,0.0,0.0,0.0,0.0,0.0
1687330297.885488,0.0,0.0,0.0,0.0,0.0
1687330297.8976305,0.0,0.0,0.0,0.0,0.0
1687330297.9047778,0.0,0.0,0.0,0.0,0.0
1687330297.9146726,0.0,0.0,0.0,0.0,0.0
1687330297.9250205,0.0,0.0,0.0,0.0,0.0
1687330297.935223,0.0,0.0,0.0,0.0,0.0
1687330297.947421,0.0,0.0,0.0,0.0,0.0
1687330297.956426,0.0,0.0,0.0,0.0,0.0
1687330297.964461,0.0,0.0,0.0,0.0,0.0
1687330297.9751737,0.0,0.0,0.0,0.0,0.0
1687330297.985464,0.0,0.0,0.0,0.0,0.0
1687330297.9949307,0.0,0.0,0.0,0.0,0.0
1687330298.0044703,0.0,0.0,0.0,0.0,0.0
1687330298.0143065,0.0,0.0,0.0,0.0,0.0
1687330298.0242238,0.0,0.0,0.0,0.0,0.0
1687330298.034607,0.0,0.0,0.0,0.0,0.0
1687330298.0454288,0.0,0.0,0.0,0.0,0.0
1687330298.0547051,0.0,0.0,0.0,0.0,0.0
1687330298.0654418,0.0,0.0,0.0,0.0,0.0
1687330298.0754287,0.0,0.0,0.0,0.0,0.0
1687330298.0873342,0.0,0.0,0.0,0.0,0.0
1687330298.0955021,0.0,0.0,0.0,0.0,0.0
1687330298.1056762,0.0,0.0,0.0,0.0,0.0
1687330298.1150768,0.0,0.0,0.0,0.0,0.0
1687330298.126525,0.0,0.0,0.0,0.0,0.0
1687330298.1374252,0.0,0.0,0.0,0.0,0.0
1687330298.1460001,0.0,0.0,0.0,0.0,0.0
1687330298.155322,0.0,0.0,0.0,0.0,0.0
1687330298.1647298,0.0,0.0,0.0,0.0,0.0
1687330298.1776855,0.0,0.0,0.0,0.0,0.0
1687330298.186471,0.0,0.0,0.0,0.0,0.0
1687330298.197537,0.0,0.0,0.0,0.0,0.0
1687330298.2053037,0.0,0.0,0.0,0.0,0.0
