Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688454424.8821733
1688454424.9024894
1688454424.9227545
1688454424.9430203
1688454424.9633048
1688454424.9837434
1688454425.0041068
1688454425.0247283
1688454425.045349
1688454425.0659404
1688454425.0864756
1688454425.1069827
1688454425.1277385
1688454425.148902
1688454425.1698163
1688454425.1906106
1688454425.211706
1688454425.2328007
1688454425.253262
1688454425.2747483
1688454425.2960134
1688454425.3185062
1688454425.3398004
1688454425.3607516
1688454425.381613
1688454425.4032981
1688454425.4245558
1688454425.445061
1688454425.466322
1688454425.4870517
1688454425.507506
1688454425.5279796
1688454425.5485582
1688454425.5690699
1688454425.5895593
1688454425.6100433
1688454425.6317782
1688454425.6522975
1688454425.672819
1688454425.6934779
1688454425.7140718
1688454425.7346263
1688454425.7556288
1688454425.7760913
1688454425.796553
1688454425.8178473
1688454425.8386035
1688454425.859782
1688454425.8815982
1688454425.9036295
1688454425.923989
1688454425.9445705
1688454425.9648116
1688454425.9850276
1688454426.0052261,10,3.1373584270477295,0.02088191546499729,2.2363500595092773,-0.006448050495237112,-0.939559817314148,-0.028489237651228905,-0.34113654494285583
1688454426.0255759,10,3.137355327606201,0.02089305967092514,2.236365556716919,-0.006447772029787302,-0.9395236372947693,-0.028855985030531883,-0.34120553731918335
1688454426.0459955,10,3.1373627185821533,0.02087489701807499,2.2363457679748535,-0.006401465740054846,-0.9395990371704102,-0.028363343328237534,-0.34104007482528687
1688454426.066313,10,3.137359857559204,0.020869845524430275,2.236332893371582,-0.006404499057680368,-0.9395974278450012,-0.028132816776633263,-0.34106355905532837
1688454426.0865636,10,3.137361526489258,0.020865485072135925,2.2363338470458984,-0.006341070868074894,-0.9395899772644043,-0.02813609316945076,-0.34108495712280273
1688454426.1068213,10,3.1373648643493652,0.020855387672781944,2.2363181114196777,-0.006406860426068306,-0.9396348595619202,-0.027728771790862083,-0.34099316596984863
1688454426.1271124,10,3.1373777389526367,0.020877884700894356,2.236332893371582,-0.00642538582906127,-0.9395780563354492,-0.02818472497165203,-0.3411122262477875
1688454426.1474843,10,3.137364149093628,0.02087840810418129,2.2363460063934326,-0.006394190713763237,-0.9395673871040344,-0.028406484052538872,-0.3411237597465515
1688454426.1678338,10,3.1373636722564697,0.020874163135886192,2.236332416534424,-0.006399174686521292,-0.939584493637085,-0.028101658448576927,-0.34110158681869507
1688454426.188068,10,3.137352705001831,0.020899562165141106,2.236363649368286,-0.006424364633858204,-0.9395456314086914,-0.028816333040595055,-0.3411487936973572
1688454426.208321,10,3.1373534202575684,0.020900465548038483,2.236368179321289,-0.006403053179383278,-0.9395323991775513,-0.02898155152797699,-0.3411716818809509
1688454426.228545,10,3.137362241744995,0.02086782269179821,2.236328125,-0.006397277116775513,-0.9396131038665771,-0.027991728857159615,-0.34103211760520935
1688454426.2487674,10,3.1373579502105713,0.020883476361632347,2.2363533973693848,-0.0063565559685230255,-0.9395492076873779,-0.028566202148795128,-0.34116122126579285
1688454426.2690005,10,3.137356758117676,0.020890062674880028,2.2363648414611816,-0.006286828778684139,-0.93954998254776,-0.028853317722678185,-0.3411361575126648
1688454426.2893982,10,3.1373541355133057,0.02087962068617344,2.236351490020752,-0.006306277588009834,-0.9395657777786255,-0.028426509350538254,-0.34112825989723206
1688454426.3096013,10,3.1373579502105713,0.02089218981564045,2.236367702484131,-0.006388229317963123,-0.939546525478363,-0.02883640117943287,-0.3411453068256378
1688454426.3298764,10,3.137361526489258,0.02087201178073883,2.236344337463379,-0.006379276048392057,-0.9396018981933594,-0.028308207169175148,-0.3410370945930481
1688454426.3501842,10,3.1373653411865234,0.02085145376622677,2.2363219261169434,-0.006452561356127262,-0.9396533966064453,-0.027654536068439484,-0.34094738960266113
1688454426.3706172,10,3.137367010116577,0.020835932344198227,2.2363009452819824,-0.006417513824999332,-0.9396777749061584,-0.02723676711320877,-0.34091445803642273
1688454426.3908722,10,3.1373672485351562,0.020849691703915596,2.236314296722412,-0.006440670695155859,-0.9396449327468872,-0.027731234207749367,-0.34096482396125793
1688454426.4112122,10,3.1373660564422607,0.020868288353085518,2.2363295555114746,-0.006440691649913788,-0.939612865447998,-0.02804122492671013,-0.34102770686149597
1688454426.4314396,10,3.137356996536255,0.020895496010780334,2.236356496810913,-0.006389621179550886,-0.9395561814308167,-0.02863669954240322,-0.3411356210708618
1688454426.451718,10,3.1373531818389893,0.020901991054415703,2.236365795135498,-0.006412485148757696,-0.9395157694816589,-0.028967030346393585,-0.3412182629108429
1688454426.4719057,10,3.1373515129089355,0.020906895399093628,2.236372232437134,-0.0064018224366009235,-0.9395117163658142,-0.02915867604315281,-0.34121325612068176
