Timestamp,ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1690888672.7877543,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.7958186,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8041534,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.812527,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8209455,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.829446,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8379438,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8460622,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8542266,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8624918,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8708382,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8789904,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.8877463,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.89575,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9040956,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9130852,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9213176,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.929064,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9377038,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9458928,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9542892,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9625487,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9708881,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.9795945,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
1690888672.987923,10,3.975864887237549,0.7314288020133972,1.0433262586593628,-0.7622658014297485,-0.0881124883890152,0.028057342395186424,0.6406245231628418
