Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687767542.1196442,0.0,0.0,0.0,0.0,0.0
1687767542.1282935,0.0,0.0,0.0,0.0,0.0
1687767542.1390054,0.0,0.0,0.0,0.0,0.0
1687767542.148463,0.0,0.0,0.0,0.0,0.0
1687767542.1579812,0.0,0.0,0.0,0.0,0.0
1687767542.1683414,0.0,0.0,0.0,0.0,0.0
1687767542.1800175,0.0,0.0,0.0,0.0,0.0
1687767542.1896424,0.0,0.0,0.0,0.0,0.0
1687767542.1979795,0.0,0.0,0.0,0.0,0.0
1687767542.2087824,0.0,0.0,0.0,0.0,0.0
1687767542.2175045,0.0,0.0,0.0,0.0,0.0
1687767542.2279704,0.0,0.0,0.0,0.0,0.0
1687767542.237413,0.0,0.0,0.0,0.0,0.0
1687767542.2482395,0.0,0.0,0.0,0.0,0.0
1687767542.2594576,0.0,0.0,0.0,0.0,0.0
1687767542.268674,0.0,0.0,0.0,0.0,0.0
1687767542.2790027,0.0,0.0,0.0,0.0,0.0
1687767542.2875369,0.0,0.0,0.0,0.0,0.0
1687767542.2985017,0.0,0.0,0.0,0.0,0.0
1687767542.3084536,0.0,0.0,0.0,0.0,0.0
1687767542.3175197,0.0,0.0,0.0,0.0,0.0
1687767542.329539,0.0,0.0,0.0,0.0,0.0
1687767542.3389258,0.0,0.0,0.0,0.0,0.0
1687767542.3479302,0.0,0.0,0.0,0.0,0.0
1687767542.358305,0.0,0.0,0.0,0.0,0.0
1687767542.3675199,0.0,0.0,0.0,0.0,0.0
1687767542.3785608,0.0,0.0,0.0,0.0,0.0
1687767542.3899431,0.0,0.0,0.0,0.0,0.0
1687767542.3975892,0.0,0.0,0.0,0.0,0.0
1687767542.408983,0.0,0.0,0.0,0.0,0.0
1687767542.4179387,0.0,0.0,0.0,0.0,0.0
1687767542.4280977,0.0,0.0,0.0,0.0,0.0
1687767542.4372828,0.0,0.0,0.0,0.0,0.0
1687767542.4482248,0.0,0.0,0.0,0.0,0.0
1687767542.4583225,0.0,0.0,0.0,0.0,0.0
1687767542.4682624,0.0,0.0,0.0,0.0,0.0
1687767542.4772851,0.0,0.0,0.0,0.0,0.0
1687767542.4880142,0.0,0.0,0.0,0.0,0.0
