Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1686750267.2499447,0,17719.0,24107.0,22409.0,15765.0
1686750267.2510962,20000.0,0,0,0,0
1686750267.2585578,0,16628.0,23542.0,23474.0,16356.0
1686750267.261313,20000.0,0,0,0,0
1686750267.2695029,0,16759.0,22931.0,22561.0,17749.0
1686750267.2708173,20000.0,0,0,0,0
1686750267.2779841,0,16402.0,22936.0,23112.0,17550.0
1686750267.2788646,20000.0,0,0,0,0
1686750267.288862,0,16339.0,22343.0,22961.0,18357.0
1686750267.2900147,20000.0,0,0,0,0
1686750267.2982254,0,14943.0,23165.0,24651.0,17241.0
1686750267.2994335,20000.0,0,0,0,0
1686750267.3085217,0,15254.0,22382.0,25416.0,16948.0
1686750267.3097098,20000.0,0,0,0,0
1686750267.3181849,0,13440.0,24638.0,26980.0,14942.0
1686750267.3192704,20000.0,0,0,0,0
1686750267.3284776,0,15392.0,23128.0,24926.0,16554.0
1686750267.329636,20000.0,0,0,0,0
1686750267.337613,0,15387.0,22389.0,25215.0,19009.0
1686750267.3386183,20500.0,0,0,0,0
1686750267.3481011,0,15263.0,23003.0,24471.0,19263.0
1686750267.3501148,20500.0,0,0,0,0
1686750267.3579507,0,15663.0,23289.0,24853.0,18195.0
1686750267.3590705,20500.0,0,0,0,0
1686750267.368222,0,15008.0,23260.0,25744.0,17988.0
1686750267.3703115,20500.0,0,0,0,0
1686750267.3795106,0,14769.0,23675.0,26439.0,17117.0
1686750267.383202,20500.0,0,0,0,0
1686750267.3891006,0,14356.0,23078.0,27748.0,16818.0
1686750267.3904169,20500.0,0,0,0,0
1686750267.4002142,0,14732.0,22438.0,26982.0,17848.0
1686750267.4019592,20500.0,0,0,0,0
1686750267.4095175,0,15031.0,23467.0,27647.0,15855.0
1686750267.41121,20500.0,0,0,0,0
1686750267.4194584,0,14871.0,24149.0,27159.0,15821.0
1686750267.4213386,20500.0,0,0,0,0
1686750267.4281976,0,13198.0,23944.0,29266.0,15592.0
1686750267.4308493,20500.0,0,0,0,0
1686750267.4386902,0,13494.0,24674.0,29784.0,14048.0
1686750267.4408987,20500.0,0,0,0,0
1686750267.449351,0,15654.0,24572.0,30302.0,13472.0
1686750267.4503155,21000.0,0,0,0,0
1686750267.4582975,0,15249.0,24001.0,32595.0,12155.0
1686750267.4603405,21000.0,0,0,0,0
1686750267.4688568,0,17103.0,26825.0,29705.0,10367.0
1686750267.4701474,21000.0,0,0,0,0
1686750267.4790561,0,19507.0,26939.0,30781.0,6773.0
1686750267.4824815,21000.0,0,0,0,0
1686750267.4897575,0,18980.0,27700.0,27540.0,9780.0
1686750267.4917212,21000.0,0,0,0,0
1686750267.4987376,0,17766.0,25786.0,29312.0,11136.0
1686750267.5018473,21000.0,0,0,0,0
1686750267.5083034,0,15127.0,25683.0,28961.0,14229.0
1686750267.509496,21000.0,0,0,0,0
1686750267.518883,0,14089.0,26367.0,28095.0,15449.0
1686750267.5200815,21000.0,0,0,0,0
1686750267.5288079,0,13691.0,26875.0,27983.0,15451.0
1686750267.5297863,21000.0,0,0,0,0
1686750267.538184,0,12312.0,28246.0,27762.0,15680.0
1686750267.5393198,21500.0,0,0,0,0
1686750267.548217,0,13679.0,27227.0,28641.0,16453.0
1686750267.5503109,21500.0,0,0,0,0
1686750267.5583558,0,12069.0,26795.0,29061.0,18075.0
1686750267.5591967,21500.0,0,0,0,0
1686750267.5679553,0,13128.0,25606.0,29308.0,17958.0
1686750267.5701087,21500.0,0,0,0,0
1686750267.578148,0,11245.0,26613.0,29417.0,18725.0
1686750267.579202,21500.0,0,0,0,0
1686750267.5885031,0,11760.0,26292.0,29996.0,17952.0
1686750267.5896032,21500.0,0,0,0,0
1686750267.5985289,0,10124.0,27706.0,29940.0,18230.0
1686750267.600342,21500.0,0,0,0,0
1686750267.6094398,0,11565.0,27557.0,30387.0,16491.0
1686750267.6108978,21500.0,0,0,0,0
1686750267.617651,0,11315.0,28607.0,30931.0,15147.0
1686750267.6210027,21500.0,0,0,0,0
1686750267.6285174,0,11628.0,27488.0,31614.0,15270.0
1686750267.6304326,21500.0,0,0,0,0
1686750267.6395059,0,12285.0,26477.0,31217.0,16021.0
1686750267.6412795,22000.0,0,0,0,0
1686750267.6483614,0,13065.0,26591.0,31293.0,17051.0
1686750267.6514134,22000.0,0,0,0,0
1686750267.6588721,0,13139.0,26953.0,30965.0,16943.0
1686750267.6601856,22000.0,0,0,0,0
1686750267.669915,0,13107.0,27601.0,30745.0,16547.0
1686750267.6721826,22000.0,0,0,0,0
1686750267.678,0,12453.0,28423.0,30427.0,16697.0
1686750267.680254,22000.0,0,0,0,0
1686750267.6886344,0,12006.0,28198.0,31388.0,16408.0
1686750267.689985,22000.0,0,0,0,0
1686750267.6986125,0,10998.0,27506.0,32074.0,17422.0
1686750267.699838,22000.0,0,0,0,0
1686750267.7075243,0,11969.0,27441.0,32189.0,16401.0
1686750267.7087781,22000.0,0,0,0,0
1686750267.7185776,0,11965.0,29427.0,32643.0,13965.0
1686750267.7205563,22000.0,0,0,0,0
1686750267.7275279,0,11823.0,29413.0,32723.0,14041.0
1686750267.729335,22000.0,0,0,0,0
1686750267.7381241,0,11684.0,29706.0,32760.0,13850.0
1686750267.7391021,22500.0,0,0,0,0
1686750267.7476523,0,11639.0,28323.0,33379.0,16659.0
1686750267.7486942,22500.0,0,0,0,0
1686750267.7584066,0,11250.0,27640.0,33356.0,17754.0
1686750267.7595704,22500.0,0,0,0,0
1686750267.7684813,0,11954.0,27602.0,32354.0,18090.0
1686750267.770324,22500.0,0,0,0,0
1686750267.7782063,0,10549.0,28837.0,32485.0,18129.0
1686750267.779328,22500.0,0,0,0,0
1686750267.78803,0,11119.0,29185.0,33323.0,16373.0
1686750267.7901423,22500.0,0,0,0,0
1686750267.7979336,0,11444.0,30392.0,33254.0,14910.0
1686750267.799249,22500.0,0,0,0,0
1686750267.8075526,0,10484.0,29754.0,34598.0,15164.0
1686750267.808579,22500.0,0,0,0,0
1686750267.8174489,0,11224.0,29722.0,33946.0,15108.0
1686750267.820109,22500.0,0,0,0,0
1686750267.8280149,0,10949.0,30063.0,33829.0,15159.0
1686750267.8290248,22500.0,0,0,0,0
1686750267.8380048,0,10886.0,29306.0,33936.0,15872.0
1686750267.8390577,23000.0,0,0,0,0
1686750267.8476803,0,11214.0,30152.0,34750.0,15884.0
1686750267.8498795,23000.0,0,0,0,0
1686750267.858126,0,11443.0,31047.0,34267.0,15243.0
1686750267.8591807,23000.0,0,0,0,0
1686750267.866838,0,10655.0,30599.0,35157.0,15589.0
1686750267.8677082,23000.0,0,0,0,0
1686750267.878258,0,11195.0,30107.0,34283.0,16415.0
1686750267.8791902,23000.0,0,0,0,0
1686750267.888086,0,10170.0,30678.0,35338.0,15814.0
1686750267.8889723,23000.0,0,0,0,0
1686750267.898498,0,10925.0,30081.0,35025.0,15969.0
1686750267.901492,23000.0,0,0,0,0
1686750267.9086819,0,10119.0,31379.0,35651.0,14851.0
1686750267.910089,23000.0,0,0,0,0
1686750267.9184036,0,9485.0,31501.0,36425.0,14589.0
1686750267.9199204,23000.0,0,0,0,0
1686750267.9295876,0,9856.0,31108.0,36144.0,14892.0
1686750267.9308867,23000.0,0,0,0,0
1686750267.9390879,0,10472.0,30702.0,35156.0,15670.0
1686750267.9406965,23000.0,0,0,0,0
1686750267.9505448,0,10805.0,31357.0,35989.0,15849.0
1686750267.9520848,23500.0,0,0,0,0
1686750267.9587634,0,9818.0,31628.0,36770.0,15784.0
1686750267.960306,23500.0,0,0,0,0
1686750267.969619,0,9861.0,31369.0,37035.0,15735.0
1686750267.9718986,23500.0,0,0,0,0
1686750267.9776042,0,9063.0,32007.0,37363.0,15567.0
1686750267.9793193,23500.0,0,0,0,0
1686750267.9884267,0,9832.0,31486.0,36918.0,15764.0
1686750267.9902103,23500.0,0,0,0,0
1686750267.997581,0,9728.0,32276.0,37048.0,14948.0
1686750268.0007172,23500.0,0,0,0,0
1686750268.0084574,0,9480.0,32340.0,37024.0,15156.0
1686750268.0097356,23500.0,0,0,0,0
1686750268.0186777,0,8858.0,32372.0,36988.0,15782.0
1686750268.0204132,23500.0,0,0,0,0
1686750268.0287035,0,8973.0,32857.0,37455.0,14715.0
1686750268.0322323,23500.0,0,0,0,0
1686750268.0384698,0,9693.0,32551.0,37029.0,14727.0
1686750268.0399964,23500.0,0,0,0,0
1686750268.049014,0,10322.0,32150.0,37666.0,15862.0
1686750268.0516255,24000.0,0,0,0,0
1686750268.058775,0,9839.0,32013.0,38455.0,15693.0
1686750268.060154,24000.0,0,0,0,0
1686750268.0688248,0,9140.0,33220.0,38684.0,14956.0
1686750268.0705957,24000.0,0,0,0,0
1686750268.0781832,0,8474.0,33916.0,39406.0,14204.0
1686750268.08178,24000.0,0,0,0,0
1686750268.088181,0,9852.0,33322.0,38270.0,14556.0
1686750268.089758,24000.0,0,0,0,0
1686750268.0995035,0,9497.0,32391.0,38231.0,15881.0
1686750268.1014104,24000.0,0,0,0,0
1686750268.1091735,0,8364.0,32970.0,38994.0,15672.0
1686750268.11073,24000.0,0,0,0,0
1686750268.119126,0,7703.0,32753.0,38945.0,16599.0
1686750268.12095,24000.0,0,0,0,0
1686750268.1283615,0,8383.0,33009.0,38333.0,16275.0
1686750268.1321023,24000.0,0,0,0,0
1686750268.1384614,0,7563.0,34779.0,38357.0,15301.0
1686750268.1402106,24000.0,0,0,0,0
1686750268.1479485,0,8184.0,33844.0,39740.0,16232.0
1686750268.149686,24500.0,0,0,0,0
1686750268.1586597,0,8442.0,33848.0,39288.0,16422.0
1686750268.1605077,24500.0,0,0,0,0
1686750268.1677032,0,8068.0,35794.0,40252.0,13886.0
1686750268.1693225,24500.0,0,0,0,0
1686750268.177992,0,8325.0,35175.0,40393.0,14107.0
1686750268.179722,24500.0,0,0,0,0
1686750268.1908185,0,8515.0,34849.0,40241.0,14395.0
1686750268.1921203,24500.0,0,0,0,0
1686750268.1990075,0,8396.0,34010.0,40352.0,15242.0
1686750268.2006083,24500.0,0,0,0,0
1686750268.2100017,0,8435.0,34167.0,40109.0,15289.0
1686750268.2115185,24500.0,0,0,0,0
1686750268.2192514,0,7558.0,34666.0,40776.0,15000.0
1686750268.2204878,24500.0,0,0,0,0
1686750268.2277112,0,7163.0,34001.0,41527.0,15309.0
1686750268.2295842,24500.0,0,0,0,0
1686750268.2380002,0,8227.0,32987.0,40761.0,16025.0
1686750268.2390885,24500.0,0,0,0,0
1686750268.2484906,0,7775.0,35233.0,41895.0,15097.0
1686750268.2495046,25000.0,0,0,0,0
1686750268.2579994,0,8201.0,34395.0,41383.0,16021.0
1686750268.2593138,25000.0,0,0,0,0
1686750268.2677252,0,8069.0,35151.0,41225.0,15555.0
1686750268.2693021,25000.0,0,0,0,0
1686750268.278374,0,8839.0,35997.0,40269.0,14895.0
1686750268.2801435,25000.0,0,0,0,0
1686750268.2903023,0,7401.0,36287.0,41235.0,15077.0
1686750268.292054,25000.0,0,0,0,0
1686750268.2979317,0,7544.0,35410.0,41372.0,15674.0
1686750268.2996268,25000.0,0,0,0,0
1686750268.3089957,0,7646.0,34370.0,40550.0,17434.0
1686750268.310746,25000.0,0,0,0,0
1686750268.3174853,0,8195.0,34603.0,40403.0,16799.0
1686750268.321103,25000.0,0,0,0,0
1686750268.328042,0,7422.0,34698.0,41182.0,16698.0
1686750268.329497,25000.0,0,0,0,0
1686750268.3391511,0,7207.0,36715.0,41999.0,14079.0
1686750268.3408132,25000.0,0,0,0,0
1686750268.3477764,0,7191.0,34065.0,41407.0,15337.0
1686750268.3510087,24500.0,0,0,0,0
1686750268.3584466,0,6775.0,33373.0,41461.0,16391.0
1686750268.3601525,24500.0,0,0,0,0
1686750268.3687608,0,7138.0,33936.0,40730.0,16196.0
1686750268.3708127,24500.0,0,0,0,0
1686750268.378503,0,6205.0,34515.0,41961.0,15319.0
1686750268.3799396,24500.0,0,0,0,0
1686750268.3891041,0,7315.0,33931.0,41151.0,15603.0
1686750268.390462,24500.0,0,0,0,0
1686750268.397753,0,6559.0,33697.0,41557.0,16187.0
1686750268.4012663,24500.0,0,0,0,0
1686750268.409216,0,6487.0,33737.0,41225.0,16551.0
1686750268.4108298,24500.0,0,0,0,0
1686750268.420716,0,6986.0,33648.0,41004.0,16362.0
1686750268.4225907,24500.0,0,0,0,0
1686750268.4276087,0,6753.0,34055.0,41067.0,16125.0
1686750268.4289014,24500.0,0,0,0,0
1686750268.4392474,0,6099.0,33131.0,42401.0,16369.0
1686750268.4405391,24500.0,0,0,0,0
1686750268.4495928,0,6692.0,32844.0,40956.0,15508.0
1686750268.4513283,24000.0,0,0,0,0
1686750268.457797,0,5797.0,34045.0,41481.0,14677.0
1686750268.4591782,24000.0,0,0,0,0
1686750268.468649,0,6382.0,33750.0,41160.0,14708.0
1686750268.469746,24000.0,0,0,0,0
1686750268.4785895,0,5996.0,33642.0,41652.0,14710.0
1686750268.479972,24000.0,0,0,0,0
1686750268.4874685,0,6666.0,32558.0,40982.0,15794.0
1686750268.4889293,24000.0,0,0,0,0
1686750268.4981835,0,5965.0,32479.0,41295.0,16261.0
1686750268.4999611,24000.0,0,0,0,0
1686750268.50844,0,5813.0,33237.0,41043.0,15907.0
1686750268.509703,24000.0,0,0,0,0
1686750268.5175047,0,6425.0,33797.0,40689.0,15089.0
1686750268.5189013,24000.0,0,0,0,0
1686750268.5274408,0,5745.0,33893.0,41195.0,15167.0
1686750268.5287266,24000.0,0,0,0,0
1686750268.5374613,0,6651.0,32941.0,40373.0,16035.0
1686750268.5391128,24000.0,0,0,0,0
1686750268.5471954,0,4714.0,33106.0,41092.0,15088.0
1686750268.5488508,23500.0,0,0,0,0
1686750268.5575562,0,5172.0,32574.0,40726.0,15528.0
1686750268.5586333,23500.0,0,0,0,0
1686750268.5677621,0,4303.0,33803.0,41121.0,14773.0
1686750268.5700328,23500.0,0,0,0,0
1686750268.5781045,0,5139.0,33395.0,40877.0,14589.0
1686750268.579456,23500.0,0,0,0,0
1686750268.5873885,0,5166.0,33000.0,41182.0,14652.0
1686750268.5887995,23500.0,0,0,0,0
1686750268.5985212,0,5781.0,32375.0,40349.0,15495.0
1686750268.5999105,23500.0,0,0,0,0
1686750268.6077898,0,5067.0,31955.0,41487.0,15491.0
1686750268.6091177,23500.0,0,0,0,0
1686750268.6179626,0,4439.0,30403.0,41755.0,17403.0
1686750268.619308,23500.0,0,0,0,0
1686750268.6271968,0,5548.0,31858.0,40694.0,15900.0
1686750268.628321,23500.0,0,0,0,0
1686750268.637832,0,4839.0,31601.0,41335.0,16225.0
1686750268.638812,23500.0,0,0,0,0
1686750268.6470275,0,4374.0,31520.0,41116.0,14990.0
1686750268.6480737,23000.0,0,0,0,0
1686750268.6578553,0,3846.0,32360.0,41478.0,14316.0
1686750268.6589699,23000.0,0,0,0,0
1686750268.66705,0,4585.0,32531.0,40431.0,14453.0
1686750268.6681142,23000.0,0,0,0,0
1686750268.677528,0,4306.0,31066.0,40782.0,15846.0
1686750268.6786146,23000.0,0,0,0,0
1686750268.687453,0,4222.0,30878.0,40154.0,16746.0
1686750268.6888368,23000.0,0,0,0,0
1686750268.6977794,0,3838.0,31156.0,40602.0,16404.0
1686750268.6989121,23000.0,0,0,0,0
1686750268.7072272,0,4176.0,31936.0,40056.0,15832.0
