Timestamp,ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1690980491.3998961,10,4.300868034362793,-0.01403448823839426,3.256687641143799,0.002923455787822604,0.8746893405914307,0.02851504273712635,0.4838358163833618
1690980491.4082465,10,4.3008713722229,-0.01402793824672699,3.2566916942596436,0.00296557298861444,0.874701201915741,0.028620902448892593,0.48380762338638306
1690980491.4169185,10,4.3008713722229,-0.014019930735230446,3.256697416305542,0.0030279268976300955,0.8746814131736755,0.028806090354919434,0.48383209109306335
1690980491.4247313,10,4.300873279571533,-0.014012337662279606,3.2566988468170166,0.003067256882786751,0.8746867775917053,0.02876110188663006,0.48382484912872314
1690980491.433198,10,4.3008713722229,-0.014007989317178726,3.2567007541656494,0.0031642212998121977,0.8746924996376038,0.02887944132089615,0.48380693793296814
1690980491.441579,10,4.300867080688477,-0.01401452161371708,3.2567012310028076,0.0032501358073204756,0.8747595548629761,0.02865455485880375,0.48369842767715454
1690980491.4498968,10,4.300868034362793,-0.014020428992807865,3.256695032119751,0.003129346761852503,0.8747175931930542,0.02863936312496662,0.4837759733200073
1690980491.458072,10,4.300866603851318,-0.014017571695148945,3.2566983699798584,0.0032070521265268326,0.8747369647026062,0.028754092752933502,0.483733594417572
1690980491.4666142,10,4.300861835479736,-0.014028492383658886,3.2566938400268555,0.003051664913073182,0.8747046589851379,0.02863576076924801,0.4838000535964966
1690980491.4747462,10,4.300865173339844,-0.014034177176654339,3.256687641143799,0.0029577610548585653,0.87467360496521,0.028641337528824806,0.4838564693927765
1690980491.4831154,10,4.300868511199951,-0.014023367315530777,3.256695508956909,0.003036276903003454,0.8746504783630371,0.02887437306344509,0.483883798122406
1690980491.4912772,10,4.300870895385742,-0.014020399190485477,3.2567009925842285,0.0030891639180481434,0.8746626973152161,0.0288020521402359,0.48386576771736145
1690980491.4997714,10,4.300870418548584,-0.014012547209858894,3.256704092025757,0.003114609746262431,0.8746292591094971,0.02895013801753521,0.4839172661304474
1690980491.5080338,10,4.300870418548584,-0.014003332704305649,3.2567074298858643,0.003169664414599538,0.8746248483657837,0.029057564213871956,0.48391851782798767
1690980491.5165303,10,4.300869464874268,-0.014001122675836086,3.256704330444336,0.003244113875553012,0.8746653199195862,0.02891468070447445,0.48385339975357056
1690980491.524821,10,4.3008713722229,-0.013999066315591335,3.256706476211548,0.003227164736017585,0.8746657967567444,0.02892323210835457,0.48385223746299744
1690980491.532945,10,4.300872325897217,-0.014005416072905064,3.2566988468170166,0.0031042681075632572,0.8746275305747986,0.028886161744594574,0.48392438888549805
1690980491.5413723,10,4.300870418548584,-0.014003517106175423,3.2567036151885986,0.0032109918538480997,0.8746588230133057,0.029001373797655106,0.4838601052761078
1690980491.549741,10,4.300868511199951,-0.014011334627866745,3.2566940784454346,0.003106218297034502,0.8746317028999329,0.028935754671692848,0.48391371965408325
1690980491.5581744,10,4.300873756408691,-0.014004331082105637,3.2567009925842285,0.003162240609526634,0.8746534585952759,0.029004642739892006,0.48386988043785095
1690980491.5663083,10,4.300869941711426,-0.014010726474225521,3.256700277328491,0.0031865837518125772,0.8746741414070129,0.0290366280823946,0.4838305413722992
1690980491.5748343,10,4.300868988037109,-0.01402297243475914,3.2566959857940674,0.0031194949988275766,0.8747230172157288,0.028766699135303497,0.48375871777534485
1690980491.5829227,10,4.300868988037109,-0.014017048291862011,3.2566964626312256,0.0031080436892807484,0.8746927380561829,0.028787806630134583,0.4838123619556427
1690980491.5914302,10,4.3008713722229,-0.01401175744831562,3.256701707839966,0.0031891283579170704,0.8746969103813171,0.028851963579654694,0.48380038142204285
1690980491.599692,10,4.300869464874268,-0.014026922173798084,3.256690263748169,0.0030279806815087795,0.8746886849403381,0.02872399426996708,0.48382383584976196
1690980491.6080847,10,4.300868034362793,-0.01402205042541027,3.256692409515381,0.003111763158813119,0.8747113943099976,0.028768165037035942,0.4837797284126282
1690980491.616464,10,4.300869941711426,-0.014020546339452267,3.2566936016082764,0.003111617173999548,0.8747146725654602,0.028678592294454575,0.4837789535522461
1690980491.6249003,10,4.300867557525635,-0.014031896367669106,3.256690502166748,0.002979379380121827,0.8746770620346069,0.02862619049847126,0.48385089635849
1690980491.6329985,10,4.300868511199951,-0.01401705201715231,3.2566893100738525,0.003107309341430664,0.874666154384613,0.028714308515191078,0.4838646352291107
1690980491.6417973,10,4.300868511199951,-0.014009958133101463,3.2566936016082764,0.0031832377426326275,0.8746746778488159,0.028895078226923943,0.48383787274360657
1690980491.6500711,10,4.300867080688477,-0.014001473784446716,3.2566983699798584,0.0032681995071470737,0.8747003078460693,0.0289514921605587,0.4837876856327057
1690980491.6583598,10,4.300867080688477,-0.014012807980179787,3.2566938400268555,0.0030996561981737614,0.8746603727340698,0.028950678184628487,0.48386114835739136
1690980491.6666687,10,4.300865650177002,-0.014020632952451706,3.2566938400268555,0.00311723118647933,0.8746920228004456,0.028777431696653366,0.4838140308856964
1690980491.6748016,10,4.300866603851318,-0.014027873985469341,3.2566921710968018,0.003052980173379183,0.8746718764305115,0.028679419308900833,0.48385682702064514
1690980491.6833398,10,4.300866603851318,-0.014018219895660877,3.2566957473754883,0.003153144381940365,0.8746719360351562,0.02881157025694847,0.48384812474250793
1690980491.692064,10,4.300870418548584,-0.014006070792675018,3.2567026615142822,0.0032720447052270174,0.8746689558029175,0.029057947918772697,0.48383790254592896
1690980491.6996436,10,4.300869464874268,-0.01402323693037033,3.25669002532959,0.003100065980106592,0.8746916055679321,0.028724737465381622,0.4838182032108307
1690980491.7080178,10,4.300869464874268,-0.014019068330526352,3.256692886352539,0.0030923555605113506,0.8746902346611023,0.02869386039674282,0.4838223457336426
1690980491.7163725,10,4.300870895385742,-0.014027245342731476,3.2566871643066406,0.002939776983112097,0.8746635317802429,0.02854824811220169,0.4838802218437195
1690980491.7247965,10,4.300870418548584,-0.014026543125510216,3.2566933631896973,0.0029325338546186686,0.874700129032135,0.028435153886675835,0.48382076621055603
1690980491.732952,10,4.3008713722229,-0.014022909104824066,3.2566945552825928,0.003096956992521882,0.8746932744979858,0.02866693213582039,0.48381850123405457
1690980491.7412639,10,4.300872802734375,-0.014022347517311573,3.2566940784454346,0.003118958091363311,0.8747071027755737,0.028725391253829002,0.48378992080688477
1690980491.7495587,10,4.30087423324585,-0.014028175733983517,3.256690263748169,0.003066765144467354,0.8746811151504517,0.028663091361522675,0.4838410019874573
1690980491.757864,10,4.300869464874268,-0.014024632051587105,3.25669527053833,0.003083973890170455,0.8746863603591919,0.028820300474762917,0.4838221073150635
1690980491.7665923,10,4.300868511199951,-0.0140184061601758,3.256699323654175,0.0031241176184266806,0.8746718168258667,0.02898259460926056,0.4838383197784424
1690980491.7746844,10,4.300868511199951,-0.014007777906954288,3.256695508956909,0.00316467322409153,0.874670684337616,0.028856167569756508,0.48384758830070496
1690980491.7830672,10,4.300868034362793,-0.014021085575222969,3.256692886352539,0.0030562151223421097,0.8746529221534729,0.02888648398220539,0.4838785231113434
1690980491.7912872,10,4.300870895385742,-0.014026842080056667,3.25669527053833,0.0029215593822300434,0.8746124505996704,0.02893923595547676,0.4839493930339813
1690980491.7997072,10,4.300867557525635,-0.01402962114661932,3.256688117980957,0.0030067572370171547,0.8746361136436462,0.02886812947690487,0.4839104413986206
1690980491.8080015,10,4.300870418548584,-0.014016052708029747,3.2566943168640137,0.0031022289767861366,0.8746375441551208,0.02896612323820591,0.48390138149261475
1690980491.816184,10,4.300867080688477,-0.014010230079293251,3.2566959857940674,0.0032032560557127,0.874640703201294,0.028930136933922768,0.4838971793651581
1690980491.8249197,10,4.300865650177002,-0.014006705954670906,3.2566986083984375,0.0032263549510389566,0.8746609687805176,0.028827784582972527,0.48386645317077637
1690980491.8331604,10,4.300866603851318,-0.014010323211550713,3.2567012310028076,0.0032281752210110426,0.8747033476829529,0.02874240279197693,0.48379504680633545
