Time,ID,Pos x,Pos y,Pos z,Rot 1,Rot 2,Rot 3,Rot 4
1687776893.1588333,10,2.890936851501465,0.027070796117186546,1.6663283109664917,-0.013245346955955029,0.9880174994468689,-0.005534334573894739,-0.15367302298545837
1687776893.1671956,10,2.890810489654541,0.028622398152947426,1.6664412021636963,-0.027821101248264313,0.9867281913757324,-0.03703735023736954,-0.1556331366300583
1687776893.1755443,10,2.890960216522217,0.027051720768213272,1.6664040088653564,-0.01530427671968937,0.9877652525901794,-0.007684663869440556,-0.1550055295228958
1687776893.18375,10,2.890831708908081,0.028609909117221832,1.6665033102035522,-0.029345910996198654,0.9864415526390076,-0.03914894536137581,-0.15664972364902496
1687776893.1917822,10,2.891116142272949,0.026092233136296272,1.6663856506347656,-0.022371158003807068,0.9875048995018005,-0.0015264760004356503,-0.155985027551651
1687776893.2000487,10,2.8911612033843994,0.025365963578224182,1.6663624048233032,-0.01175396516919136,0.9876847863197327,0.015580320730805397,-0.15523464977741241
1687776893.2082818,10,2.8923730850219727,0.02600739896297455,1.6670275926589966,-0.30243849754333496,0.7983718514442444,-0.4602225124835968,-0.24357455968856812
1687776893.2164428,10,2.8917202949523926,0.028021764010190964,1.666821837425232,-0.20878657698631287,0.898209810256958,-0.3232462406158447,-0.21245957911014557
1687776893.2246625,10,2.892393112182617,0.02755155600607395,1.6674516201019287,-0.42548447847366333,0.5459482073783875,-0.6929526925086975,-0.20179206132888794
1687776893.233373,10,2.891756534576416,0.02898385003209114,1.6671860218048096,-0.2975853383541107,0.7953211665153503,-0.48843875527381897,-0.2008351981639862
1687776893.241625,10,2.891517400741577,0.02732435241341591,1.6668649911880493,-0.17556974291801453,0.926112949848175,-0.2747838795185089,-0.18969404697418213
1687776893.2500575,10,2.8910794258117676,0.02891211397945881,1.6667567491531372,-0.12129097431898117,0.9571176767349243,-0.19527721405029297,-0.17629802227020264
1687776893.2584364,10,2.89135479927063,0.02646564319729805,1.6667488813400269,-0.07166241854429245,0.978996753692627,-0.0856034979224205,-0.1705927848815918
1687776893.2666335,10,2.8911969661712646,0.02560717612504959,1.6665476560592651,-0.03367447480559349,0.9859659075737,-0.023730872198939323,-0.16178381443023682
1687776893.2750034,10,2.892470598220825,0.026174962520599365,1.6670812368392944,-0.3113183379173279,0.7803980708122253,-0.48516416549682617,-0.24222999811172485
1687776893.2836635,10,2.89180064201355,0.028059473261237144,1.6669145822525024,-0.20427772402763367,0.8991582989692688,-0.32312145829200745,-0.21301980316638947
1687776893.2920787,10,2.8925914764404297,0.027697790414094925,1.6675313711166382,-0.41885754466056824,0.5621702075004578,-0.6847088932991028,-0.1992405503988266
1687776893.3003097,10,2.891859769821167,0.029079943895339966,1.6672210693359375,-0.2852465808391571,0.8119267821311951,-0.46943199634552,-0.1975926011800766
1687776893.3085802,10,2.891331911087036,0.030069341883063316,1.6669158935546875,-0.18783846497535706,0.9136543869972229,-0.3107829988002777,-0.18266446888446808
1687776893.3176122,10,2.8912408351898193,0.02802874706685543,1.6666826009750366,-0.1027204841375351,0.9670678973197937,-0.15680836141109467,-0.17216090857982635
