Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687767697.2351232
1687767697.2554724
1687767697.275823
1687767697.2963548
1687767697.316996
1687767697.337496
1687767697.3580363
1687767697.3786893
1687767697.3994153
1687767697.4199665
1687767697.4404852
1687767697.461057
1687767697.481685
1687767697.5026577
1687767697.5240746
1687767697.5481071
1687767697.5685477
1687767697.590624
1687767697.6113548
1687767697.6322372
1687767697.6529994
1687767697.6748538
1687767697.6955888
1687767697.7162464
1687767697.7368922
1687767697.7588146
1687767697.780104
1687767697.8013377
1687767697.821898
1687767697.8428395
1687767697.8633857
1687767697.88457
1687767697.9055357
1687767697.9260352
1687767697.9468572
1687767697.9672296
1687767697.987543
1687767698.0078492
1687767698.028462
1687767698.0500174
1687767698.0706549
1687767698.0912418
1687767698.112797
1687767698.1336126
1687767698.1540556
1687767698.1743624
1687767698.1947622
1687767698.2152748
1687767698.2360425
1687767698.2564888
1687767698.2769272
1687767698.297181
1687767698.317542
1687767698.3379393
1687767698.3583243,10,4.168239116668701,0.014824671670794487,1.2584491968154907,0.06057107076048851,0.9923769235610962,0.026539338752627373,0.10399463772773743
1687767698.3786905,10,4.168240547180176,0.014836196787655354,1.2584528923034668,0.06073187664151192,0.9923580884933472,0.02664921060204506,0.10405239462852478
1687767698.3990898,10,4.168242454528809,0.014847877435386181,1.2584481239318848,0.06054721772670746,0.992375373840332,0.02640688605606556,0.10405781120061874
1687767698.4195213,10,4.168233871459961,0.014840004034340382,1.2584364414215088,0.06085205078125,0.9923620820045471,0.026477402076125145,0.10398846864700317
1687767698.4400747,10,4.168239593505859,0.014836265705525875,1.2584408521652222,0.060682039707899094,0.992358922958374,0.026770075783133507,0.10404285788536072
1687767698.4606466,10,4.168238639831543,0.014844090677797794,1.2584493160247803,0.060559842735528946,0.9923555254936218,0.026931483298540115,0.10410493612289429
1687767698.4812686,10,4.168237209320068,0.014837564900517464,1.258446216583252,0.060451358556747437,0.9923697113990784,0.026911696419119835,0.1040370985865593
1687767698.5018196,10,4.16823148727417,0.014831636101007462,1.2584543228149414,0.06057162955403328,0.9923675060272217,0.026693886145949364,0.1040455624461174
1687767698.5223954,10,4.168235778808594,0.014844105578958988,1.2584489583969116,0.06044815108180046,0.9923682808876038,0.026757478713989258,0.10409247130155563
1687767698.54289,10,4.168231010437012,0.014838770031929016,1.2584452629089355,0.060429442673921585,0.9923578500747681,0.026882611215114594,0.10417115688323975
