Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1690285491.625487,10001.0,8034.0,10132.0,11856.0,9982.0
1690285491.6354995,10001.0,8281.0,9833.0,12041.0,9849.0
1690285491.6458972,10001.0,8075.0,10075.0,11973.0,9881.0
1690285491.6557438,10001.0,7978.0,9918.0,12154.0,9954.0
1690285491.665305,10001.0,7849.0,9793.0,12227.0,10135.0
1690285491.675244,10001.0,8080.0,9850.0,11926.0,10148.0
1690285491.6858997,10001.0,7661.0,9903.0,12305.0,10135.0
1690285491.6963341,10001.0,7948.0,10066.0,11962.0,10028.0
1690285491.7058206,10001.0,7819.0,9879.0,12281.0,10025.0
1690285491.7158465,10001.0,7785.0,9835.0,12181.0,10203.0
1690285491.726881,10501.0,8197.0,10701.0,12629.0,10477.0
1690285491.7349987,10501.0,8109.0,11255.0,12615.0,10025.0
1690285491.7457228,10501.0,8584.0,10884.0,12456.0,10080.0
1690285491.7568197,10501.0,8464.0,10642.0,12890.0,10008.0
1690285491.7645273,10501.0,8302.0,10484.0,12990.0,10228.0
1690285491.7760336,10501.0,8141.0,10669.0,12985.0,10209.0
1690285491.786004,10501.0,8113.0,10357.0,12903.0,10631.0
1690285491.7950075,10501.0,7570.0,10452.0,13276.0,10706.0
1690285491.805526,10501.0,7606.0,10756.0,13308.0,10334.0
1690285491.8178158,10501.0,8159.0,10973.0,12659.0,10213.0
1690285491.825376,11001.0,8308.0,10892.0,13752.0,11052.0
1690285491.8367393,11001.0,8162.0,11222.0,13922.0,10698.0
1690285491.8446128,11001.0,7816.0,10714.0,14322.0,11152.0
1690285491.8559854,11001.0,7902.0,10906.0,14282.0,10914.0
1690285491.8650572,11001.0,7835.0,10731.0,14143.0,11295.0
1690285491.8749518,11001.0,7647.0,11243.0,14023.0,11091.0
1690285491.886402,11001.0,7641.0,10583.0,14447.0,11333.0
1690285491.894844,11001.0,7682.0,10664.0,14376.0,11282.0
1690285491.9056952,11001.0,7618.0,11128.0,14218.0,11040.0
1690285491.9166057,11001.0,7290.0,10890.0,14762.0,11062.0
1690285491.9268463,10501.0,7033.0,10499.0,13829.0,10643.0
1690285491.936167,10501.0,6555.0,10401.0,14231.0,10817.0
1690285491.9449637,10501.0,6995.0,10579.0,14045.0,10385.0
1690285491.9546418,10501.0,6804.0,10612.0,14332.0,10256.0
1690285491.964392,10501.0,7468.0,10454.0,13860.0,10222.0
1690285491.9756527,10501.0,6959.0,10125.0,14225.0,10695.0
1690285491.9849148,10501.0,7518.0,10294.0,13662.0,10530.0
1690285491.9951,10501.0,6580.0,10114.0,14374.0,10936.0
1690285492.0058122,10501.0,7063.0,10419.0,14069.0,10453.0
1690285492.0183167,10501.0,6352.0,10120.0,14728.0,10804.0
1690285492.0262384,10001.0,6698.0,10296.0,13528.0,9482.0
1690285492.037102,10001.0,6266.0,9620.0,14338.0,9780.0
1690285492.0454106,10001.0,6572.0,9836.0,13746.0,9850.0
1690285492.0561662,10001.0,6070.0,10062.0,14112.0,9760.0
1690285492.0648398,10001.0,6343.0,9659.0,13861.0,10141.0
1690285492.0780692,10001.0,6367.0,9835.0,14615.0,9187.0
1690285492.0879407,10001.0,5866.0,9344.0,14534.0,10260.0
1690285492.0953646,10001.0,6855.0,9575.0,13969.0,9605.0
1690285492.106315,10001.0,6060.0,9664.0,14514.0,9766.0
1690285492.1172984,10001.0,6476.0,9534.0,14164.0,9830.0
1690285492.1248887,0.0,0.0,0.0,0.0,0.0
1690285492.1364164,0.0,0.0,0.0,0.0,0.0
1690285492.1459064,0.0,0.0,0.0,0.0,0.0
1690285492.1562157,0.0,0.0,0.0,0.0,0.0
1690285492.165032,0.0,0.0,0.0,0.0,0.0
1690285492.1764312,0.0,0.0,0.0,0.0,0.0
1690285492.1877866,0.0,0.0,0.0,0.0,0.0
1690285492.1963093,0.0,0.0,0.0,0.0,0.0
1690285492.2068439,0.0,0.0,0.0,0.0,0.0
