Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
17,1.768205e-05,1.6889335e-05,-5.0036836,2.2642958,2.3841858e-07,2.264296,2.2644002,2.2681522,0.001676575,2.2719476,2.2647693,-2.7393875,0.20596771,-2.2814736,-3.3739376,0.0022487715,0.006420739,0.008277476,-0.0073145805,-0.1360789,0.008500296,-0.12492479,-0.14847118
18,2.5918312e-06,2.6060936e-06,-5.0589743,2.3103063,2.3841858e-07,2.310306,2.31025,2.3104053,0.0016068534,2.3164566,2.306463,-2.748724,0.23767327,-2.280097,-3.4809446,-0.0053744875,0.005023901,-0.00033090948,-0.012058071,-0.133624,0.0043546883,-0.12808403,-0.1402957
19,2.6992868e-05,2.7253065e-05,-5.103715,2.3538427,0.0,2.3538427,2.3538694,2.3489838,0.0018400268,2.3540895,2.3459017,-2.7498722,0.1945919,-2.2796757,-3.4815202,-0.00025944505,0.007055601,0.01047478,-0.009248765,-0.13114871,0.0010720112,-0.1295004,-0.13250093
20,5.3216017e-06,5.375587e-06,-5.212835,2.3849127,2.3841858e-07,2.384913,2.3849318,2.3834894,0.0018151357,2.3880167,2.379831,-2.8279216,0.42871085,-2.4022186,-5.1752014,0.0001890366,0.007165414,0.00982921,-0.010390197,-0.13323767,0.0048630717,-0.1263029,-0.13940853
21,1.585755e-05,1.585508e-05,-5.1224174,2.4173644,2.3841858e-07,2.4173646,2.4173641,2.4147737,0.0030239534,2.4251256,2.409992,-2.7050533,0.19308467,-2.227326,-3.0862393,0.0007324631,0.008287349,0.013042713,-0.008267607,-0.13120097,0.008178488,-0.12101541,-0.14220683
22,6.1643386e-06,6.4729284e-06,-5.1869097,2.4440947,0.0,2.4440947,2.4441748,2.4422088,0.0016147061,2.4473913,2.4391913,-2.742815,0.19719613,-2.1346498,-3.115244,-0.0023286312,0.010973417,0.0150197735,-0.015049952,-0.13548726,0.0043946193,-0.13032651,-0.14152645
23,6.4097353e-06,6.4180094e-06,-5.1910963,2.4686697,0.0,2.4686697,2.4687092,2.468585,0.0025303268,2.48012,2.464617,-2.7224264,0.2146889,-2.2476192,-3.3823133,0.0007869004,0.006332816,0.0087357825,-0.007162428,-0.13851544,0.005822972,-0.13172613,-0.14624526
24,9.357029e-06,9.224544e-06,-5.2181053,2.4935834,2.3841858e-07,2.4935832,2.4935536,2.4913278,0.0020664108,2.4965382,2.4866526,-2.724552,0.3079999,-2.2854037,-4.711932,-0.006119835,0.002750568,-0.002672584,-0.00917008,-0.1378344,0.0056073046,-0.12909445,-0.14417936
25,1.1934732e-05,1.1246535e-05,-5.2592196,2.5143702,2.3841858e-07,2.5143704,2.5142307,2.5118375,0.0023494484,2.5231006,2.506554,-2.744989,0.21056391,-2.311634,-3.4040587,0.006783162,0.0053338706,0.01349118,0.00045439342,-0.13448165,0.005247171,-0.12797277,-0.13978477
26,5.7029874e-06,5.5459386e-06,-5.302004,2.5295496,0.0,2.5295496,2.5296156,2.5307717,0.0020517388,2.5374823,2.5264034,-2.7724543,0.24837805,-2.348607,-3.7957282,0.0024363194,0.0068002185,0.011017787,-0.0047739185,-0.1272502,0.006959295,-0.11906365,-0.13584562
27,1.08901495e-05,1.1654319e-05,-5.261054,2.5500162,2.3841858e-07,2.550016,2.5501747,2.5476892,0.0023400388,2.559224,2.5432303,-2.711038,0.18343244,-2.3870997,-3.3204622,-0.0035098875,0.0025972214,-0.0014167775,-0.007946249,-0.1382877,0.0023358657,-0.13451013,-0.14061327
28,4.6206414e-06,4.6784667e-06,-5.2968554,2.5641625,0.0,2.5641625,2.5641859,2.5629368,0.0017658384,2.5675888,2.5590038,-2.7326932,0.20432022,-2.2036438,-3.3373942,-0.0038034269,0.009100272,0.006268108,-0.016229443,-0.13120034,0.0013332188,-0.12971978,-0.1326476
29,2.3216144e-05,2.3467683e-05,-5.290621,2.5815046,0.0,2.5815046,2.5815349,2.5773659,0.002467558,2.588495,2.572044,-2.7091165,0.20792368,-2.3774183,-3.3674607,0.001768793,0.0034356243,0.0053082104,-0.002419346,-0.13307296,0.007865889,-0.120840125,-0.14185111
30,8.43439e-06,8.28682e-06,-5.3591657,2.591635,2.3841858e-07,2.5916352,2.5916004,2.589498,0.0019665076,2.5943096,2.5844862,-2.7675648,0.18080068,-2.299335,-3.1556494,0.0030433577,0.006089881,0.010561553,-0.0064367745,-0.13226223,0.0067936135,-0.120580055,-0.13748415
31,3.6607457e-06,3.6642723e-06,-5.320125,2.6008184,0.0,2.6008184,2.6008115,2.60107,0.0018966943,2.6089082,2.5978594,-2.7193136,0.21689115,-2.3997264,-3.7231503,0.0005675949,0.0041054925,0.005162184,-0.00467965,-0.13573326,0.0047169207,-0.12925944,-0.14258368
32,6.1701926e-06,6.1382752e-06,-5.3646593,2.6095407,0.0,2.6095407,2.609554,2.6107426,0.0021738173,2.6217842,2.6070683,-2.7551184,0.21671285,-2.2821064,-3.574061,-0.0063878857,0.0026940503,-0.0029291909,-0.009123894,-0.13947228,0.004637016,-0.13420288,-0.14582065
33,2.2557786e-05,2.247595e-05,-5.3346653,2.6174004,0.0,2.6174004,2.6174111,2.6212196,0.0028233624,2.6326497,2.616597,-2.7172651,0.23599851,-2.292437,-3.9278743,0.001968013,0.005649213,0.011006007,-0.0044097444,-0.1338895,0.004424738,-0.12707528,-0.13941981
34,4.204934e-06,4.1937774e-06,-5.380079,2.6294422,0.0,2.6294422,2.6294296,2.6289945,0.0020011067,2.6345217,2.625165,-2.7506495,0.18938076,-2.351903,-3.2812424,-0.0028384514,0.008675305,0.010612352,-0.013625149,-0.13364454,0.00684542,-0.12687108,-0.14496468
35,1.5810467e-05,1.5427137e-05,-5.353326,2.6357076,2.3841858e-07,2.6357074,2.635801,2.6378,0.0033811645,2.6525695,2.6336544,-2.7176185,0.20708203,-2.2317233,-3.3221955,-0.0012760351,0.0020914434,0.001292982,-0.0044706217,-0.13058679,0.0027963684,-0.12790877,-0.13501604
36,8.621522e-06,8.6651335e-06,-5.384543,2.6414282,0.0,2.6414282,2.6414163,2.6432514,0.0023015912,2.6517394,2.6396444,-2.7431269,0.21126845,-2.2928452,-3.7225428,-0.0024948425,0.011573703,0.0109584965,-0.016667757,-0.1385178,0.0065177158,-0.13125418,-0.14618906
37,4.5369598e-06,4.5634315e-06,-5.365736,2.650193,0.0,2.650193,2.6502066,2.6492257,0.0018977819,2.6550577,2.644717,-2.715543,0.17768635,-2.2258086,-3.1130087,-0.00727407,0.0045824116,-0.002075428,-0.013424374,-0.12986657,0.010316993,-0.11894677,-0.14394312
38,3.6359854e-06,3.6379565e-06,-5.334546,2.6561708,0.0,2.6561708,2.656172,2.6553447,0.0017185942,2.6604443,2.6507819,-2.6783752,0.18574674,-2.207859,-3.0348635,-0.005240666,0.0032647445,-0.0018412392,-0.010556484,-0.13270237,0.0044924626,-0.12816031,-0.1401661
39,1.0441116e-05,1.0387876e-05,-5.4049835,2.6631048,2.3841858e-07,2.6631045,2.663093,2.6607728,0.0022369064,2.6688116,2.655842,-2.7418904,0.3487454,-2.2726784,-5.1708307,0.007930232,0.0051758885,0.014732744,0.00018872468,-0.13670675,0.0026240335,-0.13278137,-0.14010741
40,8.6992195e-06,8.796973e-06,-5.3900633,2.6646726,2.3841858e-07,2.6646724,2.6646063,2.6653793,0.0028634386,2.6789775,2.6600924,-2.7254567,0.22028834,-2.2414315,-3.478722,0.001534682,0.00621815,0.008568725,-0.0075796,-0.13945103,0.0054491716,-0.13352132,-0.14808168
41,4.4734275e-06,4.4619965e-06,-5.3777776,2.6688864,0.0,2.6688864,2.668913,2.6691155,0.0021025918,2.6756458,2.6642597,-2.708891,0.18213405,-2.3623676,-3.1679482,0.002567845,0.007955181,0.014084191,-0.0064624953,-0.13339166,0.004303456,-0.12935132,-0.14011908
42,3.111572e-06,3.1112054e-06,-5.40331,2.6732333,0.0,2.6732333,2.6732311,2.6731467,0.0017618416,2.676648,2.669652,-2.7300787,0.20617229,-2.1395533,-3.109495,0.0051673558,0.010880929,0.019192223,-0.008080631,-0.13197127,0.0062760953,-0.12202614,-0.13801497
43,3.7331904e-06,3.724796e-06,-5.4450407,2.6747913,0.0,2.6747913,2.674795,2.6759667,0.0015335011,2.678877,2.6726267,-2.7702494,0.2594447,-2.402884,-4.022843,0.001975544,0.004491115,0.005966458,-0.005104779,-0.1367625,0.0056006685,-0.12716249,-0.14091434
44,4.0776004e-06,4.0776426e-06,-5.4433603,2.678881,0.0,2.678881,2.6788805,2.678925,0.0020188247,2.6862085,2.675055,-2.7644794,0.21811223,-2.3314424,-3.5528731,-3.7129503e-06,0.0057059946,0.007254606,-0.0077678454,-0.1327295,0.0030784295,-0.12782228,-0.1363128
45,5.42011e-06,5.342551e-06,-5.372943,2.6813867,0.0,2.6813867,2.6814394,2.682149,0.0021997637,2.689949,2.6772943,-2.691556,0.1701882,-2.3084202,-3.176577,0.001442362,0.0043772194,0.0061376877,-0.004702027,-0.13486241,0.011770362,-0.11524944,-0.14551747
46,1.1893564e-05,1.1373879e-05,-5.410928,2.6870215,0.0,2.6870215,2.6869328,2.6840472,0.0017459735,2.6876123,2.6790624,-2.7239952,0.18244934,-2.2766855,-3.07536,-0.00505827,0.0043718214,0.00043385525,-0.010997427,-0.13507113,0.0087999385,-0.12520006,-0.14890575
47,6.761658e-06,6.7978344e-06,-5.390815,2.6838045,0.0,2.6838045,2.683796,2.6859076,0.0015292247,2.6886985,2.6830783,-2.7070186,0.21393712,-2.3519778,-3.6121478,-0.0016901497,0.0061372123,0.0039759255,-0.011621474,-0.1389152,0.008531511,-0.13130994,-0.15206629
48,4.939152e-06,4.7684453e-06,-5.4434066,2.6865482,0.0,2.6865482,2.6866043,2.6880996,0.0015913153,2.691656,2.6842365,-2.7568583,0.16075653,-2.2478848,-3.0740323,-0.002556675,0.007195371,0.0052345735,-0.014278888,-0.14202358,0.011159193,-0.12476762,-0.15594678
49,6.9329044e-06,6.930335e-06,-5.4422436,2.6917038,0.0,2.6917038,2.691703,2.6899076,0.0019252863,2.6967967,2.6860034,-2.7505407,0.23581311,-2.3152819,-3.509813,-0.0022110227,0.005573439,0.0069215717,-0.007288067,-0.13625345,0.0027605027,-0.13292044,-0.14042032
50,1.670785e-05,1.689421e-05,-5.434276,2.6879826,0.0,2.6879826,2.6879568,2.6915884,0.0019249204,2.6956365,2.687013,-2.7463193,0.2296935,-2.3772614,-3.7948508,-0.0006894737,0.0068535656,0.0059665004,-0.011478807,-0.13189146,0.005984142,-0.12623523,-0.14173171
51,1.243025e-05,1.2580845e-05,-5.4178333,2.691294,0.0,2.691294,2.691262,2.693635,0.0026363798,2.7035878,2.689618,-2.7265713,0.21980318,-2.2801938,-3.6140528,0.0045154346,0.007864408,0.016022151,-0.0050033242,-0.1366096,0.0068823514,-0.12591508,-0.1448618
52,3.8643266e-06,3.8691983e-06,-5.3994937,2.6944177,0.0,2.6944177,2.6944122,2.694859,0.0019155812,2.699871,2.6904535,-2.7050815,0.19395013,-2.2371316,-3.3005757,0.0053391727,0.0042353063,0.010032052,-0.0009700476,-0.12859961,0.0036819968,-0.12319166,-0.1335154
53,6.472642e-06,6.45822e-06,-5.4307632,2.69779,2.3841858e-07,2.6977897,2.6977856,2.6960087,0.0018166554,2.6994336,2.6918466,-2.7329774,0.18386173,-2.3901124,-3.258717,-0.0033055106,0.0019205653,-0.00097428856,-0.00631876,-0.13391241,0.008980486,-0.11941749,-0.14276499
54,7.591906e-06,7.5956614e-06,-5.4931335,2.6950624,0.0,2.6950624,2.6950614,2.697031,0.0019279536,2.7029772,2.6936412,-2.7980723,0.23832436,-2.4023519,-3.954266,0.0029651776,0.003987979,0.008586084,-0.0026051647,-0.13427445,0.00572196,-0.1283116,-0.14372167
55,7.9049205e-06,7.9191e-06,-5.4142084,2.7004225,0.0,2.7004225,2.7004259,2.6983,0.0018438695,2.7032814,2.694305,-2.7137856,0.23172405,-2.2617013,-3.622589,-0.0011365265,0.010664655,0.010602811,-0.016922869,-0.130995,0.007327672,-0.1241163,-0.14280742
56,1.1681669e-05,1.16644815e-05,-5.492874,2.699858,0.0,2.699858,2.6998954,2.7001061,0.0034088145,2.717464,2.6951785,-2.7930162,0.21627167,-2.4199238,-3.6408784,0.0021112426,0.006414521,0.009534911,-0.006237972,-0.1290085,0.0066448376,-0.12164162,-0.13891575
57,5.9453614e-06,5.941526e-06,-5.442054,2.700458,2.3841858e-07,2.7004578,2.700455,2.6997862,0.0023439552,2.7128572,2.6963763,-2.7415986,0.2080433,-2.3879373,-3.4094372,0.0036990428,0.0008612075,0.0043168,0.0022130553,-0.13266917,0.004411662,-0.12582484,-0.1377614
58,6.1213614e-06,6.279537e-06,-5.4652324,2.7000082,0.0,2.7000082,2.6999493,2.7013216,0.0020966572,2.7080638,2.697194,-2.7652833,0.2945474,-2.170744,-4.3893256,-0.0060639763,0.0031263859,-0.0011362919,-0.0093430225,-0.13873728,0.0055160895,-0.1330658,-0.14574847
59,1.2049707e-05,1.2241816e-05,-5.4015036,2.704275,0.0,2.704275,2.7043104,2.7015886,0.0021987278,2.709132,2.69593,-2.697229,0.22619757,-2.2184448,-3.2965465,0.0026896761,0.004227932,0.006781418,-0.004288069,-0.13052967,0.007997394,-0.11959399,-0.14217517
60,3.6038414e-06,3.5877208e-06,-5.423655,2.7025568,0.0,2.7025568,2.7025213,2.7023122,0.0018825476,2.707988,2.6981542,-2.7211337,0.24954186,-2.329259,-4.15583,0.005463838,0.006105831,0.012349465,-0.0043644984,-0.13277249,0.005376668,-0.12799194,-0.1419006
61,4.481867e-06,4.491683e-06,-5.4647846,2.7029233,2.3841858e-07,2.7029235,2.702941,2.7026503,0.0020993273,2.710701,2.6976376,-2.7618613,0.23336215,-2.2525754,-3.8583298,-0.0006397731,0.0044007446,0.00530857,-0.0063902545,-0.13011804,0.0055381097,-0.123709746,-0.1389789
62,1.1212016e-05,1.1378477e-05,-5.408532,2.7018294,2.3841858e-07,2.7018292,2.70177,2.7032073,0.0030517103,2.7234652,2.6991847,-2.7067623,0.19484231,-2.3281622,-3.5028303,-0.0010606728,0.007234155,0.0046177777,-0.013475726,-0.13786365,0.0047189724,-0.1328242,-0.14474669
63,5.542426e-06,5.520621e-06,-5.417435,2.7014856,0.0,2.7014856,2.7014935,2.7028754,0.0019003346,2.707157,2.698413,-2.7159493,0.18606143,-2.2093365,-3.1228364,-0.0023398115,0.006330802,0.004737715,-0.009460864,-0.13763712,0.005641115,-0.13255759,-0.14688216
64,3.0804981e-06,3.1506765e-06,-5.500125,2.7038882,2.3841858e-07,2.7038884,2.7040021,2.7036366,0.001736996,2.708299,2.7004566,-2.7962365,0.41356874,-2.3807726,-5.605413,0.0013032409,0.0030349088,0.005351742,-0.0031876287,-0.13529716,0.007309452,-0.12714371,-0.14655906
65,1.9021478e-05,1.896112e-05,-5.369399,2.699843,2.3841858e-07,2.6998432,2.6998508,2.7038026,0.0018288195,2.7084703,2.7001412,-2.6695557,0.2058146,-2.188732,-3.3632798,-0.000109873596,0.007829021,0.011606347,-0.009540629,-0.13185734,0.003496144,-0.12635858,-0.13496542
66,2.9107316e-05,2.9006631e-05,-5.461886,2.7091818,0.0,2.7091818,2.709172,2.704027,0.0015918581,2.707124,2.700902,-2.7527137,0.16049755,-2.35129,-3.2830338,-0.0055171824,0.0029180662,-0.0008136796,-0.0088251345,-0.13675775,0.005589551,-0.13144936,-0.14494675
67,5.8764763e-06,5.905115e-06,-5.468914,2.705341,0.0,2.705341,2.705356,2.7043798,0.0022253876,2.709815,2.6993973,-2.7635727,0.32593128,-2.3108106,-4.65112,-0.000269229,0.0034955328,0.005721217,-0.0028520136,-0.13195503,0.0064523723,-0.12138979,-0.13873012
68,4.851141e-06,4.786735e-06,-5.3949933,2.7034128,0.0,2.7034128,2.7034392,2.7046428,0.0018270367,2.709786,2.6998417,-2.6915803,0.20064142,-2.202534,-3.252753,0.007801133,0.005554043,0.01604599,0.0011581818,-0.13631766,0.00764469,-0.12735222,-0.14791961
69,6.374027e-06,6.4411884e-06,-5.460779,2.70343,2.3841858e-07,2.7034297,2.703411,2.705226,0.001773943,2.709583,2.7018998,-2.757368,0.18472841,-2.4029412,-3.3911018,0.0015048151,0.007959012,0.013620891,-0.006017671,-0.12868792,0.004576968,-0.12202335,-0.13464014
70,2.8852523e-06,2.8840627e-06,-5.4342575,2.705473,0.0,2.705473,2.7054763,2.7056527,0.0016890537,2.7109778,2.7023628,-2.7287846,0.23370782,-2.3140917,-3.7906117,0.00015671458,0.009071334,0.010218083,-0.0091088265,-0.14199464,0.008629163,-0.1329508,-0.15135023
71,5.9708054e-06,6.0026514e-06,-5.4260645,2.705668,2.3841858e-07,2.7056682,2.7057288,2.7054355,0.0024324227,2.7187953,2.7012055,-2.7203965,0.17671621,-2.2704816,-3.2059517,0.005239499,0.006543554,0.016386256,0.00043522762,-0.14172316,0.006026733,-0.13653919,-0.15189269
72,8.0673835e-06,8.350481e-06,-5.442584,2.7079673,2.3841858e-07,2.707967,2.7080393,2.7060437,0.0020900683,2.7130306,2.7010455,-2.7346172,0.20868535,-2.2255142,-3.5770078,-0.0035468852,0.005315944,0.0022389935,-0.009916009,-0.13650951,0.008905827,-0.1244225,-0.14861017
73,1.0470318e-05,1.0374177e-05,-5.4434443,2.7029288,2.3841858e-07,2.702929,2.7029474,2.7055569,0.0018882813,2.7093713,2.7016852,-2.7405152,0.21015868,-2.3324094,-3.4678583,0.0066479146,0.009271872,0.021224808,-0.0032151956,-0.13716352,0.0037780968,-0.13171034,-0.14093453
74,4.7729704e-06,4.7808844e-06,-5.428932,2.705968,0.0,2.705968,2.7059395,2.7060933,0.0021811181,2.7131515,2.7015953,-2.722993,0.17342108,-2.351059,-3.2189655,0.004177687,0.0026142686,0.0074907094,0.0005135253,-0.13603085,0.0031573358,-0.1315965,-0.13970923
75,4.974807e-06,5.1821225e-06,-5.454609,2.707451,2.3841858e-07,2.7074513,2.707543,2.7063649,0.001947934,2.715727,2.703221,-2.7471573,0.2057428,-2.2367547,-3.3367698,0.0043895077,0.005544468,0.012198841,-0.0023475764,-0.13537058,0.001257038,-0.1332646,-0.13657005
76,9.938491e-06,1.049279e-05,-5.3942366,2.7089841,0.0,2.7089841,2.7091234,2.7070632,0.002499743,2.715376,2.7031136,-2.6852522,0.18857226,-2.2918227,-3.1040032,-0.0010300615,0.004875775,0.007172492,-0.005351822,-0.13439326,0.002504512,-0.1319733,-0.13787925
77,1.0078701e-05,1.0330477e-05,-5.4233437,2.7042425,0.0,2.7042425,2.704184,2.7063684,0.0023577588,2.7169907,2.7019947,-2.71916,0.18787165,-2.2730298,-3.185707,-0.0026733151,0.0064021084,0.002920514,-0.012730106,-0.1374259,0.005294077,-0.13203447,-0.14276424
78,8.115616e-06,8.161272e-06,-5.4509983,2.7072668,0.0,2.7072668,2.7073185,2.7068515,0.0028183481,2.7190986,2.7030246,-2.7437313,0.26520514,-2.2344809,-3.7078924,-0.0014186918,0.005875732,0.0053250217,-0.010465718,-0.13432784,0.0035234806,-0.12878202,-0.13855296
79,3.9369233e-06,3.9200786e-06,-5.4730644,2.706594,2.3841858e-07,2.7065938,2.7066622,2.706751,0.001977923,2.7145338,2.7021735,-2.7664704,0.2391485,-2.2906976,-3.6645749,-0.00036452292,0.007918931,0.009689119,-0.009167211,-0.13302065,0.011834623,-0.1228706,-0.15240164
80,7.0318624e-06,7.1588656e-06,-5.4338894,2.7088072,0.0,2.7088072,2.708841,2.7069483,0.0018912811,2.7122161,2.7031791,-2.7250824,0.18254545,-2.363144,-3.2992232,-0.002158478,0.0036256919,0.0026785983,-0.0071493625,-0.1334455,0.0038865379,-0.12795416,-0.13851236
81,9.415224e-06,9.269682e-06,-5.4314804,2.7093909,2.3841858e-07,2.709391,2.7093585,2.707147,0.0020925312,2.7124703,2.7016892,-2.7221217,0.22253671,-2.229144,-3.4353375,0.0072692647,0.004686823,0.01324443,9.793136e-05,-0.13453442,0.0034996187,-0.12908144,-0.13862424
82,9.959033e-06,9.869405e-06,-5.455457,2.708996,2.3841858e-07,2.7089963,2.7089767,2.7066941,0.0021586495,2.7139943,2.7019918,-2.7464805,0.24943687,-2.3069305,-3.7518063,0.0043180734,0.0072024,0.014787803,-0.005555954,-0.13604793,0.0031141844,-0.13076812,-0.13877922
83,9.890891e-06,9.369955e-06,-5.446936,2.7093368,2.3841858e-07,2.7093365,2.7091548,2.707812,0.0027507572,2.7215948,2.7029972,-2.737781,0.20179813,-2.26509,-3.1872444,-0.0025623613,0.0028961971,0.0009423231,-0.007085703,-0.13253176,0.0060338974,-0.122404575,-0.13770436
84,6.616626e-06,6.6690213e-06,-5.4553146,2.7088065,2.3841858e-07,2.7088063,2.7088199,2.7068853,0.0017107286,2.7108672,2.7030606,-2.7465086,0.19719568,-2.2042143,-3.431394,-0.0026449966,0.009800243,0.008376483,-0.015872464,-0.13168398,0.0030853602,-0.12654339,-0.13469887
85,1.09136745e-05,1.05259105e-05,-5.408951,2.7081487,2.3841858e-07,2.7081485,2.707974,2.7069502,0.0030786383,2.7223902,2.7027302,-2.7009768,0.18808438,-2.3029304,-3.0697732,-0.001993479,0.0047373273,0.004806244,-0.008583303,-0.13306335,0.003673151,-0.12912065,-0.13745396
86,1.7568429e-05,1.7541577e-05,-5.407591,2.705788,0.0,2.705788,2.705795,2.7076683,0.0037459207,2.7335591,2.7017577,-2.701803,0.17516668,-2.2695487,-3.0888028,0.00087011384,0.0060465927,0.007385302,-0.005909824,-0.13141888,0.0051425276,-0.12526593,-0.13942821
87,1.4442742e-05,1.4323594e-05,-5.404353,2.710562,0.0,2.710562,2.710542,2.7075772,0.0023525124,2.7180417,2.703071,-2.693811,0.21110481,-2.2544503,-3.3636487,0.0008100779,0.0089891,0.012173849,-0.010818187,-0.13311961,0.008694502,-0.118216895,-0.13978657
