Rewards
2.985036579833036e-08
2.7746272230269245e-08
3.3484944117694745e-08
3.6955462891996266e-08
3.248388806590123e-08
3.0373389242931714e-08
2.778866567202023e-08
2.6163524928574773e-08
2.5177023249167985e-08
2.4521678190772598e-08
3.124666145118522e-08
2.8482432756534774e-08
2.6758297874176484e-08
2.557090390797075e-08
2.498012382089696e-08
2.4449488007441634e-08
2.5366851427648397e-08
2.4765932948823173e-08
2.4383630450289626e-08
2.399785325156802e-08
2.3792529857323424e-08
2.392847676440754e-08
2.394806293267414e-08
2.403665674188132e-08
2.401620000192817e-08
2.405819371105795e-08
2.41185167824783e-08
2.4148728634117315e-08
2.4212576786841592e-08
2.4161084335548112e-08
2.4082577436400628e-08
2.3938994587312358e-08
2.3972876445523414e-08
2.405983814261184e-08
2.4176213507272073e-08
2.5158212825204214e-08
2.4709118435217487e-08
2.4552838913668053e-08
2.4462604645039275e-08
2.434768539690883e-08
2.4354543832471417e-08
2.412595874917183e-08
2.427884953001977e-08
3.1644884960692843e-08
3.0291048436930304e-08
2.8093295167243284e-08
2.672014855858343e-08
2.5836049868850037e-08
2.6199294739510727e-08
2.5422387539320216e-08
2.490859886151504e-08
3.1833150882841946e-08
3.615023421289451e-08
3.327109926399205e-08
3.687665668323774e-08
3.900812842151253e-08
3.3995190006978124e-08
3.024928265036638e-08
3.483811391606526e-08
3.087414034076985e-08
2.9112269245293465e-08
2.6918398656266577e-08
2.5529836942174082e-08
3.2941394091452027e-08
3.0587837492234066e-08
2.9250113509656346e-08
3.581599539256876e-08
3.141140271573308e-08
2.9535944822427103e-08
2.7200120117017606e-08
3.2993595653575755e-08
3.782841896593946e-08
3.404450153212335e-08
3.7300035846832833e-08
3.342929192665785e-08
2.967769568091779e-08
2.705780707564947e-08
2.5559458593533987e-08
3.1912633246038337e-08
2.889676844642752e-08
2.6840800776091937e-08
2.5361801058189938e-08
2.449667769239594e-08
2.4066107409166068e-08
2.385441119795292e-08
2.481264417722298e-08
2.5392600608831377e-08
2.590599621828625e-08
2.5345870702092765e-08
2.477777177355736e-08
2.4456914483381014e-08
3.14733038862549e-08
2.8919278143129187e-08
2.7029941989867596e-08
2.588588191948619e-08
2.519416911246657e-08
2.570234792381881e-08
2.4931907535963086e-08
2.4727612676075844e-08
2.4452065187235733e-08
2.5325663672932587e-08
2.4920695125178338e-08
2.4652603008415638e-08
3.2895318899591083e-08
2.985803111293344e-08
2.7791751241795665e-08
2.7605625660413453e-08
2.7322726326804185e-08
3.3553677691418076e-08
3.0200126897940156e-08
2.7882403866910382e-08
3.3600286646846896e-08
3.037894719523304e-08
2.798278447638807e-08
2.6489479700663434e-08
3.3730182933719097e-08
3.009441413093216e-08
2.775573418679792e-08
2.6134283500971445e-08
2.6086184408380546e-08
2.518310065809825e-08
3.187555302558077e-08
2.889443071748837e-08
2.7166130010472737e-08
2.5748323364676377e-08
2.594305153658659e-08
2.5133467025122323e-08
3.304121831112723e-08
3.6904957951956707e-08
3.256464378548534e-08
2.9236627786043067e-08
2.7107426752509496e-08
2.5789857517757504e-08
2.485381929551005e-08
3.146909116428884e-08
2.8717054384697935e-08
2.694527073657999e-08
2.5874681184894543e-08
2.5000597079055435e-08
2.445128603698906e-08
2.4992509653713972e-08
2.4584228525054148e-08
2.4454757323191064e-08
