Training step,QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min
12,3.3323797e-06,3.8181215e-06,-4.7098923,1.9804821,0.0,1.9804821,1.981032,1.9803154,0.0018178535,1.9850262,1.976455,-2.7294104,0.21108092,-2.3502083,-3.4151907,0.0046655997,0.0036944698,0.0107683595,0.00081909634,-0.1372766,0.0034360588,-0.13375989,-0.14092056
13,5.5053006e-06,1.0564726e-05,-4.7917833,2.0492516,0.0,2.0492516,2.0477505,2.0501862,0.0021521167,2.0575016,2.0457888,-2.744033,0.19629113,-2.3835473,-3.3734698,0.0015425493,0.0023882473,0.004097359,-0.001730999,-0.13110694,0.0045301355,-0.124126285,-0.13670743
14,3.8638277e-06,5.7003817e-06,-4.8201013,2.1141546,0.0,2.1141546,2.1150944,2.1136475,0.001899118,2.1183562,2.1107032,-2.7059467,0.22061783,-2.2888079,-3.740196,-0.0030597846,0.0049264817,0.0045150216,-0.007487759,-0.12963301,0.002811224,-0.12766293,-0.13445792
15,5.6889953e-06,6.67542e-06,-4.8764243,2.1715643,0.0,2.1715643,2.1720433,2.170774,0.0022504563,2.1798694,2.1672735,-2.70486,0.21237597,-2.2810142,-3.4034503,0.0015859044,0.0066738916,0.011223794,-0.0060932036,-0.13322157,0.005704459,-0.12600628,-0.13901749
16,2.0232925e-05,2.1753804e-05,-5.0022736,2.226004,0.0,2.226004,2.2262008,2.2222412,0.002464408,2.2344213,2.2182155,-2.7762692,0.28336722,-2.3590283,-3.651289,-0.0027606597,0.0033391314,0.00035984057,-0.008197377,-0.13567229,0.0032521912,-0.13221489,-0.1409072
17,3.1435234e-06,3.2240557e-06,-4.99185,2.2690384,0.0,2.2690384,2.268558,2.2688823,0.0017660876,2.274179,2.2648096,-2.7232919,0.22414617,-2.3690763,-3.6269834,-8.4801344e-05,0.0077375476,0.011496149,-0.0096638175,-0.1357536,0.0067044287,-0.12738897,-0.1459733
18,2.7266804e-05,2.9496296e-05,-5.005904,2.3064585,0.0,2.3064585,2.3062189,2.3109908,0.0025928947,2.3263347,2.306767,-2.6996853,0.16669147,-2.3462539,-3.0276766,0.0024148272,0.010866541,0.01101373,-0.01623621,-0.13370149,0.0067909644,-0.12354335,-0.14247349
19,1.936575e-05,1.7954808e-05,-5.053585,2.353143,0.0,2.353143,2.3529513,2.3493671,0.0022597413,2.358857,2.3439486,-2.700634,0.21023104,-2.1577091,-3.1261098,0.00051073905,0.0028403597,0.004066153,-0.0038369673,-0.13246241,0.005671712,-0.124313734,-0.13778979
20,8.870034e-06,8.7191365e-06,-5.1980915,2.3834362,0.0,2.3834362,2.3835297,2.3842902,0.0028531887,2.399848,2.3803477,-2.8146553,0.37253976,-2.3699718,-4.8332014,0.0033773354,0.0107489405,0.019884996,-0.009742523,-0.13219038,0.0027463096,-0.1292273,-0.13667883
21,3.1177112e-06,3.0818069e-06,-5.1877913,2.4148014,0.0,2.4148014,2.4147325,2.4145064,0.0017408876,2.420573,2.4108388,-2.7730591,0.35192308,-2.3012946,-4.4747586,0.004276965,0.004973242,0.008354144,-0.0038510233,-0.13342491,0.0047938935,-0.13041835,-0.14172302
22,6.424135e-06,6.525765e-06,-5.1622787,2.442438,2.3841858e-07,2.4424376,2.442243,2.4426017,0.0025292814,2.453437,2.4373074,-2.7200356,0.24472617,-2.2992134,-3.6784692,0.0050793984,0.002264856,0.008558488,0.0022460225,-0.13277498,0.0046229176,-0.12717696,-0.13905157
23,4.0458463e-06,4.63936e-06,-5.1676316,2.46857,0.0,2.46857,2.469013,2.4681215,0.0019608082,2.4750352,2.464407,-2.6990614,0.19101422,-2.1944222,-3.0733123,-0.0013143921,0.008899451,0.013442994,-0.009686664,-0.13755679,0.0056605404,-0.13102199,-0.14542145
24,6.698064e-06,6.4442747e-06,-5.2475834,2.4897354,0.0,2.4897354,2.4898212,2.4912567,0.0020936984,2.4972916,2.487229,-2.7578478,0.33691382,-2.296764,-4.994096,-0.008564147,0.0031849418,-0.00399634,-0.01278635,-0.134575,0.003760308,-0.12901178,-0.13887082
25,2.8950699e-05,2.877508e-05,-5.319232,2.516215,0.0,2.516215,2.5161924,2.512327,0.0037193398,2.53145,2.5076287,-2.8030396,0.2966125,-2.3987412,-3.9673584,-0.0015181792,0.0027142884,0.0018247387,-0.0056487145,-0.13793541,0.0039063585,-0.13243349,-0.14207835
26,9.223151e-06,1.0009654e-05,-5.245824,2.5302918,0.0,2.5302918,2.5299628,2.5313225,0.0028567053,2.5472343,2.5273266,-2.715861,0.25255775,-2.2959747,-3.7680936,-0.0030358974,0.0039864797,0.0030817043,-0.007990153,-0.13416263,0.006010714,-0.12489561,-0.1409381
27,3.4891104e-06,3.5384176e-06,-5.3109074,2.548192,0.0,2.548192,2.5483444,2.5481064,0.0018659515,2.5515697,2.5444357,-2.762715,0.31337112,-2.2998471,-4.561278,-0.00012132406,0.005897361,0.007489217,-0.008772453,-0.14083745,0.0027732546,-0.13603644,-0.14257778
28,5.4738153e-05,5.27476e-05,-5.2891784,2.5703611,0.0,2.5703611,2.5702214,2.5631676,0.0017293699,2.567407,2.5594497,-2.718957,0.1906282,-2.4106674,-3.3857112,-0.0009046748,0.0074393665,0.0065744338,-0.012133769,-0.13560969,0.0032295762,-0.13169855,-0.13951635
29,1.916115e-05,1.9169933e-05,-5.2497888,2.575347,0.0,2.575347,2.5753443,2.5770202,0.004044948,2.6058073,2.5727506,-2.6744444,0.1689066,-2.2374911,-3.0886862,-0.0035555689,0.003939164,0.00090890843,-0.007680622,-0.1357302,0.0031007498,-0.13289084,-0.14077558
30,1.5375546e-05,1.850592e-05,-5.3258014,2.5913417,0.0,2.5913417,2.5920336,2.5894256,0.0034210451,2.6129029,2.5849242,-2.7344596,0.26379654,-2.2376556,-3.8527772,-0.0045690024,0.009525887,0.00691843,-0.018386941,-0.132783,0.00469555,-0.12772022,-0.13916515
31,1.7599214e-05,1.6062304e-05,-5.32765,2.6038418,0.0,2.6038418,2.6034846,2.6015115,0.0034884647,2.6150615,2.5973496,-2.7241654,0.20127249,-2.2001626,-3.252582,0.0043059792,0.0054609017,0.010752532,-0.0022174013,-0.13557097,0.010372232,-0.12134446,-0.14658879
32,1.1040867e-05,1.0154045e-05,-5.370266,2.6095936,0.0,2.6095936,2.6098583,2.6114013,0.0027879481,2.6245685,2.6055238,-2.7606723,0.24236766,-2.348491,-3.778446,-0.0058709653,0.0060263104,0.0010104569,-0.015558907,-0.1339024,0.0030819587,-0.1290957,-0.1376914
33,1.5851456e-05,1.3698039e-05,-5.37365,2.6174536,0.0,2.6174536,2.6178296,2.6205053,0.002557081,2.6292045,2.6153162,-2.7561965,0.21516955,-2.1899705,-3.3480132,-0.0027353885,0.0048539173,0.0050793225,-0.007620906,-0.13423567,0.005637083,-0.12853557,-0.14292964
34,2.4434155e-05,2.3971761e-05,-5.3335466,2.633028,0.0,2.633028,2.632976,2.6285536,0.0021013378,2.6377392,2.6252422,-2.70057,0.1984,-2.2571826,-3.0977972,-0.0004795926,0.0053588264,0.0036355765,-0.009550405,-0.1367552,0.0065764715,-0.1286482,-0.14527969
35,2.6830821e-06,2.8864551e-06,-5.393201,2.6361606,0.0,2.6361606,2.6367497,2.6362827,0.0016334648,2.6415918,2.6334922,-2.75704,0.22387765,-2.4113407,-3.6595092,-0.0038868603,0.0054361173,0.0011796631,-0.012413152,-0.1370666,0.0051566428,-0.13153718,-0.14546695
36,1.0736951e-05,2.1222153e-05,-5.366395,2.6448796,0.0,2.6448796,2.6470323,2.6435204,0.0029816027,2.6608944,2.63987,-2.7215152,0.17801808,-2.2754278,-3.1056385,0.00561106,0.007549861,0.012122167,-0.0068507963,-0.1302551,0.0048784795,-0.12561597,-0.13749507
37,5.216515e-06,5.278712e-06,-5.3605785,2.6495326,2.3841858e-07,2.6495328,2.6497588,2.649508,0.002283837,2.6562924,2.6448228,-2.7110455,0.27480254,-2.2532032,-4.04492,-0.0038359696,0.008660294,0.0076487567,-0.012821266,-0.13394749,0.009897966,-0.12173285,-0.14851269
38,7.5807748e-06,9.143432e-06,-5.382924,2.657019,2.3841858e-07,2.6570191,2.6573744,2.6549973,0.0018689908,2.6604252,2.651652,-2.7259054,0.2131069,-2.1221347,-3.3672495,0.0036779568,0.008251398,0.011235868,-0.010192451,-0.13080242,0.0046900017,-0.124625094,-0.13713975
39,8.942869e-06,8.958268e-06,-5.4278603,2.6599114,0.0,2.6599114,2.6608284,2.6603613,0.002956399,2.6724894,2.6555204,-2.767949,0.28303966,-2.293414,-4.113264,0.004023016,0.0024589754,0.0071973433,0.000781101,-0.13737494,0.009428359,-0.12274014,-0.14876913
40,6.1181963e-06,1.2048993e-05,-5.3740773,2.6634686,0.0,2.6634686,2.6618636,2.6645136,0.0022418916,2.6735713,2.660225,-2.7122135,0.17627792,-2.2271862,-3.0335064,-0.0054318984,0.0047733174,-0.00059962354,-0.013275818,-0.1340599,0.00584151,-0.12813933,-0.14196524
41,1.3903253e-05,1.4796795e-05,-5.502078,2.671474,2.3841858e-07,2.6714737,2.6716354,2.6687908,0.0025893266,2.6774642,2.6639824,-2.8306046,0.2552891,-2.3996682,-3.8237045,-0.005109639,0.0073068133,0.0040326673,-0.016044531,-0.13484524,0.003940098,-0.13133463,-0.14152057
42,4.86152e-06,4.8882403e-06,-5.4424562,2.6716502,0.0,2.6716502,2.6716235,2.672137,0.0021504373,2.675611,2.6675162,-2.7708325,0.27910036,-2.2664943,-4.006831,0.001213833,0.008921464,0.013527788,-0.011244748,-0.13021359,0.0036030966,-0.12547486,-0.13398945
43,4.6323503e-06,4.5346633e-06,-5.432328,2.6759257,2.3841858e-07,2.6759255,2.6756513,2.6756103,0.002129079,2.682503,2.671382,-2.756677,0.30852792,-2.385298,-4.530955,-0.0019848554,0.005089227,0.0035136356,-0.010312638,-0.14075115,0.0031425694,-0.13682246,-0.14543904
44,6.344054e-06,5.959764e-06,-5.4304304,2.6779575,0.0,2.6779575,2.6781943,2.6788874,0.002340771,2.6861627,2.6729872,-2.7524724,0.19808832,-2.2403502,-3.4689736,-0.0024090037,0.0051480196,0.003042672,-0.0105667645,-0.13204722,0.0046673184,-0.12585378,-0.13885365
45,4.574221e-06,5.102413e-06,-5.4220266,2.6829207,2.3841858e-07,2.682921,2.6831,2.6815355,0.0016293493,2.686057,2.6782236,-2.7391052,0.20960958,-2.2718086,-3.2833648,-0.0032643597,0.007857184,0.0048303525,-0.014149332,-0.13683945,0.002570377,-0.13272227,-0.13978131
46,5.2223013e-06,5.1958687e-06,-5.4465594,2.685486,0.0,2.685486,2.6854706,2.6846256,0.0021170098,2.6903076,2.680534,-2.7610888,0.33757213,-2.1256294,-4.5295825,0.0022200295,0.0051765824,0.008759724,-0.004312128,-0.133427,0.013010022,-0.11514707,-0.14908478
47,1.6156875e-05,1.567013e-05,-5.4058275,2.6830728,2.3841858e-07,2.6830726,2.6831453,2.6864557,0.002170485,2.6922617,2.681811,-2.7227552,0.2209639,-2.3799963,-3.8107498,0.010368078,0.0055862344,0.017950393,0.0024903913,-0.13375811,0.004617947,-0.12921469,-0.14144501
48,3.7759896e-06,3.7063692e-06,-5.398205,2.6897192,0.0,2.6897192,2.6896498,2.6891828,0.001867683,2.696513,2.6859808,-2.7085552,0.23523688,-2.2549386,-3.6282268,0.0028814476,0.007418616,0.010678856,-0.0059039616,-0.13239595,0.0059389644,-0.12285643,-0.13801847
49,1.2679246e-05,1.2195471e-05,-5.4117327,2.693361,2.3841858e-07,2.6933608,2.6932693,2.6906729,0.0023355496,2.7026944,2.6862552,-2.7184634,0.20014937,-2.2000866,-3.3332863,-0.00696423,0.0040303697,-2.381434e-05,-0.0099453805,-0.13442057,0.0018026878,-0.132415,-0.1372653
50,5.985747e-06,5.112303e-06,-5.4019675,2.6903074,0.0,2.6903074,2.6906238,2.691846,0.0019022598,2.6968734,2.6878743,-2.7116601,0.21914993,-2.2707436,-3.274558,0.0038990558,0.008873598,0.016691515,-0.007171732,-0.13943172,0.003247293,-0.13412733,-0.1427038
51,7.859426e-06,1.0001933e-05,-5.507224,2.6946754,0.0,2.6946754,2.6953669,2.693472,0.002531922,2.7068915,2.690164,-2.812549,0.36450514,-2.2717006,-4.373802,0.0017655891,0.008876005,0.0097988015,-0.013008785,-0.13780938,0.006085256,-0.13165994,-0.14689301
52,3.8736534e-06,5.482613e-06,-5.4681277,2.6957703,0.0,2.6957703,2.6964657,2.694961,0.001794199,2.6988797,2.691121,-2.7723577,0.2675216,-2.3260267,-3.6240325,-0.003526249,0.0033359004,0.00064508984,-0.008596885,-0.1298233,0.0027239246,-0.12663652,-0.13416463
53,5.1444267e-06,4.536342e-06,-5.4267936,2.6950686,2.3841858e-07,2.6950688,2.6954021,2.696148,0.0019951225,2.7051947,2.6927528,-2.7317252,0.19714892,-2.3241565,-3.36659,-0.0012856814,0.0036903324,0.0036059257,-0.005722266,-0.13392037,0.0043250816,-0.13067415,-0.14134079
54,1.4953922e-05,8.973165e-06,-5.4346027,2.6953287,0.0,2.6953287,2.6975923,2.6977816,0.002989535,2.7133658,2.6930666,-2.739274,0.24295698,-2.2061625,-3.62219,-0.004932919,0.0063865795,0.0052628634,-0.012347208,-0.13270879,0.0020259004,-0.1293349,-0.13466108
55,6.8962636e-06,6.311242e-06,-5.3881807,2.7000246,0.0,2.7000246,2.6997764,2.6987221,0.0022802087,2.708997,2.6946812,-2.6884046,0.20714027,-2.2500422,-3.0624683,0.0023344494,0.005081914,0.010189238,-0.0038197904,-0.13513923,0.0040885173,-0.13240874,-0.14220862
56,5.604182e-06,5.5031087e-06,-5.4135475,2.698908,2.3841858e-07,2.6989083,2.6993399,2.6992412,0.002343795,2.7063222,2.6941695,-2.7146394,0.19332126,-2.2329402,-3.2021441,-0.0018000746,0.005626645,0.0070324615,-0.008566045,-0.12912497,0.008495711,-0.11549628,-0.137583
57,4.704494e-06,6.2551335e-06,-5.378031,2.701321,0.0,2.701321,2.7019844,2.7004843,0.002001091,2.706925,2.6964753,-2.6767101,0.21767735,-2.3150053,-3.3986516,0.0027804393,0.0069269934,0.011717574,-0.0073272195,-0.13860695,0.009792046,-0.12214643,-0.14794207
58,1.7502107e-05,1.7010258e-05,-5.4454803,2.6993427,0.0,2.6993427,2.6994607,2.7014856,0.003593106,2.7174382,2.6969662,-2.7461376,0.22699097,-2.4210715,-3.7542849,-0.0008737522,0.010570364,0.016144892,-0.010845539,-0.1310273,0.0013475544,-0.12933639,-0.13282673
59,1.1080814e-05,1.0562848e-05,-5.463235,2.6990728,0.0,2.6990728,2.6991835,2.7014692,0.002310451,2.7100105,2.6968794,-2.764162,0.29341063,-2.3810143,-4.31727,0.0008343074,0.0017274864,0.002851481,-0.0017534109,-0.13620968,0.005583907,-0.12696378,-0.14178638
60,3.4756076e-06,3.2597281e-06,-5.4120407,2.7028272,0.0,2.7028272,2.702521,2.7023215,0.0017944123,2.7062552,2.6981878,-2.7095199,0.23913364,-2.2241387,-3.8486605,-0.0077746846,0.010901198,0.007904381,-0.020870596,-0.1335127,0.00426891,-0.12652618,-0.13812184
61,1.782874e-05,1.8560071e-05,-5.4076996,2.7064645,2.3841858e-07,2.7064643,2.706559,2.7026482,0.0018075993,2.708274,2.6973493,-2.7012348,0.1620479,-2.2851,-3.0530856,0.0006488194,0.0068841437,0.012074599,-0.0048965234,-0.13446306,0.010096614,-0.12484685,-0.15132992
62,5.934945e-06,6.157265e-06,-5.429239,2.702986,2.3841858e-07,2.7029862,2.7027628,2.703372,0.002405418,2.7160876,2.6986156,-2.7264762,0.21821624,-2.279189,-3.4633062,-0.0040913103,0.007952863,0.009029787,-0.01068916,-0.13738224,0.007056498,-0.12998247,-0.14766398
63,8.748456e-06,8.074722e-06,-5.4065976,2.7023695,0.0,2.7023695,2.7025566,2.7042627,0.0022722657,2.7129753,2.6991038,-2.704228,0.18700966,-2.2887669,-3.0451818,0.0007150627,0.0029247703,0.0049335477,-0.003028962,-0.13200627,0.0048297024,-0.12473943,-0.13833536
64,3.920858e-06,3.965878e-06,-5.414691,2.7043548,2.3841858e-07,2.7043545,2.704386,2.703655,0.0018524374,2.7087862,2.699265,-2.7103367,0.23033704,-2.2565548,-3.6320457,-0.0022527175,0.005610408,0.0061545474,-0.0076003326,-0.12889442,0.004545205,-0.12134253,-0.1334588
65,9.20712e-06,1.0405207e-05,-5.3960514,2.7063482,2.3841858e-07,2.706348,2.7066557,2.7045555,0.0024484072,2.7181058,2.7004623,-2.689703,0.20490186,-2.2041354,-3.6995833,-0.0036703516,0.008822314,0.007513779,-0.014202663,-0.14288414,0.010834804,-0.12415762,-0.15023728
66,2.9735007e-05,3.007262e-05,-5.4212627,2.7034419,0.0,2.7034419,2.7033389,2.7050295,0.005216796,2.7414434,2.6993952,-2.7179236,0.2873781,-2.2185156,-4.2137346,-0.0023579574,0.00500054,0.005906994,-0.007352994,-0.13557836,0.011072813,-0.12213898,-0.15194385
67,1.4079415e-05,1.24640555e-05,-5.465546,2.7075882,0.0,2.7075882,2.70733,2.704331,0.0018629276,2.7081246,2.700311,-2.7582164,0.2402526,-2.2775733,-3.4592519,0.0050266245,0.008771946,0.012562736,-0.009238332,-0.1355573,0.008742683,-0.12514424,-0.14559957
68,5.4378725e-06,5.264122e-06,-5.469675,2.703726,0.0,2.703726,2.7037892,2.7051327,0.0018599222,2.7109892,2.7008762,-2.7659488,0.32542863,-2.3307333,-4.528613,-0.0005140292,0.007882345,0.0076619145,-0.01084948,-0.13198528,0.0024595615,-0.12946557,-0.13595335
69,2.0318634e-05,2.236776e-05,-5.4930897,2.7028298,2.3841858e-07,2.70283,2.702487,2.7056448,0.0035207388,2.7246945,2.7010393,-2.7906024,0.2842838,-2.23425,-4.0930386,0.004248893,0.007364015,0.016416004,-0.0027875102,-0.13449535,0.0048655514,-0.12679538,-0.14015749
70,3.0568963e-06,3.0308242e-06,-5.4206014,2.706068,0.0,2.706068,2.7060409,2.705575,0.0016773909,2.7089756,2.7012513,-2.7145605,0.26689053,-2.2155924,-4.276169,-0.0009540892,0.008899251,0.012037583,-0.012554416,-0.13364857,0.0061469153,-0.12503354,-0.1413769
71,1.0669581e-05,1.04485935e-05,-5.3915415,2.7039316,0.0,2.7039316,2.7039819,2.7061532,0.0023946175,2.7138417,2.701664,-2.68761,0.19413164,-2.3092976,-3.052301,0.0025797705,0.0023785993,0.0062186895,-0.00045356303,-0.13486175,0.0024586834,-0.13071448,-0.1369582
