Time,Roll,Pitch,Yawrate,Thrust
1690876433.2139049,[ 6.6909397e-01 -4.0993767e+00  3.5882137e+00  3.1975113e+04]
1690876433.2375388,[-1.0505294e+00 -5.5014577e+00  3.6699765e+00  3.2838051e+04]
1690876433.2602162,[ 7.6766282e-01 -4.1713653e+00  4.4542241e+00  3.3569539e+04]
1690876433.2827635,[-8.2936198e-01 -3.5979731e+00  4.2444253e+00  3.0987664e+04]
1690876433.3067863,[-1.7846980e+00 -4.9527922e+00 -1.5535212e+00  3.1266764e+04]
1690876433.3302386,[-1.9463321e+00 -2.0795469e+00  1.9983025e+00  2.7362658e+04]
1690876433.3528955,[-8.4277600e-01 -5.2472968e+00 -2.2472486e+00  3.1173818e+04]
1690876433.3752651,[-2.7110655e+00 -5.2524543e+00 -3.6717284e-01  3.5004457e+04]
1690876433.3985908,[-3.2223461e+00 -7.4919328e-02  4.0338268e+00  2.9114703e+04]
1690876433.4212523,[-1.8738806e+00 -3.0282960e+00  1.3030846e+00  3.3094617e+04]
1690876433.4443567,[-1.1214218e+00 -4.8150682e+00 -8.7259012e-01  3.6773293e+04]
1690876433.4671946,[ 2.9325280e-01 -3.9349122e+00 -3.4262359e-01  3.2994781e+04]
1690876433.489626,[-2.1341810e+00 -3.5503759e+00  3.6839998e+00  3.3351934e+04]
1690876433.5135283,[-3.4133906e+00 -2.1063967e+00  3.4573827e+00  2.8174314e+04]
1690876433.535677,[-2.6818826e+00 -4.0157337e+00 -1.5769324e+00  3.1075910e+04]
1690876433.5584013,[-6.9989306e-01 -4.0331645e+00  2.5181484e+00  3.4229492e+04]
1690876433.581232,[-3.1269143e+00 -2.9782901e+00  2.5743043e-01  3.1049369e+04]
1690876433.6038277,[-1.2234851e+00 -5.0810952e+00 -2.3800564e+00  3.1668262e+04]
1690876433.6274827,[-1.0605466e+00 -1.8449470e+00 -5.6735462e-01  3.3931477e+04]
1690876433.650882,[-3.7950766e-01 -1.1228276e+00 -2.9557145e+00  3.4728582e+04]
1690876433.6734455,[-1.6816999e+00 -1.4086611e+00 -1.1324537e+00  3.6283078e+04]
1690876433.696692,[-3.4805968e+00 -1.4519130e+00 -2.5245278e+00  3.4235926e+04]
1690876433.7202203,[-3.0199520e-02 -4.1992350e+00 -2.9301736e+00  2.9354062e+04]
1690876433.74244,[ 5.0164539e-01 -1.5703096e+00  4.2144203e+00  2.9867133e+04]
1690876433.7646925,[-1.4731173e-01 -5.1067100e+00 -2.1729884e+00  3.5892797e+04]
