Time,Roll,Pitch,Yawrate,Thrust
1690877587.8843193,[-1.8418770e+00 -1.0925437e+00  2.1359897e+00  3.3110668e+04]
1690877587.908813,[ 8.0499780e-01 -5.0634751e+00  2.5973484e-01  3.5595258e+04]
1690877587.9335313,[-1.7672957e+00 -1.0033051e+00 -2.2039249e+00  3.1877656e+04]
1690877587.9569058,[ 3.4102681e-01 -4.0594482e+00  4.2014403e+00  3.6884004e+04]
1690877587.9800038,[-3.5092566e+00 -4.5854163e+00 -3.1591454e+00  3.3722676e+04]
1690877588.0043423,[-1.5347410e+00  5.6744903e-01 -8.8119900e-01  3.4239797e+04]
1690877588.0276968,[ 9.7506486e-02 -2.5127299e+00 -5.7622594e-01  3.3952465e+04]
1690877588.0507052,[-2.0032158e+00 -3.7767172e+00  4.0523152e+00  2.8372707e+04]
1690877588.0735395,[-6.8822312e-01 -5.1865780e-01 -9.5043254e-01  3.2091236e+04]
1690877588.0967827,[ 8.6100090e-01 -1.2156426e+00 -3.2618430e+00  3.5866938e+04]
1690877588.119662,[-2.7223969e+00 -4.2002034e+00  1.4568310e+00  2.8873543e+04]
1690877588.1439097,[-1.2884972e+00 -4.5214834e+00 -1.2789004e+00  3.1672973e+04]
1690877588.1675406,[-1.4106575e+00 -1.0277456e+00  9.8622940e-02  2.9654119e+04]
1690877588.1911688,[-2.2819512e+00 -8.3066332e-01 -2.5491539e-01  2.9980139e+04]
1690877588.2141051,[-5.0090742e-01  2.9411465e-01 -1.2958361e+00  2.7740705e+04]
1690877588.2367587,[-1.1709028e+00 -7.4301422e-01  4.8611403e-01  2.9552852e+04]
1690877588.2605572,[-1.3908447e+00 -2.5707352e+00 -4.2129693e+00  2.9840830e+04]
1690877588.284111,[-3.9311457e-01 -5.3415189e+00 -2.3661494e+00  3.6035574e+04]
1690877588.3120813,[-1.8547221e+00 -4.4656224e+00 -3.0764716e+00  3.2040619e+04]
1690877588.3360271,[2.3967074e-02 8.3919473e-02 1.5209063e+00 3.4376859e+04]
1690877588.3602898,[-3.7468672e+00 -4.7251377e+00 -2.2345295e+00  3.2382217e+04]
1690877588.3846302,[ 6.8435401e-01 -3.9837537e+00 -2.1429715e+00  3.2720662e+04]
1690877588.408423,[-1.4417948e+00 -2.9047906e+00  2.9696732e+00  3.4449039e+04]
1690877588.433051,[ 5.9124112e-01 -1.3402085e+00  5.6554842e-01  3.6127535e+04]
1690877588.4562116,[ 7.0445590e-02 -1.9822626e+00 -1.2547022e-01  2.7820252e+04]
1690877588.4792554,[ 3.0397105e-01 -1.1298113e+00 -2.6003978e+00  3.0419500e+04]
1690877588.5018852,[ 5.2524811e-01 -5.1920910e+00 -1.8445421e+00  3.0505232e+04]
1690877588.5252647,[-3.0684569e+00  2.0584062e-01 -3.2846136e+00  3.5305695e+04]
1690877588.5498834,[ 8.4741890e-01 -3.6797994e-01  3.7892282e+00  2.7791463e+04]
1690877588.5728855,[-3.4985466e+00 -3.2377267e+00  3.4698720e+00  3.4629910e+04]
1690877588.5962746,[-1.9549402e+00 -3.8712962e+00  3.7893589e+00  3.4250535e+04]
1690877588.61956,[-2.5372953e+00 -3.5955722e+00 -4.6293373e+00  3.6617391e+04]
1690877588.642194,[ 6.2122875e-01 -4.9031324e+00 -4.1255498e+00  3.4093359e+04]
1690877588.6679103,[-1.1943173e+00 -1.4728256e+00 -2.2344305e-01  3.1384568e+04]
1690877588.6912935,[-1.3106068e+00 -3.5541179e+00  3.3335488e+00  3.6293676e+04]
1690877588.7146523,[-6.9797951e-01 -1.9565756e+00  2.5713253e+00  3.3122875e+04]
1690877588.7427282,[ 3.2606569e-01 -3.4250422e+00 -5.8598375e-01  2.7814711e+04]
1690877588.7664843,[-2.5185170e+00  8.2532100e-02 -4.3786626e+00  2.8814541e+04]
1690877588.7896361,[-1.6331663e+00 -1.7782774e+00  3.1842985e+00  2.7432523e+04]
1690877588.8129897,[-3.2535849e+00 -2.2738729e+00 -3.6689183e-01  3.5912516e+04]
1690877588.83794,[-1.1296649e+00 -2.8417721e-02 -7.2752714e-01  3.2540908e+04]
1690877588.8610396,[-3.3239803e+00 -3.1938487e-01  1.5869453e+00  3.5793875e+04]
1690877588.8845794,[-1.9129885e+00 -2.8628772e-03 -1.7851028e+00  3.4743168e+04]
1690877588.9081006,[-3.4511061e+00 -5.1344085e+00  2.8490961e+00  3.3273105e+04]
1690877588.9311817,[-1.8741271e+00 -4.7638893e+00  3.8372176e+00  3.1326516e+04]
1690877588.9546382,[ 8.5307884e-01 -2.0750575e+00 -1.7802917e+00  3.0963021e+04]
1690877588.9775827,[-3.7403657e+00 -1.8662797e+00 -3.9626455e+00  3.3351430e+04]
1690877589.001922,[-1.0680451e+00 -4.0623412e+00  4.2301106e+00  2.7323768e+04]
1690877589.0254235,[-1.5497530e+00 -8.1441551e-02  1.2262573e+00  3.4532656e+04]
1690877589.0496352,[-1.2295293e+00 -3.7049487e+00  4.4338078e+00  2.7438117e+04]
1690877589.0733557,[-3.3180656e+00 -1.5737370e+00  3.6509771e+00  3.6573281e+04]
1690877589.096332,[-3.4458678e+00 -3.0945508e+00  2.8913522e+00  3.5222285e+04]
1690877589.1192057,[-1.0541338e+00 -4.5702419e+00  3.5482492e+00  2.7763639e+04]
