Time,Pos x,Pos y,Pos z,Vel x,Vel z,Quat x,Quat y,Quat z,Quat w,Ang vel x,Ang vel y,Ang vel z,Ang vel w,motor.m1,motor.m2,motor.m3,motor.m4,battery,goal pos x,goal pos y,goal pos z,goal vel x,goal vel z,goal quat x,goal quat y,goal quat z,goal quat w
1691134364.7121038,5.0,-5.0,2.6203202911139356,5.0,5.0,4.561474797183486,-5.0,-4.07880944775007,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.1730082,5.0,-5.0,2.620289343284481,0.011009245988759575,0.06044773569757741,4.566339627367509,-5.0,-4.076095734631201,-5.0,-0.012923435340062258,-0.0019312050163144932,0.004559191640385613,-0.000753884886037671,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.1958215,5.0,-5.0,2.6205453662372395,0.05083571455187458,0.07892051518172918,4.527880167788826,-5.0,-3.9151016273358867,-5.0,-0.15933850654415183,0.1434277564769137,0.560300800974763,-0.09980071743010382,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.2184672,5.0,-5.0,2.6188516759343754,-0.009207911226818419,-0.061954637676847855,2.7911100814193954,-5.0,-4.339627114257314,-5.0,-5.0,-0.9966106488591058,-1.475036946161101,0.6213442247300144,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.2420282,5.0,-5.0,2.620053014405012,-0.006414234724001126,0.14376751586336295,4.196946820922621,-5.0,-4.125870478576446,-5.0,5.0,0.6149636721106823,0.717258470198769,-0.3832249631856053,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.2645206,5.0,-5.0,2.6203793733338028,0.01178525283447657,0.08431542375535721,4.565039360067732,-5.0,-4.072678933597629,-5.0,1.3996171681867906,0.192062299386053,0.19061138848254855,-0.11731255924244717,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.2867787,5.0,-5.0,2.6204440824317525,0.014722289650437786,0.06532691759180687,4.666667065721956,-5.0,-4.059026247102645,-5.0,0.3812848394528715,0.033976842431309114,0.052566789879689685,-0.0212955570095015,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.3093698,5.0,-5.0,2.6202752760892745,0.014084188329294927,0.04833676128592991,4.766497268434826,-5.0,-4.028242067834602,-5.0,0.3673890680494142,0.06341085266913114,0.11144352005701103,-0.04063716255245247,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.3321059,5.0,-5.0,2.6202809029673575,0.0060673772689582295,0.06096160214902267,4.652228693110729,-5.0,-4.048267997984033,-5.0,-0.44676590030990804,-0.07309324754447077,-0.06518856067858196,0.04215910532429126,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.354636,5.0,-5.0,2.6202752760892745,0.008890114965723561,0.06014756247344561,4.59707007799002,-5.0,-4.0481775001764095,-5.0,-0.22577332513339768,-0.027685333366271797,0.004413350555702904,0.014150635949319331,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.3770142,5.0,-5.0,2.620300597040646,0.010623489093227464,0.0624144255940913,4.569984981286139,-5.0,-4.0671466275918355,-5.0,-0.11861049150265171,-0.016616723133232807,-0.06291323356647344,0.008482934124821952,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.4001389,5.0,-5.0,2.6203090373577704,0.010926395089631794,0.06115225150453974,4.552185389408612,-5.0,-4.079232901509581,-5.0,-0.07999949957018376,-0.004623748879312689,-0.03693109054721494,0.0008882075067116929,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.4227996,5.0,-5.0,2.620297783601605,0.005745172644413157,0.059743658678798675,4.548048263976333,-5.0,-4.089258077682778,-5.0,-0.029613594541933703,-0.014935670272949121,-0.030823251387518142,0.007762777931651925,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.4466648,5.0,-5.0,2.6203146642358526,0.01564820019465896,0.061736357435813634,4.540383068228481,-5.0,-4.0962284440528975,-5.0,-0.042070594100358,0.014110937818195047,-0.01935226435525114,-0.01101005180641632,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.4716413,5.0,-5.0,2.620227447625573,0.018395436257818035,0.05492404396622575,4.563235417261317,-5.0,-4.066371629874973,-5.0,0.06402641120968412,-0.004410522723074594,0.09698674687010209,0.0005748823335958563,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.4940598,5.0,-5.0,2.6202921567235227,0.006877688208970999,0.06525541963344852,4.587954156276905,-5.0,-4.050426241800935,-5.0,0.08083010896255995,0.0009684309607836425,0.05985790431404005,-0.002493348777411432,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.5169108,5.0,-5.0,2.620224634186531,0.009468607502972314,0.055637145582187714,4.560065247325121,-5.0,-4.04345275481676,-5.0,-0.12103037089844026,0.0019019169171708686,0.0285724211810493,-0.004220738272496507,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.5429611,5.0,-5.0,2.6202752760892745,0.00899330534542686,0.063690419530795,4.534136789415443,-5.0,-4.065294882346782,-5.0,-0.0984453544573759,-0.030921761214416577,-0.06099210822556,0.0178202093846725,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.5656502,5.0,-5.0,2.620067081600218,0.028719467436781745,0.04552032545847173,4.683139850249764,-5.0,-4.011094700633517,-5.0,0.5538422995268624,0.08924223631008815,0.19265800263218016,-0.05669274817077582,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.5881567,5.0,-5.0,2.6201908729180357,0.003425817342205958,0.06953196363111336,4.612645184357993,-5.0,-4.072175157945893,-5.0,-0.28341257059773467,-0.03034555260827999,-0.20919972969806355,0.017363913185872486,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.6103437,5.0,-5.0,2.6202752760892745,0.005932695903174598,0.06677869705712688,4.559389646936133,-5.0,-4.082095997066522,-5.0,-0.2208917694237495,-0.035367103150112746,-0.031127153524025522,0.01949573365138756,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.6333232,5.0,-5.0,2.6202809029673575,0.010072924054308244,0.060958616811362304,4.5478158433919065,-5.0,-4.072317892119237,-5.0,-0.05735922580491901,-0.04185996321385871,0.03767557085599743,0.02419129450174163,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.6558964,5.0,-5.0,2.619808245208419,0.04114342787625189,0.02632906169234952,4.789839827801902,-5.0,-3.969235869117359,-5.0,0.9106681165731347,0.1684174101319971,0.36366377654581056,-0.10605929296145875,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.678466,5.0,-5.0,2.620120536942003,-0.001532896904173511,0.0833044027278792,4.659418509728722,-5.0,-4.023820700432743,-5.0,-0.5149291217515252,-0.09268687150861471,-0.1874149945643005,0.0551714287988755,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.7012234,5.0,-5.0,2.620238701381738,-0.0005482707451875033,0.06908027375841798,4.5662961094915,-5.0,-4.06803030408517,-5.0,-0.36812457823073574,-0.04678060416078205,-0.14949742823764062,0.026756675235160246,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.7240868,5.0,-5.0,2.6203146642358526,0.0012769292406875,0.06597908227970228,4.556207768154373,-5.0,-4.05635147382004,-5.0,-0.051813423380209986,0.0019401863629593206,0.04424596293729182,-0.003877403985479174,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.7466455,5.0,-5.0,2.6203202911139356,0.010345127907694615,0.06096389934986424,4.554445782044559,-5.0,-4.074788604378354,-5.0,-0.020546742141881836,-0.016561100490241173,-0.06005430047249756,0.009113447362766081,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134365.769246,5.0,-5.0,2.6202921567235227,0.01724885846408389,0.058520921093551864,4.5687578942711315,-5.0,-4.074153084541907,-5.0,0.040813720319145395,-0.008965489810627163,0.006311663523089529,0.00415070485730267,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
