Time,Roll,Pitch,Yawrate,Thrust
1691148485.6837754,-1.460955,-5.1251693,-0.21961032,40527.957
1691148485.7066286,-2.4532812,-5.0494404,1.4145001,42290.926
1691148485.7296557,0.8814583,-1.1619482,1.1222346,38015.05
1691148485.753381,-2.148089,-4.785335,-3.8989854,34393.316
1691148485.7759182,-2.236831,0.53255993,-0.99319625,41636.45
1691148485.7988372,-1.6752841,0.5560088,-2.475338,35877.625
1691148485.8214135,-0.8940085,-5.140317,1.9603202,35231.285
1691148485.8436482,-1.1074444,-3.2035627,2.780938,34692.402
1691148485.866645,-1.8676531,-4.4565196,1.4425968,31630.373
1691148485.8895762,-0.5043773,-1.7690138,-1.8384507,40161.89
1691148485.9125144,0.18772392,-0.7779871,2.559594,38285.05
1691148485.935472,0.19503011,-5.024123,-0.8184263,33178.926
1691148485.958588,-3.6846325,-4.036408,-4.1843967,37952.246
1691148485.9811747,-1.6680611,-0.5469687,3.507461,37016.973
1691148486.003451,-0.5166153,-4.6730666,-0.18461312,32365.385
1691148486.026333,-2.8483567,-0.41814113,-0.22492686,37679.957
1691148486.0501711,-0.8376427,-2.5196908,-2.391589,34625.617
1691148486.0740623,0.5113028,-1.9761188,3.3804379,38062.816
1691148486.0983865,-0.8047483,-1.8118069,-4.493853,36588.855
1691148486.1208909,-2.4042554,0.061012853,-2.2894673,38688.465
1691148486.1431859,-3.2116356,-5.411623,0.2166141,40681.668
1691148486.166201,-2.4173088,-0.9576736,3.6376,36817.363
1691148486.1894033,-2.8699493,-2.4590425,2.5882013,39992.82
1691148486.2120562,-1.0074147,-5.1993513,-0.6864149,41549.113
1691148486.234644,-0.08374867,-2.578043,-4.455134,32200.156
1691148486.2572303,-2.2328832,-5.2675066,-2.2074218,35479.016
1691148486.2798269,0.2398567,-4.0330477,1.9805418,37668.457
1691148486.3025124,-3.2784488,-1.0748179,2.4532442,36438.52
1691148486.32509,-2.799322,-1.992767,-0.12718797,31988.682
1691148486.347606,-0.29610553,-1.5007709,-0.68510085,38477.266
1691148486.3703957,-1.8807778,-4.35494,-2.9333766,40200.67
1691148486.395163,-2.9623392,-2.257621,2.481235,40156.562
1691148486.4183903,-0.20404267,-3.5711217,-0.47995698,39983.914
1691148486.4414685,0.19859351,-1.4059879,0.4677074,39223.625
1691148486.4657583,-1.6343726,-2.2727823,-4.2656636,36708.18
1691148486.4883628,-3.4495652,-0.9938778,-3.5056548,41447.88
1691148486.5111403,-1.7108078,-1.5699967,-2.325412,35669.77
1691148486.5335987,-1.3863018,-0.9671499,-1.2757936,42216.56
1691148486.5560787,-1.548143,-2.6964192,0.8247128,40353.383
1691148486.5796716,-1.0223608,0.22262266,3.1219006,36681.348
1691148486.6022363,0.69282055,-4.6686454,2.6311853,38894.79
1691148486.6252782,0.017958362,-3.9433424,-2.916351,32319.195
1691148486.6486316,-2.3770726,-5.0290008,-0.45205277,32641.656
1691148486.6720407,-2.460369,-0.76863253,2.8059347,34253.984
1691148486.6948733,-2.2264583,-4.8671474,-4.4880223,34199.984
1691148486.7172282,-0.24269308,-4.570663,4.141727,37362.027
1691148486.7398767,-2.7200353,-5.470638,-2.4164705,40474.707
1691148486.762356,-2.4178355,-5.180812,-2.407898,39723.867
1691148486.7848568,-0.2512281,-4.0781283,1.7395573,31792.533
1691148486.8081057,-0.7230695,-3.7298155,-1.6145692,38609.418
1691148486.8305843,-2.1591938,-3.888263,1.3780749,35134.992
1691148486.8533628,-1.7640276,0.44412187,-4.5725102,31588.125
1691148486.8762383,-0.7899977,-0.651855,-1.0042795,39316.617
1691148486.8987336,-2.8128011,-1.0156677,0.95517755,38800.074
1691148486.9218647,-2.9792125,0.6648881,-0.7041107,38032.195
1691148486.951154,-2.5656168,0.16197212,-2.4057157,40874.3
1691148486.9742672,-1.6362988,-0.6206682,-1.912186,31585.336
1691148486.9967356,-0.89313424,-2.9023674,-1.0972375,32552.99
1691148487.0192473,-0.4102501,-1.1779548,4.283717,36167.1
1691148487.041541,-0.538882,-3.7220864,-3.8491313,39420.613
1691148487.0642204,-1.6844116,-2.4901268,2.1518676,38384.76
1691148487.087172,-1.8046151,-1.4277587,-3.1877522,36436.438
1691148487.1100698,-1.5566485,-4.0086226,-4.1819987,40383.355
1691148487.132674,-0.05007229,-5.0496683,-3.6358123,40174.344
1691148487.1563864,0.04285174,-4.5437365,-3.2073488,34036.754
1691148487.1793072,-2.1293654,-5.180654,-0.4172397,38457.133
