Time,Pos x,Pos y,Pos z,Vel x,Vel z,Quat x,Quat y,Quat z,Quat w,Ang vel x,Ang vel y,Ang vel z,Ang vel w,motor.m1,motor.m2,motor.m3,motor.m4,battery,goal pos x,goal pos y,goal pos z,goal vel x,goal vel z,goal quat x,goal quat y,goal quat z,goal quat w
1690888481.5701008,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 0.11000018938857514, 1.5893722961805115, 0.9526671604457899, 1.9492415222288888, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.0402384,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.0632377,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.086729,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.1093585,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.1321232,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.1554568,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.1783795,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.2014325,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
1690888482.2248683,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, -0.013833108283827212, -0.003238795601545233, 0.004095818887799338, 8.268316463272794e-05, -5.0, -5.0, -5.0, -5.0, 5.0, 3.1528362740207534, -0.4756364241854322, 1.738555994721973, 0.01120652012194389, 0.06055744369355465, 5.0, -5.0, -5.0, -5.0]"
