Time,Roll,Pitch,Yawrate,Thrust
1691496209.3286195,-2.6429064,-0.14643688,0.50494206,33685.496
1691496209.3511264,-2.638603,-1.1528648,-1.5062122,40360.445
1691496209.3737643,-1.149221,-4.6147966,-3.092304,35474.83
1691496209.401067,0.3672724,-0.36251163,-3.0506594,37864.965
1691496209.4233685,0.4178837,-3.3808017,-0.4920386,40907.3
1691496209.445802,0.8006844,-1.9487363,0.6712655,42909.332
1691496209.4799726,0.425032,-4.755416,-4.234766,43292.656
1691496209.5033662,-3.2923887,-1.4033244,3.1086524,43403.734
1691496209.5256026,0.17374367,0.5526511,-4.125674,35260.83
1691496209.5482664,0.114456326,-2.1605477,-0.45734575,35685.367
1691496209.570651,-1.4706103,-4.138294,-3.9848735,38547.414
1691496209.593859,0.7218905,0.4592152,4.3134575,37536.99
1691496209.6162462,-0.28196084,-4.9997916,1.0675856,40138.336
1691496209.6390305,-1.7742988,-1.9566758,-2.8023577,42951.47
1691496209.6614628,-0.56705904,-5.038712,-0.7892874,36518.68
1691496209.684432,0.7745324,0.21339492,1.1066983,33480.066
1691496209.7069955,-2.8122122,-5.2606773,-0.97088164,36246.35
1691496209.7300973,-1.0969977,0.20551333,-3.075751,33106.434
1691496209.752861,-0.02539056,-4.6674976,-4.056205,43264.812
1691496209.7756667,0.10700564,-2.4892192,-0.2829954,40334.71
1691496209.7980554,-2.5127954,-3.3222828,3.9832335,39786.56
1691496209.8204656,0.43240574,-2.1806338,0.13926987,42917.832
1691496209.8444939,-3.1761317,-4.1230316,-1.3773574,34270.95
1691496209.8676732,-2.269988,0.42196164,1.3664317,34045.402
1691496209.89018,-1.7599776,-4.856421,-0.11650408,32842.344
1691496209.913299,0.18228942,-3.5559092,1.9394027,34119.99
1691496209.935897,0.53514,-4.390103,-2.9040396,41209.047
1691496209.9583337,-1.0665928,-1.6167538,1.0652239,41838.195
1691496209.9805906,0.12693815,-1.2556208,-4.4251285,34371.195
1691496210.0030239,0.4001342,-0.13645902,-1.9946996,39782.934
1691496210.026069,-3.6921844,-2.0284996,-3.4003959,40526.887
1691496210.0503414,-1.4343703,-0.14048621,-1.7411329,41323.1
1691496210.0730808,-2.164888,-3.985039,-1.7246654,35451.996
1691496210.096027,-3.1376123,-0.11715732,-3.4625301,41615.605
1691496210.118796,-0.68698275,-1.106608,-2.319085,36322.145
1691496210.1410186,-2.131992,-1.3897369,1.8578194,43425.895
1691496210.1642678,-2.7818067,-5.5104322,0.12032045,38488.36
1691496210.1873403,-0.8507784,0.17946026,-3.6088188,41076.24
1691496210.2213585,-2.4351535,0.23597276,-2.3655307,33983.01
1691496210.244522,-3.0532107,-5.1536064,1.8089244,33341.06
1691496210.2679756,0.68440294,-0.033710066,2.2245793,41537.793
