Time,Roll,Pitch,Yawrate,Thrust
1691137560.4155467,0.012081501,-2.029804,-2.7756329,39448.914
1691137560.4415963,-2.7438636,0.27405068,-4.4629145,34346.176
1691137560.465274,-2.8236516,-4.2573886,-2.2968242,37783.168
1691137560.487917,0.2074741,-1.373805,-2.0367033,38846.37
1691137560.5105186,-0.6695481,-2.6988597,-2.1457913,39586.445
1691137560.5330741,-3.0816782,-2.1539524,-2.2576609,43811.656
1691137560.5558226,-2.6191237,-1.0414662,-2.0086632,35333.4
1691137560.5782673,0.52290183,0.23318234,3.5198522,37060.895
1691137560.6013396,-1.2170172,-1.6770984,-2.8454351,38125.43
1691137560.6247149,-2.3521469,-1.3368554,-3.0425503,36760.434
1691137560.6477923,-2.4045935,-4.2349687,3.692664,35501.87
1691137560.6706104,-3.1576226,-1.3294047,-4.3248434,43894.996
1691137560.693609,-1.8097059,-1.7153305,1.9647704,39911.523
1691137560.7168274,-2.8468237,-3.5786207,0.87317294,32932.7
1691137560.7408059,-0.6743489,-5.5275583,-3.8993974,40744.305
1691137560.7633317,0.28953537,-3.688888,3.9084394,36360.312
1691137560.7872283,-3.2466846,-3.9461946,1.8885802,33455.43
1691137560.809739,0.10934668,-5.1415634,1.5325348,42521.14
1691137560.8318064,-1.4038434,-2.6671102,-3.2767713,41095.758
1691137560.8540835,0.77423084,-2.5348716,-4.1901913,38353.64
1691137560.8766947,-3.6762137,-0.75809556,1.1531277,38255.3
1691137560.8995829,0.7176368,-4.1319804,-4.253148,38196.36
1691137560.9219794,-0.75603265,-1.7424653,4.0168357,41358.64
1691137560.9449806,-2.575234,-0.116500296,-3.2071533,34310.074
1691137560.9679108,-1.6446006,-0.71559674,1.6717339,37291.88
1691137560.9904616,-0.93944144,-4.125536,-2.7417886,41972.598
1691137561.0129502,-0.802379,-0.3955803,0.9785004,35680.54
1691137561.035233,-2.2956643,-3.654456,-3.3082342,35638.973
1691137561.0584044,-1.1087898,0.3111417,-0.24194989,34841.543
1691137561.0816846,0.13041067,-2.0053582,1.0510604,32880.363
1691137561.1041448,-1.114513,-5.0574017,-1.30491,39357.887
1691137561.1287367,-2.121467,-2.3168862,0.12924917,36025.484
1691137561.1513402,-0.034475528,-1.9075078,-2.020202,41691.1
1691137561.1741626,0.057038244,-0.6359246,4.101979,35648.4
1691137561.198387,-0.7785284,-5.1201987,4.326856,37472.348
1691137561.2209308,-2.6575077,-4.928234,4.4906764,43185.688
1691137561.2435787,-1.4328485,-2.6216285,0.23690629,34382.008
1691137561.2658563,-2.9277523,-0.79290336,-2.7549317,34789.742
1691137561.2884147,-1.7064465,-2.3296719,-2.9041,34394.902
1691137561.310663,-1.2909254,-4.16559,-1.1404277,38556.55
1691137561.3333242,-3.6107023,-0.98619074,2.143994,37268.523
1691137561.3560026,0.1913384,-3.3510876,2.1401277,43036.766
1691137561.378877,-1.280511,-2.0832517,3.9577258,41503.27
1691137561.4011457,-2.7575886,-1.9743687,2.7303402,41906.84
1691137561.424833,-2.0976279,-0.9685797,0.75143105,43727.246
1691137561.4481413,-0.6971082,-3.0441632,-1.0912936,37653.785
1691137561.4705718,0.83814466,-3.2697628,-0.67419827,39312.562
1691137561.4936745,-0.9061437,-1.2140801,3.644239,35903.01
1691137561.5164587,-0.040109593,-4.921736,-2.3195534,42549.18
1691137561.5399046,-3.0146236,-2.6527185,1.2919891,36861.76
1691137561.5624878,-0.34633607,0.23957637,3.2653658,40465.1
1691137561.5852501,-3.5595276,-0.9647855,3.5752609,39515.844
1691137561.6080368,0.50528914,-0.90051633,3.3835785,34874.363
1691137561.6307185,0.8161373,-3.301541,0.2989894,38228.348
1691137561.6543531,-0.4220316,-5.3052163,-1.1650352,43290.086
1691137561.677294,0.14154041,-0.58762324,-2.7203777,34574.895
1691137561.7000513,0.06272707,-0.85644805,1.5382439,35578.133
1691137561.7227287,-2.479598,-2.8426244,4.00955,43771.406
1691137561.7468073,-1.7524192,-2.5873094,-2.804928,42477.14
1691137561.7707958,-2.6257596,0.051088355,1.8938587,41133.887
1691137561.794144,-0.70592636,-1.016707,-0.8173312,39637.902
1691137561.8180141,-2.4525368,-0.3588272,3.7522197,38143.484
1691137561.841115,-0.050709788,-1.956322,-4.6097946,38686.223
1691137561.8642378,-0.5552613,-3.319728,0.5934902,33955.21
1691137561.8872247,-1.0230032,-5.4395094,1.0983452,43130.53
1691137561.9103575,-3.1033304,-2.7269478,-3.9683843,39857.75
1691137561.933382,0.49326107,-5.3401275,-2.9982057,33369.094
1691137561.9566748,-1.9950877,-0.2702158,-1.032704,43703.727
1691137561.9812105,0.2694697,-3.1739688,0.80682576,37767.9
1691137562.0045705,-2.831722,-4.7633114,-3.738229,42461.64
1691137562.0283513,0.47214046,-2.7900689,2.217132,33139.387
1691137562.0516155,-0.8741578,-5.0219984,-1.275907,41013.707
1691137562.0752506,-0.6376148,-1.1001728,-1.8796581,33169.17
1691137562.100409,0.87674534,-0.35797837,-1.540176,34358.902
1691137562.1232026,0.19096518,-4.926879,-2.3014119,38408.023
1691137562.1461685,0.35123143,-0.8832675,2.6383007,33877.156
1691137562.1686182,-0.9637869,-3.0705492,4.0965853,38159.176
1691137562.1918352,-3.0882845,-0.96724254,0.7870106,42630.383
1691137562.2144277,-3.5598962,-2.8995862,-3.878736,34451.973
1691137562.2372093,0.30680552,-4.6086707,-1.2151936,34165.89
1691137562.2607756,-1.7986896,0.5841921,-0.12134588,39832.555
1691137562.2838023,-2.9743886,-0.8051318,-1.3300408,36460.383
1691137562.30646,0.42519742,0.2683424,1.8961326,35169.11
1691137562.3290844,-3.069562,-5.0502024,-3.5967605,38980.152
1691137562.3512828,-3.4686725,0.49093416,-2.2701607,42706.406
1691137562.373929,-1.8757908,-3.6978788,-0.4667188,36644.414
1691137562.3965373,-1.7180051,-1.0671527,4.4419017,37237.258
1691137562.4194052,0.3154389,-0.73072255,2.0806913,38424.46
1691137562.4420795,-3.6358917,-4.115042,-3.9121702,38824.227
1691137562.4647143,-3.4511204,-1.9858911,-3.4188156,42581.06
1691137562.4881222,-3.3550625,-5.488634,1.3521181,32702.518
1691137562.5122278,-1.8496238,-4.8148985,2.585668,34005.004
1691137562.5353715,0.83568454,-0.43571848,2.1257672,34402.273
1691137562.5579996,-3.3134544,-4.408874,3.281145,38064.63
1691137562.5811222,-1.529478,-3.0748239,-1.9941051,42709.613
1691137562.6039228,-2.1454625,-3.8559055,1.5094897,36010.59
1691137562.6265051,-3.1828704,-2.697934,-1.5918975,35858.1
1691137562.6494448,-1.9168167,-2.5977356,-3.5928905,33324.76
1691137562.6721346,-3.216746,-5.307295,-2.046431,40837.848
1691137562.6958363,0.88443553,-3.4786427,-2.3583324,33517.16
1691137562.7215984,-3.4450665,-2.273305,-1.5606247,34047.14
1691137562.7441745,-1.0996629,-4.9640455,-3.9297678,35638.633
1691137562.7687855,0.5609415,-5.069589,-4.5193205,37455.66
1691137562.7919593,0.45181808,0.320116,-4.068522,43710.332
1691137562.815159,-0.1752229,-1.0311038,2.9010239,41679.793
1691137562.8379805,-1.707554,-5.09635,0.28872523,42963.71
1691137562.862683,-1.6371293,-2.715501,-1.6330217,37983.734
1691137562.8848584,-0.6330625,-1.1699166,-2.3913724,39729.906
1691137562.907344,-1.4201326,-0.68633455,-3.0981302,43458.125
1691137562.9301546,-2.0865161,-5.491882,-1.1104895,43854.184
1691137562.9528832,0.30856952,-5.470945,2.3616772,35983.723
1691137562.9753263,-3.1442163,-2.0352712,3.152222,43411.715
1691137562.9978626,-3.7035377,-1.5686392,-4.5026054,35492.4
1691137563.0206265,-3.6710324,-3.111044,-2.1797407,40481.67
1691137563.0440202,-0.94558716,-4.986763,-0.2756306,43227.42
1691137563.066581,-0.7249056,-0.7021647,3.4840615,38335.914
1691137563.0899553,-2.319014,-4.811985,-0.50153625,43189.625
1691137563.1130512,-2.5311651,-0.01635759,-0.5210419,40777.703
1691137563.1361437,-0.016485803,-5.2159204,3.0171094,41966.29
1691137563.1585364,-0.40068942,-2.634247,-3.7162294,42765.8
1691137563.1808581,-0.81628436,-2.7525373,3.2065427,43149.113
1691137563.2037675,-0.03984347,-2.3447795,3.7875054,34635.613
1691137563.2269967,-2.759948,-1.3515142,4.098674,43050.77
1691137563.2496507,-0.0009745215,-1.2461227,-1.0389956,42908.98
1691137563.2728107,-3.1704895,0.21692091,2.3055098,35487.15
1691137563.2955625,-2.3495977,-1.9311392,2.9544218,43321.684
1691137563.3179913,-2.2685769,0.5017308,1.9588431,40876.95
1691137563.3403683,-0.6394901,-0.549945,1.2711883,36341.535
1691137563.362749,0.10902907,-1.6756324,-1.3122674,43467.664
