Time,Pos x,Pos y,Pos z,Vel x,Vel z,Quat x,Quat y,Quat z,Quat w,Ang vel x,Ang vel y,Ang vel z,Ang vel w,motor.m1,motor.m2,motor.m3,motor.m4,battery,goal pos x,goal pos y,goal pos z,goal vel x,goal vel z,goal quat x,goal quat y,goal quat z,goal quat w
1691136432.2585938,3.0386834986036377,-5.0,1.9335337799402659,-5.0,5.0,2.1794532104436124,-5.0,-0.7621125572973237,5.0,0.5568398869238061,5.0,5.0,5.0,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.8268962,3.0386616713947094,-5.0,1.9335422202573895,0.011149594462353613,0.06058161848913811,2.1804712701718914,-5.0,-0.7597893279720704,5.0,-0.013679297491270758,-0.0022717844873882146,0.00441633849252555,-0.0005475417239643589,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.8513138,3.0386616713947094,-5.0,1.9335506605745136,0.01120652012194389,0.06112485432452689,2.1507161663847825,-5.0,-0.7698465243590586,5.0,-0.11934700912282306,-0.016382659288937305,-0.02847090755563809,0.009063608755677788,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.8754358,3.038666036836495,-5.0,1.933545033696431,0.011475855796314303,0.060176178319374704,2.185047855410923,-5.0,-0.7680565130007648,5.0,0.10887253473242026,0.0016779186500790076,0.009937987916598785,-0.003225071220190977,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.897942,3.0385569007918543,-5.0,1.9334775111594396,0.003999653292996811,0.055660543880261384,2.199541283989724,-5.0,-0.7892581005760757,5.0,0.04161070697776208,0.0166050077130952,-0.06996684367486235,-0.011919957513296952,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.9210966,3.0385743625589967,-5.0,1.933505645549853,0.012330066185829065,0.06254552609044155,2.1974761119601127,-5.0,-0.7659376160567433,5.0,-0.02153083715474652,-0.007903464071386581,0.08347249538023091,0.0021019683041034617,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.9437737,3.0385743625589967,-5.0,1.9334972052327286,0.01120652012194389,0.05994837565597839,2.1796385639082185,-5.0,-0.7564567835180104,5.0,-0.08173028355570398,-0.02149301974527497,0.037050111378519726,0.011596024504917101,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.967114,3.0385525353500684,-5.0,1.9335619143306788,0.009809610260637858,0.06510554053622639,2.178281557494317,-5.0,-0.756838176827202,5.0,-0.018864125041178768,-0.012022316834773419,0.002804611806417414,0.005756608139685896,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136432.9915142,3.038583093442568,-5.0,1.9334662574032746,0.013072087264085916,0.05414394146925143,2.180313834985925,-5.0,-0.7918954264900087,5.0,-0.006645716219051193,0.003856177193224664,-0.10912209172152999,-0.0030786010743807713,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691136433.0143266,3.038696594928995,-5.0,1.933505645549853,0.01859839349412928,0.06337461135789911,2.1813596910257025,-5.0,-0.7643383691924811,5.0,-0.009887367380268481,-0.00507689901872456,0.09903346512476627,6.565112408296424e-05,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
