Time,Roll,Pitch,Yawrate,Thrust
1690982765.3289301,-0.89083165,-4.0361423,1.1113299,29111.334
1690982765.3516307,0.12026932,-1.0155522,-3.073777,36784.094
1690982765.3737767,0.59003085,0.2993303,4.349842,27825.8
1690982765.3982298,-3.6643572,-4.878096,3.9772253,27421.95
1690982765.420844,-3.5185175,-0.9874193,3.9516144,34873.76
1690982765.4431171,-2.832489,-3.8250058,2.4935937,27422.51
1690982765.4668903,-2.885164,-0.9796457,-3.6129806,31935.3
1690982765.4900222,-2.90899,0.06158534,-0.24740985,30136.215
1690982765.512282,0.7477581,-0.12502362,4.299116,27890.969
1690982765.534637,-3.1701617,-4.8587413,1.2659568,28640.453
1690982765.5581276,-2.4261615,-2.480744,-3.6501644,29903.338
1690982765.5806148,-3.4625528,-0.30077845,-3.8287992,29245.5
1690982765.6027505,-3.3341157,-1.4617324,1.3884528,31039.135
1690982765.625803,-0.47487208,-4.8190203,3.0191808,28124.363
1690982765.648588,-3.651572,-3.4830673,4.159598,36327.555
1690982765.6714997,-1.6066408,-1.0945135,0.9003026,33854.035
1690982765.6949587,-3.3917322,0.660645,-1.374022,34111.785
1690982765.7174182,-1.4563532,-3.14461,-0.107395306,31993.854
1690982765.7402222,-3.4425917,-2.1959665,3.6699412,29685.262
1690982765.7628021,-0.61078864,-2.7501984,-3.029456,30566.678
1690982765.7859704,0.5018587,-3.871294,2.3426113,32150.7
1690982765.8086567,-2.0913548,-2.2257106,0.8187958,33355.555
1690982765.831608,-2.433574,-5.2845,-3.2888057,31588.66
1690982765.8593068,-2.6933954,-4.250468,-2.9849582,27184.492
1690982765.8824153,0.27513763,-4.312515,-4.61545,32845.586
1690982765.90513,0.35050604,-0.93172497,3.4128876,28830.145
1690982765.9327126,0.83698726,-4.2701907,3.0498211,29802.521
1690982765.955848,-2.5708857,-4.0638347,0.17255166,36089.824
1690982765.978875,-2.7532804,0.14407794,1.8356777,35503.1
1690982766.001038,-2.7942593,-0.9894649,4.205561,33647.566
1690982766.0233955,-1.6920323,-0.8821337,2.3264637,32292.555
1690982766.0459728,-2.7896545,0.38174173,0.07598716,28800.775
1690982766.069283,-0.42661783,0.004906206,-4.4682717,33640.06
1690982766.0921245,-2.5871007,-1.4455792,-3.6727214,30539.67
1690982766.1143892,0.077693164,-4.251462,2.182813,27883.969
1690982766.1368966,0.46171364,0.1536117,-3.820947,31349.479
