Time,Pos x,Pos y,Pos z,Vel x,Vel z,Quat x,Quat y,Quat z,Quat w,Ang vel x,Ang vel y,Ang vel z,Ang vel w,motor.m1,motor.m2,motor.m3,motor.m4,battery,goal pos x,goal pos y,goal pos z,goal vel x,goal vel z,goal quat x,goal quat y,goal quat z,goal quat w
1690963796.6477165,-0.7570159912109373,0.016902968287467957,-1.0152010793685915,0.2500842329165177,0.33537704108970595,-0.008088559843599796,-0.993118941783905,-0.029128607362508774,-0.11314123123884201,0.0026720984858592746,0.32808209025228763,0.00962278936344111,0.03737680360006027,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.0750005,-0.7570467472076414,0.016907554119825363,-1.0151904697418215,8.601177610885088,6.347240057072613,-0.008392469957470894,-0.993127703666687,-0.02906494401395321,-0.11305896937847137,0.0007112824465167459,2.050663382629235e-05,0.00014900005049932956,0.00019252869394225665,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.0968578,-0.7570145606994627,0.016919942572712898,-1.0151790256500246,168.0322264858501,124.00148746348059,-0.007868260145187378,-0.9931652545928955,-0.028268340975046158,-0.11296810954809189,0.02396868391073998,0.0017169580953211529,0.036423443427593426,0.004154425391357432,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.1185591,-0.7570167064666746,0.016920531168580055,-1.0151853437423708,169.3612582817839,124.9819141001835,-0.007892850786447525,-0.9931614995002747,-0.028308367356657982,-0.11298993974924088,0.0011332515684572533,0.0001730522013338754,0.0018446025567776033,0.0010060375990243152,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.1403913,-0.7570848941802977,0.01677245832979679,-1.0152077550888063,168.33777302114274,124.22512720601084,-0.006129088345915079,-0.9931170344352722,-0.029234236106276512,-0.1132541298866272,0.08078975034264153,0.0020367377249694216,0.04240973921020444,0.01210132087628866,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.1623597,-0.7570391178131102,0.016872331500053406,-1.0152010793685915,167.30207962488603,123.46334007728044,-0.00766230933368206,-0.9931130409240723,-0.02915150485932827,-0.11321672797203064,0.06979979726777884,0.00018180436764642034,0.003766335258107932,0.0017027200104198323,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.1847281,-0.7570314884185789,0.01689971424639225,-1.0151995296478273,164.30245909502744,121.24869101955979,-0.008088006637990475,-0.9931129217147827,-0.029080664739012718,-0.11320672929286957,0.01903217935564675,5.3296381175718166e-06,0.0031671374513670522,0.0004470233971113361,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.206846,-0.757034111022949,0.016900967806577682,-1.0152031059265139,166.16623222621087,122.62397128165325,-0.00818100105971098,-0.993104100227356,-0.029161706566810608,-0.11325627565383911,0.004204767795349439,0.0003988659271476774,0.0036643280456647585,0.0022402520401453166,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.2293365,-0.7570071697235106,0.016918841749429703,-1.0151827211380007,163.41497604003223,120.59355994232645,-0.007780217565596104,-0.9931630492210388,-0.028377605602145195,-0.11296658217906952,0.017821634075102837,0.002621284084644417,0.03486660672257326,0.012881795725372121,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.2520125,-0.7570181369781492,0.01690244860947132,-1.0151976222991945,162.11730332351704,119.63625313420279,-0.008136074990034103,-0.9931254386901855,-0.02887122333049774,-0.11314695328474045,0.015698088123159443,0.001659129154396298,0.02177516630732015,0.007956786390408078,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.2792313,-0.7570231437683104,0.01690150424838066,-1.0151960725784304,135.01233445448813,99.63339944642983,-0.00832163356244564,-0.9931135773658752,-0.02897549979388714,-0.11321017146110535,0.006817050859260038,0.00043576133417419944,0.003830908726613412,0.002322509372153318,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.30109,-0.7570298194885252,0.016897030174732208,-1.015202271461487,168.1366464505432,124.07804057768665,-0.008206464350223541,-0.9931077361106873,-0.02917405404150486,-0.11321977525949478,0.005269151004624983,0.0002672455168201056,0.009084131888389546,0.0004393870805881583,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.322735,-0.7569642543792723,0.016884565353393555,-1.015144693374634,169.79656084073233,125.3025066425786,-0.007589097134768963,-0.9931933283805847,-0.028605297207832336,-0.11265595257282257,0.028524816378968473,0.003954702681266386,0.026278823751349444,0.02605084657075503,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.3450713,-0.7570076465606688,0.01689882017672062,-1.0151886816024782,164.54151579846285,121.42545845431256,-0.008044549264013767,-0.9931375980377197,-0.0288899727165699,-0.11304143816232681,0.020391809217549104,0.002495196413321947,0.012745683443637917,0.017259220217762595,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.3667722,-0.7570202827453612,0.01690010540187359,-1.015195118904114,169.37104650140645,124.988786128692,-0.008174583315849304,-0.993119478225708,-0.02900967374444008,-0.11316098272800446,0.0059929055000659285,0.0008350914205344585,0.0055166853463431784,0.005509474441807313,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
1690963797.388596,-0.757029342651367,0.01689535193145275,-1.0152045364379885,168.4031115141318,124.27474787776819,-0.008170287124812603,-0.9931142330169678,-0.02911718189716339,-0.11317968368530273,0.0001968680692880008,0.00024035572647518327,0.004926438856780763,0.0008569501043362358,0.0,0.0,0.0,0.0,3.8692080974578857,0.0,0.3,0.0,0.0,0.0,0.007038,-0.8123,-0.026,-0.5826
