Time,Roll,Pitch,Yawrate,Thrust
1690963797.054483,-1.2932178,0.3546881,2.2610354,35989.28
1690963797.0765147,-1.7002954,-5.4184027,-0.2730938,29688.646
1690963797.0982323,-3.6735487,-0.51061124,-0.6670819,33727.79
1690963797.1200674,0.5834451,0.44692144,2.4215984,27628.08
1690963797.1420796,-3.4909806,-4.004417,2.9738395,30247.113
1690963797.164349,-0.06255724,-2.2839928,-2.7567825,27362.482
1690963797.186467,-1.0989867,-1.3864841,1.1301532,29663.178
1690963797.2089262,0.8619129,-3.2267704,-0.4706277,35833.504
1690963797.231447,-2.832723,-4.74003,1.7719809,34088.223
1690963797.2587428,-3.3471773,-1.229668,3.7101536,33378.625
1690963797.2807672,0.8443795,0.5564809,3.9734204,27305.775
1690963797.302421,-2.133294,-3.79031,-3.7276173,33554.797
1690963797.3247273,0.7835768,-1.1378369,-4.0917864,27189.379
1690963797.34649,0.6579689,-3.1428406,1.0486641,33874.773
1690963797.3683143,-1.4568555,-0.40224564,3.404175,35882.945
1690963797.3898652,-2.2555354,-0.5561054,-4.10478,29243.756
1690963797.4115655,-3.4112403,-2.6754584,3.6868124,29546.924
1690963797.4425442,-2.6756775,-2.880102,3.8846185,34952.145
1690963797.4661741,-3.5838923,-2.2913303,-3.0985668,31316.049
1690963797.4888346,-0.91440874,-5.1016836,-3.526669,29189.049
1690963797.5107424,-1.1695596,0.22911447,-1.7194562,30753.146
1690963797.532543,0.0958476,-0.6477933,3.004566,31261.11
1690963797.5554047,-2.759075,-3.8886237,-2.7681644,34661.637
1690963797.579272,-3.4442608,-4.8699307,-3.3583298,35162.707
1690963797.6015108,0.92986804,-3.889459,1.4081521,29941.65
1690963797.623448,-0.2839436,-4.408,-4.277533,28284.303
1690963797.6459424,-1.6138637,-3.9573333,-0.4528217,31971.627
1690963797.668451,0.049455706,-4.2046447,1.6465797,28223.37
1690963797.690497,0.5620568,-1.9567367,-1.9517145,30595.07
1690963797.7123272,0.22014835,-0.41476667,-2.1868472,33024.79
1690963797.735671,0.28791645,-2.336269,2.1666527,28211.584
1690963797.7636967,-2.2666144,-3.183067,1.1787692,29675.348
1690963797.7866142,-3.6674616,0.5080254,3.3675284,31377.875
1690963797.808817,-0.19717827,-0.49347353,-3.1589446,27945.977
1690963797.83064,-1.4760256,-1.8926219,-0.56734395,27694.75
1690963797.8552885,-1.0259482,-1.9263704,3.5772285,29105.732
1690963797.877571,0.85844564,-5.3876433,4.3000703,35255.83
1690963797.9004166,-2.2465122,-0.86991686,-1.1594049,35148.336
1690963797.9226437,-1.591077,-0.74360687,-3.11544,30204.338
1690963797.9447827,-3.5003543,-4.1554327,-2.1175306,27901.725
1690963797.9669762,-0.6931239,-0.86059135,-2.8996112,32876.594
1690963797.9890015,-0.962619,0.22567171,2.5925312,33088.367
1690963798.0109978,-1.7592933,-0.91889256,2.832984,28648.342
1690963798.033552,-2.4762113,-2.0213914,0.50353855,33321.008
1690963798.0554826,-0.57442784,-0.088772684,2.1681097,35168.293
1690963798.0776289,-2.5432973,-2.3880975,-1.5693495,32870.26
1690963798.0997286,-1.5904878,-2.9079118,-2.1337116,36527.367
1690963798.1221194,0.16874069,-3.2923648,2.6807725,27805.688
1690963798.1445127,-0.34750298,0.13567106,-3.2636917,28820.57
1690963798.166902,0.5131556,-3.8596487,-3.0046222,33563.75
1690963798.188623,-3.1917145,-0.34927556,-2.8980145,36176.234
1690963798.210501,-1.0546533,-2.3916132,-1.0071601,32948.656
1690963798.233565,-0.79504704,-5.3217278,-0.55433065,29585.492
1690963798.255458,-0.60477597,-0.49869275,-4.012561,28241.16
1690963798.2782536,-3.7660823,-5.2454276,-1.554679,29022.988
1690963798.3005173,-2.0838287,0.10010682,2.023191,36633.43
1690963798.3225293,-1.5435634,0.029420944,-4.634937,31074.729
1690963798.3456373,-2.858951,-0.8589313,1.8091152,32370.053
1690963798.3677542,-2.1806245,-2.8964007,-3.0012105,32307.793
1690963798.3897653,-1.7462852,-3.907232,2.7761192,31562.6
1690963798.4116569,-0.7297772,-0.31381765,-3.9883227,28134.664
1690963798.4341023,-1.3528607,-3.844547,-1.0589242,36234.18
1690963798.4563248,-1.5006373,-0.21955304,3.6728444,28001.682
1690963798.4782474,-3.0406158,-4.95526,4.1828027,32869.66
1690963798.5005221,-0.43471718,-0.6757823,-1.1979781,29501.623
1690963798.522354,-3.3839736,-3.290162,3.8552554,28458.42
1690963798.5444825,-2.7403917,-4.874734,4.3155427,30917.307
1690963798.5677881,-2.4305217,-0.86152357,-1.059268,28120.654
