Time,Roll,Pitch,Yawrate,Thrust
1691503132.924526,-2.7127907,-0.105132826,-2.6747394,34950.113
1691503132.9469411,0.5510012,-0.22439997,-1.9652609,34536.195
1691503132.9715014,-3.0399446,-1.8202298,-3.20324,38059.18
1691503132.9959254,-2.7571528,0.6114642,-2.0231066,42456.332
1691503133.0193908,-3.0811033,-1.1533811,0.81784075,35784.98
1691503133.0423145,-2.224234,-0.9326822,-4.483383,40809.895
1691503133.065113,-1.372236,-0.85528874,-1.9082102,41469.094
1691503133.0877254,-0.5445787,-5.3849006,-1.6642936,42189.227
1691503133.1103785,0.41921318,-5.3971004,-2.8038692,41825.13
1691503133.1338234,0.49573153,-1.2354158,-4.504134,35006.81
1691503133.157518,-1.3169397,-0.8329919,-3.3263097,43980.473
1691503133.1812553,-1.8433456,-0.61267203,-2.971236,41337.19
1691503133.204532,-0.3783929,0.14889371,2.6330547,43159.85
1691503133.2270803,0.6495163,0.034325533,-3.076294,43922.137
1691503133.2524374,0.9086398,-1.7778046,-0.3737368,32740.44
1691503133.2750602,-3.0549288,-1.9275806,-3.3252,34986.484
1691503133.3010297,-1.2832375,-0.99107635,-2.3330731,35577.977
1691503133.3247643,0.4625433,-1.1281893,-1.9860028,42962.348
1691503133.347587,-2.526335,-1.836966,-2.871627,41424.03
1691503133.3698394,-1.7782278,-2.7934742,-2.4099095,33592.336
1691503133.393349,-0.21951826,-4.8539333,3.5061574,33684.402
1691503133.4163084,0.8391448,-4.072187,3.6939747,36967.523
1691503133.439869,0.017708028,-1.6238612,-1.0940726,43219.945
1691503133.4626226,0.3179997,-2.6269155,1.3876392,34082.547
1691503133.485969,-3.0883808,-4.947127,0.42982882,34894.324
1691503133.5099916,-0.38533986,-3.9651053,0.053558826,43713.324
1691503133.5326931,-1.0416657,-5.520148,2.1115708,35590.645
1691503133.5553012,-3.1960897,-2.2552614,-2.263619,40437.742
1691503133.57827,-3.3360398,-1.864888,-1.5083808,33314.42
1691503133.6033404,-0.99377257,-0.39691636,-3.7760055,35168.906
