Time,Pos x,Pos y,Pos z,Vel x,Vel z,Quat x,Quat y,Quat z,Quat w,Ang vel x,Ang vel y,Ang vel z,Ang vel w,motor.m1,motor.m2,motor.m3,motor.m4,battery,goal pos x,goal pos y,goal pos z,goal vel x,goal vel z,goal quat x,goal quat y,goal quat z,goal quat w
1691134474.540254,5.0,-5.0,-0.30211419208751855,5.0,-5.0,5.0,-5.0,-4.3391636352305625,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134474.9602447,5.0,-5.0,-0.3008819057874281,0.004292159095081146,0.0653528137611549,5.0,-5.0,-3.678467973528818,-5.0,-0.034097750281055904,0.004942223835611497,0.12793852533437158,-0.006228937960271694,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134474.9825552,5.0,-5.0,-0.3025080735533009,0.14560374924409933,-0.0584515180801249,5.0,-5.0,-4.218945642052848,-5.0,0.04291843539997492,-0.14289564499364954,-1.9011479249858652,0.10159758077500824,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.004595,5.0,-5.0,-0.3031185898252635,0.08877784439375108,0.015256350787473994,5.0,-5.0,-4.526193025595054,-5.0,0.20330201317675828,0.002444596781424578,-1.0940451663621429,0.011320658760304443,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.0275643,5.0,-5.0,-0.3021001248923121,-0.09287109157420433,0.13341729684132453,5.0,-5.0,-3.8490081070608606,-5.0,-0.36475778210569904,0.2004748568537515,2.3375966517136284,-0.15133123229559792,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.0506167,5.0,-5.0,-0.3021592071121794,0.028392624684564688,0.05636979348553821,5.0,-5.0,-3.978441273545932,-5.0,0.24599416191450282,0.007761818425006507,-0.43779770936339624,0.00013331858051789447,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.0732536,5.0,-5.0,-0.30176813908543837,-0.036734725393447534,0.08880046350038931,5.0,-5.0,-3.6681748315834217,-5.0,-0.11294664504518928,0.05418850947185758,1.0834204731226666,-0.044133416468279014,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.0955303,5.0,-5.0,-0.3030792016786853,0.11216151196047679,-0.035679340985909365,5.0,-5.0,-4.280711684705439,-5.0,-0.009860181212424827,-0.3076936455314022,-2.161654428394051,0.20401986281827403,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.1191766,5.0,-5.0,-0.30208887113614685,-0.06278051924396227,0.12933820954425906,5.0,-5.0,-3.7821884334628915,-5.0,0.05196266980638173,0.07925077319979408,1.6718449544299943,-0.06397243901886991,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.1416683,5.0,-5.0,-0.30184972881763616,-0.007830471872944288,0.07791053317033418,5.0,-5.0,-3.722422907938502,-5.0,-0.06816639793405173,0.14218269050669233,0.2129915594974521,-0.09079203446445498,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.1640582,5.0,-5.0,-0.30270220084715077,0.10004948774620157,-0.0017080946818069781,5.0,-5.0,-4.2223954130523165,-5.0,0.08516948431506904,-0.13305403717310335,-1.7549299540577012,0.09515558934666002,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.1892655,5.0,-5.0,-0.3023814687964423,-0.01837764662407789,0.08329157597038847,5.0,-5.0,-4.079533972926549,-5.0,-0.185486644720658,0.08937829944591963,0.49185956414789367,-0.06319797607250398,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
1691134475.217805,5.0,-5.0,-0.3012223319114257,-0.03927083227669637,0.12266564131615273,5.0,-5.0,-4.2263024218504235,-5.0,0.2743241773568903,-0.09971047381123588,-0.3747001742848332,0.06622794291250009,-5.0,-5.0,-5.0,-5.0,5.0,3.1528362740207534,1.8960292598902548,1.738555994721973,0.01120652012194389,0.06055744369355465,2.5666,-4.343,-0.0419,0.08032
