Time,Roll,Pitch,Yawrate,Thrust
1691134365.1516376,0.4543884,-3.6405718,2.4200764,30214.797
1691134365.174835,0.44094664,-1.223686,3.0577307,30369.084
1691134365.1974027,-0.881197,-4.507247,-0.062191658,34436.535
1691134365.2211194,-0.08970689,-3.867385,4.310733,27815.074
1691134365.2436097,-1.765658,-1.3529127,0.14126074,33825.027
1691134365.2658155,-0.3954792,-4.77636,-1.5608014,31422.473
1691134365.288442,-2.797107,-0.12913385,-0.024118384,33031.87
1691134365.3109412,-2.8891912,-3.28869,-1.0965272,32107.438
1691134365.3336875,-3.245144,-5.013366,-0.4793392,34041.3
1691134365.3558276,-0.03310367,-0.21041207,0.93861425,34696.914
1691134365.3792572,0.30093592,-5.27187,-3.067545,32205.287
1691134365.401802,-0.5829233,-5.2366595,-2.1474378,33632.844
1691134365.425159,0.19823195,-0.37205192,-4.485781,35717.043
1691134365.4504406,0.26868942,-4.7825665,0.20798992,31538.564
1691134365.4731338,-1.6912752,-1.892502,0.32763046,27406.498
1691134365.4955945,0.8398109,-3.834523,3.504882,29957.586
1691134365.5218332,-1.2546412,-0.9642246,4.3800826,35356.227
1691134365.5446584,-0.24971364,-4.9855857,-1.1916984,29285.535
1691134365.5672145,-1.0745366,0.027715048,1.4674033,28490.635
1691134365.589468,-1.2223152,-3.9229584,-1.0525051,33974.562
1691134365.612448,-0.8053955,-0.95397913,0.9024219,31523.08
1691134365.6350331,-2.8615735,-2.136809,-0.22273016,28226.559
1691134365.6574187,0.545582,-2.7756138,-3.902048,32213.783
1691134365.6800988,-1.1226169,-4.858096,0.8847921,36857.426
1691134365.7027998,0.7429858,-4.3913884,-1.682175,35558.09
1691134365.7257495,0.5051546,-1.9436142,1.8123909,36395.434
1691134365.7481205,-3.5978518,-5.2912216,3.102709,29064.674
1691134365.7708166,-2.524358,-5.519617,2.6113422,36769.344
1691134365.7958372,0.60973066,0.13557646,1.6271527,35212.01
1691134365.8193893,-2.3426604,-3.905966,4.4605737,28547.873
1691134365.8422003,-1.3172346,-0.12913628,1.978247,35664.848
1691134365.8652947,-0.34714937,-3.5715122,3.4706807,33415.113
1691134365.8882532,0.18263818,-4.244122,0.1266954,28932.266
1691134365.9108133,-2.065133,-1.9240623,-1.7000417,34074.03
1691134365.9344556,-2.891842,-2.7705646,-0.36907837,34112.133
1691134365.9569829,-1.6067314,-4.3481784,0.7784586,35463.406
1691134365.9805706,-2.7806118,-1.9796554,0.36557797,29076.299
1691134366.0040154,0.079217784,-2.618495,-3.6155188,31522.041
1691134366.0268495,0.57382244,-1.9539796,2.7230828,28691.523
1691134366.049483,-1.7823406,-0.6998604,4.2035723,28919.484
1691134366.0721796,-3.2811925,-3.4240172,-1.5050123,27956.21
1691134366.094506,-2.4333224,-3.8286152,-3.6161253,28082.965
1691134366.1204891,-0.65903395,-4.0800457,-2.9278662,36177.38
1691134366.1440837,-3.5273328,0.2017289,-1.2170181,28877.812
1691134366.166833,-0.85008717,0.21423425,-4.4839396,36514.75
1691134366.189909,-3.65042,-3.0379684,2.17638,28369.45
1691134366.2126923,-3.341301,-4.439604,-1.2756798,33156.695
1691134366.235013,-0.6865057,-4.4304447,-0.52801955,28526.555
1691134366.2587214,-0.68906873,-3.2499177,-0.18390825,35287.395
1691134366.2811527,-2.1892016,-0.17380922,-1.9948143,33036.69
1691134366.3038487,-0.558368,0.56130695,4.1469703,31614.293
1691134366.3266397,0.23067316,-4.1887655,-4.4498544,28327.672
1691134366.3490806,-0.5817645,-5.3748765,3.7475247,29329.016
1691134366.3715513,-1.3574733,-0.30365825,-0.9442202,32098.002
1691134366.3950558,-3.5339313,-4.3917894,-0.65079665,34117.914
1691134366.4179065,-3.455339,-5.3791494,-1.096918,35569.85
1691134366.4404066,0.29446152,-4.48711,-1.6663805,28529.766
1691134366.463091,0.6834508,-0.81053853,-0.51139677,27614.02
1691134366.48527,-2.1250174,-4.0604043,-1.145597,33081.2
1691134366.507939,-1.564732,-3.9920444,-0.073204234,31519.283
1691134366.530393,-1.5143477,-3.9677455,2.5309622,34915.6
1691134366.5529797,-2.4966917,-0.74310976,-2.245805,36894.03
1691134366.5755033,0.025871456,-0.973057,3.992279,35906.027
1691134366.598139,-2.4359517,-0.9667509,-0.2160893,34109.21
1691134366.6210282,-1.8728149,-4.533194,1.5157393,36882.105
1691134366.6437266,-1.6902072,-4.952741,3.8832364,34670.805
1691134366.6664488,-1.7554288,-2.3648703,-2.92783,33077.285
1691134366.689038,-2.7166061,-5.3954983,-4.305452,31962.049
1691134366.7122653,-3.3141623,-0.013517167,3.015598,32552.576
1691134366.735545,-3.7733858,-1.0164331,-1.22481,27757.914
1691134366.7580497,-1.9114144,-0.6935022,-1.4039158,36002.266
1691134366.7807813,-2.8435752,-1.9322816,3.0351567,36202.23
1691134366.8033907,-1.1452682,0.5286031,0.17905329,34716.586
1691134366.827049,0.58145976,-3.892635,2.600148,33627.062
1691134366.8501322,0.68451446,0.1972296,-4.396943,30835.018
1691134366.8733084,-1.1851336,-2.3430088,1.7485056,36007.97
1691134366.8984435,-1.6055771,-5.13836,-0.55644274,34956.28
1691134366.922002,-2.6621668,-4.970773,-2.6079364,36681.316
1691134366.9447432,-0.69202507,-5.2849207,-4.041049,36371.08
1691134366.9693942,-1.8868608,-4.6894236,3.0907788,35772.086
1691134366.9921494,-1.9724182,-4.4898057,-1.4600637,27915.375
1691134367.015379,-1.7441244,-2.1873646,-2.1707249,34820.465
1691134367.0391142,-1.9286441,-4.294682,4.034152,31766.01
1691134367.0615325,-0.14878002,-3.9616268,-3.1524005,34696.684
1691134367.0845015,-0.053133044,-0.9138906,0.4397877,28423.062
1691134367.1067982,-2.7853203,-0.89004743,4.0374107,36439.176
1691134367.1292007,-0.39615723,-0.7872781,-2.8860612,31334.61
